date,type,limit,target,price,count,completed,canceled
202002,buy,False,600121,2.01,995000,True,False
202002,buy,False,002748,6.28,318400,True,False
202002,buy,False,600983,3.01,664400,True,False
202002,buy,False,600638,5.25,380900,True,False
202002,buy,False,002058,19.91,100400,True,False
202003,sell,False,002058,20.0,100400,True,False
202003,sell,False,002748,6.24,318400,True,False
202003,sell,False,600121,2.03,995000,True,False
202003,sell,False,600638,5.2,380900,True,False
202003,sell,False,600983,3.17,664400,True,False
202003,buy,False,600121,2.03,995400,True,False
202003,buy,False,603290,76.48,26400,True,False
202003,buy,False,000692,2.73,740100,True,False
202003,buy,False,002748,6.24,323800,True,False
202003,buy,False,600983,3.17,637400,True,False
202004,sell,False,000692,2.66,740100,True,False
202004,sell,False,002748,6.68,323800,True,False
202004,sell,False,600121,2.02,995400,True,False
202004,sell,False,600983,4.53,637400,True,False
202004,sell,False,603290,76.98,26400,True,False
202004,buy,False,600121,2.02,1095400,True,False
202004,buy,False,000692,2.66,831800,True,False
202004,buy,False,002748,6.68,331200,True,False
202004,buy,False,600848,15.14,146100,True,False
202004,buy,False,600638,4.97,445200,True,False
202005,sell,False,000692,2.55,831800,True,False
202005,sell,False,002748,6.43,331200,True,False
202005,sell,False,600121,1.85,1095400,True,False
202005,sell,False,600638,4.71,445200,True,False
202005,sell,False,600848,15.05,146100,True,False
202005,buy,False,601857,2.42,873900,True,False
202005,buy,False,600162,1.39,1521500,True,False
202005,buy,False,002085,5.58,379000,True,False
202005,buy,False,603225,9.34,226400,True,False
202005,buy,False,000620,2.75,769000,True,False
202006,sell,False,000620,3.3,769000,True,False
202006,sell,False,002085,5.78,379000,True,False
202006,sell,False,600162,1.35,1521500,True,False
202006,sell,False,601857,2.24,873900,True,False
202006,sell,False,603225,8.85,226400,True,False
202006,buy,False,603225,8.85,242800,True,False
202006,buy,False,600162,1.35,1591700,True,False
202006,buy,False,601857,2.24,959300,True,False
202006,buy,False,002085,5.78,371700,True,False
202006,buy,False,600482,15.09,142400,True,False
202007,sell,False,002085,5.73,371700,True,False
202007,sell,False,600162,1.46,1591700,True,False
202007,sell,False,600482,15.15,142400,True,False
202007,sell,False,601857,2.24,959300,True,False
202007,sell,False,603225,9.16,242800,True,False
202007,buy,False,603861,7.64,287500,True,False
202007,buy,False,601857,2.24,980700,True,False
202007,buy,False,603225,9.16,239800,True,False
202007,buy,False,000514,3.72,590500,True,False
202007,buy,False,600819,4.25,516900,True,False
202008,sell,False,000514,4.08,590500,True,False
202008,sell,False,600819,4.7,516900,True,False
202008,sell,False,601857,2.5,980700,True,False
202008,sell,False,603225,9.85,239800,True,False
202008,sell,False,603861,8.23,287500,True,False
202008,buy,False,603225,9.85,244000,True,False
202008,buy,False,002841,99.73,24100,True,False
202008,buy,False,601857,2.5,961600,True,False
202008,buy,False,601456,6.31,380900,True,False
202008,buy,False,600162,1.69,1422400,True,False
202009,sell,False,002841,95.53,24100,True,False
202009,sell,False,600162,1.7,1422400,True,False
202009,sell,False,601456,16.6,380900,True,False
202009,sell,False,601857,2.47,961600,True,False
202009,sell,False,603225,10.36,244000,True,False
202009,buy,False,002996,10.95,291200,True,False
202009,buy,False,605123,66.49,47900,True,False
202009,buy,False,600661,16.46,193700,True,False
202009,buy,False,603861,8.54,373400,True,False
202009,buy,False,001979,14.59,218600,True,False
202010,sell,False,001979,13.27,218600,True,False
202010,sell,False,002996,9.6,291200,True,False
202010,sell,False,600661,15.13,193700,True,False
202010,sell,False,603861,8.02,373400,True,False
202010,sell,False,605123,70.84,47900,True,False
202010,buy,False,003009,26.89,111700,True,False
202010,buy,False,605111,9.13,329000,True,False
202010,buy,False,003011,36.98,81200,True,False
202010,buy,False,605218,20.43,147000,True,False
202010,buy,False,003010,11.24,267300,True,False
202011,sell,False,003009,64.82,111700,True,False
202011,sell,False,003010,14.67,267300,True,False
202011,sell,False,003011,36.63,81200,True,False
202011,sell,False,605111,31.22,329000,True,False
202011,sell,False,605218,15.07,147000,True,False
202011,buy,False,600688,3.09,1723400,True,False
202011,buy,False,600663,10.08,528300,True,False
202011,buy,False,600829,6.67,798400,True,False
202011,buy,False,600649,5.07,1050400,True,False
202011,buy,False,600661,14.0,380300,True,False
202012,sell,False,600649,5.15,1050400,True,False
202012,sell,False,600661,15.11,380300,True,False
202012,sell,False,600663,10.12,528300,True,False
202012,sell,False,600688,3.33,1723400,True,False
202012,sell,False,600829,7.04,798400,True,False
202012,buy,False,603098,9.29,599800,True,False
202012,buy,False,002900,9.14,609700,True,False
202012,buy,False,603838,8.37,665800,True,False
202012,buy,False,603116,5.5,1013200,True,False
202012,buy,False,000062,11.76,473800,True,False
202101,sell,False,000062,10.57,473800,True,False
202101,sell,False,002900,8.36,609700,True,False
202101,sell,False,603098,8.01,599800,True,False
202101,sell,False,603116,4.68,1013200,True,False
202101,sell,False,603838,6.9,665800,True,False
202101,buy,False,603098,8.01,605400,True,False
202101,buy,False,600167,10.1,480100,True,False
202101,buy,False,603116,4.68,1036200,True,False
202101,buy,False,600661,14.87,326100,True,False
202101,buy,False,600649,5.0,969900,True,False
202102,sell,False,600167,8.36,480100,True,False
202102,sell,False,600649,4.55,969900,True,False
202102,sell,False,600661,14.1,326100,True,False
202102,sell,False,603098,8.01,605400,True,False
202102,sell,False,603116,3.99,1036200,True,False
202102,buy,False,000539,3.35,1314000,True,False
202102,buy,False,601107,2.11,2086200,True,False
202102,buy,False,600269,2.52,1746700,True,False
202102,buy,False,600236,3.51,1254100,True,False
202102,buy,False,600377,6.7,657000,True,False
202103,sell,False,000539,3.51,1314000,True,False
202103,sell,False,600236,3.59,1254100,True,False
202103,sell,False,600269,2.63,1746700,True,False
202103,sell,False,600377,6.98,657000,True,False
202103,sell,False,601107,2.26,2086200,True,False
202103,buy,False,001872,11.87,387600,True,False
202103,buy,False,600642,3.74,1230400,True,False
202103,buy,False,600628,7.89,583200,True,False
202103,buy,False,002608,5.9,779900,True,False
202103,buy,False,601326,2.29,2009500,True,False
202104,sell,False,001872,12.52,387600,True,False
202104,sell,False,002608,6.71,779900,True,False
202104,sell,False,600628,8.22,583200,True,False
202104,sell,False,600642,4.59,1230400,True,False
202104,sell,False,601326,2.42,2009500,True,False
202104,buy,False,002395,11.69,434400,True,False
202104,buy,False,000553,9.65,526200,True,False
202104,buy,False,600033,2.05,2477300,True,False
