date,type,limit,target,price,count,completed
202005,sell,False,603779,5.32,200900,True
202005,buy,False,600293,2.51,405500,True
202005,buy,False,600076,3.59,283500,True
202005,buy,False,002893,8.09,125800,True
202005,buy,False,000404,2.35,433100,True
202005,buy,False,002193,6.8,149600,True
202005,buy,False,002656,1.84,553200,True
202005,buy,False,002625,7.47,136200,True
202005,buy,False,603610,14.68,69300,True
202005,buy,False,603085,5.95,171000,True
202005,buy,False,600506,8.29,122700,True
202006,sell,False,000404,2.54,433100,True
202006,sell,False,002193,6.69,149600,True
202006,sell,False,002625,7.06,136200,True
202006,sell,False,002656,1.62,553200,True
202006,sell,False,002893,8.92,125800,True
202006,sell,False,600076,3.31,283500,True
202006,sell,False,600293,2.34,405500,True
202006,sell,False,600506,9.85,122700,True
202006,sell,False,603085,6.39,171000,True
202006,sell,False,603610,16.08,69300,True
202006,buy,False,601808,11.6,89500,True
202006,buy,False,600428,2.21,470000,True
202006,buy,False,600218,8.27,125600,True
202006,buy,False,002210,0.98,1059900,True
202006,buy,False,000404,2.54,408900,True
202006,buy,False,000820,0.96,1082000,True
202006,buy,False,002625,7.06,147100,True
202006,buy,False,002663,2.22,467900,True
202006,buy,False,603085,6.39,162500,True
202006,buy,False,000429,4.07,255200,True
202007,sell,False,000404,2.53,408900,True
202007,sell,False,000429,4.19,255200,True
202007,sell,False,000820,0.96,1082000,True
202007,sell,False,002210,1.02,1059900,True
202007,sell,False,002625,6.93,147100,True
202007,sell,False,002663,2.29,467900,True
202007,sell,False,600218,8.43,125600,True
202007,sell,False,600428,2.3,470000,True
202007,sell,False,601808,12.29,89500,True
202007,sell,False,603085,7.04,162500,True
202007,buy,False,601808,12.29,87000,True
202007,buy,False,002355,5.4,198100,True
202007,buy,False,600218,8.43,126900,True
202007,buy,False,002210,1.02,1049000,True
202007,buy,False,000404,2.53,422900,True
202007,buy,False,600428,2.3,465200,True
202007,buy,False,000820,0.96,1114500,True
202007,buy,False,002663,2.29,467200,True
202007,buy,False,002625,6.93,154400,True
202007,buy,False,002323,1.35,792500,True
202008,sell,False,000404,3.17,422900,True
202008,sell,False,000820,1.09,1114500,True
202008,sell,False,002210,2.36,1049000,True
202008,sell,False,002323,1.47,792500,True
202008,sell,False,002355,5.59,198100,True
202008,sell,False,002625,21.33,154400,True
202008,sell,False,002663,2.34,467200,True
202008,sell,False,600218,9.01,126900,True
202008,sell,False,600428,2.59,465200,True
202008,sell,False,601808,12.91,87000,True
202008,buy,False,002600,11.58,130900,True
202008,buy,False,002694,2.96,512200,True
202008,buy,False,603008,10.54,143800,True
202008,buy,False,601808,12.91,117400,True
202008,buy,False,002177,4.99,303800,True
202008,buy,False,002470,1.56,971900,True
202008,buy,False,603920,15.53,97600,True
202008,buy,False,600218,9.01,168200,True
202008,buy,False,600186,2.56,592300,True
202008,buy,False,600428,2.59,585400,True
202009,sell,False,002177,6.28,303800,True
202009,sell,False,002470,1.66,971900,True
202009,sell,False,002600,11.38,130900,True
202009,sell,False,002694,3.06,512200,True
202009,sell,False,600186,2.95,592300,True
202009,sell,False,600218,9.81,168200,True
202009,sell,False,600428,2.66,585400,True
202009,sell,False,601808,12.24,117400,True
202009,sell,False,603008,11.4,143800,True
202009,sell,False,603920,15.09,97600,True
202009,buy,False,002131,2.98,539700,True
202009,buy,False,600513,10.59,151800,True
202009,buy,False,603197,26.36,61000,True
202009,buy,False,002229,7.6,211600,True
202009,buy,False,000525,7.33,219400,True
202009,buy,False,600775,8.13,197800,True
202009,buy,False,002591,7.82,205700,True
202009,buy,False,002077,6.58,244400,True
202009,buy,False,002476,5.83,275900,True
202009,buy,False,002015,5.29,304000,True
202010,sell,False,000525,6.24,219400,True
202010,sell,False,002015,4.59,304000,True
202010,sell,False,002077,6.9,244400,True
202010,sell,False,002131,2.87,539700,True
202010,sell,False,002229,7.04,211600,True
202010,sell,False,002476,5.28,275900,True
202010,sell,False,002591,6.83,205700,True
202010,sell,False,600513,9.83,151800,True
202010,sell,False,600775,7.6,197800,True
202010,sell,False,603197,25.55,61000,True
202010,buy,False,000525,6.24,238900,True
202010,buy,False,002131,2.87,519400,True
202010,buy,False,000553,8.43,176800,True
202010,buy,False,002476,5.28,282300,True
202010,buy,False,002015,4.59,324800,True
202010,buy,False,600775,7.6,196100,True
202010,buy,False,002591,6.83,218200,True
202010,buy,False,000677,2.98,500300,True
202010,buy,False,600361,4.02,370800,True
202010,buy,False,600513,9.83,151600,True
202011,sell,False,000525,6.47,238900,True
202011,sell,False,000553,8.02,176800,True
202011,sell,False,000677,2.88,500300,True
202011,sell,False,002015,4.93,324800,True
202011,sell,False,002131,3.1,519400,True
202011,sell,False,002476,5.15,282300,True
202011,sell,False,002591,6.14,218200,True
202011,sell,False,600361,4.03,370800,True
202011,sell,False,600513,9.53,151600,True
202011,sell,False,600775,7.06,196100,True
202011,buy,False,000688,10.4,141600,True
202011,buy,False,603703,7.62,193300,True
202011,buy,False,600628,8.78,167800,True
202011,buy,False,600622,3.61,408200,True
202011,buy,False,600965,5.02,293500,True
202011,buy,False,603393,19.04,77300,True
202011,buy,False,601816,5.21,282800,True
202011,buy,False,600583,3.62,407000,True
202011,buy,False,002876,30.58,48100,True
202011,buy,False,600408,1.85,796500,True
202012,sell,False,000688,10.56,141600,True
202012,sell,False,002876,31.17,48100,True
202012,sell,False,600408,2.0,796500,True
202012,sell,False,600583,4.06,407000,True
202012,sell,False,600622,3.8,408200,True
202012,sell,False,600628,8.56,167800,True
202012,sell,False,600965,5.5,293500,True
202012,sell,False,601816,5.41,282800,True
202012,sell,False,603393,18.58,77300,True
202012,sell,False,603703,8.52,193300,True
202012,buy,False,603703,8.52,181400,True
202012,buy,False,000688,10.56,146400,True
202012,buy,False,603393,18.58,83200,True
202012,buy,False,601778,6.88,224700,True
202012,buy,False,600628,8.56,180600,True
202012,buy,False,000557,3.43,450800,True
202012,buy,False,603608,7.18,215300,True
202012,buy,False,603221,13.31,116100,True
202012,buy,False,002395,14.7,105100,True
202012,buy,False,002332,12.0,128800,True
202101,sell,False,000557,3.82,450800,True
202101,sell,False,000688,9.87,146400,True
202101,sell,False,002332,12.0,128800,True
202101,sell,False,002395,13.45,105100,True
202101,sell,False,600628,7.59,180600,True
202101,sell,False,601778,7.22,224700,True
202101,sell,False,603221,12.71,116100,True
202101,sell,False,603393,17.11,83200,True
202101,sell,False,603608,6.28,215300,True
202101,sell,False,603703,8.86,181400,True
202101,buy,False,000688,9.87,151800,True
202101,buy,False,603608,6.28,238500,True
202101,buy,False,603393,17.11,87500,True
202101,buy,False,002317,8.92,167900,True
202101,buy,False,600628,7.59,197400,True
202101,buy,False,002123,14.42,103900,True
202101,buy,False,000501,10.77,139100,True
202101,buy,False,603214,21.3,70300,True
202101,buy,False,002395,13.45,111300,True
202101,buy,False,002332,12.0,124800,True
202102,sell,False,000501,9.82,139100,True
202102,sell,False,000688,8.54,151800,True
202102,sell,False,002123,15.52,103900,True
202102,sell,False,002317,7.21,167900,True
202102,sell,False,002332,9.91,124800,True
202102,sell,False,002395,13.08,111300,True
202102,sell,False,600628,7.46,197400,True
202102,sell,False,603214,17.92,70300,True
202102,sell,False,603393,12.85,87500,True
202102,sell,False,603608,5.13,238500,True
202102,buy,False,000688,8.54,155300,True
202102,buy,False,000501,9.82,135000,True
202102,buy,False,603393,12.85,103200,True
202102,buy,False,603318,6.0,221000,True
202102,buy,False,002317,7.21,183900,True
202102,buy,False,002683,28.78,46000,True
202102,buy,False,002826,7.98,166200,True
202102,buy,False,603214,17.92,74000,True
202102,buy,False,600628,7.46,177800,True
202102,buy,False,600425,2.91,455800,True
202103,sell,False,000501,10.51,135000,True
202103,sell,False,000688,9.2,155300,True
202103,sell,False,002317,7.33,183900,True
202103,sell,False,002683,29.28,46000,True
202103,sell,False,002826,8.11,166200,True
202103,sell,False,600425,3.29,455800,True
202103,sell,False,600628,7.89,177800,True
202103,sell,False,603214,23.75,74000,True
202103,sell,False,603318,5.9,221000,True
202103,sell,False,603393,13.82,103200,True
202103,buy,False,000688,9.2,155200,True
202103,buy,False,002317,7.33,194800,True
202103,buy,False,603318,5.9,242100,True
202103,buy,False,002683,29.28,48700,True
202103,buy,False,000501,10.51,135900,True
202103,buy,False,600425,3.29,434200,True
202103,buy,False,002826,8.11,176100,True
202103,buy,False,603608,5.79,246700,True
202103,buy,False,600318,8.11,176100,True
202103,buy,False,002395,12.87,110900,True
202104,sell,False,000501,11.83,135900,True
202104,sell,False,000688,8.78,155200,True
202104,sell,False,002317,7.33,194800,True
202104,sell,False,002395,11.69,110900,True
202104,sell,False,002683,29.18,48700,True
202104,sell,False,002826,8.57,176100,True
202104,sell,False,600318,7.09,176100,True
202104,sell,False,600425,3.79,434200,True
202104,sell,False,603318,6.82,242100,True
202104,sell,False,603608,5.73,246700,True
202104,buy,False,000688,8.78,166100,True
202104,buy,False,002683,29.18,50000,True
202104,buy,False,002317,7.33,199000,True
202104,buy,False,600318,7.09,205700,True
202104,buy,False,002395,11.69,124800,True
202104,buy,False,600360,6.23,234100,True
202104,buy,False,603214,21.26,68600,True
202104,buy,False,603608,5.73,254600,True
202104,buy,False,002826,8.57,170200,True
202104,buy,False,600061,7.44,196100,True
202105,sell,False,000688,9.09,166100,True
202105,sell,False,002317,7.78,199000,True
202105,sell,False,002395,11.31,124800,True
202105,sell,False,002683,25.53,50000,True
202105,sell,False,002826,9.02,170200,True
202105,sell,False,600061,7.94,196100,True
202105,sell,False,600318,6.63,205700,True
202105,sell,False,600360,6.74,234100,True
202105,sell,False,603214,25.16,68600,True
202105,sell,False,603608,5.75,254600,True
202105,buy,False,002248,5.24,285700,True
202105,buy,False,600355,2.21,677500,True
202105,buy,False,600185,6.74,222100,True
202105,buy,False,600165,5.58,268300,True
202105,buy,False,000620,2.35,637100,True
202105,buy,False,000688,9.09,164700,True
202105,buy,False,002848,9.04,165600,True
202106,sell,False,000620,3.15,637100,True
202106,sell,False,000688,9.31,164700,True
202106,sell,False,002248,6.83,285700,True
202106,sell,False,002848,8.87,165600,True
202106,sell,False,600165,6.96,268300,True
202106,sell,False,600185,8.08,222100,True
202106,sell,False,600355,2.56,677500,True
202106,buy,False,002898,9.93,169600,True
202106,buy,False,002905,8.5,198200,True
202106,buy,False,002674,9.76,172600,True
202106,buy,False,603332,8.41,200300,True
202106,buy,False,603327,5.36,314300,True
202106,buy,False,002848,8.87,189900,True
202106,buy,False,600889,5.9,285600,True
202107,sell,False,002674,11.29,172600,True
202107,sell,False,002848,9.25,189900,True
202107,sell,False,002898,9.72,169600,True
202107,sell,False,002905,8.3,198200,True
202107,sell,False,600889,7.0,285600,True
202107,sell,False,603327,5.49,314300,True
202107,sell,False,603332,8.73,200300,True
202107,buy,False,002739,15.7,111600,True
202107,buy,False,002905,8.3,211200,True
202107,buy,False,603327,5.49,319300,True
202107,buy,False,002848,9.25,189500,True
202107,buy,False,000688,8.69,201700,True
202107,buy,False,600136,6.03,290700,True
202108,sell,False,000688,9.31,201700,True
202108,sell,False,002739,12.6,111600,True
202108,sell,False,002848,9.22,189500,True
202108,sell,False,002905,7.01,211200,True
202108,sell,False,600136,5.87,290700,True
202108,sell,False,603327,5.38,319300,True
202108,buy,False,002739,12.6,134500,True
202108,buy,False,002905,7.01,241700,True
202108,buy,False,600844,4.3,394100,True
202108,buy,False,002560,5.38,315000,True
202108,buy,False,000536,2.51,675200,True
202109,sell,False,000536,2.53,675200,True
202109,sell,False,002560,6.23,315000,True
202109,sell,False,002739,13.85,134500,True
202109,sell,False,002905,6.94,241700,True
202109,sell,False,600844,4.18,394100,True
202109,buy,False,002928,9.37,185000,True
202109,buy,False,600267,11.35,152700,True
202109,buy,False,603976,33.29,52000,True
202109,buy,False,603598,8.76,197800,True
202109,buy,False,000601,4.53,382600,True
202109,buy,False,000421,4.48,386900,True
202109,buy,False,600416,16.39,105700,True
202109,buy,False,002565,3.52,492400,True
202109,buy,False,601116,7.08,244800,True
202109,buy,False,600827,13.25,130800,True
202110,sell,False,000421,4.89,386900,True
202110,sell,False,000601,5.61,382600,True
202110,sell,False,002565,4.38,492400,True
202110,sell,False,002928,10.17,185000,True
202110,sell,False,600267,11.69,152700,True
202110,sell,False,600416,13.86,105700,True
202110,sell,False,600827,13.84,130800,True
202110,sell,False,601116,7.08,244800,True
202110,sell,False,603598,8.48,197800,True
202110,sell,False,603976,28.95,52000,True
202110,buy,False,002928,10.17,177500,True
202110,buy,False,600416,13.86,130200,True
202110,buy,False,603976,28.95,62300,True
202110,buy,False,002612,25.73,70100,True
202110,buy,False,603161,9.24,195400,True
202110,buy,False,600138,9.95,181400,True
202110,buy,False,000421,4.89,369300,True
202110,buy,False,603598,8.48,212900,True
202110,buy,False,600258,21.6,83600,True
202110,buy,False,600827,13.84,130400,True
202111,sell,False,000421,4.1,369300,True
202111,sell,False,002612,39.58,70100,True
202111,sell,False,002928,10.83,177500,True
202111,sell,False,600138,9.7,181400,True
202111,sell,False,600258,23.38,83600,True
202111,sell,False,600416,13.4,130200,True
202111,sell,False,600827,13.1,130400,True
202111,sell,False,603161,8.52,195400,True
202111,sell,False,603598,8.22,212900,True
202111,sell,False,603976,32.54,62300,True
202111,buy,False,600593,12.01,156700,True
202111,buy,False,002390,6.61,284800,True
202111,buy,False,002285,3.73,504800,True
202111,buy,False,600337,3.4,553800,True
202111,buy,False,600280,2.86,658300,True
202111,buy,False,002424,5.9,319100,True
202111,buy,False,002589,3.48,541000,True
202111,buy,False,003035,8.19,229900,True
202111,buy,False,600846,6.8,276900,True
202111,buy,False,600749,9.31,202200,True
202112,sell,False,002285,3.63,504800,True
202112,sell,False,002390,6.51,284800,True
202112,sell,False,002424,6.0,319100,True
202112,sell,False,002589,3.56,541000,True
202112,sell,False,003035,8.01,229900,True
202112,sell,False,600280,2.83,658300,True
202112,sell,False,600337,3.2,553800,True
202112,sell,False,600593,12.56,156700,True
202112,sell,False,600749,9.89,202200,True
202112,sell,False,600846,7.05,276900,True
202112,buy,False,600593,12.56,150600,True
202112,buy,False,002390,6.51,290700,True
202112,buy,False,002285,3.63,521400,True
202112,buy,False,601279,8.66,218500,True
202112,buy,False,003035,8.01,236200,True
202112,buy,False,600280,2.83,668800,True
202112,buy,False,002589,3.56,531600,True
202112,buy,False,600337,3.2,591400,True
202112,buy,False,601519,7.05,268400,True
202112,buy,False,002424,6.0,315400,True
202201,sell,False,002285,3.92,521400,True
202201,sell,False,002390,7.35,290700,True
202201,sell,False,002424,7.58,315400,True
202201,sell,False,002589,3.93,531600,True
202201,sell,False,003035,8.26,236200,True
202201,sell,False,600280,2.99,668800,True
202201,sell,False,600337,3.5,591400,True
202201,sell,False,600593,12.18,150600,True
202201,sell,False,601279,7.56,218500,True
202201,sell,False,601519,7.39,268400,True
202201,buy,False,600593,12.18,165400,True
202201,buy,False,002285,3.92,514100,True
202201,buy,False,002390,7.35,274200,True
202201,buy,False,601279,7.56,266500,True
202201,buy,False,000532,11.66,172800,True
202201,buy,False,003035,8.26,244000,True
202201,buy,False,601519,7.39,272700,True
202201,buy,False,600337,3.5,575800,True
202201,buy,False,600428,4.32,466500,True
202201,buy,False,600280,2.99,674000,True
202202,sell,False,000532,10.96,172800,True
202202,sell,False,002285,3.43,514100,True
202202,sell,False,002390,5.35,274200,True
202202,sell,False,003035,6.97,244000,True
202202,sell,False,600280,2.9,674000,True
202202,sell,False,600337,3.48,575800,True
202202,sell,False,600428,3.78,466500,True
202202,sell,False,600593,10.68,165400,True
202202,sell,False,601279,6.66,266500,True
202202,sell,False,601519,6.85,272700,True
202202,buy,False,002285,3.43,523500,True
202202,buy,False,002390,5.35,335600,True
202202,buy,False,000532,10.96,163800,True
202202,buy,False,603779,6.98,257200,True
202202,buy,False,601279,6.66,269600,True
202202,buy,False,600428,3.78,475100,True
202202,buy,False,003035,6.97,257600,True
202202,buy,False,600497,4.23,424500,True
202202,buy,False,600593,10.68,168100,True
202202,buy,False,002683,24.5,73300,True
202203,sell,False,000532,11.73,163800,True
202203,sell,False,002285,3.43,523500,True
202203,sell,False,002390,5.52,335600,True
202203,sell,False,002683,25.63,73300,True
202203,sell,False,003035,7.28,257600,True
202203,sell,False,600428,4.09,475100,True
202203,sell,False,600497,4.77,424500,True
202203,sell,False,600593,11.23,168100,True
202203,sell,False,601279,7.08,269600,True
202203,sell,False,603779,7.0,257200,True
202203,buy,False,002285,3.43,550800,True
202203,buy,False,002390,5.52,342200,True
202203,buy,False,002466,95.65,19700,True
202203,buy,False,000532,11.73,161000,True
202203,buy,False,600210,5.9,320200,True
202203,buy,False,601778,7.34,257300,True
202203,buy,False,000507,5.96,316900,True
202203,buy,False,600428,4.09,461900,True
202203,buy,False,600348,6.12,308700,True
202203,buy,False,000050,11.57,163200,True
202204,sell,False,000050,10.33,163200,True
202204,sell,False,000507,5.43,316900,True
202204,sell,False,000532,11.77,161000,True
202204,sell,False,002285,4.7,550800,True
202204,sell,False,002390,5.98,342200,True
202204,sell,False,002466,76.4,19700,True
202204,sell,False,600210,4.84,320200,True
202204,sell,False,600348,6.04,308700,True
202204,sell,False,600428,3.69,461900,True
202204,sell,False,601778,5.8,257300,True
202204,buy,False,600428,3.69,489400,True
202204,buy,False,601778,5.8,311400,True
202204,buy,False,003035,6.66,271100,True
202204,buy,False,600210,4.84,373100,True
202204,buy,False,603060,10.39,173800,True
202204,buy,False,000883,3.89,464200,True
202204,buy,False,002386,7.56,238900,True
202204,buy,False,601600,5.27,342700,True
202204,buy,False,600691,4.59,393400,True
202204,buy,False,002493,13.77,131100,True
202205,sell,False,000883,3.71,464200,True
202205,sell,False,002386,6.47,238900,True
202205,sell,False,002493,13.23,131100,True
202205,sell,False,003035,5.7,271100,True
202205,sell,False,600210,3.62,373100,True
202205,sell,False,600428,3.56,489400,True
202205,sell,False,600691,3.7,393400,True
202205,sell,False,601600,4.18,342700,True
202205,sell,False,601778,4.59,311400,True
202205,sell,False,603060,8.91,173800,True
202205,buy,False,600732,9.61,161300,True
202205,buy,False,002529,11.41,135900,True
202205,buy,False,600744,4.11,377300,True
202205,buy,False,002867,9.6,161500,True
202206,sell,False,002529,17.5,135900,True
202206,sell,False,002867,11.03,161500,True
202206,sell,False,600732,17.75,161300,True
202206,sell,False,600744,4.88,377300,True
202206,buy,False,605555,11.86,153200,True
202206,buy,False,002529,17.5,103800,True
202206,buy,False,600515,3.37,539200,True
202206,buy,False,603096,15.31,118600,True
202207,sell,False,002529,18.48,103800,True
202207,sell,False,600515,3.37,539200,True
202207,sell,False,603096,15.94,118600,True
202207,sell,False,605555,13.14,153200,True
202207,buy,False,002529,18.48,100300,True
202207,buy,False,600744,4.95,374600,True
202207,buy,False,003004,20.9,88700,True
202207,buy,False,603096,15.94,116300,True
202207,buy,False,002387,6.88,269500,True
202207,buy,False,600722,5.5,337100,True
202208,sell,False,002387,6.78,269500,True
202208,sell,False,002529,23.16,100300,True
202208,sell,False,003004,21.35,88700,True
202208,sell,False,600722,5.36,337100,True
202208,sell,False,600744,4.92,374600,True
202208,sell,False,603096,15.71,116300,True
202208,buy,False,603589,45.7,41400,True
202208,buy,False,002867,11.14,170000,True
202208,buy,False,600515,3.14,603200,True
202209,sell,False,002867,10.02,170000,True
202209,sell,False,600515,3.66,603200,True
202209,sell,False,603589,46.0,41400,True
202209,buy,False,601828,4.86,392500,True
202209,buy,False,600645,18.13,105200,True
202209,buy,False,000875,6.26,304700,True
202209,buy,False,002023,9.42,202500,True
202209,buy,False,600010,2.0,953800,True
202209,buy,False,002237,9.39,203100,True
202209,buy,False,600966,7.24,263400,True
202209,buy,False,000050,9.38,203300,True
202209,buy,False,603638,16.81,113400,True
202209,buy,False,600955,26.41,72200,True
202210,sell,False,000050,8.55,203300,True
202210,sell,False,000875,5.72,304700,True
202210,sell,False,002023,8.34,202500,True
202210,sell,False,002237,8.86,203100,True
202210,sell,False,600010,1.85,953800,True
202210,sell,False,600645,17.02,105200,True
202210,sell,False,600955,21.75,72200,True
202210,sell,False,600966,6.84,263400,True
202210,sell,False,601828,4.3,392500,True
202210,sell,False,603638,13.81,113400,True
202210,buy,False,601828,4.3,398900,True
202210,buy,False,600645,17.02,100700,True
202210,buy,False,000875,5.72,299900,True
202210,buy,False,000958,3.72,461100,True
202210,buy,False,002398,5.46,314200,True
202210,buy,False,003010,4.43,387200,True
202210,buy,False,002198,4.9,350100,True
202210,buy,False,600691,3.55,483200,True
202210,buy,False,002023,8.34,205700,True
202210,buy,False,600708,2.15,797900,True
202211,sell,False,000875,5.67,299900,True
202211,sell,False,000958,3.74,461100,True
202211,sell,False,002023,9.0,205700,True
202211,sell,False,002198,5.79,350100,True
202211,sell,False,002398,5.28,314200,True
202211,sell,False,003010,5.53,387200,True
202211,sell,False,600645,18.88,100700,True
202211,sell,False,600691,3.04,483200,True
202211,sell,False,600708,2.01,797900,True
202211,sell,False,601828,4.15,398900,True
202211,buy,False,600665,2.83,626700,True
202211,buy,False,002602,3.71,478000,True
202211,buy,False,600162,1.3,1364300,True
202211,buy,False,002643,13.28,133500,True
202211,buy,False,600708,2.01,882400,True
202211,buy,False,000681,10.08,175900,True
202211,buy,False,002870,27.05,65500,True
202211,buy,False,605138,10.41,170300,True
202211,buy,False,600638,4.81,368700,True
202211,buy,False,601866,2.25,788200,True
202212,sell,False,000681,12.09,175900,True
202212,sell,False,002602,3.98,478000,True
202212,sell,False,002643,16.6,133500,True
202212,sell,False,002870,26.14,65500,True
202212,sell,False,600162,1.71,1364300,True
202212,sell,False,600638,6.28,368700,True
202212,sell,False,600665,3.91,626700,True
202212,sell,False,600708,2.64,882400,True
202212,sell,False,601866,2.45,788200,True
202212,sell,False,605138,11.48,170300,True
202212,buy,False,600448,3.43,620300,True
202212,buy,False,002602,3.98,534500,True
202212,buy,False,600251,8.18,260100,True
202212,buy,False,000681,12.09,175900,True
202212,buy,False,002870,26.14,81300,True
202212,buy,False,002643,16.6,128100,True
202212,buy,False,003039,18.71,113700,True
202212,buy,False,601866,2.45,868400,True
202212,buy,False,002635,12.6,168800,True
202212,buy,False,600119,6.68,318500,True
202301,sell,False,000681,12.25,175900,True
202301,sell,False,002602,3.77,534500,True
202301,sell,False,002635,11.65,168800,True
202301,sell,False,002643,14.31,128100,True
202301,sell,False,002870,25.97,81300,True
202301,sell,False,003039,16.44,113700,True
202301,sell,False,600119,6.72,318500,True
202301,sell,False,600251,7.63,260100,True
202301,sell,False,600448,3.17,620300,True
202301,sell,False,601866,2.25,868400,True
202301,buy,False,000957,11.88,168300,True
202301,buy,False,003039,16.44,121600,True
202301,buy,False,002643,14.31,139700,True
202301,buy,False,002635,11.65,171600,True
202301,buy,False,600006,5.5,363600,True
202301,buy,False,000966,4.51,443400,True
202301,buy,False,603319,10.11,197800,True
202301,buy,False,603717,6.88,290700,True
202301,buy,False,002602,3.77,530500,True
202301,buy,False,603683,7.72,259000,True
202302,sell,False,000957,12.69,168300,True
202302,sell,False,000966,4.85,443400,True
202302,sell,False,002602,4.03,530500,True
202302,sell,False,002635,13.55,171600,True
202302,sell,False,002643,16.87,139700,True
202302,sell,False,003039,17.38,121600,True
202302,sell,False,600006,5.95,363600,True
202302,sell,False,603319,11.24,197800,True
202302,sell,False,603683,8.69,259000,True
202302,sell,False,603717,7.88,290700,True
202302,buy,False,000957,12.69,174500,True
202302,buy,False,002472,29.34,75500,True
202302,buy,False,601689,48.44,45700,True
202302,buy,False,601966,21.14,104700,True
202302,buy,False,603015,7.33,302200,True
202302,buy,False,600251,8.14,272100,True
202302,buy,False,002635,13.55,163400,True
202302,buy,False,000404,5.51,402000,True
202302,buy,False,002031,3.68,601900,True
202302,buy,False,603319,11.24,197000,True
202303,sell,False,000404,5.26,402000,True
202303,sell,False,000957,12.28,174500,True
202303,sell,False,002031,3.5,601900,True
