日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2002-06-28,600595,3.41,3.52,3.58,3.31,565787,887323078.0,10.8,40.8,1.02,113.16
2002-07-31,600595,3.52,3.37,3.54,3.35,328990,525135329.0,5.4,-4.26,-0.15,65.8
2002-08-30,600595,3.37,3.38,3.41,3.29,96907,146330579.0,3.56,0.3,0.01,19.38
2002-09-27,600595,3.38,3.32,3.39,3.3,42424,63530377.0,2.66,-1.78,-0.06,8.48
2002-10-31,600595,3.31,3.15,3.32,3.12,50820,70825297.0,6.02,-5.12,-0.17,10.16
2002-11-29,600595,3.14,3.04,3.25,2.95,90122,116465034.0,9.52,-3.49,-0.11,18.02
2002-12-31,600595,3.03,2.88,3.05,2.87,76099,92758150.0,5.92,-5.26,-0.16,15.22
2003-01-29,600595,2.86,3.04,3.06,2.81,142760,172557302.0,8.68,5.56,0.16,28.55
2003-02-28,600595,3.05,3.17,3.22,2.99,239739,318803313.0,7.57,4.28,0.13,47.95
2003-03-31,600595,3.17,3.14,3.18,3.09,119177,158742616.0,2.84,-0.95,-0.03,23.84
2003-04-30,600595,3.13,3.06,3.28,3.03,228620,310873454.0,7.96,-2.55,-0.08,45.72
2003-05-30,600595,3.06,3.1,3.15,2.95,139910,171477561.0,6.54,1.31,0.04,21.52
2003-06-30,600595,3.11,2.92,3.18,2.92,93268,91106188.0,8.39,-5.81,-0.18,14.35
2003-07-31,600595,2.92,2.82,2.98,2.8,85496,74677976.0,6.16,-3.42,-0.1,13.15
2003-08-29,600595,2.81,2.79,2.89,2.75,58197,48253559.0,4.96,-1.06,-0.03,8.95
2003-09-30,600595,2.8,2.7,2.85,2.68,37903,29971919.0,6.09,-3.23,-0.09,5.83
2003-10-31,600595,2.7,2.73,2.81,2.69,64047,50263400.0,4.44,1.11,0.03,9.85
2003-11-28,600595,2.73,2.84,2.87,2.71,175396,142965883.0,5.86,4.03,0.11,26.98
2003-12-31,600595,2.84,2.98,3.05,2.84,300753,271893770.0,7.39,4.93,0.14,46.27
2004-01-30,600595,2.98,3.02,3.14,2.98,181195,176650480.0,5.37,1.34,0.04,27.88
2004-02-27,600595,3.03,3.31,3.36,2.99,360508,380826267.0,12.25,9.6,0.29,55.46
2004-03-31,600595,3.31,3.36,3.4,3.2,226502,255017766.0,6.04,1.51,0.05,34.85
2004-04-30,600595,3.36,3.18,3.72,3.13,400429,496583066.0,17.56,-5.36,-0.18,61.6
2004-05-31,600595,3.17,3.01,3.2,2.89,117189,111826733.0,9.75,-5.35,-0.17,18.03
2004-06-30,600595,3.01,2.76,3.08,2.7,115661,91057526.0,12.62,-8.31,-0.25,13.69
2004-07-30,600595,2.78,2.78,2.93,2.72,192176,119450284.0,7.61,0.72,0.02,22.74
2004-08-31,600595,2.76,2.67,2.8,2.6,89622,49817986.0,7.19,-3.96,-0.11,10.61
2004-09-30,600595,2.65,2.76,2.92,2.6,238692,143254493.0,11.99,3.37,0.09,28.25
2004-10-29,600595,2.76,2.73,2.84,2.59,169321,95348475.0,9.06,-1.09,-0.03,20.04
2004-11-30,600595,2.73,2.73,2.78,2.63,244785,139327031.0,5.49,0.0,0.0,28.97
2004-12-31,600595,2.72,2.59,2.84,2.58,158070,89541302.0,9.52,-5.13,-0.14,18.71
2005-01-31,600595,2.57,2.47,2.59,2.38,220984,101823261.0,8.11,-4.63,-0.12,26.15
2005-02-28,600595,2.45,2.56,2.58,2.44,177443,84610905.0,5.67,3.64,0.09,21.0
2005-03-31,600595,2.56,2.45,2.61,2.42,477770,234577224.0,7.42,-4.3,-0.11,56.54
