日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2000-02-29,000960,3.87,3.44,4.19,3.01,915346,831099236.0,54.63,59.26,1.28,82.84
2000-03-31,000960,3.38,3.88,4.04,3.18,1375829,1310636656.0,25.0,12.79,0.44,124.51
2000-04-28,000960,3.9,3.62,3.99,3.53,666302,665081706.0,11.86,-6.7,-0.26,51.25
2000-05-31,000960,3.63,3.67,3.83,3.24,373939,354782226.5,16.3,1.38,0.05,28.76
2000-06-30,000960,3.7,4.19,4.37,3.65,1090320,1169572379.0,19.62,14.17,0.52,83.87
2000-07-31,000960,4.19,4.51,4.82,4.16,677759,797180139.0,15.75,7.64,0.32,52.14
2000-08-31,000960,4.54,5.07,5.66,4.26,1686241,2206860347.0,31.04,12.42,0.56,129.71
2000-09-29,000960,5.03,4.57,5.44,4.46,489976,629761726.0,19.33,-9.86,-0.5,37.69
2000-10-31,000960,4.56,4.69,4.93,4.46,174641,209377634.5,10.28,2.63,0.12,13.43
2000-11-30,000960,4.67,4.8,5.1,4.64,283941,354507170.5,9.81,2.35,0.11,21.84
2000-12-29,000960,4.81,4.85,4.93,4.58,150915,183257756.5,7.29,1.04,0.05,11.61
2001-01-19,000960,4.88,4.93,5.26,4.74,206501,264519702.0,10.72,1.65,0.08,15.88
2001-02-28,000960,4.99,4.95,5.0,4.6,116135,142411263.5,8.11,0.41,0.02,8.93
2001-03-30,000960,4.95,5.16,5.27,4.82,283544,366105011.5,9.09,4.24,0.21,21.81
2001-04-30,000960,5.16,4.75,5.2,4.72,271062,341521653.5,9.3,-7.95,-0.41,20.85
2001-05-31,000960,4.75,4.7,4.89,4.62,134590,163301055.5,5.68,-1.05,-0.05,10.35
2001-06-29,000960,4.74,4.85,5.16,4.62,314983,397549769.5,11.49,3.19,0.15,24.23
2001-07-31,000960,4.85,3.9,4.85,3.9,92359,107423470.25,19.59,-19.59,-0.95,7.1
2001-08-31,000960,3.91,3.8,4.08,3.74,71436,71026203.5,8.72,-2.56,-0.1,5.5
2001-09-28,000960,3.78,3.35,3.99,3.28,50186,46776902.88,18.68,-11.84,-0.45,3.86
2001-10-31,000960,3.32,3.14,3.36,2.78,70680,56411967.94,17.31,-6.27,-0.21,5.44
2001-11-30,000960,3.14,3.42,3.49,2.83,85178,71281039.38,21.02,8.92,0.28,6.55
2001-12-31,000960,3.46,3.15,3.47,3.01,50602,42664995.06,13.45,-7.89,-0.27,3.89
2002-01-31,000960,3.15,2.54,3.15,2.08,144654,90552272.25,33.97,-19.37,-0.61,11.13
2002-02-28,000960,2.54,2.63,2.71,2.47,74655,50387064.75,9.45,3.54,0.09,5.74
2002-03-29,000960,2.63,2.92,3.2,2.52,250965,192153602.25,25.86,11.03,0.29,19.31
2002-04-30,000960,2.9,3.11,3.26,2.81,170908,135085864.5,15.41,6.51,0.19,13.15
