日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-08-31,301049,46.75,36.79,48.75,35.25,487941,1974642491.0,70.72,92.72,17.7,218.37
2021-09-30,301049,36.03,32.05,42.74,31.57,953009,3497121132.0,30.36,-12.88,-4.74,426.51
2021-10-29,301049,32.7,30.05,34.05,29.77,304348,985436438.0,13.35,-6.24,-2.0,136.21
2021-11-30,301049,29.95,36.04,37.45,29.46,580041,1987616203.0,26.59,19.93,5.99,259.59
2021-12-31,301049,36.3,34.29,40.72,32.9,766782,2813893524.0,21.7,-4.86,-1.75,343.17
2022-01-28,301049,34.35,26.08,36.03,25.42,310330,958061719.0,30.94,-23.94,-8.21,138.89
2022-02-28,301049,26.17,30.45,32.75,26.1,601527,1838770570.0,25.5,16.76,4.37,255.28
2022-03-31,301049,30.51,29.99,32.55,25.56,561466,1663516446.0,22.96,-1.51,-0.46,238.28
2022-04-29,301049,29.53,20.36,29.74,18.75,195733,480749095.0,36.65,-32.11,-9.63,83.07
2022-05-31,301049,20.35,21.73,22.55,20.13,130599,284849129.0,11.89,6.73,1.37,55.42
2022-06-30,301049,21.85,23.71,24.78,21.52,261119,612332249.0,15.0,9.11,1.98,110.82
2022-07-29,301049,23.67,29.8,36.23,22.0,705424,2136385548.0,60.02,25.69,6.09,299.37
2022-08-31,301049,30.09,24.0,32.47,23.77,788291,2255627971.0,29.19,-19.46,-5.8,306.92
2022-09-30,301049,24.3,21.2,24.48,20.79,284931,658819318.0,15.38,-11.67,-2.8,110.94
2022-10-31,301049,21.23,20.93,23.48,20.3,130207,284667135.0,15.0,-1.27,-0.27,50.7
2022-11-30,301049,21.22,24.07,27.99,21.0,571693,1438756302.0,33.4,15.0,3.14,222.59
2022-12-30,301049,24.0,21.07,24.64,20.66,153197,348217505.0,16.54,-12.46,-3.0,59.65
2023-01-31,301049,21.01,23.44,24.97,20.88,163349,368369130.0,19.41,11.25,2.37,63.6
2023-02-28,301049,23.35,23.7,25.38,22.57,283603,675211033.0,11.99,1.11,0.26,110.42
2023-03-31,301049,23.7,21.96,24.7,21.58,218945,503407365.0,13.16,-7.34,-1.74,85.25
2023-04-28,301049,21.97,19.59,22.48,18.11,115784,236383246.0,19.9,-10.79,-2.37,45.08
2023-05-31,301049,19.26,20.0,21.29,19.0,100623,203911788.0,11.69,2.09,0.41,39.18
2023-06-30,301049,20.2,22.1,26.48,19.47,726147,1650542560.0,35.05,10.5,2.1,282.72
2023-07-31,301049,22.0,24.92,28.21,21.5,892462,2173019695.0,30.36,12.76,2.82,347.48
2023-08-31,301049,24.65,26.0,33.0,22.58,1464206,3956456905.0,41.81,4.33,1.08,570.08
2023-09-28,301049,26.14,23.92,26.6,23.44,503624,1258102517.0,12.15,-8.0,-2.08,196.08
2023-10-31,301049,23.99,23.75,24.4,21.86,170218,397473493.0,10.62,-0.71,-0.17,66.27
2023-11-30,301049,23.66,24.0,25.68,23.6,231501,566083140.0,8.76,1.05,0.25,90.13
2023-12-29,301049,24.02,23.16,24.62,21.71,147385,340493419.0,12.13,-3.5,-0.84,57.38
2024-01-31,301049,23.08,17.88,24.29,17.67,217202,470049383.0,28.58,-22.8,-5.28,84.57
2024-02-29,301049,17.58,15.26,18.02,9.0,607655,851400061.0,50.45,-14.65,-2.62,236.59
2024-03-29,301049,15.55,26.74,34.3,14.88,1755420,4270844400.0,127.26,75.23,11.48,683.47
2024-04-30,301049,25.55,28.2,33.38,21.08,1726741,4612221210.0,46.0,5.46,1.46,672.3
2024-05-31,301049,27.91,26.27,30.0,23.33,1002834,2681762402.0,23.65,-6.84,-1.93,390.45
2024-06-28,301049,25.45,17.95,26.0,17.43,594833,1169070748.0,32.62,-31.67,-8.32,231.6
2024-07-31,301049,17.87,23.05,29.19,16.11,1000378,2052976751.0,72.87,28.41,5.1,389.49
2024-08-30,301049,22.49,18.83,23.7,17.21,964619,1931675962.0,28.16,-18.31,-4.22,102.34
2024-09-30,301049,19.37,26.45,26.6,18.27,930821,1939630055.0,44.24,40.47,7.62,98.76
2024-10-31,301049,31.05,28.54,34.3,23.3,1210400,3466172297.0,41.59,7.9,2.09,128.42
2024-11-29,301049,28.02,27.39,30.63,25.4,769860,2148448317.0,18.33,-4.03,-1.15,81.68
2024-12-31,301049,27.39,24.0,31.33,23.89,560745,1559483284.0,27.16,-12.38,-3.39,130.93
2025-01-27,301049,24.1,21.79,24.88,21.5,300178,691195473.0,14.08,-9.21,-2.21,70.09
2025-02-28,301049,21.99,23.94,27.78,21.67,652943,1603204031.0,28.04,9.87,2.15,152.46
2025-03-31,301049,23.95,22.26,25.49,21.7,371597,900029620.0,15.83,-7.02,-1.68,86.77
2025-04-30,301049,22.2,21.37,23.3,17.18,275275,568563450.0,27.49,-4.0,-0.89,64.28
2025-05-30,301049,21.4,23.79,24.84,21.4,337840,788626180.0,16.1,11.32,2.42,78.89
2025-06-30,301049,23.49,23.86,24.09,21.61,232121,537650475.0,10.42,0.29,0.07,54.2
2025-07-31,301049,23.86,23.1,24.8,23.0,313663,746552288.0,7.54,-3.19,-0.76,73.24
2025-08-29,301049,23.18,21.93,25.41,21.45,364047,874794394.0,17.14,-5.06,-1.17,85.01
2025-09-30,301049,21.9,21.78,22.8,19.83,334238,727285366.0,13.54,-0.68,-0.15,78.04
2025-10-31,301049,21.78,22.83,24.3,19.84,408655,916403474.0,20.48,4.82,1.05,95.42
2025-11-28,301049,22.89,23.19,26.48,22.36,473996,1145482493.0,18.05,1.58,0.36,110.68
2025-12-31,301049,23.25,21.48,23.55,19.74,327255,700797085.0,16.43,-7.37,-1.71,76.41
2026-01-30,301049,21.69,23.71,26.77,21.06,705955,1670917064.0,26.58,10.38,2.23,164.84
