日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1999-03-31,000928,1.82,1.66,1.98,1.59,800142,557463890.5,28.47,21.17,0.29,98.78
1999-04-30,000928,1.66,1.73,1.92,1.49,381769,266181546.0,25.9,4.22,0.07,47.13
1999-05-31,000928,1.75,1.72,1.85,1.33,402635,272475323.0,30.06,-0.58,-0.01,44.74
1999-06-30,000928,1.74,2.7,3.01,1.69,1469482,1194620954.0,76.74,56.98,0.98,163.28
1999-07-30,000928,2.72,2.25,2.76,2.03,433297,356059884.0,27.04,-16.67,-0.45,48.14
1999-08-31,000928,2.26,2.73,2.94,2.2,395945,338612391.5,32.89,21.33,0.48,43.99
1999-09-30,000928,2.72,2.46,2.81,2.39,168057,142834522.25,15.38,-9.89,-0.27,18.67
1999-10-29,000928,2.41,2.25,2.47,2.08,56921,44557463.75,15.85,-8.54,-0.21,6.32
1999-11-30,000928,2.24,2.04,2.26,2.0,55381,41481171.62,11.56,-9.33,-0.21,6.15
1999-12-30,000928,2.04,1.87,2.28,1.8,77522,58121973.94,23.53,-8.33,-0.17,8.61
2000-01-28,000928,1.9,2.05,2.44,1.88,163023,121885374.0,29.95,9.63,0.18,18.11
2000-02-29,000928,2.13,2.14,2.42,1.98,210368,159061820.0,21.46,4.39,0.09,23.37
2000-03-31,000928,2.14,2.5,2.72,2.01,681734,548095538.0,33.18,16.82,0.36,75.75
2000-04-28,000928,2.47,2.54,2.82,2.3,335000,280588229.0,20.8,1.6,0.04,37.22
2000-05-31,000928,2.54,2.47,2.62,2.13,168130,135112860.5,19.29,-2.76,-0.07,18.68
2000-06-30,000928,2.51,2.73,2.87,2.44,418762,358003560.0,17.41,10.53,0.26,46.53
2000-07-31,000928,2.73,3.13,3.51,2.65,626439,596267044.0,31.5,14.65,0.4,69.6
2000-08-31,000928,3.14,3.17,3.75,3.07,779522,786917163.5,21.73,1.28,0.04,86.61
2000-09-29,000928,3.2,2.66,3.26,2.56,155432,139377329.0,22.08,-16.09,-0.51,17.27
