日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-04-30,002387,16.98,13.51,18.37,12.83,813191,4360530567.8,73.09,78.23,5.93,303.43
2010-05-31,002387,13.22,8.89,13.64,8.26,355032,1280358313.68,39.82,-34.2,-4.62,132.47
2010-06-30,002387,8.68,10.42,11.51,8.58,452060,1680367897.79,32.96,17.21,1.53,168.68
2010-07-30,002387,10.71,12.16,12.6,10.63,842030,3521580633.33,18.91,16.7,1.74,251.35
2010-08-31,002387,12.08,12.72,13.56,11.71,466162,2071523573.09,15.21,4.61,0.56,139.15
2010-09-30,002387,12.73,11.66,13.78,11.34,296739,1334808010.17,19.18,-8.33,-1.06,88.58
2010-10-29,002387,11.85,11.3,11.85,10.11,242511,958496062.28,14.92,-3.09,-0.36,72.39
2010-11-30,002387,11.48,11.85,12.79,10.83,400846,1705764792.6,17.35,4.87,0.55,119.66
2010-12-31,002387,11.8,10.96,12.55,10.51,255192,1062878072.85,17.22,-7.51,-0.89,76.18
2011-01-31,002387,10.97,10.11,11.28,9.43,103084,386813823.46,16.88,-7.76,-0.85,30.77
2011-02-28,002387,10.03,10.88,10.97,9.95,75626,286012696.04,10.09,7.62,0.77,22.57
2011-03-31,002387,10.86,9.08,11.17,9.0,143356,518152606.34,19.94,-16.54,-1.8,42.79
2011-04-29,002387,9.08,8.65,10.14,8.41,115529,392788757.46,19.05,-4.74,-0.43,34.49
2011-05-31,002387,8.66,7.52,8.97,7.34,66106,165240844.85,18.84,-13.06,-1.13,10.96
2011-06-30,002387,7.53,8.76,9.26,7.29,620441,1046796413.23,26.2,16.49,1.24,102.89
2011-07-29,002387,8.83,8.23,9.63,8.14,557364,987992918.95,17.01,-6.05,-0.53,92.43
2011-08-31,002387,8.17,7.68,8.37,6.92,314964,481726157.24,17.62,-6.68,-0.55,52.23
2011-09-30,002387,7.68,7.65,9.39,7.51,974510,1663468156.0,24.48,-0.39,-0.03,161.61
2011-10-31,002387,7.7,8.23,8.5,7.51,289084,458514262.0,12.94,7.58,0.58,47.94
2011-11-30,002387,8.17,8.78,9.93,8.08,838865,1496683022.0,22.48,6.68,0.55,139.12
2011-12-30,002387,9.15,7.62,10.37,7.35,1288533,2386374352.0,34.4,-13.21,-1.16,213.69
2012-01-31,002387,7.67,6.96,8.0,6.28,418409,598046757.0,22.57,-8.66,-0.66,69.39
2012-02-29,002387,6.96,7.66,8.11,6.85,466959,698457702.0,18.1,10.06,0.7,77.44
2012-03-30,002387,7.71,7.86,9.72,7.61,718434,1215703538.0,27.55,2.61,0.2,119.14
2012-04-27,002387,7.94,8.33,9.33,7.87,394687,680257001.0,18.58,5.98,0.47,65.45
2012-05-31,002387,8.42,9.31,9.56,8.33,575770,974531772.0,14.77,11.76,0.98,73.45
2012-06-29,002387,9.3,8.27,9.52,7.9,488478,653339697.0,17.4,-11.17,-1.04,62.31
2012-07-31,002387,8.36,6.88,10.02,6.77,1121963,1491948260.0,39.3,-16.81,-1.39,143.13
2012-08-31,002387,6.89,6.86,7.85,6.77,375850,419574545.0,15.7,-0.29,-0.02,47.95
2012-09-28,002387,6.85,6.87,7.63,6.63,350936,379404089.0,14.58,0.15,0.01,44.77
2012-10-31,002387,6.9,6.26,7.22,6.17,247259,253226627.0,15.28,-8.88,-0.61,31.54
2012-11-30,002387,6.27,4.82,6.58,4.75,257668,224625315.0,29.23,-23.0,-1.44,32.87
2012-12-31,002387,4.81,5.99,6.19,4.38,696725,578268100.0,37.55,24.27,1.17,88.88
2013-01-31,002387,5.99,5.75,6.4,5.69,565140,515746984.0,11.85,-4.01,-0.24,72.09
2013-02-28,002387,5.74,6.57,7.12,5.71,819402,814806610.0,24.52,14.26,0.82,104.53
2013-03-29,002387,6.51,5.73,6.87,5.65,626867,602597263.0,18.57,-12.79,-0.84,79.43
2013-04-26,002387,5.71,5.43,5.77,5.11,292891,240040086.0,11.52,-5.24,-0.3,15.27
2013-05-31,002387,5.42,6.43,6.94,5.34,1220826,1168489199.0,29.47,18.42,1.0,63.64
2013-06-28,002387,6.43,4.73,6.49,4.41,339307,283802705.0,32.35,-26.44,-1.7,17.69
2013-07-31,002387,4.74,5.51,5.57,4.59,659598,497125884.0,20.72,16.49,0.78,34.38
2013-08-30,002387,5.5,5.4,5.55,4.92,630294,502513857.0,11.43,-2.0,-0.11,32.86
2013-09-09,002387,5.37,5.97,5.99,5.37,254954,217089551.0,11.48,10.56,0.57,13.29
2013-10-31,002387,5.79,4.87,5.87,4.62,332731,261405510.0,20.94,-18.43,-1.1,17.35
2013-11-29,002387,4.84,5.26,5.57,4.65,507652,391076761.0,18.89,8.01,0.39,26.46
2013-12-31,002387,5.19,5.25,5.56,4.89,434765,344940512.0,12.74,-0.19,-0.01,22.66
2014-01-30,002387,5.25,5.44,5.68,5.02,475473,388588054.0,12.57,3.62,0.19,24.79
2014-02-28,002387,5.38,6.17,6.48,5.33,794859,723607157.0,21.14,13.42,0.73,41.44
2014-03-31,002387,6.15,6.51,6.82,6.06,988372,947377683.0,12.32,5.51,0.34,51.52
2014-04-30,002387,6.51,7.53,8.22,6.45,1200201,1305155635.0,27.19,15.67,1.02,62.57
2014-05-30,002387,7.51,8.89,9.05,7.09,1793147,2223687118.0,26.03,18.06,1.36,93.48
2014-06-30,002387,8.85,8.75,9.45,8.29,1260812,1661574792.0,13.05,-1.57,-0.14,69.45
2014-07-31,002387,8.75,9.03,9.05,7.99,943520,1213975198.0,12.11,3.2,0.28,51.97
2014-08-29,002387,8.89,9.89,9.97,8.87,912226,1315585626.0,12.18,9.52,0.86,50.25
2014-09-30,002387,9.89,9.79,10.76,9.53,1236508,1873027960.0,12.44,-1.01,-0.1,68.11
2014-10-31,002387,9.83,10.13,10.22,9.67,706968,1057534211.0,5.62,3.47,0.34,38.94
2014-11-28,002387,10.13,11.71,11.89,9.75,899582,1431593461.0,21.13,15.6,1.58,49.55
2014-12-31,002387,11.69,10.1,11.97,9.73,986382,1611287975.0,19.13,-13.75,-1.61,53.96
2015-01-30,002387,10.1,11.22,11.55,9.89,760677,1227236303.0,16.44,11.09,1.12,41.61
2015-02-27,002387,11.14,12.12,12.19,10.66,708577,1222612698.0,13.64,8.02,0.9,38.76
2015-03-31,002387,12.11,13.71,14.44,10.66,2585531,4839950442.0,31.19,13.12,1.59,141.43
2015-04-30,002387,13.71,14.29,14.79,12.67,2627253,5472057257.0,15.46,4.23,0.58,143.71
2015-05-29,002387,14.66,24.38,27.99,14.66,4646880,12696870638.0,93.28,70.61,10.09,169.46
2015-06-30,002387,24.3,15.38,26.6,13.04,4416620,9663860117.0,55.62,-36.92,-9.0,153.03
2015-07-06,002387,14.99,10.68,16.08,10.68,858169,1147731988.0,35.11,-30.56,-4.7,29.73
2015-08-31,002387,11.75,10.02,17.02,9.41,3541339,4668076111.0,71.25,-6.18,-0.66,122.7
2015-09-25,002387,9.67,9.9,11.69,8.32,3429217,3445025743.0,33.63,-1.2,-0.12,118.82
2015-11-30,002387,10.89,16.0,18.88,10.89,5446537,9031427611.0,80.71,61.62,6.1,188.71
2015-12-31,002387,15.7,18.68,22.06,15.39,5898003,11432855332.0,41.69,16.75,2.68,202.53
2016-01-29,002387,18.19,12.75,19.0,11.9,2238856,3416262249.0,38.01,-31.75,-5.93,76.88
2016-02-29,002387,12.75,11.2,14.5,11.15,1199486,1613556409.0,26.27,-12.16,-1.55,41.19
2016-03-31,002387,11.33,13.79,14.17,11.03,1776103,2287706291.0,28.04,23.13,2.59,60.99
2016-04-29,002387,13.61,17.2,18.6,13.45,3307392,5533926189.0,37.35,24.73,3.41,113.57
2016-05-24,002387,17.16,16.26,18.63,15.68,1456718,2487166491.0,17.15,-5.47,-0.94,50.02
2016-08-30,002387,17.55,20.82,21.0,17.0,3333915,6185116872.0,24.6,28.04,4.56,134.27
2016-09-30,002387,22.9,19.74,23.8,19.3,1731630,3707280968.0,21.61,-5.19,-1.08,69.74
2016-10-31,002387,19.81,20.07,21.94,19.72,1351817,2817210815.0,11.25,1.67,0.33,54.44
2016-11-30,002387,20.15,19.18,21.72,19.03,1473018,2944718396.0,13.4,-4.43,-0.89,59.32
2016-12-30,002387,19.18,17.41,19.79,16.55,905163,1618444123.0,16.89,-9.23,-1.77,36.45
2017-01-26,002387,17.54,16.63,18.39,16.0,659487,1133633547.0,13.73,-4.48,-0.78,26.56
2017-02-28,002387,16.7,16.52,17.43,16.1,478613,804638365.0,8.0,-0.66,-0.11,19.28
2017-03-31,002387,16.55,16.15,18.89,16.02,1203226,2106506757.0,17.37,-2.24,-0.37,48.46
2017-04-28,002387,17.77,16.77,20.52,16.15,2914438,5355873994.0,27.06,3.84,0.62,117.37
2017-05-31,002387,16.7,16.61,18.32,15.55,1408628,2354247724.0,16.52,-0.95,-0.16,56.73
2017-06-30,002387,16.43,15.42,16.96,14.8,900404,1460746041.0,13.0,-7.16,-1.19,28.14
2017-07-31,002387,15.38,16.58,16.66,15.0,926166,1474773870.0,10.77,7.52,1.16,28.94
2017-08-31,002387,16.54,16.9,17.99,16.31,939043,1601808105.0,10.13,1.93,0.32,29.34
2017-09-29,002387,16.92,17.41,18.23,16.84,1047996,1837983607.0,8.22,3.02,0.51,32.75
2017-10-31,002387,17.47,19.23,20.38,17.25,1733706,3273481192.0,17.98,10.45,1.82,54.18
2017-11-30,002387,19.13,17.96,21.65,17.15,2218053,4316083802.0,23.4,-6.6,-1.27,69.31
2017-12-29,002387,17.91,16.73,18.63,16.28,837075,1465962878.0,13.08,-6.85,-1.23,26.16
2018-01-31,002387,16.54,17.14,17.42,15.1,1185141,1946262761.0,13.87,2.45,0.41,35.99
2018-02-28,002387,17.13,15.68,17.44,15.45,589245,967724113.0,11.61,-8.52,-1.46,17.92
2018-03-30,002387,15.68,15.62,17.13,14.6,1069387,1735804261.0,16.14,-0.38,-0.06,32.52
2018-04-27,002387,15.51,14.94,16.41,14.6,692504,1061917637.0,11.59,-4.35,-0.68,21.06
2018-05-31,002387,14.8,15.08,15.97,13.94,975994,1445227941.0,13.59,0.94,0.14,29.68
2018-06-29,002387,15.0,10.75,15.65,10.41,896012,1181673398.0,34.75,-28.71,-4.33,27.25
2018-07-31,002387,10.96,11.86,12.23,9.88,926477,1032717433.0,21.86,10.33,1.11,28.18
2018-08-31,002387,11.87,11.15,12.07,10.79,351865,409284279.0,10.79,-5.99,-0.71,10.7
2018-09-28,002387,11.03,10.81,11.41,10.4,340048,365598158.0,9.06,-3.05,-0.34,7.25
2018-10-31,002387,10.63,8.42,10.77,7.94,450324,399512846.0,26.18,-22.11,-2.39,9.6
2018-11-30,002387,8.56,8.27,9.67,8.08,795408,699824847.0,18.88,-1.78,-0.15,16.96
2018-12-28,002387,8.47,7.62,8.58,7.18,350653,285333308.0,16.93,-7.86,-0.65,7.48
2019-01-31,002387,7.59,8.95,9.2,7.41,1398074,1164720148.0,23.49,17.45,1.33,29.81
2019-02-28,002387,8.93,13.2,15.19,8.8,5097503,6889445545.0,71.4,47.49,4.25,108.69
2019-03-29,002387,13.12,13.16,15.4,12.09,4686243,6366388666.0,25.08,-0.3,-0.04,43.89
2019-04-30,002387,12.86,11.9,14.01,11.33,2889950,3791418300.0,20.36,-9.57,-1.26,27.06
2019-05-31,002387,11.46,12.1,12.39,10.33,1332872,1515622793.0,17.31,1.68,0.2,12.48
2019-06-28,002387,12.1,13.05,14.07,11.8,1706271,2237364850.0,18.76,7.85,0.95,15.98
2019-07-31,002387,13.2,14.94,15.45,13.2,2216226,3187374259.0,17.24,14.48,1.89,20.75
2019-08-30,002387,14.85,15.22,16.04,13.41,1480579,2236548665.0,17.6,1.87,0.28,13.87
2019-09-30,002387,15.29,16.97,18.17,14.95,2297025,3837252691.0,21.16,11.5,1.75,21.51
2019-10-31,002387,16.96,14.94,16.97,14.2,1610994,2499288343.0,16.32,-11.96,-2.03,15.09
2019-11-29,002387,14.95,16.33,16.5,14.76,1654878,2630423005.0,11.65,9.3,1.39,15.5
2019-12-31,002387,16.33,15.9,17.38,15.55,2523235,4086377720.0,11.21,-2.63,-0.43,23.63
2020-01-23,002387,15.98,15.5,16.39,15.18,1321298,2106651304.0,7.61,-2.52,-0.4,12.37
2020-02-28,002387,13.95,13.3,15.95,12.56,3373923,4807592453.0,21.87,-14.19,-2.2,31.6
2020-03-31,002387,13.3,11.28,13.95,10.77,2490673,3041454321.0,23.91,-15.19,-2.02,23.33
2020-04-30,002387,11.15,12.16,12.84,10.69,2241658,2603875958.0,19.06,7.8,0.88,20.99
2020-05-29,002387,11.99,12.85,13.71,11.97,1534638,1970931313.0,14.31,5.67,0.69,14.37
2020-06-30,002387,12.85,14.28,14.9,12.81,3309823,4610965438.0,16.26,11.13,1.43,31.0
2020-07-31,002387,14.45,16.32,18.2,14.1,7513328,12202623707.0,28.71,14.29,2.04,70.36
2020-08-31,002387,16.48,16.0,16.65,13.4,3639276,5581277305.0,19.91,-1.96,-0.32,34.08
2020-09-30,002387,16.3,15.74,16.3,13.36,2931085,4345858215.0,18.38,-1.63,-0.26,27.45
2020-10-30,002387,15.81,13.03,15.9,12.73,2173110,3098297285.0,20.14,-17.22,-2.71,20.35
2020-11-30,002387,13.08,12.98,14.25,12.75,1599780,2143570997.0,11.51,-0.38,-0.05,14.98
2020-12-31,002387,12.82,11.4,13.92,11.0,1814598,2258197570.0,22.5,-12.17,-1.58,16.99
2021-01-29,002387,11.44,9.51,12.03,9.35,2334135,2545853137.0,23.51,-16.58,-1.89,21.86
2021-02-26,002387,9.4,9.85,10.52,8.71,2418138,2325241061.0,19.03,3.58,0.34,22.65
2021-03-31,002387,10.84,9.42,11.86,9.31,2388690,2452732376.0,25.89,-4.37,-0.43,17.47
2021-04-30,002387,9.4,9.4,10.18,9.15,1902273,1839722234.0,10.93,-0.21,-0.02,13.91
2021-05-31,002387,9.39,8.52,9.48,8.06,2292733,1984357560.0,15.11,-9.36,-0.88,16.77
2021-06-30,002387,8.52,10.43,10.88,8.43,3137393,3107448865.0,28.76,22.42,1.91,22.95
2021-07-30,002387,10.36,10.14,11.58,9.7,3705888,3906859374.0,18.02,-2.78,-0.29,27.11
2021-08-31,002387,10.11,8.94,10.35,8.82,2489921,2372457012.0,15.09,-11.83,-1.2,18.21
