日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-06-30,688505,34.69,33.72,39.34,30.69,2460819,8418033364.0,100.12,290.28,25.08,270.24
2020-07-31,688505,33.57,31.67,42.04,29.04,3460961,12523375140.0,38.55,-6.08,-2.05,380.08
2020-08-31,688505,31.72,27.62,33.62,26.97,722226,2203955696.0,21.0,-12.79,-4.05,79.31
2020-09-30,688505,27.79,22.4,27.86,21.92,555855,1371082512.0,21.51,-18.9,-5.22,61.04
2020-10-30,688505,22.69,21.16,24.59,21.0,256432,605337072.0,16.03,-5.54,-1.24,28.16
2020-11-30,688505,21.09,20.1,22.36,19.09,374677,786842782.0,15.45,-5.01,-1.06,41.15
2020-12-31,688505,19.91,16.98,22.04,16.58,497928,973585136.0,27.16,-15.52,-3.12,51.72
2021-01-29,688505,17.01,17.21,18.51,14.86,528082,895045840.0,21.5,1.35,0.23,54.86
2021-02-26,688505,16.94,15.17,17.66,14.45,284690,456576687.0,18.65,-11.85,-2.04,29.57
2021-03-31,688505,15.27,14.26,15.64,13.94,269978,405821709.0,11.21,-6.0,-0.91,28.05
2021-04-30,688505,14.17,18.37,19.21,13.89,811677,1384919198.0,37.31,28.82,4.11,84.32
2021-05-31,688505,18.25,20.27,20.51,16.01,937884,1776527380.0,24.5,10.34,1.9,97.43
2021-06-30,688505,20.26,17.08,21.91,16.74,928218,1767596118.0,25.51,-15.74,-3.19,35.18
2021-07-30,688505,17.08,15.64,18.94,14.89,626868,1054931296.0,23.71,-8.43,-1.44,23.76
2021-08-31,688505,15.69,14.51,17.34,14.29,584310,933937346.0,19.5,-7.23,-1.13,22.15
2021-09-30,688505,14.47,14.32,15.42,14.19,465948,693308525.0,8.48,-1.31,-0.19,17.66
2021-10-29,688505,14.41,13.53,15.09,13.34,262859,388164349.0,12.22,-5.52,-0.79,9.96
2021-11-30,688505,13.52,14.6,14.79,13.4,398982,567252937.0,10.27,7.91,1.07,15.12
2021-12-31,688505,14.42,13.84,14.66,13.44,546588,776131976.0,8.36,-5.21,-0.76,20.72
2022-01-28,688505,13.79,11.93,14.78,11.76,1039977,1470175973.0,21.82,-13.8,-1.91,39.42
2022-02-28,688505,12.16,12.14,12.47,11.62,285939,354040233.0,7.12,1.76,0.21,10.84
2022-03-31,688505,12.15,11.97,12.37,10.69,629788,754813956.0,13.84,-1.4,-0.17,23.87
2022-04-29,688505,11.92,9.22,12.08,8.54,414861,438660080.0,29.57,-22.97,-2.75,15.72
2022-05-31,688505,9.09,9.39,9.69,8.87,393564,375875287.0,8.89,1.84,0.17,14.92
