日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-30,301658,39.87,27.84,49.72,27.18,2667915,9202314496.0,193.14,138.56,16.17,688.89
2025-05-30,301658,27.91,27.31,32.17,27.2,1044140,3070208906.0,17.85,-1.9,-0.53,269.61
2025-06-30,301658,27.15,30.65,32.8,26.87,1100629,3218317597.0,21.71,12.23,3.34,284.19
2025-07-31,301658,30.4,32.3,42.95,29.4,2282601,7988110625.0,44.21,5.38,1.65,589.39
2025-08-29,301658,32.27,33.9,38.21,32.16,1385058,4846286783.0,18.73,4.95,1.6,357.64
2025-09-30,301658,33.81,35.19,41.95,33.0,1763754,6362885234.0,26.4,3.81,1.29,455.42
2025-10-31,301658,34.6,31.86,36.14,30.61,647860,2134317717.0,15.71,-9.46,-3.33,157.11
2025-11-28,301658,31.94,29.35,35.67,28.29,814980,2651996626.0,23.16,-7.88,-2.51,197.63
2025-12-31,301658,29.4,28.56,31.63,28.16,548363,1621904312.0,11.82,-2.69,-0.79,132.98
2026-01-30,301658,28.54,30.02,34.31,28.5,885053,2773323495.0,20.34,5.11,1.46,214.63
