日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-09-30,688121,35.26,33.01,48.26,31.96,1497909,6199260741.0,90.96,84.21,15.09,360.42
2021-10-29,688121,33.34,24.18,35.66,23.56,432424,1362652262.0,36.66,-26.75,-8.83,104.05
2021-11-30,688121,24.34,31.7,32.45,24.14,481622,1335705985.0,34.37,31.1,7.52,115.89
2021-12-31,688121,31.39,38.21,38.84,29.57,404187,1367321789.0,29.24,20.54,6.51,96.41
2022-01-28,688121,38.21,30.56,38.23,27.98,246554,841047912.0,26.83,-20.02,-7.65,58.81
2022-02-28,688121,30.64,30.92,33.14,27.03,90281,267965261.0,19.99,1.18,0.36,21.53
2022-03-31,688121,31.04,23.63,32.36,22.56,254965,675236328.0,31.69,-23.58,-7.29,58.75
2022-04-29,688121,23.54,16.63,25.91,15.05,180922,370244631.0,45.96,-29.62,-7.0,41.69
2022-05-31,688121,16.1,18.16,18.74,16.1,113932,203797206.0,15.87,9.2,1.53,26.25
2022-06-30,688121,18.18,24.07,27.04,18.16,349742,823046249.0,48.9,32.54,5.91,79.91
2022-07-29,688121,24.07,20.04,26.07,19.82,182032,414266118.0,25.97,-16.74,-4.03,41.59
2022-08-31,688121,20.01,19.01,21.71,17.79,206419,421303198.0,19.56,-5.14,-1.03,47.16
2022-09-30,688121,18.82,15.26,19.42,15.17,231797,399498007.0,22.36,-19.73,-3.75,16.63
2022-10-31,688121,15.36,15.25,16.74,14.58,105806,170349112.0,14.15,-0.07,-0.01,7.59
2022-11-30,688121,15.46,17.87,21.26,15.06,669463,1276538156.0,40.66,17.18,2.62,48.02
2022-12-30,688121,18.16,24.2,25.01,17.47,814232,1845004523.0,42.19,35.42,6.33,58.4
2023-01-31,688121,23.76,25.02,25.97,22.46,346161,845966934.0,14.5,3.39,0.82,24.82
2023-02-28,688121,25.03,22.6,28.06,22.18,375902,958607979.0,23.5,-9.67,-2.42,26.95
2023-03-31,688121,22.65,27.73,28.76,21.57,744345,1857190357.0,31.81,22.7,5.13,53.36
2023-04-28,688121,27.73,39.86,42.26,26.94,1284386,4484070931.0,55.25,43.74,12.13,92.08
2023-05-31,688121,38.44,35.47,40.05,33.65,596445,2202101518.0,16.06,-11.01,-4.39,42.76
2023-06-30,688121,35.46,37.16,39.94,32.82,435590,1559671637.0,20.07,4.76,1.69,31.17
2023-07-31,688121,37.43,29.88,37.47,29.11,477464,1565123390.0,22.5,-19.59,-7.28,34.17
2023-08-31,688121,30.66,25.77,30.9,24.76,503476,1374461157.0,20.55,-13.76,-4.11,36.03
2023-09-28,688121,26.15,24.32,26.62,22.42,444232,1083403576.0,16.3,-5.63,-1.45,31.38
2023-10-31,688121,24.33,24.83,25.6,21.05,519666,1222873102.0,18.71,2.1,0.51,36.71
2023-11-30,688121,24.85,24.36,27.34,24.0,696027,1766312398.0,13.45,-1.89,-0.47,49.16
2023-12-29,688121,24.24,20.23,24.55,19.1,413702,898375036.0,22.37,-16.95,-4.13,29.22
2024-01-31,688121,20.26,15.32,22.25,15.19,753563,1387405848.0,34.9,-24.27,-4.91,53.23
2024-02-29,688121,15.45,17.25,18.78,12.1,617151,961151952.0,43.6,12.6,1.93,43.59
2024-03-29,688121,17.18,17.9,19.06,15.1,734304,1270568428.0,22.96,3.77,0.65,51.87
2024-04-30,688121,17.91,17.39,20.15,15.88,903000,1639274714.0,23.85,-2.85,-0.51,63.78
2024-05-31,688121,17.35,14.98,17.64,14.08,479772,757130029.0,20.47,-13.86,-2.41,33.89
2024-06-28,688121,14.95,12.02,15.08,11.54,505424,664180826.0,23.63,-19.76,-2.96,35.7
2024-07-31,688121,12.0,11.5,12.12,10.42,386486,439151575.0,14.14,-4.33,-0.52,27.3
2024-08-30,688121,11.62,10.07,11.71,9.46,347009,358776489.0,19.57,-12.43,-1.43,24.51
2024-09-30,688121,10.09,13.11,13.17,8.96,448408,468683614.0,41.81,30.19,3.04,31.67
2024-10-31,688121,15.38,12.39,15.4,10.96,754406,941591164.0,33.87,-5.49,-0.72,53.29
2024-11-29,688121,12.39,12.58,13.85,11.63,662870,843057130.0,17.92,1.53,0.19,46.82
2024-12-31,688121,12.5,10.77,13.88,10.77,877780,1059585877.0,24.72,-14.39,-1.81,62.0
2025-01-27,688121,10.82,10.48,10.94,9.87,274262,286224334.0,9.94,-2.69,-0.29,19.37
