日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-07-31,920010,4.29,3.71,4.37,2.8,281484,116445668.0,37.03,-12.5,-0.53,31.41
2020-08-31,920010,3.75,3.24,3.78,3.06,213736,84543660.0,19.41,-12.67,-0.47,23.85
2020-09-30,920010,3.25,3.0,3.26,2.97,58069,21121318.0,8.95,-7.41,-0.24,6.48
2020-10-30,920010,3.04,3.11,3.32,3.0,53494,20447965.0,10.67,3.67,0.11,5.97
2020-11-30,920010,3.11,3.09,3.18,3.0,48209,17150667.0,5.79,-0.64,-0.02,5.38
2020-12-31,920010,3.09,3.04,3.25,2.99,67346,24626801.0,8.41,-1.62,-0.05,7.52
2021-01-29,920010,3.04,2.86,3.06,2.8,60032,20777632.0,8.55,-5.92,-0.18,6.7
2021-02-26,920010,2.83,2.85,2.9,2.75,19448,6577545.0,5.24,-0.35,-0.01,2.17
2021-03-31,920010,2.93,3.22,3.36,2.88,107346,39533125.0,16.84,12.98,0.37,11.98
2021-04-30,920010,3.21,3.35,3.45,3.18,78375,30683019.0,8.39,4.04,0.13,8.69
2021-05-31,920010,3.36,3.33,3.41,3.26,50309,19138319.0,4.48,-0.6,-0.02,5.58
2021-06-30,920010,3.31,3.68,3.83,3.31,134646,55604812.0,15.62,10.51,0.35,14.93
2021-07-30,920010,3.76,3.7,4.19,3.61,125773,51513279.0,15.76,0.54,0.02,13.95
2021-08-31,920010,3.69,3.76,3.95,3.58,130950,53129328.0,10.0,1.62,0.06,14.52
2021-09-30,920010,3.79,5.96,6.56,3.76,778129,442562538.0,74.47,58.51,2.2,86.28
2021-10-29,920010,6.15,4.96,6.5,4.61,174177,101841897.0,31.71,-16.78,-1.0,19.31
2021-11-30,920010,5.38,6.11,8.17,5.28,1407368,986854509.0,58.27,23.19,1.15,156.04
2021-12-31,920010,6.0,6.09,6.64,5.44,681972,431060993.0,19.64,-0.33,-0.02,75.61
2022-01-28,920010,6.08,5.27,6.88,5.2,545146,341523739.0,27.59,-13.46,-0.82,60.44
2022-02-28,920010,5.41,5.58,6.2,5.0,391494,229944302.0,22.77,5.88,0.31,24.34
2022-03-31,920010,5.57,4.57,5.8,4.32,340432,186614603.0,26.52,-18.1,-1.01,21.17
2022-04-29,920010,4.58,3.46,4.64,3.11,118496,51407149.0,33.48,-24.29,-1.11,7.37
2022-05-31,920010,3.52,3.57,3.88,3.4,94014,36494347.0,13.87,3.18,0.11,5.85
