date,code,income
202002,002692,0.10365853658536595
202002,002748,-0.011146496815286677
202002,600121,0.004975124378109541
202002,600983,0.05315614617940212
202002,601798,0.024561403508771784
202003,000692,-0.0037453183520598232
202003,002748,0.07568438003220601
202003,600121,0.0
202003,600983,0.6277602523659307
202003,603290,0.10926434455846223
202004,000692,-0.026315789473684292
202004,002692,-0.044077134986225786
202004,600121,-0.07920792079207917
202004,600725,0.09251101321585908
202004,601798,0.169921875
202005,000620,0.18478260869565233
202005,002085,0.012389380530973382
202005,600162,-0.03571428571428559
202005,601857,-0.07851239669421484
202005,603225,-0.06468716861081647
202006,002085,0.0017482517482518833
202006,600162,0.07407407407407396
202006,600482,0.0006631299734747298
202006,601857,0.004484304932735439
202006,603225,0.03741496598639449
202007,000514,0.09164420485175206
202007,600819,0.09647058823529409
202007,601857,0.11607142857142838
202007,603225,0.06885245901639325
202007,603861,0.08575197889182062
202008,002841,-0.038515687851971014
202008,600162,0.024096385542168752
202008,601456,1.924561403508772
202008,601857,-0.008000000000000007
202008,603225,0.06032719836400813
202009,000803,0.04264099037138935
202009,002996,-0.046324269889224445
202009,600661,-0.08566221142162822
202009,603861,-0.0851808634772463
202009,605123,0.18522216674987502
202010,003009,1.8332650553052026
202010,003010,0.4325123152709358
202010,003011,-0.019215372297838207
202010,605111,2.8554070473876063
202010,605218,-0.18466522678185748
202011,000803,-0.037685060565275874
202011,002575,-0.23747276688453156
202011,600319,-0.015118790496760348
202011,600688,0.0744336569579287
202011,600860,0.05600000000000005
202012,000803,-0.04475524475524484
202012,002900,-0.0854326396495072
202012,600671,-0.047566371681415864
202012,600860,0.10606060606060597
202012,603098,-0.14162162162162162
202101,000803,0.07759882869692536
202101,002692,-0.03007518796992481
202101,600167,-0.1633663366336634
202101,600423,-0.11646586345381527
202101,603098,0.0012594458438286438
202102,000539,0.04451038575667643
202102,600236,0.016949152542372836
202102,600269,0.043650793650793496
202102,600377,0.04504504504504503
202102,601107,0.06161137440758302
202103,001872,0.04674457429048395
202103,002608,0.14189189189189189
202103,600628,0.032786885245901676
202103,600642,0.2661290322580645
202103,601326,0.06578947368421062
202104,000553,-0.013437849944008873
202104,002395,-0.02035623409669196
202104,600033,-0.014634146341463317
202104,600628,0.0012210012210012167
202104,601816,0.005464480874316724
202105,600020,-0.013605442176870763
202105,600676,-0.008968609865470878
202105,600858,0.010971786833855912
202105,603103,-0.024020227560050622
202105,603779,0.026604068857589924
202106,002748,0.021594684385382257
202106,600020,-0.04137931034482767
202106,600676,-0.0701357466063347
202106,600858,-0.06666666666666676
202106,603103,-0.06347150259067347
202107,000078,-0.024539877300613355
202107,600020,-0.050359712230215736
202107,600676,-0.007299270072992803
202107,600858,-0.15116279069767435
202107,603103,-0.11687413554633475
202108,600011,0.5119047619047621
202108,600020,0.07954545454545459
202108,600676,0.026960784313725616
202108,600858,0.043052837573385405
202108,603103,-0.005481597494126911
202109,000553,-0.05636743215031326
202109,600025,0.5424063116370808
202109,600676,-0.011933174224343812
202109,600828,0.0
202109,600900,0.16719044626021362
202110,600612,0.039716670882873784
202110,600828,-0.05246913580246926
202110,600900,-0.04038772213247177
202110,601021,0.07446808510638303
202110,601116,-0.014144271570014189
202111,002644,0.051724137931034475
202111,600824,0.032738095238095344
202111,600851,0.0072202166064980755
202111,600900,-0.09652076318742975
202111,603839,0.017021276595744705
202112,002423,0.0
202112,600279,0.11331444759206799
202112,600794,0.04878048780487787
202112,600851,0.03942652329749108
202112,600900,0.19689440993788798
202201,600824,-0.044736842105263186
202201,600851,-0.14827586206896548
202201,600900,-0.04047742605085636
202201,603060,-0.11346018322762508
202201,603839,0.03200000000000003
202202,002423,0.10618279569892475
202202,002493,0.04800000000000004
202202,600012,0.056974459724950854
202202,600900,0.06814494321254738
202202,603060,0.006359300476947549
202203,000050,-0.10671256454388967
202203,002493,-0.24700109051254082
202203,600851,-0.0234375
202203,600900,-0.05974683544303794
202203,603060,-0.1745655608214851
202204,002841,0.20774938169826873
202204,002938,0.02488514548238885
202204,600593,-0.037277147487844386
202204,600851,-0.17866666666666664
202204,600900,0.03877221324717284
202205,002608,0.07428571428571429
202205,600023,0.02464788732394374
202205,600050,-0.013468013468013518
202205,600886,0.07961399276236425
202205,603103,0.13561076604554878
202206,000420,0.1634146341463414
202206,002608,0.09929078014184411
202206,002631,0.19216417910447747
202206,600023,-0.010309278350515538
202206,603103,0.2588878760255242
202207,002608,0.048387096774193505
202207,600012,-0.0019342359767891004
202207,600050,-0.006779661016949157
202207,600578,0.11827956989247324
202207,600886,-0.001097694840834218
202208,002608,0.01692307692307704
202208,002668,-0.07317073170731703
202208,600023,0.01384083044982698
202208,600309,0.061466616180739564
202208,600886,0.09010989010989023
202209,000028,0.009469696969697017
202209,002946,-0.09553023663453108
202209,600019,-0.015837104072398245
202209,600236,-0.05615942028985499
202209,600966,-0.053941908713692976
202210,002429,0.06397306397306401
202210,600019,-0.06206896551724128
202210,600236,0.07485604606525897
202210,601968,-0.12517193947730387
202210,603992,-0.027093596059113323
202211,000429,0.07581227436823101
202211,600007,0.306005719733079
202211,600025,0.06529209621993126
202211,603326,0.16863406408094428
202211,603992,0.21350210970464145
202212,000429,0.06040268456375841
202212,600023,-0.013605442176870763
202212,600025,-0.024193548387096864
202212,601298,-0.010775862068965525
202212,601339,0.06146572104018899
202301,000429,-0.004746835443038
202301,600023,0.017241379310344973
202301,601163,0.10717614165890033
