date,type,limit,target,price,count,completed,canceled
201612,buy,False,000068,9.12,109600,True,False
201612,buy,False,002116,12.24,81600,True,False
201612,buy,False,002309,14.84,67300,True,False
201612,buy,False,002015,8.46,118200,True,False
201612,buy,False,000503,57.86,17200,True,False
201612,buy,False,600998,6.71,149000,True,False
201612,buy,False,601169,5.83,171500,True,False
201612,buy,False,600340,16.72,59800,True,False
201612,buy,False,603819,9.17,109000,True,False
201612,buy,False,603633,9.19,108800,True,False
201701,sell,False,000068,8.32,109600,True,False
201701,sell,False,000503,42.26,17200,True,False
201701,sell,False,002015,8.09,118200,True,False
201701,sell,False,002116,11.68,81600,True,False
201701,sell,False,002309,14.1,67300,True,False
201701,sell,False,600340,15.11,59800,True,False
201701,sell,False,600998,6.78,149000,True,False
201701,sell,False,601169,5.52,171500,True,False
201701,sell,False,603633,14.68,108800,True,False
201701,sell,False,603819,20.99,109000,True,False
201701,buy,False,002836,3.29,341900,True,False
201701,buy,False,603929,3.51,320500,True,False
201701,buy,False,002116,11.68,96300,True,False
201701,buy,False,002832,9.1,123600,True,False
201701,buy,False,000068,8.32,135200,True,False
201701,buy,False,002161,11.56,97300,True,False
201701,buy,False,002309,14.1,79700,True,False
201701,buy,False,601169,5.52,203800,True,False
201701,buy,False,002837,2.36,476700,True,False
201701,buy,False,600340,15.11,74400,True,False
201702,sell,False,000068,8.05,135200,True,False
201702,sell,False,002116,11.21,96300,True,False
201702,sell,False,002161,10.41,97300,True,False
201702,sell,False,002309,13.57,79700,True,False
201702,sell,False,002832,7.42,123600,True,False
201702,sell,False,002836,13.66,341900,True,False
201702,sell,False,002837,4.38,476700,True,False
201702,sell,False,600340,15.4,74400,True,False
201702,sell,False,601169,5.8,203800,True,False
201702,sell,False,603929,22.64,320500,True,False
201702,buy,False,603429,3.41,631200,True,False
201702,buy,False,002845,9.46,227500,True,False
201702,buy,False,000068,8.05,267400,True,False
201702,buy,False,002116,11.21,192000,True,False
201702,buy,False,000503,44.74,48100,True,False
201702,buy,False,002161,10.41,206700,True,False
201702,buy,False,002015,7.38,291600,True,False
201702,buy,False,002309,13.57,158600,True,False
201702,buy,False,601169,5.8,371100,True,False
201702,buy,False,600340,15.4,139700,True,False
201703,sell,False,000068,8.1,267400,True,False
201703,sell,False,000503,42.6,48100,True,False
201703,sell,False,002015,7.77,291600,True,False
201703,sell,False,002116,11.89,192000,True,False
201703,sell,False,002161,10.67,206700,True,False
201703,sell,False,002309,13.65,158600,True,False
201703,sell,False,002845,20.53,227500,True,False
201703,sell,False,600340,16.42,139700,True,False
201703,sell,False,601169,5.78,371100,True,False
201703,sell,False,603429,9.06,631200,True,False
201703,buy,False,002849,17.4,160700,True,False
201703,buy,False,000068,8.1,345200,True,False
201703,buy,False,002659,16.08,173900,True,False
201703,buy,False,002663,6.03,463700,True,False
201703,buy,False,000503,42.6,65600,True,False
201703,buy,False,002116,11.89,235200,True,False
201703,buy,False,002161,10.67,262100,True,False
201703,buy,False,002015,7.77,359900,True,False
201703,buy,False,000948,12.19,229400,True,False
201703,buy,False,002309,13.65,204800,True,False
201704,sell,False,000068,7.65,345200,True,False
201704,sell,False,000503,34.19,65600,True,False
201704,sell,False,000948,11.48,229400,True,False
201704,sell,False,002015,7.58,359900,True,False
201704,sell,False,002116,13.6,235200,True,False
201704,sell,False,002161,9.95,262100,True,False
201704,sell,False,002309,13.28,204800,True,False
201704,sell,False,002659,16.44,173900,True,False
201704,sell,False,002663,6.2,463700,True,False
201704,sell,False,002849,25.88,160700,True,False
201704,buy,False,002857,17.65,162400,True,False
201704,buy,False,601228,4.03,711400,True,False
201704,buy,False,002774,13.66,209800,True,False
201704,buy,False,603303,12.61,227300,True,False
201704,buy,False,002853,49.31,58100,True,False
201704,buy,False,002858,13.48,212600,True,False
201704,buy,False,603960,15.5,184900,True,False
201704,buy,False,603833,62.23,46000,True,False
201704,buy,False,601200,18.18,157700,True,False
201704,buy,False,603768,40.86,70100,True,False
201705,sell,False,002774,15.89,209800,True,False
201705,sell,False,002853,31.77,58100,True,False
201705,sell,False,002857,24.98,162400,True,False
201705,sell,False,002858,35.2,212600,True,False
201705,sell,False,601200,18.8,157700,True,False
201705,sell,False,601228,9.75,711400,True,False
201705,sell,False,603303,15.13,227300,True,False
201705,sell,False,603768,31.09,70100,True,False
201705,sell,False,603833,61.1,46000,True,False
201705,sell,False,603960,14.5,184900,True,False
201705,buy,False,002858,35.2,107200,True,False
201705,buy,False,600682,35.19,107200,True,False
201705,buy,False,002694,22.58,167100,True,False
201705,buy,False,000792,10.63,355000,True,False
201705,buy,False,600601,3.54,1066200,True,False
201705,buy,False,002506,4.29,879800,True,False
201705,buy,False,002149,11.71,322300,True,False
201705,buy,False,601677,8.74,431800,True,False
201705,buy,False,002268,19.34,195100,True,False
201705,buy,False,600604,7.57,498600,True,False
201706,sell,False,000792,9.41,355000,True,False
201706,sell,False,002149,10.6,322300,True,False
201706,sell,False,002268,17.35,195100,True,False
201706,sell,False,002506,4.15,879800,True,False
201706,sell,False,002694,0.0,167100,True,True
201706,sell,False,002858,25.52,107200,True,False
201706,sell,False,600601,3.25,1066200,True,False
201706,sell,False,600604,6.73,498600,True,False
201706,sell,False,600682,35.76,107200,True,False
201706,sell,False,601677,7.51,431800,True,False
201706,buy,False,000792,9.41,323400,True,False
201706,buy,False,600682,35.76,85100,True,False
201706,buy,False,600604,6.73,452200,True,False
201706,buy,False,600601,3.25,936400,True,False
201706,buy,False,002249,5.21,584100,True,False
201706,buy,False,601677,7.51,405200,True,False
201706,buy,False,002506,4.15,733300,True,False
201706,buy,False,000037,9.54,319000,True,False
201706,buy,False,002160,6.63,459000,True,False
201706,buy,False,600310,5.31,573100,True,False
201707,sell,False,000037,10.33,319000,True,False
201707,sell,False,000792,10.44,323400,True,False
201707,sell,False,002160,6.9,459000,True,False
201707,sell,False,002249,5.53,584100,True,False
201707,sell,False,002506,4.47,733300,True,False
201707,sell,False,002694,0.0,167100,True,True
201707,sell,False,600310,5.51,573100,True,False
201707,sell,False,600601,3.34,936400,True,False
201707,sell,False,600604,7.07,452200,True,False
201707,sell,False,600682,36.68,85100,True,False
201707,sell,False,601677,8.55,405200,True,False
201707,buy,False,603679,20.33,159400,True,False
201707,buy,False,600310,5.51,588300,True,False
201707,buy,False,000792,10.44,310500,True,False
201707,buy,False,601677,8.55,379100,True,False
201707,buy,False,600682,36.68,88300,True,False
201707,buy,False,002160,6.9,469800,True,False
201707,buy,False,002249,5.53,586200,True,False
201707,buy,False,000037,10.33,313800,True,False
201707,buy,False,600601,3.34,970500,True,False
201707,buy,False,000927,5.25,617400,True,False
201708,sell,False,000037,9.62,313800,True,False
201708,sell,False,000792,11.65,310500,True,False
201708,sell,False,000927,4.61,617400,True,False
201708,sell,False,002160,8.18,469800,True,False
201708,sell,False,002249,5.63,586200,True,False
201708,sell,False,002694,0.0,167100,True,True
201708,sell,False,600310,5.14,588300,True,False
201708,sell,False,600601,3.45,970500,True,False
201708,sell,False,600682,35.94,88300,True,False
201708,sell,False,601677,9.01,379100,True,False
201708,sell,False,603679,18.93,159400,True,False
201708,buy,False,603612,18.54,175800,True,False
201708,buy,False,603063,22.6,144200,True,False
201708,buy,False,600682,35.94,90700,True,False
201708,buy,False,600310,5.14,634400,True,False
201708,buy,False,600159,4.51,723000,True,False
201708,buy,False,002506,4.34,751300,True,False
201708,buy,False,000037,9.62,338900,True,False
201708,buy,False,000927,4.61,707300,True,False
201708,buy,False,000883,4.16,783800,True,False
201708,buy,False,002602,11.37,286800,True,False
201709,sell,False,000037,9.37,338900,True,False
201709,sell,False,000883,4.22,783800,True,False
201709,sell,False,000927,5.46,707300,True,False
201709,sell,False,002506,4.32,751300,True,False
201709,sell,False,002602,10.94,286800,True,False
201709,sell,False,002694,0.0,167100,True,True
201709,sell,False,600159,4.67,723000,True,False
201709,sell,False,600310,5.59,634400,True,False
201709,sell,False,600682,37.94,90700,True,False
201709,sell,False,603063,24.13,144200,True,False
201709,sell,False,603612,44.19,175800,True,False
201709,buy,False,603079,20.68,185400,True,False
201709,buy,False,002892,7.11,539300,True,False
201709,buy,False,603127,2.88,1331500,True,False
201709,buy,False,002896,9.38,408800,True,False
201709,buy,False,600882,9.3,412300,True,False
201709,buy,False,000816,7.05,543900,True,False
201709,buy,False,601727,7.87,487200,True,False
201709,buy,False,002493,3.69,1039200,True,False
201709,buy,False,600000,9.69,395700,True,False
201709,buy,False,601949,10.41,368300,True,False
201710,sell,False,000816,7.05,543900,True,False
201710,sell,False,002493,3.66,1039200,True,False
201710,sell,False,002694,0.0,167100,True,True
201710,sell,False,002892,5.42,539300,True,False
201710,sell,False,002896,21.07,408800,True,False
201710,sell,False,600000,10.28,395700,True,False
201710,sell,False,600882,9.58,412300,True,False
201710,sell,False,601727,7.82,487200,True,False
201710,sell,False,601949,8.94,368300,True,False
201710,sell,False,603079,32.34,185400,True,False
201710,sell,False,603127,6.88,1331500,True,False
201710,buy,False,603378,10.17,486200,True,False
201710,buy,False,603106,17.72,279000,True,False
201710,buy,False,603136,10.92,452800,True,False
201710,buy,False,002900,25.77,191900,True,False
201710,buy,False,603363,7.5,659300,True,False
201710,buy,False,601086,3.53,1400900,True,False
201710,buy,False,002901,25.97,190400,True,False
201710,buy,False,603367,15.83,312400,True,False
201710,buy,False,002902,14.71,336100,True,False
201710,buy,False,603055,17.36,284800,True,False
201711,sell,False,002694,0.0,167100,True,True
201711,sell,False,002900,21.62,191900,True,False
201711,sell,False,002901,36.06,190400,True,False
201711,sell,False,002902,30.54,336100,True,False
201711,sell,False,601086,9.37,1400900,True,False
201711,sell,False,603055,13.66,284800,True,False
201711,sell,False,603106,15.34,279000,True,False
201711,sell,False,603136,14.54,452800,True,False
201711,sell,False,603363,12.49,659300,True,False
201711,sell,False,603367,21.94,312400,True,False
201711,sell,False,603378,12.82,486200,True,False
201711,buy,False,603260,19.36,364100,True,False
201711,buy,False,002269,3.6,1958000,True,False
201711,buy,False,600653,3.2,2202800,True,False
201711,buy,False,600506,17.6,400500,True,False
201711,buy,False,000517,3.27,2155600,True,False
201711,buy,False,002903,37.46,188100,True,False
201711,buy,False,600860,7.22,976300,True,False
201711,buy,False,600071,19.34,364400,True,False
201711,buy,False,601009,4.06,1736200,True,False
201711,buy,False,000576,16.2,435100,True,False
201712,sell,False,000517,2.95,2155600,True,False
201712,sell,False,000576,16.66,435100,True,False
201712,sell,False,002269,3.29,1958000,True,False
201712,sell,False,002694,0.0,167100,True,True
201712,sell,False,002903,26.3,188100,True,False
201712,sell,False,600071,18.0,364400,True,False
201712,sell,False,600506,14.19,400500,True,False
201712,sell,False,600653,2.75,2202800,True,False
201712,sell,False,600860,6.84,976300,True,False
201712,sell,False,601009,4.24,1736200,True,False
201712,sell,False,603260,36.05,364100,True,False
201712,buy,False,603711,20.63,341500,True,False
201712,buy,False,002269,3.29,2141800,True,False
201712,buy,False,600653,2.75,2562400,True,False
201712,buy,False,000927,4.43,1590600,True,False
201712,buy,False,600860,6.84,1030200,True,False
201712,buy,False,000810,8.08,872100,True,False
201712,buy,False,000953,7.26,970600,True,False
