日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-03-31,920419,8.28,6.27,8.29,6.22,236824,168485689.0,28.75,-12.92,-0.93,55.12
2022-04-29,920419,6.28,5.23,6.48,4.9,46117,26297818.0,25.2,-16.59,-1.04,10.75
2022-05-31,920419,5.26,5.55,5.93,5.25,25098,14057140.0,13.0,6.12,0.32,5.65
2022-06-30,920419,5.52,5.7,5.88,5.52,30028,17019959.0,6.49,2.7,0.15,6.76
2022-07-29,920419,5.74,5.5,5.74,5.43,17668,9752450.49,5.44,-3.51,-0.2,3.98
2022-08-31,920419,5.55,5.42,5.55,5.08,37201,19456910.23,8.55,-1.45,-0.08,8.38
2022-09-30,920419,5.38,6.03,6.94,5.25,236979,142371090.29,31.18,11.25,0.61,50.4
2022-10-31,920419,6.0,5.75,6.96,5.66,121420,76954629.11,21.56,-4.64,-0.28,25.82
2022-11-30,920419,5.71,6.05,6.33,5.68,55695,33065689.48,11.3,5.22,0.3,11.85
2022-12-30,920419,6.05,5.96,6.15,5.78,19525,11629400.34,6.12,-1.49,-0.09,4.15
2023-01-31,920419,5.86,6.13,6.21,5.73,16170,9479022.58,8.05,2.85,0.17,3.44
2023-02-28,920419,6.23,6.05,6.27,5.89,34424,20867092.53,6.2,-1.31,-0.08,7.32
2023-03-31,920419,6.06,5.92,6.13,5.86,16007,9511332.48,4.46,-2.15,-0.13,3.24
2023-04-28,920419,5.87,6.1,6.25,5.78,20555,12230590.6,7.94,3.04,0.18,4.16
2023-05-31,920419,6.06,6.38,6.86,6.03,48175,30963118.1,13.61,4.59,0.28,9.75
2023-06-30,920419,6.4,7.0,7.27,6.3,36976,24192818.12,15.2,9.72,0.62,7.48
2023-07-31,920419,7.0,8.0,9.13,6.81,322740,265797626.06,33.14,14.29,1.0,65.29
2023-08-31,920419,8.03,8.38,9.0,7.63,254108,212116522.32,17.13,4.75,0.38,51.4
2023-09-28,920419,8.4,8.02,9.43,7.95,172475,145981090.84,17.66,-4.3,-0.36,18.59
2023-10-31,920419,8.04,7.04,8.05,6.51,60567,43128379.78,19.2,-12.22,-0.98,6.53
2023-11-30,920419,7.1,9.56,10.8,6.8,320463,291751354.93,56.82,35.8,2.52,34.55
2023-12-29,920419,9.64,11.49,12.49,8.94,341861,365090628.87,37.13,20.19,1.93,36.86
2024-01-31,920419,11.49,10.55,13.1,10.11,371899,427071730.16,26.02,-8.18,-0.94,40.09
2024-02-29,920419,10.45,10.52,10.95,8.94,93824,94768165.05,19.05,-0.28,-0.03,10.11
2024-03-29,920419,10.77,10.14,10.79,9.92,65628,66536150.87,8.27,-3.61,-0.38,7.08
2024-04-30,920419,10.12,9.23,10.41,9.13,71530,69266470.86,12.62,-8.97,-0.91,7.71
2024-05-31,920419,9.3,8.49,9.41,8.45,56860,50699089.49,10.4,-8.02,-0.74,6.13
2024-06-28,920419,8.49,7.67,8.49,7.63,26532,20630289.13,10.13,-9.66,-0.82,2.86
2024-07-31,920419,7.71,8.23,8.47,6.71,84860,62965486.66,22.95,7.3,0.56,9.15
2024-08-30,920419,8.47,7.82,8.5,7.6,30899,23883301.85,10.94,-4.98,-0.41,3.33
2024-09-30,920419,7.83,9.85,9.97,7.02,49237,40257768.36,37.72,25.96,2.03,5.31
2024-10-31,920419,12.36,12.5,14.06,9.0,525696,609580080.97,51.37,26.9,2.65,56.16
2024-11-29,920419,12.52,17.33,18.05,11.77,874412,1322976454.63,50.24,38.64,4.83,93.42
2024-12-31,920419,17.67,14.77,22.17,14.05,781326,1334851419.29,46.86,-14.77,-2.56,83.47
2025-01-27,920419,14.93,15.31,17.76,14.02,400510,628791563.6,25.32,3.66,0.54,42.79
2025-02-28,920419,15.44,16.34,16.67,14.59,330466,513479230.8,13.59,6.73,1.03,35.31
2025-03-31,920419,16.37,17.19,21.45,16.28,759505,1358930908.95,31.64,5.2,0.85,81.14
2025-04-30,920419,17.2,20.48,25.61,14.36,1463086,2978025083.4,65.45,19.14,3.29,156.31
2025-05-30,920419,20.32,24.49,35.15,20.31,1710561,4426298646.91,72.46,19.58,4.01,182.75
2025-06-30,920419,24.08,24.28,27.93,22.54,999399,2517582684.78,22.01,-0.86,-0.21,106.77
2025-07-31,920419,24.3,21.58,25.35,21.42,496173,1133171433.83,16.19,-11.12,-2.7,53.01
2025-08-29,920419,21.59,21.35,24.56,20.98,598273,1335581192.05,16.59,-1.07,-0.23,63.92
2025-09-30,920419,21.14,18.36,22.53,18.07,442581,899273974.29,20.89,-14.0,-2.99,45.81
2025-10-31,920419,18.37,18.77,19.26,17.42,256790,465878230.38,10.02,2.23,0.41,26.58
2025-11-28,920419,18.77,16.82,19.82,16.61,268836,489113133.48,17.1,-10.39,-1.95,27.82
2025-12-31,920419,16.87,16.26,18.22,15.42,337568,560355032.79,16.65,-3.33,-0.56,34.94
2026-01-30,920419,16.4,16.42,17.74,16.26,238823,396806920.5,9.1,0.98,0.16,24.72
