日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2009-10-30,300026,97.15,106.5,145.5,87.0,91676,960770666.0,97.5,77.5,46.5,91.02
2009-11-30,300026,95.85,99.51,102.6,85.5,274092,2591156635.0,16.06,-6.56,-6.99,272.13
2009-12-31,300026,99.61,91.2,111.5,86.3,176713,1735609878.0,25.32,-8.35,-8.31,175.45
2010-01-29,300026,91.8,83.61,94.69,81.02,70867,632219567.0,14.99,-8.32,-7.59,70.36
2010-02-26,300026,75.6,93.88,94.45,75.05,80734,679028430.0,23.2,12.28,10.27,64.13
2010-03-31,300026,94.51,108.0,110.6,89.91,244558,2446220057.0,22.04,15.04,14.12,194.25
2010-04-30,300026,109.09,103.47,126.8,98.0,222700,2536673360.0,26.67,-4.19,-4.53,176.89
2010-05-31,300026,102.18,91.74,111.0,78.26,184613,963695142.0,31.64,-11.34,-11.73,73.32
2010-06-30,300026,89.7,77.0,105.5,72.22,203583,930286070.0,36.28,-16.07,-14.74,80.85
2010-07-30,300026,76.28,86.4,89.26,71.5,164994,682437171.0,23.06,12.21,9.4,65.53
2010-08-31,300026,86.4,83.66,95.22,81.76,182929,807916174.0,15.58,-3.17,-2.74,72.65
2010-09-30,300026,83.52,76.8,92.5,74.66,182336,755676687.0,21.32,-8.2,-6.86,72.41
2010-10-29,300026,76.7,89.8,97.14,74.5,242430,1037976806.0,29.48,16.93,13.0,96.28
2010-11-30,300026,90.26,100.48,107.82,88.5,432550,2102726632.0,21.51,11.89,10.68,119.38
2010-12-31,300026,100.9,90.36,102.04,86.32,188812,901464738.0,15.64,-10.07,-10.12,52.11
2011-01-28,300026,90.74,83.7,91.5,78.1,81587,342490028.0,14.83,-7.37,-6.66,22.52
2011-02-28,300026,84.46,86.4,90.1,81.42,87058,372929316.0,10.37,3.23,2.7,24.03
2011-03-31,300026,86.4,78.94,89.5,78.5,159309,672665590.0,12.73,-8.63,-7.46,43.97
2011-04-29,300026,78.94,80.36,88.06,75.98,143312,579767944.0,15.3,1.8,1.42,39.55
2011-05-31,300026,80.32,79.18,88.5,76.99,100385,366524381.0,14.32,-1.47,-1.18,18.47
2011-06-30,300026,79.6,81.01,83.8,75.04,71998,190978436.0,11.06,2.31,1.83,13.25
2011-07-29,300026,81.1,91.84,98.2,81.1,196364,575354316.0,21.11,13.37,10.83,36.13
2011-08-31,300026,91.6,82.75,93.4,82.03,204727,591119433.0,12.38,-9.9,-9.09,37.67
2011-09-30,300026,82.75,76.39,83.62,72.43,67007,176816871.0,13.52,-7.69,-6.36,12.33
2011-10-31,300026,75.01,82.0,82.0,68.86,57182,139960509.0,17.2,7.34,5.61,10.52
2011-11-30,300026,77.5,82.9,89.05,77.23,171284,472004507.0,14.41,1.1,0.9,31.51
2011-12-26,300026,84.94,76.0,87.94,72.04,83042,218086720.0,19.18,-8.32,-6.9,15.28
2012-02-29,300026,83.5,82.18,83.5,81.04,87495,237564682.0,3.24,8.13,6.18,16.08
2012-03-30,300026,81.97,80.5,93.4,77.5,371328,1037747202.0,19.35,-2.04,-1.68,68.25
2012-04-27,300026,81.04,89.83,90.4,78.4,126998,357364937.0,14.91,11.59,9.33,23.34
2012-05-31,300026,91.0,99.61,102.04,89.02,274862,658743200.0,14.49,10.89,9.78,33.68
2012-06-29,300026,100.51,109.6,111.76,99.39,299176,695112947.0,12.42,10.03,9.99,36.66
2012-07-31,300026,110.41,128.5,140.11,109.96,767819,2189083305.0,27.51,17.24,18.9,94.09
2012-08-31,300026,128.64,155.5,182.86,126.48,919440,3189248580.0,43.88,21.01,27.0,112.67
2012-09-28,300026,154.96,150.46,167.97,136.56,541347,1826947891.0,20.2,-3.24,-5.04,66.34
2012-10-31,300026,149.56,152.89,168.87,142.81,457999,1574227974.0,17.32,1.62,2.43,44.72
2012-11-30,300026,152.94,132.73,155.19,127.06,364116,1144257445.0,18.4,-13.19,-20.16,35.56
2012-12-31,300026,131.52,153.88,156.09,127.15,392039,1219367561.0,21.8,15.93,21.15,38.28
2013-01-31,300026,153.16,173.64,185.38,148.89,476526,1779438195.0,23.71,12.84,19.76,43.82
2013-02-28,300026,173.95,193.21,203.56,172.15,214416,900937186.0,18.09,11.27,19.57,19.72
2013-03-29,300026,192.49,207.61,207.61,177.69,365380,1555927276.0,15.49,7.45,14.4,33.6
2013-04-26,300026,208.2,207.61,220.66,179.35,293936,1280895724.0,19.9,0.0,0.0,17.59
2013-05-31,300026,205.5,237.27,242.26,204.46,609973,2051635982.0,18.21,14.29,29.66,24.34
2013-06-28,300026,237.4,231.06,253.4,207.16,573135,1983113565.0,19.49,-2.62,-6.21,22.87
2013-07-31,300026,228.42,252.18,275.34,226.06,668156,2551432384.0,21.33,9.14,21.12,26.63
2013-08-30,300026,251.78,266.43,290.86,248.47,552139,2174988490.0,16.81,5.65,14.25,21.99
2013-09-30,300026,263.05,276.55,281.95,241.59,347528,1328068620.0,15.15,3.8,10.12,13.84
2013-10-31,300026,276.35,241.79,301.46,235.38,367535,1437717729.0,23.89,-12.57,-34.76,14.64
2013-11-29,300026,241.92,246.78,251.64,224.51,435804,1525798690.0,11.22,2.06,4.99,16.09
2013-12-31,300026,240.91,254.14,257.04,221.94,347335,1213131143.0,14.22,2.98,7.36,12.77
2014-01-30,300026,255.63,292.35,300.85,252.39,468388,1880682037.0,19.07,15.04,38.21,17.22
2014-02-28,300026,285.6,278.71,320.56,272.1,376080,1638789082.0,16.58,-4.67,-13.64,13.49
2014-03-31,300026,275.81,241.05,296.6,239.02,492214,1920274190.0,20.66,-13.51,-37.66,17.65
2014-04-30,300026,239.43,271.22,282.09,225.45,362662,1360426224.0,23.5,12.52,30.17,13.01
2014-05-30,300026,271.02,285.93,290.08,258.8,307563,981456822.0,11.53,5.42,14.71,7.35
2014-06-30,300026,288.36,299.3,305.37,278.64,379774,1090735647.0,9.35,4.68,13.37,9.08
2014-07-31,300026,299.91,274.09,302.13,252.82,632979,1693145269.0,16.48,-8.42,-25.21,15.1
2014-08-29,300026,273.78,271.66,291.1,262.04,693626,1867487233.0,10.6,-0.89,-2.43,16.55
2014-09-30,300026,272.67,299.6,304.36,269.13,1205424,3348778668.0,12.97,10.28,27.94,28.76
2014-10-31,300026,300.61,289.17,316.41,284.11,773307,2276601366.0,10.78,-3.48,-10.43,18.45
2014-11-28,300026,288.97,268.82,288.97,260.82,891277,2391707888.0,9.73,-7.04,-20.35,21.26
2014-12-31,300026,268.82,246.65,279.55,237.54,1701157,4367770793.0,15.63,-8.25,-22.17,40.58
2015-01-30,300026,246.75,272.47,291.2,240.07,1262414,3325497569.0,20.73,10.47,25.82,30.12
2015-02-27,300026,272.97,287.96,296.36,268.72,757601,2107863824.0,10.14,5.69,15.49,18.07
2015-03-31,300026,316.51,334.74,351.44,316.51,1033370,3371856508.0,12.13,16.25,46.78,24.5
2015-04-03,300026,334.32,365.92,370.17,331.79,358960,1229391248.0,11.47,9.31,31.18,8.51
2015-06-30,300026,402.17,344.46,501.8,282.64,2648513,7104507748.0,59.89,-5.86,-21.46,41.4
2015-07-31,300026,340.05,276.26,368.6,271.1,4042968,8576088759.0,28.31,-19.8,-68.2,63.2
2015-08-31,300026,268.67,284.46,322.43,233.13,3383195,6354074736.0,32.32,2.97,8.2,52.88
2015-09-30,300026,276.87,251.51,277.02,233.28,1499332,2471898676.0,15.38,-11.58,-32.95,23.44
2015-10-30,300026,264.57,301.32,320.61,258.8,2516663,4707813249.0,24.58,19.8,49.81,39.34
2015-11-30,300026,296.61,294.18,330.94,284.62,2895455,5811765236.0,15.37,-2.37,-7.14,44.15
2015-12-31,300026,295.86,324.1,337.77,289.17,2172078,4403787515.0,16.52,10.17,29.92,33.12
2016-01-29,300026,319.7,212.63,322.28,203.82,1787342,2900333773.0,36.55,-34.39,-111.47,27.25
2016-02-29,300026,212.63,192.73,233.28,189.54,1403742,2003656220.0,20.57,-9.36,-19.9,21.4
2016-03-31,300026,193.34,229.64,235.86,188.33,2708469,3787864850.0,24.66,19.15,36.91,38.23
2016-04-29,300026,229.49,214.91,237.08,209.74,1866801,2744431620.0,11.91,-6.41,-14.73,26.42
2016-05-31,300026,214.91,220.07,227.66,210.05,1456676,2054704435.0,8.19,2.4,5.16,20.51
2016-06-30,300026,220.37,268.67,271.86,217.94,3563606,5617328220.0,24.5,22.08,48.6,50.16
2016-07-29,300026,269.58,270.19,294.79,255.76,3708950,6574124016.0,14.53,0.57,1.52,52.21
2016-08-31,300026,268.67,302.84,337.01,261.38,5378489,10534599542.0,27.99,12.08,32.65,75.71
2016-09-30,300026,301.17,287.05,303.9,269.43,2312260,4333180757.0,11.38,-5.21,-15.79,32.55
2016-10-31,300026,289.32,292.06,314.08,287.5,4546180,5850458722.0,9.26,1.75,5.01,21.11
2016-11-30,300026,292.97,285.68,307.55,280.67,8452269,5336662093.0,9.2,-2.18,-6.38,39.45
2016-12-30,300026,285.68,251.96,288.41,250.14,3133037,1810906528.0,13.4,-11.8,-33.72,14.02
2017-01-26,300026,252.42,246.04,255.61,225.54,2191260,1155117102.0,11.93,-2.35,-5.92,9.81
2017-02-28,300026,246.5,261.08,268.37,244.22,3801675,2077456948.0,9.82,6.11,15.04,17.01
2017-03-31,300026,259.71,243.76,261.53,241.03,3927803,2151883359.0,7.85,-6.63,-17.32,17.54
2017-04-28,300026,243.76,233.74,249.23,229.18,2462169,1284168562.0,8.23,-4.11,-10.02,11.0
2017-05-31,300026,232.37,205.26,232.83,197.97,2368602,1095672867.0,14.91,-12.18,-28.48,10.6
2017-06-30,300026,205.26,220.3,225.31,199.34,3365435,1537767533.0,12.65,7.33,15.04,15.06
2017-07-31,300026,220.75,208.91,221.66,202.98,3100792,1396240520.0,8.48,-5.17,-11.39,13.88
2017-08-31,300026,208.91,210.27,218.47,207.08,4215169,1911907635.0,5.45,0.65,1.36,18.86
2017-09-29,300026,210.27,204.81,211.64,203.89,2510513,1119092064.0,3.69,-2.6,-5.46,11.24
2017-10-31,300026,205.72,203.89,212.55,202.98,2304642,1026909858.0,4.67,-0.45,-0.92,10.26
2017-11-30,300026,204.35,213.46,216.65,193.87,4548474,2009902800.0,11.17,4.69,9.57,20.25
2017-12-29,300026,213.92,199.79,219.39,197.06,3781365,1692815621.0,10.46,-6.4,-13.67,16.23
2018-01-31,300026,199.79,195.24,208.91,194.78,2918035,1258650088.0,7.07,-2.28,-4.55,12.21
2018-02-28,300026,195.24,180.66,196.15,167.9,1850111,707268177.0,14.47,-7.47,-14.58,7.74
2018-03-30,300026,180.2,192.96,195.69,172.46,3195362,1272798786.0,12.86,6.81,12.3,13.37
2018-04-27,300026,192.96,187.95,195.24,183.39,2010889,816859519.0,6.14,-2.6,-5.01,8.41
2018-05-31,300026,188.86,195.24,208.91,186.13,4852048,2066706928.0,12.12,3.88,7.29,20.3
2018-06-29,300026,195.24,172.91,199.79,161.52,2593305,987947041.0,19.6,-11.44,-22.33,10.85
2018-07-31,300026,172.91,177.47,188.86,165.17,2761503,1045572121.0,13.7,2.64,4.56,11.54
2018-08-31,300026,177.92,168.81,179.29,167.9,1768387,649003834.0,6.42,-4.88,-8.66,7.39
2018-09-28,300026,168.36,166.08,172.91,161.52,1442895,509455337.0,6.75,-1.62,-2.73,6.03
2018-10-31,300026,165.17,154.23,168.81,146.49,1799286,586725962.0,13.44,-7.14,-11.85,7.52
2018-11-30,300026,154.23,157.42,167.44,153.32,3064648,1029102995.0,9.16,2.07,3.19,12.8
2018-12-28,300026,159.7,145.57,161.52,145.12,1534400,497120203.0,10.42,-7.53,-11.85,6.15
2019-01-31,300026,146.03,141.02,153.78,139.65,1850873,569275607.0,9.71,-3.13,-4.55,7.41
2019-02-28,300026,141.47,162.43,165.17,140.11,3497316,1135172239.0,17.77,15.18,21.41,14.01
2019-03-29,300026,161.98,171.55,174.73,159.7,8232422,2909270466.0,9.25,5.61,9.12,32.97
2019-04-30,300026,172.46,161.52,183.39,158.79,7631379,2811467169.0,14.34,-5.85,-10.03,30.56
2019-05-31,300026,160.15,162.89,163.8,154.23,2626580,882669115.0,5.92,0.85,1.37,10.52
2019-06-28,300026,162.43,164.71,170.63,161.07,2233150,771246614.0,5.87,1.12,1.82,9.16
2019-07-31,300026,166.99,162.89,167.44,154.69,1913026,645018789.0,7.74,-1.1,-1.82,7.84
2019-08-30,300026,162.89,159.7,168.81,150.59,2267597,753517125.0,11.19,-1.96,-3.19,9.3
2019-09-30,300026,160.61,159.7,167.44,159.7,2262174,777001748.0,4.85,0.0,0.0,9.3
2019-10-31,300026,160.15,163.8,167.44,158.79,1672676,568994727.0,5.42,2.57,4.1,6.87
2019-11-29,300026,162.89,166.08,177.47,159.24,4006544,1398213812.0,11.13,1.39,2.28,16.46
2019-12-31,300026,164.71,167.44,168.81,160.61,3544406,1213672483.0,4.94,0.82,1.36,13.87
2020-01-23,300026,168.36,190.68,196.6,166.08,6031036,2263084345.0,18.23,13.88,23.24,23.59
2020-02-28,300026,208.91,217.11,290.92,190.23,28436377,14322732080.0,52.81,13.86,26.43,111.25
2020-03-31,300026,218.47,231.69,268.59,194.78,26469679,12798285341.0,34.0,6.72,14.58,103.55
2020-04-30,300026,228.5,266.77,388.42,218.93,45221228,29146244304.0,73.15,15.14,35.08,169.93
2020-05-29,300026,270.87,239.43,294.56,226.22,19955719,11234022133.0,25.62,-10.25,-27.34,74.99
2020-06-30,300026,239.89,261.3,286.36,234.42,22621068,12357339022.0,21.69,9.13,21.87,84.68
2020-07-31,300026,260.85,262.21,297.75,247.18,25708190,14687120424.0,19.35,0.35,0.91,96.24
2020-08-31,300026,261.76,268.14,283.17,249.91,18869327,10636155002.0,12.68,2.26,5.93,70.64
2020-09-30,300026,268.59,257.2,330.56,256.75,30559384,18744340227.0,27.53,-4.08,-10.94,114.41
2020-10-30,300026,262.67,261.3,295.02,259.94,12651560,7399577506.0,13.64,1.59,4.1,47.36
2020-11-30,300026,262.67,243.53,264.49,242.62,7416314,3962651817.0,8.37,-6.8,-17.77,27.76
2020-12-31,300026,244.45,218.47,247.63,212.55,7976628,3838080075.0,14.4,-10.29,-25.06,29.86
2021-01-29,300026,218.47,195.24,229.87,192.5,8386298,3727075870.0,17.11,-10.63,-23.23,31.39
2021-02-26,300026,194.33,195.69,203.44,180.2,4425657,1777325922.0,11.9,0.23,0.45,16.56
2021-03-31,300026,195.69,197.06,206.63,189.31,5721788,2354401999.0,8.85,0.7,1.37,21.42
2021-04-30,300026,197.52,208.91,213.46,185.67,6177036,2530067179.0,14.1,6.01,11.85,23.12
