日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1994-01-31,600818,11.5,9.9,11.5,9.71,26052,27943000.0,32.55,80.0,4.4,25.05
1994-02-28,600818,9.8,9.0,10.5,8.51,36106,34944000.0,20.1,-9.09,-0.9,34.72
1994-03-31,600818,8.61,9.95,13.0,8.5,207384,218980000.0,50.0,10.56,0.95,199.41
1994-04-29,600818,9.9,8.9,10.15,7.6,81000,74686000.0,25.63,-10.55,-1.05,77.88
1994-05-31,600818,8.92,9.2,10.06,8.8,72383,68683000.0,14.16,3.37,0.3,69.6
1994-06-30,600818,9.1,7.39,9.48,7.08,29042,24578000.0,26.09,-19.67,-1.81,27.93
1994-07-29,600818,7.48,5.0,7.48,4.9,9142,5559000.0,34.91,-32.34,-2.39,8.79
1994-08-31,600818,5.8,9.09,10.4,5.6,326504,287251000.0,96.0,81.8,4.09,251.16
1994-09-30,600818,9.12,9.0,13.88,8.95,380980,441512000.0,54.24,-0.99,-0.09,293.06
1994-10-31,600818,8.65,7.8,9.45,6.03,145463,118341000.0,38.0,-13.33,-1.2,111.89
1994-11-30,600818,7.95,8.35,9.48,7.78,145494,128416000.0,21.79,7.05,0.55,111.92
1994-12-30,600818,8.4,7.69,8.6,7.4,36652,29776000.0,14.37,-7.9,-0.66,28.19
1995-01-27,600818,7.41,6.62,7.82,6.11,11212,7848000.0,22.24,-13.91,-1.07,8.62
1995-02-28,600818,6.5,6.58,7.58,6.0,22702,15303000.0,23.87,-0.6,-0.04,17.46
1995-03-31,600818,6.6,7.24,7.65,6.47,47993,35219000.0,17.93,10.03,0.66,36.92
1995-04-28,600818,7.27,6.26,7.54,6.02,25651,18067000.0,20.99,-13.54,-0.98,19.73
1995-05-31,600818,6.16,7.79,10.8,6.08,76921,68959000.0,75.4,24.44,1.53,59.17
1995-06-30,600818,7.84,6.99,8.01,6.32,32975,23936000.0,21.69,-10.27,-0.8,25.37
1995-07-31,600818,6.94,7.35,7.74,6.85,39071,28211000.0,12.73,5.15,0.36,30.05
1995-08-31,600818,7.3,7.26,8.44,7.04,37717,28116000.0,19.05,-1.22,-0.09,29.01
1995-09-29,600818,7.26,7.24,7.73,6.93,15095,10832000.0,11.02,-0.28,-0.02,11.61
1995-10-31,600818,7.15,7.22,8.54,6.69,55941,42076590.0,25.55,-0.28,-0.02,43.03
1995-11-30,600818,7.2,6.81,7.44,6.73,8391,5836000.0,9.83,-5.68,-0.41,6.45
1995-12-29,600818,6.65,5.6,7.1,5.6,38573,23670000.0,22.03,-17.77,-1.21,29.67
