日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2000-02-29,600227,12.0,11.33,12.85,10.58,576090,659725000.0,31.53,57.36,4.13,91.44
2000-03-31,600227,11.34,12.19,12.78,10.68,768226,900743000.0,18.53,7.59,0.86,121.94
2000-04-28,600227,12.19,11.74,12.37,11.55,242207,289523852.0,6.73,-3.69,-0.45,38.45
2000-05-31,600227,11.8,12.05,12.46,11.1,178744,213848000.0,11.58,2.64,0.31,28.37
2000-06-30,600227,12.05,12.54,13.25,11.96,385701,486295000.0,10.71,4.07,0.49,55.1
2000-07-31,600227,12.54,13.03,13.45,12.15,289101,372805863.0,10.37,3.91,0.49,41.3
2000-08-31,600227,13.07,12.75,13.88,12.6,321977,424998000.0,9.82,-2.15,-0.28,46.0
2000-09-29,600227,12.72,12.0,12.9,11.75,82962,102203000.0,9.02,-5.88,-0.75,11.85
2000-10-31,600227,12.03,12.85,13.07,11.99,84177,105542000.0,9.0,7.08,0.85,12.03
2000-11-30,600227,12.85,13.98,14.2,12.79,300675,406821000.0,10.97,8.79,1.13,42.95
2000-12-29,600227,14.0,14.9,15.3,14.0,308685,452579000.0,9.3,6.58,0.92,44.1
2001-01-19,600227,14.98,14.16,15.6,13.8,150273,222516000.0,12.08,-4.97,-0.74,21.47
2001-02-28,600227,14.25,14.06,14.26,13.01,84610,114666000.0,8.83,-0.71,-0.1,12.09
2001-03-30,600227,14.0,14.3,14.47,13.8,108172,152985000.0,4.77,1.71,0.24,15.45
2001-04-30,600227,14.38,14.2,15.1,14.05,175556,254651000.0,7.34,-0.7,-0.1,25.08
2001-05-31,600227,14.2,15.57,15.73,14.2,190052,284368021.0,10.77,9.65,1.37,27.15
2001-06-29,600227,15.63,15.46,16.24,15.1,237348,367023000.0,7.32,-0.71,-0.11,33.91
2001-07-31,600227,15.5,12.55,15.55,12.25,83019,118092742.0,21.35,-18.82,-2.91,11.86
2001-08-31,600227,12.68,12.5,13.31,12.3,45428,56909000.0,8.05,-0.4,-0.05,6.49
2001-09-28,600227,12.5,12.04,13.1,11.85,44770,54652000.0,10.0,-3.68,-0.46,6.4
2001-10-31,600227,12.1,11.03,12.25,9.23,54992,57541000.0,25.08,-8.39,-1.01,7.86
2001-11-30,600227,11.02,11.41,11.43,9.75,60872,64465606.0,15.23,3.45,0.38,8.7
2001-12-31,600227,11.43,10.51,11.7,10.17,44743,48119274.0,13.41,-7.89,-0.9,6.39
2002-01-31,600227,10.51,9.75,10.51,8.56,62459,56960732.0,18.55,-7.23,-0.76,8.92
2002-02-28,600227,9.75,9.78,10.24,9.48,44442,42530812.0,7.79,0.31,0.03,6.35
2002-03-29,600227,9.75,10.49,11.1,9.46,169759,175471485.0,16.77,7.26,0.71,24.25
2002-04-30,600227,10.53,10.91,11.3,10.33,130267,139067265.0,9.25,4.0,0.42,18.61
2002-05-31,600227,10.95,9.63,10.95,9.61,35276,34782626.0,12.28,-11.73,-1.28,5.04
2002-06-28,600227,9.5,10.76,11.23,9.21,92032,93680181.0,20.98,11.73,1.13,13.15
2002-07-31,600227,10.8,10.37,11.31,10.33,82838,87492400.0,9.11,-3.62,-0.39,11.83
2002-08-30,600227,10.27,10.49,10.65,10.2,23796,24025271.0,4.34,1.16,0.12,3.4
2002-09-27,600227,10.49,9.93,10.6,9.87,21083,20819540.0,6.96,-5.34,-0.56,3.01
2002-10-31,600227,9.93,9.38,9.93,9.31,15290,14139529.0,6.24,-5.54,-0.55,2.18
2002-11-29,600227,9.4,8.9,9.83,8.35,38453,34013205.0,15.78,-5.12,-0.48,5.49
2002-12-31,600227,8.9,8.85,9.65,8.35,76190,66429277.0,14.61,-0.56,-0.05,10.88
2003-01-29,600227,8.85,9.48,9.73,8.45,90708,81479549.0,14.46,7.12,0.63,12.96
2003-02-28,600227,9.44,9.41,9.64,9.3,33369,30480553.0,3.59,-0.74,-0.07,4.77
2003-03-31,600227,9.41,9.11,9.54,8.83,27688,24331967.0,7.55,-3.19,-0.3,3.96
2003-04-30,600227,9.11,9.66,10.55,9.04,164733,157132923.0,16.58,6.04,0.55,23.53
2003-05-30,600227,9.75,10.21,10.41,9.38,94026,90429399.0,10.66,5.69,0.55,13.43
2003-06-30,600227,10.22,10.15,11.35,10.08,226523,229240574.0,12.44,-0.59,-0.06,32.36
2003-07-31,600227,10.15,9.8,10.72,9.79,64961,63632685.0,9.16,-3.45,-0.35,9.28
2003-08-29,600227,9.75,9.37,10.04,9.27,29001,26601489.0,7.86,-4.39,-0.43,4.14
2003-09-30,600227,9.37,8.79,9.68,8.55,22039,19063880.0,12.06,-6.19,-0.58,3.15
2003-10-31,600227,8.81,8.82,9.24,8.58,42188,35440502.0,7.51,0.34,0.03,6.03
2003-11-28,600227,8.74,9.06,9.41,8.63,55767,47408508.0,8.84,2.72,0.24,7.97
2003-12-31,600227,9.07,9.46,9.85,9.07,99775,89160910.0,8.61,4.42,0.4,14.25
2004-01-30,600227,9.5,9.93,10.45,9.41,100180,94691513.0,10.99,4.97,0.47,14.31
2004-02-27,600227,9.91,9.95,10.63,9.75,199686,193200494.0,8.86,0.2,0.02,28.53
2004-03-31,600227,10.01,10.16,10.27,9.62,112047,105939633.0,6.53,2.11,0.21,16.01
2004-04-30,600227,9.96,9.78,10.61,9.6,142503,138469934.0,9.94,-3.74,-0.38,20.36
2004-05-31,600227,9.78,9.59,9.87,9.25,33840,30497446.0,6.34,-1.94,-0.19,4.83
2004-06-30,600227,9.61,8.58,9.72,8.51,39883,33204985.0,12.62,-10.53,-1.01,5.7
2004-07-30,600227,8.58,9.22,9.63,8.56,57550,48407316.0,12.47,7.46,0.64,8.22
2004-08-31,600227,9.22,7.86,9.55,7.56,83675,63381499.0,21.58,-14.75,-1.36,11.95
2004-09-30,600227,7.84,8.46,8.83,7.24,140477,104880540.0,20.23,7.63,0.6,20.07
2004-10-29,600227,8.43,8.87,9.22,8.15,127719,102311709.0,12.65,4.85,0.41,18.25
2004-11-30,600227,8.9,8.91,9.29,8.6,95281,78537938.0,7.78,0.45,0.04,13.61
2004-12-31,600227,8.84,8.18,9.3,8.16,80084,64871775.0,12.79,-8.19,-0.73,11.44
2005-01-31,600227,8.1,7.6,8.25,7.47,38069,27449488.0,9.54,-7.09,-0.58,5.44
2005-02-28,600227,7.67,8.34,8.48,7.57,48531,35835594.0,11.97,9.74,0.74,6.93
2005-03-31,600227,8.32,8.11,8.78,7.96,116872,89383175.0,9.83,-2.76,-0.23,16.7
2005-04-28,600227,8.08,9.28,9.29,7.91,225845,181693298.0,17.02,14.43,1.17,32.26
2005-05-31,600227,9.05,8.15,9.15,8.01,99598,78194327.0,12.28,-12.18,-1.13,14.23
2005-06-30,600227,8.13,8.03,8.8,7.55,129447,96005380.0,15.34,-1.47,-0.12,18.49
2005-07-29,600227,7.95,10.18,10.3,7.88,323027,260911960.0,30.14,26.77,2.15,46.15
2005-08-31,600227,10.15,10.31,10.82,9.93,443108,415045025.0,8.74,1.28,0.13,63.3
2005-09-30,600227,10.3,10.86,11.73,10.0,336091,331715006.0,16.78,5.33,0.55,48.01
2005-10-31,600227,10.76,9.83,11.42,9.75,206207,202523295.0,15.38,-9.48,-1.03,29.46
2005-11-30,600227,9.83,9.55,10.05,9.0,221310,190806980.0,10.68,-2.85,-0.28,31.62
2005-12-30,600227,9.53,10.6,10.73,9.29,134495,125117363.0,15.08,10.99,1.05,19.21
2006-01-25,600227,8.75,8.97,9.43,8.6,113197,91486102.0,7.83,-15.38,-1.63,11.98
2006-02-28,600227,8.95,9.23,9.63,8.73,401306,330782048.0,10.03,2.9,0.26,42.47
2006-03-31,600227,9.23,8.56,9.81,8.25,677975,537611119.0,16.9,-7.26,-0.67,71.74
2006-04-28,600227,8.56,8.54,9.32,8.4,525127,412758262.0,10.75,-0.23,-0.02,55.57
2006-05-31,600227,8.51,9.55,10.4,8.47,818484,692873462.0,22.6,11.83,1.01,86.61
2006-06-30,600227,9.5,9.77,10.59,9.15,571037,494347634.0,15.08,2.3,0.22,60.43
2006-07-31,600227,9.77,9.56,11.04,9.25,809377,732070846.0,18.32,-2.15,-0.21,85.65
2006-08-31,600227,9.57,9.75,9.77,9.11,278496,231468421.0,6.9,1.99,0.19,29.47
2006-09-29,600227,9.8,9.73,9.82,8.8,265616,223529239.0,10.46,-0.21,-0.02,28.11
2006-10-31,600227,9.75,10.31,10.37,9.48,344367,303554710.0,9.15,5.96,0.58,36.44
2006-11-30,600227,10.29,10.47,10.62,9.6,519695,468573244.0,9.89,1.55,0.16,54.99
2006-12-29,600227,10.5,10.58,11.04,10.03,679697,640776307.0,9.65,1.05,0.11,71.93
2007-01-31,600227,10.59,13.97,15.64,10.57,1336628,1601183376.0,47.92,32.04,3.39,138.22
2007-02-28,600227,13.9,15.89,16.4,12.85,902605,1225871261.0,25.41,13.74,1.92,93.34
2007-03-30,600227,15.65,17.18,17.53,14.66,1200443,1760561225.0,18.06,8.12,1.29,124.14
2007-04-30,600227,17.25,18.85,20.33,16.96,1241927,2132000142.0,19.62,9.72,1.67,128.43
2007-05-31,600227,19.17,19.99,22.35,18.26,1328577,2507971698.0,21.7,6.05,1.14,137.39
2007-06-29,600227,19.75,17.48,21.84,16.14,1331596,2440257586.0,28.51,-12.56,-2.51,137.7
2007-07-31,600227,17.83,19.99,20.01,16.39,524139,882764796.0,20.71,14.36,2.51,54.2
2007-08-31,600227,20.13,24.07,25.02,18.81,1128123,2261102437.0,31.07,20.41,4.08,116.66
2007-09-28,600227,24.11,26.09,26.85,22.15,1069433,2451309743.0,19.53,8.39,2.02,110.59
2007-10-31,600227,27.83,24.32,28.95,22.35,781551,1966275306.0,25.3,-6.78,-1.77,80.82
2007-11-30,600227,24.31,20.76,25.3,19.94,336879,696258795.0,22.04,-14.64,-3.56,34.84
2007-12-28,600227,20.65,25.79,26.46,20.65,413162,936871005.0,27.99,24.23,5.03,42.72
2008-01-31,600227,25.65,25.14,31.15,24.6,867329,2336142114.0,25.4,-2.52,-0.65,89.69
2008-02-29,600227,25.55,27.93,29.74,23.05,433004,1135832553.0,26.61,11.1,2.79,44.78
2008-03-31,600227,27.85,27.35,29.64,21.74,539570,1348957225.0,28.28,-2.08,-0.58,55.8
2008-04-30,600227,27.35,29.35,29.57,23.13,788292,2033276713.0,23.55,7.31,2.0,81.52
2008-05-30,600227,29.65,28.14,34.36,26.91,1366172,2806161377.0,25.38,-4.12,-1.21,78.34
2008-06-27,600227,27.65,20.35,28.53,18.06,906801,1026948107.0,37.21,-27.68,-7.79,52.0
2008-07-31,600227,20.83,21.48,25.26,20.26,1257534,1491487704.0,24.57,5.55,1.13,72.1
2008-08-29,600227,21.37,15.47,21.97,14.14,586107,496725375.0,36.45,-27.98,-6.01,33.6
2008-09-26,600227,15.26,14.3,15.51,12.45,486660,340614260.0,19.78,-7.56,-1.17,27.9
2008-10-31,600227,14.09,12.67,14.61,12.34,640444,424763720.0,15.87,-11.4,-1.63,36.72
2008-11-28,600227,12.61,13.55,15.1,11.93,1049192,714513300.0,25.02,6.95,0.88,60.15
2008-12-31,600227,13.53,13.51,16.39,13.4,1476157,1105104672.0,22.07,-0.3,-0.04,84.63
2009-01-23,600227,13.82,16.34,17.15,13.62,1272680,1000093839.0,26.13,20.95,2.83,72.97
2009-02-27,600227,16.61,15.56,20.56,15.44,2657326,2490891781.0,31.33,-4.77,-0.78,118.27
