日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1996-12-31,000657,18.0,13.18,23.0,9.09,607668,1068706000.0,286.8,171.75,8.33,208.29
1997-01-31,000657,13.1,12.69,13.75,10.7,252484,317816000.0,23.14,-3.72,-0.49,86.54
1997-02-28,000657,12.8,14.61,14.89,10.96,181318,246163000.0,30.97,15.13,1.92,62.15
1997-03-31,000657,14.8,14.67,16.8,14.1,423128,652824671.0,18.48,0.41,0.06,145.03
1997-04-30,000657,14.7,15.79,16.4,13.8,293569,447040000.0,17.72,7.63,1.12,100.62
1997-05-30,000657,16.0,12.38,18.59,11.21,359846,442780000.0,46.74,-21.6,-3.41,90.97
1997-06-27,000657,12.83,11.27,13.88,10.8,99520,89960000.0,24.88,-8.97,-1.11,25.16
1997-07-31,000657,11.27,10.4,12.02,8.37,112395,86442000.0,32.39,-7.72,-0.87,28.41
1997-08-29,000657,10.4,10.56,11.34,9.52,73432,57603000.0,17.5,1.54,0.16,18.56
1997-09-30,000657,10.56,9.54,12.87,9.13,231336,196466000.0,35.42,-9.66,-1.02,58.48
1997-10-31,000657,9.33,10.37,11.16,9.32,109702,84381000.0,19.29,8.7,0.83,27.73
1997-11-28,000657,10.33,9.92,11.61,9.37,100004,79661207.0,21.6,-4.34,-0.45,25.28
1997-12-31,000657,9.84,10.72,11.04,9.69,75394,58086000.0,13.61,8.06,0.8,19.06
1998-01-23,000657,10.91,10.26,11.31,9.86,91917,73051000.0,13.53,-4.29,-0.46,23.24
1998-02-27,000657,10.26,10.13,11.3,9.96,53193,42091000.0,13.06,-1.27,-0.13,13.45
1998-03-31,000657,9.86,10.75,10.77,9.29,51031,37443000.0,14.61,6.12,0.62,12.9
1998-04-30,000657,10.64,12.06,12.69,10.19,211317,180661000.0,23.26,12.19,1.31,53.42
1998-05-29,000657,11.88,14.31,14.96,11.88,204204,206078000.0,25.54,18.66,2.25,51.63
1998-06-30,000657,14.31,10.8,14.59,10.67,101611,95930000.0,27.39,-24.53,-3.51,25.69
1998-07-31,000657,10.94,12.14,12.41,10.26,95341,81878000.0,19.91,12.41,1.34,24.1
1998-08-31,000657,12.14,10.95,12.5,9.25,88581,72468000.0,26.77,-9.8,-1.19,22.39
1998-09-30,000657,10.94,16.46,17.28,10.67,392809,416795000.0,60.37,50.32,5.51,99.31
1998-10-30,000657,16.48,17.35,18.02,15.74,198668,247153000.0,13.85,5.41,0.89,50.23
1998-11-30,000657,17.32,17.36,19.17,16.58,185197,244036000.0,14.93,0.06,0.01,46.82
1998-12-31,000657,17.08,15.32,17.69,14.85,96606,115945000.0,16.36,-11.75,-2.04,24.42
1999-01-29,000657,15.26,16.31,16.75,14.85,43999,52086000.0,12.4,6.46,0.99,11.12
1999-02-09,000657,16.27,17.28,18.56,15.66,54924,69545000.0,17.78,5.95,0.97,13.89
1999-03-31,000657,17.35,18.22,19.8,16.81,149828,204929351.0,17.3,5.44,0.94,29.25
1999-04-30,000657,18.16,17.43,19.81,16.46,92480,95685000.0,18.39,-4.34,-0.79,18.06
1999-05-31,000657,17.55,20.53,20.8,17.02,237667,259339000.0,21.69,17.79,3.1,46.4
1999-06-30,000657,21.02,28.69,31.7,18.95,543838,747097000.0,62.1,39.75,8.16,106.18
