日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-02-26,600916,5.99,18.65,18.65,5.99,141383,198649913.0,253.71,273.75,13.66,7.85
2021-03-31,600916,16.79,18.79,22.78,13.5,13494655,23696323648.0,49.76,0.75,0.14,749.7
2021-04-30,600916,18.57,16.48,21.81,16.08,6711056,12867937650.0,30.49,-12.29,-2.31,372.84
2021-05-31,600916,16.48,17.7,19.79,16.48,4643370,8378118975.0,20.08,7.4,1.22,257.96
2021-06-30,600916,17.76,15.68,17.98,15.44,1895250,3166824738.0,14.35,-11.41,-2.02,105.29
2021-07-30,600916,15.63,14.2,16.08,13.66,1754219,2670477254.0,15.43,-9.44,-1.48,97.46
2021-08-31,600916,14.16,14.38,15.65,14.01,1808893,2635747449.0,11.55,1.27,0.18,100.49
2021-09-30,600916,14.28,14.55,16.66,14.22,2380878,3625322980.0,16.97,1.18,0.17,132.27
2021-10-29,600916,14.64,13.99,15.58,13.69,898624,1296638194.0,12.99,-3.85,-0.56,49.92
2021-11-30,600916,13.93,14.23,14.95,13.78,1090926,1544736485.0,8.36,1.72,0.24,60.61
2021-12-31,600916,14.14,13.89,14.32,13.81,747121,1039601421.0,3.58,-2.39,-0.34,41.51
2022-01-28,600916,13.86,12.57,14.11,12.17,884762,1187671134.0,13.97,-9.5,-1.32,49.15
2022-02-28,600916,12.61,14.62,15.38,12.14,4719479,6504737338.0,25.78,16.31,2.05,57.4
2022-03-31,600916,14.33,12.06,14.54,10.26,4911990,6054045058.0,29.27,-17.51,-2.56,59.75
2022-04-29,600916,12.07,10.91,13.66,9.96,3430283,4096255832.0,30.68,-9.54,-1.15,41.72
2022-05-31,600916,10.9,11.21,11.64,10.47,1776631,1933545789.0,10.72,2.75,0.3,21.61
2022-06-30,600916,11.1,12.1,12.4,10.57,4329668,4786117458.0,16.32,7.94,0.89,52.66
2022-07-29,600916,11.98,14.87,15.45,11.98,7052541,9325414136.0,28.68,22.89,2.77,85.78
2022-08-31,600916,15.21,14.0,17.9,13.73,8407339,12920531157.0,28.04,-5.85,-0.87,102.26
2022-09-30,600916,14.05,11.43,15.82,11.37,5032259,6680830366.0,31.79,-18.36,-2.57,61.21
2022-10-31,600916,11.43,10.96,12.37,10.9,2964255,3305885076.0,12.86,-4.11,-0.47,36.05
2022-11-30,600916,10.96,13.09,13.34,10.91,5529983,6613485609.0,22.17,19.43,2.13,67.26
2022-12-30,600916,13.38,13.04,14.16,12.35,3857839,4984803182.0,13.83,-0.38,-0.05,46.92
2023-01-31,600916,13.02,13.63,14.05,12.95,2894530,3810871527.0,8.44,4.52,0.59,35.21
2023-02-28,600916,13.59,12.51,13.94,12.38,3775003,4780082898.0,11.45,-8.22,-1.12,45.92
2023-03-31,600916,12.51,12.68,13.73,12.42,7713615,9697139528.0,10.47,1.36,0.17,93.82
2023-04-28,600916,12.61,12.48,13.48,11.97,4807265,6010211994.0,11.91,-1.58,-0.2,58.47
2023-05-31,600916,12.72,12.67,13.78,12.32,4289252,5388392076.0,11.7,1.52,0.19,52.17
2023-06-30,600916,12.65,12.51,12.88,12.4,2554607,3054496997.0,3.79,-1.26,-0.16,31.07
2023-07-31,600916,12.57,12.83,12.87,12.43,2211932,2647834562.0,3.52,2.56,0.32,26.9
2023-08-31,600916,12.83,11.73,12.95,11.34,3029920,3475415586.0,12.55,-8.57,-1.1,36.85
2023-09-28,600916,11.75,11.73,12.55,11.59,2234183,2515989418.0,8.18,0.0,0.0,27.17
2023-10-31,600916,11.73,11.3,11.78,11.0,1471411,1575466923.0,6.65,-3.67,-0.43,17.9
2023-11-30,600916,11.3,10.76,11.32,10.72,1935733,2002965258.0,5.31,-4.78,-0.54,23.54
2023-12-29,600916,10.75,10.57,11.0,10.08,1767997,1743209616.0,8.55,-1.77,-0.19,21.5
2024-01-31,600916,10.54,9.82,10.61,9.42,1962753,1848574862.0,11.26,-7.1,-0.75,23.87
2024-02-29,600916,9.76,10.75,10.81,9.32,2422643,2354012975.0,15.17,9.47,0.93,14.42
2024-03-29,600916,10.74,11.96,12.22,10.71,5453639,5974674150.0,14.05,11.26,1.21,32.46
2024-04-30,600916,12.05,11.88,12.53,10.88,5548081,6110528574.0,13.8,-0.67,-0.08,33.02
2024-05-31,600916,11.84,11.56,12.4,11.45,3430044,3864132884.0,8.0,-2.69,-0.32,20.42
2024-06-28,600916,11.52,10.77,11.94,10.65,2641961,2698883754.0,11.16,-6.83,-0.79,15.73
2024-07-31,600916,10.75,10.09,10.98,9.73,3485218,3230365636.0,11.61,-6.31,-0.68,20.75
2024-08-30,600916,10.13,9.76,10.2,9.52,2965798,2580797496.0,6.74,-3.27,-0.33,17.65
2024-09-30,600916,9.7,10.62,10.73,8.7,4656446,3868961455.0,20.8,8.81,0.86,27.72
2024-10-31,600916,11.56,10.0,11.56,9.87,6438187,5884415957.0,15.91,-5.84,-0.62,38.32
