日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-07-31,301499,40.0,45.0,49.2,29.9,1487393,5665792063.0,98.97,130.77,25.5,453.73
2023-08-31,301499,42.8,36.25,54.35,31.89,3145461,13589212662.0,49.91,-19.44,-8.75,959.52
2023-09-28,301499,36.33,36.38,42.38,33.39,1436578,5444339238.0,24.8,0.36,0.13,438.22
2023-10-31,301499,36.56,31.95,38.45,29.68,812468,2779569704.0,24.11,-12.18,-4.43,247.84
2023-11-30,301499,31.81,35.84,41.7,30.96,1366415,4871009513.0,33.62,12.18,3.89,416.82
2023-12-29,301499,36.03,29.41,36.32,28.05,614007,1967668902.0,23.07,-17.94,-6.43,187.3
2024-01-31,301499,29.42,22.04,31.18,22.04,509010,1371410865.0,31.08,-25.06,-7.37,147.27
2024-02-29,301499,22.07,23.38,27.3,15.7,619311,1326532633.0,52.63,6.08,1.34,179.18
2024-03-29,301499,24.54,27.37,29.6,23.04,1218241,3168117692.0,28.06,17.07,3.99,352.46
2024-04-30,301499,27.0,22.88,30.8,19.31,724549,1831266832.0,41.98,-16.4,-4.49,209.63
2024-05-31,301499,23.11,24.96,28.0,22.05,812392,2040622831.0,26.01,9.09,2.08,235.04
2024-06-28,301499,25.03,22.73,25.35,20.9,418318,961506686.0,17.83,-8.93,-2.23,121.03
2024-07-31,301499,22.83,25.18,26.02,20.74,852975,2033590880.0,23.23,10.78,2.45,246.78
2024-08-30,301499,24.76,21.28,25.54,20.18,352379,802488285.0,21.29,-15.49,-3.9,101.95
2024-09-30,301499,21.38,30.17,30.87,19.12,501668,1213489960.0,55.22,41.78,8.89,145.14
2024-10-31,301499,34.17,26.71,36.17,25.67,912774,2621141796.0,34.8,-11.47,-3.46,264.08
2024-11-29,301499,26.86,26.83,30.94,24.68,700634,1927157680.0,23.44,0.45,0.12,202.71
2024-12-31,301499,26.97,26.56,30.82,25.78,763511,2137628808.0,18.78,-1.01,-0.27,220.9
2025-01-27,301499,26.17,25.09,27.36,22.97,317246,795003305.0,16.53,-5.53,-1.47,91.79
2025-02-28,301499,25.24,26.33,28.44,25.23,468110,1269274460.0,12.79,4.94,1.24,135.43
2025-03-31,301499,26.54,25.81,30.52,25.02,743470,2088795225.0,20.89,-1.97,-0.52,215.1
2025-04-30,301499,26.08,24.06,28.12,18.32,398973,901762809.0,37.97,-6.78,-1.75,115.43
2025-05-30,301499,24.07,26.13,27.87,24.07,658096,1710677944.0,15.79,8.6,2.07,190.4
2025-06-30,301499,25.72,27.49,27.95,24.9,459622,1213129239.0,11.67,5.2,1.36,132.98
2025-07-31,301499,27.48,27.89,30.02,26.54,467617,1294650092.0,12.66,1.46,0.4,135.29
2025-08-29,301499,27.93,28.36,30.74,27.61,485575,1417252619.0,11.22,1.69,0.47,140.49
2025-09-30,301499,28.34,27.06,30.62,26.56,568564,1596836229.0,14.32,-4.58,-1.3,164.5
2025-10-31,301499,27.28,28.19,31.29,24.9,584916,1607352868.0,23.61,4.18,1.13,169.23
2025-11-28,301499,28.23,27.74,29.79,26.13,355656,996662525.0,12.98,-1.6,-0.45,102.9
2025-12-31,301499,27.75,29.72,32.28,27.73,749825,2232223603.0,16.4,7.14,1.98,216.94
2026-01-30,301499,29.79,30.96,35.44,29.39,1027038,3275764208.0,20.36,4.17,1.24,297.14
