日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-03-28,002853,37.24,140.26,140.26,37.24,11315,145519820.0,332.0,352.01,109.23,7.25
2017-04-28,002853,126.23,83.11,138.26,76.97,474086,4566467833.0,43.7,-40.75,-57.15,303.9
2017-05-31,002853,82.38,66.3,84.0,62.38,271714,2008418208.0,26.01,-20.23,-16.81,174.18
2017-06-30,002853,65.69,74.2,76.8,61.7,299764,2134563577.0,22.78,11.92,7.9,192.16
2017-07-31,002853,73.9,67.24,89.77,63.11,397706,3009546761.0,35.93,-9.38,-6.96,254.94
2017-08-31,002853,67.24,116.71,116.71,63.5,679917,6278571316.0,79.13,73.57,49.47,435.84
2017-09-29,002853,112.5,114.98,146.75,107.05,2598704,12962076736.0,34.02,-1.48,-1.73,666.33
2017-10-31,002853,119.08,107.7,132.8,105.33,1004994,4733992478.0,23.89,-6.33,-7.28,257.69
2017-11-30,002853,107.55,87.18,112.15,75.55,796322,2967443462.0,33.98,-19.05,-20.52,204.19
2017-12-29,002853,85.55,83.5,88.3,75.85,618346,2004638843.0,14.28,-4.22,-3.68,158.55
2018-01-31,002853,82.03,80.53,102.33,79.05,1096876,3886058223.0,27.88,-3.56,-2.97,281.25
2018-02-28,002853,80.7,67.0,81.53,57.8,317161,839770605.0,29.47,-16.8,-13.53,81.32
2018-03-30,002853,66.78,71.3,81.75,61.43,686140,1977711826.0,30.33,6.42,4.3,118.24
2018-04-27,002853,70.53,65.38,73.25,63.25,371193,1020067186.0,14.03,-8.3,-5.92,63.96
2018-05-31,002853,65.3,71.63,75.7,64.48,567017,1594712808.0,17.16,9.56,6.25,97.71
2018-06-29,002853,71.23,57.78,76.23,54.18,516483,1402331334.0,30.78,-19.34,-13.85,89.0
2018-07-31,002853,57.7,56.45,58.7,49.48,281839,603943557.0,15.96,-2.3,-1.33,48.57
2018-08-31,002853,56.33,47.43,56.45,46.2,224600,434935788.0,18.16,-15.98,-9.02,38.7
2018-09-28,002853,47.45,41.9,47.75,41.08,121607,212122480.0,14.06,-11.66,-5.53,20.96
2018-10-31,002853,41.48,48.4,53.4,40.45,789757,1487290957.0,30.91,15.51,6.5,136.09
2018-11-30,002853,48.45,45.2,54.33,44.08,594865,1159831887.0,21.18,-6.61,-3.2,102.51
2018-12-28,002853,46.7,46.63,48.93,44.35,247592,455468771.0,10.13,3.16,1.43,42.67
2019-01-31,002853,46.6,41.95,49.08,41.45,201048,352971212.0,16.36,-10.04,-4.68,39.35
2019-02-28,002853,42.03,48.75,51.8,42.03,250654,465176580.0,23.29,16.21,6.8,49.05
2019-03-29,002853,48.58,55.55,55.73,48.08,525022,1063427420.0,15.69,13.95,6.8,102.75
2019-04-30,002853,55.7,51.08,62.7,49.28,415267,939244356.0,24.16,-8.05,-4.47,81.27
2019-05-31,002853,50.45,45.13,50.45,43.18,161840,292920519.0,14.23,-11.65,-5.95,31.67
2019-06-28,002853,45.73,47.75,48.08,43.2,122605,218142302.0,10.81,5.81,2.62,23.99
2019-07-31,002853,48.95,45.08,49.0,43.73,198121,357099070.0,11.04,-5.59,-2.67,39.72
2019-08-30,002853,45.1,46.15,47.18,38.78,172887,299076144.0,18.63,2.37,1.07,34.66
2019-09-30,002853,46.9,54.35,56.13,45.98,782126,1599969750.0,21.99,17.77,8.2,156.8
2019-10-31,002853,53.93,44.05,56.2,44.05,789554,1583011573.0,22.36,-18.95,-10.3,158.29
2019-11-29,002853,43.33,43.45,47.05,42.78,221379,384673520.0,9.69,-1.36,-0.6,44.38
2019-12-31,002853,43.65,46.85,47.63,40.85,235377,413015751.0,15.6,7.83,3.4,47.19
2020-01-23,002853,46.98,44.55,49.83,43.78,262862,489336107.0,12.91,-4.91,-2.3,52.7
2020-02-28,002853,40.23,40.85,45.7,37.25,352174,572133859.0,18.97,-8.31,-3.7,70.6
2020-03-31,002853,41.25,43.95,50.5,39.23,463888,805596048.0,27.59,7.59,3.1,48.72
2020-04-30,002853,42.98,41.7,45.08,39.98,260225,436494980.0,11.6,-5.12,-2.25,27.33
2020-05-29,002853,41.65,64.43,66.63,40.78,1402758,3035804428.0,61.99,54.51,22.73,147.31
2020-06-30,002853,66.45,58.55,68.0,52.85,927156,2127734689.0,23.51,-9.13,-5.88,124.71
2020-07-31,002853,58.48,60.75,64.73,54.35,762709,1776939546.0,17.73,3.76,2.2,102.59
2020-08-31,002853,61.43,66.78,75.23,61.13,677188,1804628763.0,23.21,9.93,6.03,91.09
2020-09-30,002853,66.73,54.08,70.85,53.73,311166,739109823.0,25.64,-19.02,-12.7,41.86
2020-10-30,002853,54.6,61.68,63.33,53.68,357442,806096180.0,17.84,14.05,7.6,48.08
2020-11-30,002853,61.4,60.83,65.98,58.05,448372,1084922234.0,12.86,-1.38,-0.85,60.31
2020-12-31,002853,60.48,63.03,63.73,55.35,247427,572023978.0,13.78,3.62,2.2,33.28
2021-01-29,002853,63.0,62.4,70.05,56.93,339817,843794218.0,20.82,-1.0,-0.63,21.88
2021-02-26,002853,62.1,62.03,74.3,59.9,430014,1121370476.0,23.08,-0.59,-0.37,27.68
2021-03-31,002853,62.13,67.63,70.5,58.85,345521,861181149.0,18.78,9.03,5.6,22.24
2021-04-30,002853,68.03,64.45,73.35,62.05,274254,723520120.0,16.71,-4.7,-3.18,17.65
2021-05-31,002853,64.4,61.58,65.03,59.13,158430,381785958.0,9.15,-4.45,-2.87,21.25
2021-06-30,002853,61.58,55.93,65.78,55.73,203742,479131382.0,16.32,-9.18,-5.65,27.32
2021-07-30,002853,55.95,47.75,57.85,46.5,191909,386024162.0,20.29,-14.63,-8.18,16.77
2021-08-31,002853,47.8,48.2,48.88,44.55,345794,617050863.0,9.07,0.94,0.45,30.22
2021-09-30,002853,48.2,40.88,49.6,39.7,465549,797009903.0,20.54,-15.19,-7.32,40.68
2021-10-29,002853,41.35,39.73,43.1,38.05,251744,388703346.0,12.35,-2.81,-1.15,22.0
2021-11-30,002853,39.55,41.53,43.33,38.45,329254,509785249.0,12.28,4.53,1.8,28.77
2021-12-31,002853,41.48,45.8,47.18,40.98,901665,1505415292.0,14.93,10.28,4.27,86.47
2022-01-28,002853,45.85,39.7,46.4,38.93,542089,903305006.0,16.31,-13.32,-6.1,51.99
2022-02-28,002853,35.98,35.83,37.0,33.88,359373,478065004.0,7.86,-9.75,-3.87,34.46
2022-03-31,002853,35.7,34.73,37.88,29.98,739334,949629235.0,22.05,-3.07,-1.1,70.9
2022-04-29,002853,34.43,28.08,35.85,26.65,547986,659901982.0,26.49,-19.15,-6.65,52.55
2022-05-31,002853,28.3,29.83,32.05,27.78,492419,544100586.0,15.21,6.23,1.75,43.03
2022-06-30,002853,29.75,32.35,32.68,29.23,547882,624514676.0,11.57,8.45,2.52,47.88
2022-07-29,002853,32.28,34.58,35.7,29.98,475308,577114626.99,17.68,6.89,2.23,41.53
2022-08-31,002853,34.6,39.75,44.08,32.73,1098921,1647674820.67,32.82,14.95,5.17,96.03
2022-09-30,002853,39.75,40.88,42.88,35.65,623564,938046086.3,18.19,2.84,1.13,54.49
2022-10-31,002853,40.88,45.4,56.23,40.2,1784022,3246919804.03,39.21,11.06,4.52,155.89
2022-11-30,002853,45.6,51.15,55.88,43.25,1691251,3221716534.04,27.82,12.67,5.75,147.79
2022-12-30,002853,51.23,51.18,55.73,45.6,740668,1445651405.97,19.8,0.06,0.03,64.72
2023-01-31,002853,51.18,56.25,61.18,48.73,663836,1446835774.05,24.33,9.91,5.07,58.01
2023-02-28,002853,56.25,59.2,61.43,52.98,575430,1266127877.97,15.02,5.24,2.95,50.28
2023-03-31,002853,59.23,49.33,59.38,46.15,498899,970709764.64,22.35,-16.67,-9.87,43.6
2023-04-28,002853,49.2,46.85,55.85,45.4,391142,769096995.25,21.18,-5.03,-2.48,34.18
2023-05-31,002853,46.4,42.48,48.03,42.2,230860,395216121.35,12.44,-9.33,-4.37,20.17
2023-06-30,002853,42.7,45.73,51.73,41.68,559431,1026321893.04,23.66,7.65,3.25,42.3
2023-07-31,002853,45.68,52.68,52.95,43.58,469690,854163589.91,20.49,15.2,6.95,35.51
2023-08-31,002853,52.43,47.25,53.23,43.6,290297,534650921.47,18.28,-10.31,-5.43,21.95
