日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2004-08-31,600961,4.58,5.07,5.2,4.38,1445593,698141834.0,23.43,44.86,1.57,120.47
2004-09-30,600961,4.96,5.94,6.54,4.67,3969579,2153382132.0,36.88,17.16,0.87,330.8
2004-10-29,600961,5.91,4.98,6.5,4.75,1150633,648005477.0,29.46,-16.16,-0.96,95.89
2004-11-30,600961,4.95,5.39,5.56,4.9,849579,451444740.0,13.25,8.23,0.41,70.8
2004-12-31,600961,5.41,4.72,5.67,4.68,510874,272386965.0,18.37,-12.43,-0.67,42.57
2005-01-31,600961,4.72,4.53,5.15,4.52,265956,126822858.0,13.35,-4.03,-0.19,22.16
2005-02-28,600961,4.53,5.22,5.32,4.52,366548,183805622.0,17.66,15.23,0.69,30.55
2005-03-31,600961,5.22,4.1,5.38,4.01,660627,328021812.0,26.25,-21.46,-1.12,55.05
2005-04-29,600961,4.11,3.8,4.44,3.43,429959,172217492.0,24.63,-7.32,-0.3,35.83
2005-05-31,600961,3.87,3.72,3.87,3.48,225176,78001351.0,10.26,-2.11,-0.08,18.76
2005-06-30,600961,3.68,3.49,3.98,3.48,415087,144876817.0,13.44,-6.18,-0.23,34.59
2005-07-29,600961,3.47,2.9,3.47,2.54,483905,128303516.0,26.65,-16.91,-0.59,40.33
2005-08-31,600961,2.89,3.4,3.7,2.84,989148,305709885.0,29.66,17.24,0.5,82.43
2005-09-30,600961,3.4,3.82,3.92,3.38,583379,204437088.0,15.88,12.35,0.42,48.61
2005-10-14,600961,3.83,3.85,4.03,3.65,140884,51809130.0,9.95,0.79,0.03,11.74
2005-11-30,600961,2.58,2.8,2.94,2.52,776472,198203434.0,10.91,-27.27,-1.05,47.93
2005-12-29,600961,2.8,2.87,2.92,2.54,536039,139062460.0,13.57,2.5,0.07,33.09
2006-01-25,600961,2.86,3.58,3.8,2.8,1518085,472393288.0,34.84,24.74,0.71,93.71
2006-02-28,600961,3.61,3.21,4.0,3.15,1045164,347581913.0,23.74,-10.34,-0.37,64.52
2006-03-31,600961,3.21,4.4,4.58,2.99,2152034,784640965.0,49.53,37.07,1.19,132.84
2006-04-28,600961,4.36,8.49,10.18,4.31,5588958,3683648093.0,133.41,92.95,4.09,345.0
2006-05-31,600961,8.88,8.08,11.31,7.7,4144719,3667882906.0,42.52,-4.83,-0.41,255.85
2006-06-30,600961,7.9,8.75,9.18,6.81,2416083,1819313599.0,29.33,8.29,0.67,149.14
2006-07-31,600961,8.91,7.95,9.7,7.48,1634464,1355111950.0,25.37,-9.14,-0.8,100.89
2006-08-31,600961,8.0,8.3,8.48,6.98,1286384,976831174.0,18.87,4.4,0.35,79.41
2006-09-29,600961,8.35,8.13,8.48,7.59,1106185,858598413.0,10.72,-2.05,-0.17,68.28
2006-10-31,600961,8.2,8.7,9.48,8.1,1297233,1092245773.0,16.97,7.01,0.57,80.08
2006-11-30,600961,8.7,9.39,9.89,8.21,2153448,1904759579.0,19.31,7.93,0.69,132.93
2006-12-29,600961,9.48,9.47,10.0,8.83,1865792,1718341067.0,12.46,0.85,0.08,115.17
2007-01-31,600961,9.59,12.09,13.68,9.45,2680143,3076591306.0,44.67,27.67,2.62,165.44
2007-02-28,600961,11.99,15.04,16.1,11.26,1245762,1630966646.0,40.03,24.4,2.95,76.9
2007-03-30,600961,15.66,16.31,17.47,13.9,2324557,3588396734.0,23.74,8.44,1.27,143.49
2007-04-30,600961,16.31,19.39,21.75,16.26,2489503,4737757190.0,33.66,18.88,3.08,153.67
2007-05-31,600961,19.96,19.35,22.82,18.2,2031294,4051905154.0,23.83,-0.21,-0.04,125.39
2007-06-29,600961,19.3,17.25,23.02,15.93,2300563,4434543756.0,36.64,-10.85,-2.1,142.01
2007-07-31,600961,17.2,22.78,22.79,16.78,1765825,3374612423.0,34.84,32.06,5.53,109.0
2007-08-31,600961,22.9,34.3,35.2,20.95,3112090,8228105536.0,62.55,50.57,11.52,192.1
2007-09-28,600961,35.19,38.3,42.17,30.1,1671125,5775831559.0,35.19,11.66,4.0,103.16
2007-10-31,600961,40.08,33.52,43.55,28.34,925627,3375934812.0,39.71,-12.48,-4.78,57.14
2007-11-30,600961,33.55,22.95,33.55,22.31,673575,1757250967.0,33.53,-31.53,-10.57,30.7
2007-12-28,600961,22.78,27.73,28.58,22.4,821772,2061788466.0,26.93,20.83,4.78,37.45
