日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1996-03-29,600889,7.5,6.67,8.19,6.61,502413,375422000.0,40.31,70.15,2.75,200.97
1996-04-30,600889,6.9,6.57,7.84,6.48,295312,209389654.0,20.39,-1.5,-0.1,118.12
1996-05-31,600889,7.3,6.63,8.09,6.44,182826,129314406.0,25.11,0.91,0.06,73.13
1996-06-28,600889,6.62,6.71,7.18,6.33,152655,100086052.0,12.82,1.21,0.08,61.06
1996-07-31,600889,6.87,6.08,6.87,5.69,119547,73008000.0,17.59,-9.39,-0.63,47.82
1996-08-30,600889,6.12,4.79,6.41,4.39,90148,49708000.0,33.22,-21.22,-1.29,36.06
1996-09-27,600889,4.75,4.64,5.16,4.33,45062,20457000.0,17.33,-3.13,-0.15,18.02
1996-10-31,600889,4.69,7.23,8.56,4.58,433340,290437000.0,85.78,55.82,2.59,173.34
1996-11-29,600889,7.18,7.83,8.2,6.35,219453,160158000.0,25.59,8.3,0.6,87.78
1996-12-31,600889,7.98,5.44,9.43,4.73,361675,280507000.0,60.03,-30.52,-2.39,144.67
1997-01-31,600889,5.44,6.38,6.48,5.03,125654,72457000.0,26.65,17.28,0.94,50.26
1997-02-28,600889,6.66,7.01,7.18,5.82,87730,56717000.0,21.32,9.87,0.63,35.09
1997-03-31,600889,6.93,9.13,9.37,6.88,518960,411012905.0,35.52,30.24,2.12,207.58
1997-04-30,600889,9.28,11.18,12.78,8.2,549640,554593000.0,50.16,22.45,2.05,219.86
1997-05-30,600889,11.24,9.28,12.06,8.68,233319,250122000.0,30.23,-16.99,-1.9,93.33
1997-06-27,600889,9.43,8.43,9.93,7.58,106417,92527000.0,25.32,-9.16,-0.85,42.57
1997-07-31,600889,8.38,7.73,8.39,6.54,106032,65294000.0,21.95,-8.3,-0.7,35.34
1997-08-29,600889,7.75,8.76,8.89,6.91,177802,117149000.0,25.61,13.32,1.03,59.27
1997-09-30,600889,8.88,9.18,10.66,8.54,198928,155276000.0,24.2,4.79,0.42,66.31
1997-10-31,600889,9.06,10.49,11.32,8.7,153190,131783000.0,28.54,14.27,1.31,51.06
1997-11-28,600889,10.14,10.24,11.36,9.77,91713,80829000.0,15.16,-2.38,-0.25,30.57
1997-12-31,600889,10.12,9.84,10.74,8.94,39808,32518000.0,17.58,-3.91,-0.4,13.27
1998-01-23,600889,10.12,9.9,10.8,9.32,51400,42343000.0,15.04,0.61,0.06,17.13
1998-02-27,600889,10.2,9.64,10.31,9.38,48807,39614000.0,9.39,-2.63,-0.26,16.27
1998-03-31,600889,9.64,9.78,10.19,9.3,53832,42873907.0,9.23,1.45,0.14,17.94
1998-04-30,600889,9.9,10.86,11.88,9.54,247300,218268000.0,23.93,11.04,1.08,82.43
1998-05-29,600889,10.86,12.64,12.84,10.5,256565,245179000.0,21.55,16.39,1.78,85.52
1998-06-30,600889,12.78,10.03,12.9,10.01,125779,118865000.0,22.86,-20.65,-2.61,41.93
1998-07-31,600889,10.5,10.38,11.11,9.95,64046,55381000.0,11.57,3.49,0.35,21.35
1998-08-31,600889,10.16,8.58,10.44,7.72,66979,48146000.0,26.2,-17.34,-1.8,22.33
1998-09-30,600889,8.44,10.5,10.6,7.98,120025,94005000.0,30.54,22.38,1.92,40.01
1998-10-30,600889,10.56,10.62,11.64,10.33,177837,159740912.0,12.48,1.14,0.12,59.28
1998-11-30,600889,10.62,10.56,11.92,10.4,143129,130261000.0,14.31,-0.56,-0.06,47.71
1998-12-31,600889,10.73,8.94,10.8,8.88,52657,41700000.0,18.18,-15.34,-1.62,17.55
1999-01-29,600889,8.86,9.37,9.9,8.64,32695,24893000.0,14.09,4.81,0.43,10.9
1999-02-09,600889,9.3,8.86,10.08,8.8,21171,16434000.0,13.66,-5.44,-0.51,7.06
1999-03-31,600889,8.76,10.97,10.98,8.71,292933,243200000.0,25.62,23.81,2.11,74.09
1999-04-30,600889,10.97,9.42,11.2,9.0,187020,159228000.0,20.05,-14.13,-1.55,47.3
1999-05-31,600889,9.54,10.12,10.26,8.68,117759,92287000.0,16.77,7.43,0.7,29.78
1999-06-30,600889,10.24,12.17,13.02,9.42,654057,617510000.0,35.57,20.26,2.05,165.43
1999-07-30,600889,12.17,10.74,12.54,10.26,196415,183329216.0,18.73,-11.75,-1.43,49.68
1999-08-31,600889,10.74,11.75,11.89,10.35,155520,134679000.0,14.34,9.4,1.01,30.26
1999-09-30,600889,11.75,11.07,12.75,10.9,158565,141777000.0,15.74,-5.79,-0.68,30.85
1999-10-29,600889,11.05,10.35,11.18,9.96,44948,36301000.0,11.02,-6.5,-0.72,8.74
1999-11-30,600889,10.3,10.68,11.25,9.98,65514,53595000.0,12.27,3.19,0.33,12.75
1999-12-30,600889,10.68,9.8,11.13,9.34,38674,30938000.0,16.76,-8.24,-0.88,7.52
2000-01-28,600889,9.8,11.13,12.44,9.55,210932,178028608.0,29.49,13.57,1.33,41.04
2000-02-29,600889,11.52,12.36,13.47,11.13,324404,295369000.0,21.02,11.05,1.23,63.11
2000-03-31,600889,12.27,13.55,14.06,10.8,382124,352665000.0,26.38,9.63,1.19,74.34
2000-04-28,600889,13.39,16.34,20.99,12.66,940802,1125518392.0,61.48,20.59,2.79,183.04
2000-05-31,600889,16.64,17.94,19.14,15.73,358167,413408000.0,20.87,9.79,1.6,53.6
2000-06-30,600889,17.94,16.4,18.43,16.12,221478,210937000.0,12.88,-8.58,-1.54,33.15
2000-07-31,600889,15.96,18.27,19.14,15.92,271438,267346566.0,19.63,11.4,1.87,40.62
2000-08-31,600889,18.29,18.35,20.2,17.62,393507,406748000.0,14.12,0.44,0.08,58.89
2000-09-29,600889,18.23,17.27,19.44,17.01,217777,218346000.0,13.24,-5.89,-1.08,32.59
2000-10-31,600889,17.25,18.41,19.02,17.05,121411,120800000.0,11.41,6.6,1.14,18.17
2000-11-30,600889,18.41,20.05,21.37,18.23,382587,415224000.0,17.06,8.91,1.64,57.26
2000-12-29,600889,20.05,21.76,21.94,20.03,296501,338510000.0,9.53,8.53,1.71,44.37
2001-01-19,600889,21.88,21.15,23.38,20.26,230958,275917000.0,14.34,-2.8,-0.61,34.56
2001-02-28,600889,21.25,21.45,22.2,19.47,98986,111209000.0,12.91,1.42,0.3,14.81
2001-03-30,600889,21.37,21.84,22.02,20.4,163967,189309000.0,7.55,1.82,0.39,24.54
2001-04-30,600889,21.88,21.17,23.07,21.11,225575,268560000.0,8.97,-3.07,-0.67,33.76
2001-05-31,600889,21.17,23.01,23.18,21.17,174927,210797041.0,9.49,8.69,1.84,26.18
2001-06-29,600889,23.01,26.1,27.25,22.79,488478,642675000.0,19.38,13.43,3.09,73.11
2001-07-31,600889,26.14,20.82,27.41,20.82,231532,308695355.0,25.25,-20.23,-5.28,34.65
2001-08-31,600889,20.97,19.99,23.36,19.71,81013,94453000.0,17.53,-3.99,-0.83,12.12
2001-09-28,600889,19.95,20.5,23.16,19.34,160165,187158000.0,19.11,2.55,0.51,23.97
2001-10-31,600889,20.05,19.53,20.44,15.0,77652,76242000.0,26.54,-4.73,-0.97,11.62
2001-11-30,600889,19.55,18.98,19.91,16.34,85861,85703256.0,18.28,-2.82,-0.55,12.85
2001-12-31,600889,19.18,16.95,19.47,16.5,58434,57686571.0,15.65,-10.7,-2.03,8.75
2002-01-31,600889,16.81,14.25,16.81,11.23,67699,51841941.0,32.92,-15.93,-2.7,10.13
2002-02-28,600889,14.44,14.92,15.45,13.87,40695,33588180.0,11.09,4.7,0.67,6.09
2002-03-29,600889,14.8,16.2,17.52,14.27,140385,127899086.0,21.78,8.58,1.28,21.01
2002-04-30,600889,16.18,17.78,18.61,15.9,99444,94037577.0,16.73,9.75,1.58,14.88
2002-05-31,600889,17.82,16.24,17.82,15.29,55117,51090203.0,14.23,-8.66,-1.54,8.25
2002-06-28,600889,15.9,17.62,18.74,14.84,103666,99269132.0,24.01,8.5,1.38,15.51
2002-07-31,600889,17.78,18.05,18.61,17.4,132553,131018244.0,6.87,2.44,0.43,19.84
2002-08-30,600889,18.0,19.32,19.4,17.92,170732,174681962.0,8.2,7.04,1.27,25.55
2002-09-27,600889,19.22,19.4,20.58,18.8,193659,208900474.0,9.21,0.41,0.08,28.98
2002-10-31,600889,19.16,19.26,19.81,18.37,45932,47695487.0,7.42,-0.72,-0.14,6.87
2002-11-29,600889,19.16,16.85,19.53,15.25,42186,40521078.0,22.22,-12.51,-2.41,6.31
2002-12-31,600889,16.73,15.17,17.15,15.08,28341,25127200.0,12.28,-9.97,-1.68,4.24
2003-01-29,600889,15.15,16.57,17.34,14.13,58322,51865097.0,21.16,9.23,1.4,8.73
2003-02-28,600889,16.61,16.71,17.52,16.12,32229,29889557.0,8.45,0.84,0.14,4.82
2003-03-31,600889,16.59,17.27,18.27,16.59,97443,93520138.0,10.05,3.35,0.56,14.58
2003-04-30,600889,17.27,16.57,18.39,15.79,115161,108763470.0,15.06,-4.05,-0.7,17.23
2003-05-30,600889,16.57,16.46,16.75,14.48,49398,43632580.0,13.7,-0.66,-0.11,7.39
2003-06-30,600889,16.48,15.49,16.63,15.35,26038,23146334.0,7.78,-5.89,-0.97,3.9
2003-07-31,600889,15.75,15.55,16.34,14.84,26002,22472641.0,9.68,0.39,0.06,3.89
2003-08-29,600889,15.61,14.8,15.94,14.62,28745,24142930.0,8.49,-4.82,-0.75,4.3
2003-09-30,600889,14.76,13.32,15.41,12.81,20758,16659032.0,17.57,-10.0,-1.48,3.11
2003-10-31,600889,13.18,14.21,15.0,13.0,43173,34082646.0,15.02,6.68,0.89,6.46
2003-11-28,600889,14.19,15.0,15.61,13.79,60707,50156847.0,12.81,5.56,0.79,9.09
2003-12-31,600889,15.1,15.94,16.54,14.98,91769,79174567.0,10.4,6.27,0.94,13.73
2004-01-30,600889,15.98,16.24,17.4,15.86,79565,72088973.0,9.66,1.88,0.3,11.91
2004-02-27,600889,16.4,17.9,18.86,16.1,166412,158669588.0,17.0,10.22,1.66,24.91
