日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1998-06-30,600153,15.0,16.5,17.88,14.0,753893,1180348000.0,64.56,174.54,10.49,167.53
1998-07-31,600153,16.7,15.68,17.1,15.0,209775,336036000.0,12.73,-4.97,-0.82,46.62
1998-08-31,600153,15.7,15.3,16.2,13.95,128766,199608000.0,14.35,-2.42,-0.38,28.61
1998-09-30,600153,15.4,16.2,17.0,15.05,218788,352094000.0,12.75,5.88,0.9,48.62
1998-10-30,600153,16.28,19.93,20.45,15.9,427756,783183000.0,28.09,23.02,3.73,95.06
1998-11-30,600153,19.94,23.3,24.17,19.91,233155,530132000.0,21.37,16.91,3.37,51.81
1998-12-31,600153,23.5,19.68,23.51,18.9,170067,344723000.0,19.79,-15.54,-3.62,34.1
1999-01-29,600153,19.48,18.7,19.7,17.8,74331,140000000.0,9.65,-4.98,-0.98,14.9
1999-02-09,600153,18.5,18.3,18.64,17.5,20130,36367000.0,6.1,-2.14,-0.4,4.04
1999-03-31,600153,18.3,19.05,20.79,17.66,102049,196334000.0,17.1,4.1,0.75,20.46
1999-04-30,600153,19.09,18.9,19.4,18.19,47202,88197797.0,6.35,-0.79,-0.15,9.46
1999-05-31,600153,18.4,23.34,23.98,17.81,134592,240442000.0,32.65,23.49,4.44,20.71
1999-06-30,600153,23.29,34.34,35.08,20.81,485742,1012687000.0,61.14,47.13,11.0,74.73
1999-07-30,600153,34.37,23.63,34.37,22.74,175459,372883048.0,33.87,-31.19,-10.71,26.99
1999-08-31,600153,23.59,24.08,25.24,23.29,80328,148217000.0,8.25,1.9,0.45,12.36
1999-09-30,600153,24.27,23.65,25.63,22.51,72706,137031974.0,12.96,-1.79,-0.43,11.19
1999-10-29,600153,23.43,22.41,24.33,20.82,18099,31774000.0,14.84,-5.24,-1.24,2.78
1999-11-30,600153,22.45,21.7,22.77,20.92,23509,39789000.0,8.26,-3.17,-0.71,3.62
1999-12-30,600153,21.41,20.3,22.71,19.52,17842,28911000.0,14.7,-6.45,-1.4,2.74
2000-01-28,600153,20.17,22.28,23.68,19.85,84306,143365000.0,18.87,9.75,1.98,12.97
2000-02-29,600153,22.58,23.94,24.72,20.95,174788,305549000.0,16.92,7.45,1.66,26.89
2000-03-31,600153,23.94,27.03,28.62,23.37,334061,666262000.0,21.93,12.91,3.09,51.39
2000-04-27,600153,27.22,36.94,38.99,25.83,608277,1526614495.0,48.69,36.66,9.91,93.58
2000-05-31,600153,37.75,29.53,38.76,29.28,417386,1038112000.0,25.66,-20.06,-7.41,64.21
2000-06-30,600153,29.4,29.66,30.58,27.36,188677,426199000.0,10.9,0.44,0.13,29.03
2000-07-31,600153,29.66,29.43,30.96,27.38,97759,214207188.0,12.07,-0.78,-0.23,12.25
