股票代码,date,prediction,TS代码,股票名称,地域,所属行业,股票全称,英文全称,拼音缩写,市场类型,交易所代码,上市日期,实控人名称,实控人企业性质
600939,202602,3.23787245784494,600939.SH,重庆建工,重庆,建筑工程,重庆建工集团股份有限公司,"Chongqing Construction Engineering Group Co.,Ltd.",CQJG,主板,SSE,20170221,重庆市国有资产监督管理委员会,地方国有企业
603609,202602,3.2377784593426133,603609.SH,禾丰股份,辽宁,饲料,禾丰食品股份有限公司,"Wellhope Foods Co., Ltd.",HFGF,主板,SSE,20140808,金卫东,民营企业
603838,202602,3.2377784593426133,603838.SH,*ST四通,广东,家居用品,广东四通集团股份有限公司,"Guang Dong Sitong Group Co., Ltd.",*STST,主板,SSE,20150701,黄建平,民营企业
002289,202602,3.2129070705949268,002289.SZ,*ST宇顺,深圳,元器件,深圳市宇顺电子股份有限公司,"Shenzhen Success Electronics Co., Ltd",*STYS,主板,SZSE,20090903,张建云,民营企业
601229,202602,3.209994099922364,601229.SH,上海银行,上海,银行,上海银行股份有限公司,"Bank of Shanghai Co., Ltd.",SHYH,主板,SSE,20161116,无实际控制人,其他
601238,202602,3.209994099922364,601238.SH,广汽集团,广东,汽车整车,广州汽车集团股份有限公司,"Guangzhou Automobile Group Co., Ltd.",GQJT,主板,SSE,20120329,广州市人民政府国有资产监督管理委员会,地方国有企业
000761,202602,3.209994099922364,000761.SZ,本钢板材,辽宁,普钢,本钢板材股份有限公司,"Bengang Steel Plates Co.,Ltd.",BGBC,主板,SZSE,19980115,国务院国有资产监督管理委员会,中央企业
603877,202602,3.207242278900452,603877.SH,太平鸟,浙江,服饰,宁波太平鸟时尚服饰股份有限公司,"Ningbo Peacebird Fashion Co., Ltd.",TPN,主板,SSE,20170109,张江平,民营企业
600136,202602,3.2056609369864004,600136.SH,ST明诚,湖北,房产服务,武汉明诚文化体育集团股份有限公司,"Wuhan Mc Culture & Sports Co.,Ltd.",STMC,主板,SSE,19980303,湖北省人民政府国有资产监督管理委员会,地方国有企业
600606,202602,3.203486301312218,600606.SH,绿地控股,上海,全国地产,绿地控股集团股份有限公司,Greenland Holdings Corporation Limited,LDKG,主板,SSE,19920327,无实际控制人,其他
000903,202602,3.201362708373958,000903.SZ,ST云动,云南,汽车配件,昆明云内动力股份有限公司,"Kunming Yunnei Power Co.,Ltd.",STYD,主板,SZSE,19990415,云南省昆明市人民政府国有资产监督管理委员会,地方国有企业
600055,202602,3.2005841351078934,600055.SH,万东医疗,北京,医疗保健,北京万东医疗科技股份有限公司,"Beijing Wandong Medical Technology Co., Ltd.",WDYL,主板,SSE,19970519,何享健,民营企业
603839,202602,3.194785106643407,603839.SH,安正时尚,浙江,服饰,安正时尚集团股份有限公司,"Anzheng Fashion Group Co.,Ltd",AZSS,主板,SSE,20170214,郑安政,民营企业
002528,202602,3.192371496755286,002528.SZ,ST英飞拓,深圳,IT设备,深圳英飞拓科技股份有限公司,Shenzhen Infinova Limited,STYFT,主板,SZSE,20101224,深圳市投资控股有限公司,地方国有企业
000731,202602,3.190811698251073,000731.SZ,四川美丰,四川,农药化肥,四川美丰化工股份有限公司,"Sichuan Meifeng Chemical Industry Co.,Ltd.",SCMF,主板,SZSE,19970617,国务院国有资产监督管理委员会,中央企业
002214,202602,3.189740456063065,002214.SZ,*ST大立,浙江,电器仪表,浙江大立科技股份有限公司,"Zhejiang Dali Technology Co.,Ltd.",*STDL,主板,SZSE,20080218,庞惠民,民营企业
603722,202602,3.1889834262068386,603722.SH,阿科力,江苏,化工原料,无锡阿科力科技股份有限公司,"Wuxi Acryl Technology Co.,Ltd.",AKL,主板,SSE,20171025,朱学军,民营企业
600827,202602,3.188532325132964,600827.SH,百联股份,上海,超市连锁,上海百联集团股份有限公司,"Shanghai Bailian Group Co., Ltd.",BLGF,主板,SSE,19940204,上海市国有资产监督管理委员会,地方国有企业
002951,202602,3.186438231520788,002951.SZ,金时科技,四川,广告包装,四川金时科技股份有限公司,"Sichuan Jinshi Technology Co.,Ltd",JSKJ,主板,SZSE,20190315,李文秀,民营企业
002302,202602,3.185444879422705,002302.SZ,西部建设,新疆,水泥,中建西部建设股份有限公司,"China West Construction Group Co.,Ltd.",XBJS,主板,SZSE,20091103,国务院国有资产监督管理委员会,中央企业
603955,202602,3.1854153800966207,603955.SH,大千生态,江苏,建筑工程,大千生态环境集团股份有限公司,"Daqian Ecology & Environment Group Co., Ltd.",DQST,主板,SSE,20170310,张源,民营企业
600265,202602,3.182209740502115,600265.SH,ST景谷,云南,林业,云南景谷林业股份有限公司,"Yunnan Jinggu Forestry Co.,ltd",STJG,主板,SSE,20000825,郑家纯,外资
603277,202602,3.182209740502115,603277.SH,银都股份,浙江,专用机械,银都餐饮设备股份有限公司,"Yindu Kitchen Equipment Co., Ltd.",YDGF,主板,SSE,20170911,周俊杰,民营企业
603288,202602,3.182209740502115,603288.SH,海天味业,广东,食品,佛山市海天调味食品股份有限公司,Foshan Haitian Flavouring and Food Company Ltd.,HTWY,主板,SSE,20140211,庞康,民营企业
000553,202602,3.182209740502115,000553.SZ,安道麦A,湖北,农药化肥,安道麦股份有限公司,ADAMA Ltd.,ADMA,主板,SZSE,19931203,国务院国有资产监督管理委员会,中央企业
600928,202602,3.182209740502115,600928.SH,西安银行,陕西,银行,西安银行股份有限公司,"Bank Of Xi'An Co.,Ltd.",XAYH,主板,SSE,20190301,西安市人民政府,地方国有企业
600648,202602,3.182209740502115,600648.SH,外高桥,上海,园区开发,上海外高桥集团股份有限公司,"Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd.",WGQ,主板,SSE,19930504,上海市浦东新区国有资产监督管理委员会,地方国有企业
000552,202602,3.1813345822882786,000552.SZ,甘肃能化,甘肃,煤炭开采,甘肃能化股份有限公司,"Gansu Energy Chemical Co.,Ltd",GSNH,主板,SZSE,19940106,甘肃省人民政府国有资产监督管理委员会,地方国有企业
000868,202602,3.1813077349342764,000868.SZ,安凯客车,安徽,汽车整车,安徽安凯汽车股份有限公司,"Anhui Ankai Automobile Co.,Ltd.",AKKC,主板,SZSE,19970725,安徽省人民政府国有资产监督管理委员会,地方国有企业
600365,202602,3.1807197451183087,600365.SH,ST通葡,吉林,互联网,通化葡萄酒股份有限公司,"Tonghua Grape Wine Co.,Ltd.",STTP,主板,SSE,20010115,吴玉华,民营企业
002761,202602,3.179135751232176,002761.SZ,浙江建投,浙江,建筑工程,浙江省建设投资集团股份有限公司,"Zhejiang Construction Investment Group Co.,Ltd",ZJJT,主板,SZSE,20150610,浙江省人民政府国有资产监督管理委员会,地方国有企业
600655,202602,3.1789236243722394,600655.SH,豫园股份,上海,百货,上海豫园旅游商城(集团)股份有限公司,"Shanghai Yuyuan Tourist Mart (Group) Co.,Ltd",YYGF,主板,SSE,19920902,郭广昌,民营企业
600243,202602,3.177820230886065,600243.SH,*ST海华,青海,运输设备,青海华鼎实业股份有限公司,"Qinghai Huading Industrial Co.,Ltd.",*STHH,主板,SSE,20001120,占舜迪,民营企业
601718,202602,3.1772269371259343,601718.SH,际华集团,北京,服饰,际华集团股份有限公司,Jihua Group Corporation Limited,JHJT,主板,SSE,20100816,国务院国有资产监督管理委员会,中央企业
601766,202602,3.177178546362093,601766.SH,中国中车,北京,运输设备,中国中车股份有限公司,CRRC Corporation Limited,ZGZC,主板,SSE,20080818,国务院国有资产监督管理委员会,中央企业
605158,202602,3.176829530760064,605158.SH,华达新材,浙江,钢加工,浙江华达新型材料股份有限公司,"Zhejiang Huada New Materials Co., Ltd.",HDXC,主板,SSE,20200805,邵明祥,民营企业
002581,202602,3.1764778631859527,002581.SZ,ST未名,山东,生物制药,山东未名生物医药股份有限公司,"Shandong Sinobioway Biomedicine Co.,Ltd.",STWM,主板,SZSE,20110520,刘祥,民营企业
600463,202602,3.175752984627892,600463.SH,空港股份,北京,园区开发,北京空港科技园区股份有限公司,"Beijing Airport High-Tech Park Co.,Ltd.",KGGF,主板,SSE,20040318,北京市顺义区人民政府国有资产监督管理委员会,地方国有企业
601921,202602,3.174547505669872,601921.SH,浙版传媒,浙江,出版业,浙江出版传媒股份有限公司,"Zhejiang Publishing & Media Co., Ltd.",ZBCM,主板,SSE,20210723,浙江省人民政府,地方国有企业
600545,202602,3.173309875413687,600545.SH,卓郎智能,新疆,纺织机械,卓郎智能技术股份有限公司,Saurer Intelligent Technology Co. Ltd.,ZLZN,主板,SSE,20031203,潘雪平,民营企业
603389,202602,3.172426564703694,603389.SH,*ST亚振,江苏,家居用品,亚振家居股份有限公司,"A-Zenith Home Furnishings Co.,Ltd.",*STYZ,主板,SSE,20161215,吴涛,民营企业
603968,202602,3.1708936135534844,603968.SH,醋化股份,江苏,化工原料,南通醋酸化工股份有限公司,"Nantong Acetic Acid Chemical Co., Ltd.",CHGF,主板,SSE,20150518,庆九,民营企业
002485,202602,3.169446508409444,002485.SZ,ST雪发,山东,商贸代理,雪松发展股份有限公司,"Cedar Development Co.,Ltd.",STXF,主板,SZSE,20101015,张劲,民营企业
603580,202602,3.168882713975397,603580.SH,*ST艾艾,上海,塑料,艾艾精密工业输送系统(上海)股份有限公司,"AA Industrial Belting (Shanghai) Co., Ltd",*STAA,主板,SSE,20170525,涂木林,外资
002822,202602,3.165497295399032,002822.SZ,ST中装,深圳,装修装饰,深圳市中装建设集团股份有限公司,"Shenzhen Zhongzhuang Construction Group Co.,Ltd.",STZZ,主板,SZSE,20161129,龙吉生,民营企业
603151,202602,3.1654167533370248,603151.SH,邦基科技,山东,饲料,山东邦基科技股份有限公司,"Shandong Teamgene Technology Co., Ltd.",BJKJ,主板,SSE,20221019,王由成,民营企业
600847,202602,3.1654141013649437,600847.SH,万里股份,重庆,电气设备,重庆万里新能源股份有限公司,"Chongqing Wanli New Energy Co., Ltd.",WLGF,主板,SSE,19940324,莫天全,民营企业
605500,202602,3.165392557955104,605500.SH,森林包装,浙江,造纸,森林包装集团股份有限公司,"Forest Packaging Group Co.,Ltd.",SLBZ,主板,SSE,20201222,林启军,民营企业
000656,202602,3.16319107492692,000656.SZ,*ST金科,重庆,全国地产,金科地产集团股份有限公司,"Jinke Property Group Co.,Ltd.",*STJK,主板,SZSE,19961128,黄红云,民营企业
002061,202602,3.163164227572917,002061.SZ,浙江交科,浙江,建筑工程,浙江交通科技股份有限公司,"Zhejiang Communications Technology Co.,Ltd.",ZJJK,主板,SZSE,20060816,浙江省人民政府国有资产监督管理委员会,地方国有企业
603789,202602,3.162866254706811,603789.SH,*ST星农,浙江,农用机械,星光农机股份有限公司,"Thinker Agricultural Machinery Co., Ltd.",*STXN,主板,SSE,20150427,无实际控制人,其他
600624,202602,3.1628394073528088,600624.SH,ST复华,上海,化学制药,上海复旦复华科技股份有限公司,"Shanghai Fudan Forward S&T Co., Ltd.",STFH,主板,SSE,19930105,上海市奉贤区人民政府国有资产监督管理委员会,地方国有企业
600517,202602,3.1615802336867844,600517.SH,国网英大,上海,多元金融,国网英大股份有限公司,"State Grid Yingda Co.,Ltd.",GWYD,主板,SSE,20031010,国务院国有资产监督管理委员会,中央企业
603828,202602,3.1608285077747214,603828.SH,ST柯利达,江苏,装修装饰,苏州柯利达装饰股份有限公司,"Suzhou Kelida Building& Decoration Co., Ltd",STKLD,主板,SSE,20150226,顾益明,民营企业
600229,202602,3.1593787506586,600229.SH,城市传媒,山东,出版业,青岛城市传媒股份有限公司,"Qingdao Citymedia Co,. Ltd.",CSCM,主板,SSE,20000309,青岛市财政局,地方国有企业
000779,202602,3.1592176665345866,000779.SZ,甘咨询,甘肃,建筑工程,甘肃工程咨询集团股份有限公司,"Gansu Engineering Consulting Group Co., Ltd.",GZX,主板,SZSE,19970528,甘肃省人民政府国有资产监督管理委员会,地方国有企业
605068,202602,3.158624372774455,605068.SH,明新旭腾,浙江,汽车配件,明新旭腾新材料股份有限公司,"Mingxin New Material Co.,Ltd.",MXXT,主板,SSE,20201123,庄君新,民营企业
001269,202602,3.1584364412964394,001269.SZ,欧晶科技,内蒙,矿物制品,内蒙古欧晶科技股份有限公司,"Inner Mongolia OJing Science & Technology Co., Ltd.",OJKJ,主板,SZSE,20220930,无实际控制人,其他
600358,202602,3.157980036278401,600358.SH,ST联合,江西,广告包装,国旅文化投资集团股份有限公司,"China Tourism And Culture Investment Group Co.,Ltd",STLH,主板,SSE,20000922,江西省国有资产监督管理委员会,地方国有企业
600567,202602,3.1569598368263154,600567.SH,山鹰国际,安徽,造纸,山鹰国际控股股份公司,"Shanying International Holdings Co., Ltd.",SYGJ,主板,SSE,20011218,吴明武,外资
002200,202602,3.156157068178329,002200.SZ,*ST交投,云南,建筑工程,云南交投生态科技股份有限公司,"YCIC Eco-Technology Co.,Ltd.",*STJT,主板,SZSE,20071221,云南省人民政府国有资产监督管理委员会,地方国有企业
001300,202602,3.1559369854021484,001300.SZ,三柏硕,山东,文教休闲,青岛三柏硕健康科技股份有限公司,"Sportsoul Co.,Ltd.",SBS,主板,SZSE,20221019,朱希龙,民营企业
000638,202602,3.1553784949122643,000638.SZ,*ST万方,吉林,农业综合,万方城镇投资发展股份有限公司,"Vanfund Urban Investment & Development Co.,Ltd.",*STWF,主板,SZSE,19961126,无实际控制人,其他
002563,202602,3.15449253223019,002563.SZ,森马服饰,浙江,服饰,浙江森马服饰股份有限公司,"Zhejiang Semir Garment Co., Ltd.",SMFS,主板,SZSE,20110311,邱光和,民营企业
000301,202602,3.154425381081866,000301.SZ,东方盛虹,江苏,化纤,江苏东方盛虹股份有限公司,"Jiangsu Eastern Shenghong Co.,Ltd.",DFSH,主板,SZSE,20000529,缪汉根,民营企业
601988,202602,3.154425381081866,601988.SH,中国银行,北京,银行,中国银行股份有限公司,Bank Of China Limited,ZGYH,主板,SSE,20060705,中国投资有限责任公司,中央企业
001308,202602,3.154425381081866,001308.SZ,康冠科技,深圳,元器件,深圳市康冠科技股份有限公司,"Shenzhen KTC Technology Co., Ltd.",KGKJ,主板,SZSE,20220318,凌斌,民营企业
600000,202602,3.154425381081866,600000.SH,浦发银行,上海,银行,上海浦东发展银行股份有限公司,"Shanghai Pudong Development Bank Co.,Ltd.",PFYH,主板,SSE,19991110,无实际控制人,其他
000538,202602,3.154425381081866,000538.SZ,云南白药,云南,中成药,云南白药集团股份有限公司,"Yunnan Baiyao Group Co.,Ltd.",YNBY,主板,SZSE,19931215,无实际控制人,其他
000544,202602,3.154425381081866,000544.SZ,中原环保,河南,环境保护,中原环保股份有限公司,"Central Plains Environment Protection Co.,Ltd.",ZYHB,主板,SZSE,19931208,郑州市人民政府,地方国有企业
603392,202602,3.154425381081866,603392.SH,万泰生物,北京,生物制药,北京万泰生物药业股份有限公司,"Beijing Wantai Biological Pharmacy Enterprise Co., Ltd.",WTSW,主板,SSE,20200429,钟睒睒,民营企业
000909,202602,3.154425381081866,000909.SZ,ST数源,浙江,区域地产,数源科技股份有限公司,"Soyea Technology Co.,Ltd.",STSY,主板,SZSE,19990507,杭州市人民政府,地方国有企业
601916,202602,3.154425381081866,601916.SH,浙商银行,浙江,银行,浙商银行股份有限公司,"China Zheshang Bank Co., Ltd.",ZSYH,主板,SSE,20191126,无实际控制人,其他
601187,202602,3.154425381081866,601187.SH,厦门银行,福建,银行,厦门银行股份有限公司,"Xiamen Bank Co.,Ltd.",XMYH,主板,SSE,20201027,无实际控制人,其他
601236,202602,3.154425381081866,601236.SH,红塔证券,云南,证券,红塔证券股份有限公司,"Hongta Securities Co., Ltd.",HTZQ,主板,SSE,20190705,中国烟草总公司,中央企业
601136,202602,3.154425381081866,601136.SH,首创证券,北京,证券,首创证券股份有限公司,Capital Securities Corporation Limited,SCZQ,主板,SSE,20221222,北京市人民政府国有资产监督管理委员会,地方国有企业
601009,202602,3.154425381081866,601009.SH,南京银行,江苏,银行,南京银行股份有限公司,"Bank Of Nanjing Co., Ltd",NJYH,主板,SSE,20070719,无实际控制人,其他
601166,202602,3.154425381081866,601166.SH,XD兴业银,福建,银行,兴业银行股份有限公司,"Industrial Bank Co., Ltd.",XYYH,主板,SSE,20070205,无实际控制人,其他
601963,202602,3.154425381081866,601963.SH,重庆银行,重庆,银行,重庆银行股份有限公司,"Bank Of Chongqing Co.,Ltd.",CQYH,主板,SSE,20210205,无实际控制人,其他
601577,202602,3.154425381081866,601577.SH,长沙银行,湖南,银行,长沙银行股份有限公司,"Bank Of Changsha Co.,Ltd.",CSYH,主板,SSE,20180926,无实际控制人,其他
600901,202602,3.154425381081866,600901.SH,江苏金租,江苏,多元金融,江苏金融租赁股份有限公司,"Jiangsu Financial Leasing Co., Ltd.",JSJZ,主板,SSE,20180301,江苏省政府国有资产监督管理委员会,地方国有企业
002650,202602,3.154425381081866,002650.SZ,ST加加,湖南,食品,加加食品集团股份有限公司,"Jiajia Food Group Co., Ltd.",STJJ,主板,SZSE,20120106,无实际控制人,其他
000898,202602,3.154334100078258,000898.SZ,鞍钢股份,辽宁,普钢,鞍钢股份有限公司,Angang Steel Company Limited,AGGF,主板,SZSE,19971225,国务院国有资产监督管理委员会,中央企业
600161,202602,3.1541730159542447,600161.SH,天坛生物,北京,生物制药,北京天坛生物制品股份有限公司,Beijing Tiantan Biological Products Corporation Limited,TTSW,主板,SSE,19980616,中国医药集团有限公司,中央企业
600927,202602,3.153797152998213,600927.SH,永安期货,浙江,多元金融,永安期货股份有限公司,"Yongan Futures Co., Ltd.",YAQH,主板,SSE,20211223,浙江省财政厅,地方国有企业
000403,202602,3.153767653672129,000403.SZ,派林生物,山西,生物制药,派斯双林生物制药股份有限公司,"Pacific Shuanglin Bio-pharmacy Co.,LTD",PLSW,主板,SZSE,19960628,陕西省人民政府国有资产监督管理委员会,地方国有企业
603213,202602,3.1535286794581907,603213.SH,镇洋发展,浙江,化工原料,浙江镇洋发展股份有限公司,"Zhejiang Oceanking Development Co., Ltd.",ZYFZ,主板,SSE,20211111,浙江省交通投资集团有限公司,地方国有企业
600790,202602,3.153338096008093,600790.SH,轻纺城,浙江,商品城,浙江中国轻纺城集团股份有限公司,"Zhejiang China Light&textile Industrial City Group Co.,Ltd.",QFC,主板,SSE,19970228,绍兴县人民政府,地方国有企业
605218,202602,3.153311248654091,605218.SH,伟时电子,江苏,元器件,伟时电子股份有限公司,"Ways Electron Co.,Ltd.",WSDZ,主板,SSE,20200928,渡边庸一,外资
601990,202602,3.153125969148157,601990.SH,南京证券,江苏,证券,南京证券股份有限公司,"Nanjing Securities Co., Ltd.",NJZQ,主板,SSE,20180613,南京市国有资产投资管理控股(集团)有限责任公司,地方国有企业
002672,202602,3.152666912158037,002672.SZ,东江环保,深圳,环境保护,东江环保股份有限公司,Dongjiang Environmental Company Limited,DJHB,主板,SZSE,20120426,广东省人民政府国有资产监督管理委员会,地方国有企业
601019,202602,3.152320548528089,601019.SH,山东出版,山东,出版业,山东出版传媒股份有限公司,"Shandong Publishing&Media Co.,Ltd",SDCB,主板,SSE,20171122,山东出版集团有限公司,地方国有企业
000707,202602,3.1523125926118443,000707.SZ,双环科技,湖北,化工原料,湖北双环科技股份有限公司,"Hubei Shuanghuan Science and Technology Stock Co., Ltd",SHKJ,主板,SZSE,19970415,湖北省人民政府国有资产监督管理委员会,地方国有企业
605388,202602,3.151966228981897,605388.SH,均瑶健康,湖北,乳制品,湖北均瑶大健康饮品股份有限公司,"Juneyao Grand Healthy Drinks Co.,Ltd.",JYJK,主板,SSE,20200818,王均金,民营企业
600604,202602,3.1510802662998225,600604.SH,市北高新,上海,园区开发,上海市北高新股份有限公司,"Shanghai Shibei Hi-Tech Co.,Ltd.",SBGX,主板,SSE,19920327,上海市静安区国有资产监督管理委员会(上海市静安区集体资产监督管理委员会),地方国有企业
600084,202602,3.151031875535981,600084.SH,中信尼雅,新疆,红黄酒,中信尼雅葡萄酒股份有限公司,"Citic Niya Wine Co.,ltd",ZXNY,主板,SSE,19970711,中国中信集团有限公司,中央企业
002986,202602,3.1509433775577294,002986.SZ,宇新股份,广东,化工原料,广东宇新能源科技股份有限公司,"Guangdong Yussen Energy Technology Co., Ltd.",YXGF,主板,SZSE,20200602,胡先念,民营企业
600167,202602,3.150280149623918,600167.SH,联美控股,辽宁,供气供热,联美量子股份有限公司,"Luenmei Quantum Co.,Ltd",LMKG,主板,SSE,19990128,苏壮强,外资
600760,202602,3.149821092633798,600760.SH,中航沈飞,山东,航空,中航沈飞股份有限公司,AVIC Shenyang Aircraft Company Limited,ZHSF,主板,SSE,19961011,国务院国有资产监督管理委员会,中央企业
603529,202602,3.149608965773862,603529.SH,爱玛科技,天津,摩托车,爱玛科技集团股份有限公司,"Aima Technology Group Co.,Ltd.",AMKJ,主板,SSE,20210615,张剑,民营企业
002304,202602,3.149421034295846,002304.SZ,洋河股份,江苏,白酒,江苏洋河酒厂股份有限公司,"Jiangsu Yanghe Distillery Co., Ltd.",YHGF,主板,SZSE,20091106,宿迁市人民政府国有资产监督管理委员会,地方国有企业
605339,202602,3.1492867975258347,605339.SH,南侨食品,上海,食品,南侨食品集团(上海)股份有限公司,"Namchow Food Group(Shanghai)Co., Ltd.",NQSP,主板,SSE,20210518,陈正文,外资
603801,202602,3.148935129951724,603801.SH,志邦家居,安徽,家居用品,志邦家居股份有限公司,"Zbom Home Collection Co.,Ltd",ZBJJ,主板,SSE,20170630,孙志勇,民营企业
000789,202602,3.148293445427752,000789.SZ,万年青,江西,水泥,江西万年青水泥股份有限公司,"Jiangxi Wannianqing Cement Co.,Ltd.",WNQ,主板,SZSE,19970923,江西省国有资产监督管理委员会,地方国有企业
601515,202602,3.1480491672696496,601515.SH,衢州东峰,浙江,广告包装,衢州东峰新材料集团股份有限公司,"Quzhou DFP New Material Group Co.,Ltd.",QZDF,主板,SSE,20120216,衢州市人民政府国有资产监督管理委员会,地方国有企业
601686,202602,3.1475685668696904,601686.SH,友发集团,天津,钢加工,天津友发钢管集团股份有限公司,"Tianjin You Fa Steel Pipe Group Stock Co., Ltd.",YFJT,主板,SSE,20201204,李茂津,民营企业
600369,202602,3.147300093329668,600369.SH,西南证券,重庆,证券,西南证券股份有限公司,"Southwest Securities Co., Ltd.",XNZQ,主板,SSE,20010109,重庆市国有资产监督管理委员会,地方国有企业
601886,202602,3.147004772435644,601886.SH,江河集团,北京,装修装饰,江河创建集团股份有限公司,"Jangho Group Co., Ltd.",JHJT,主板,SSE,20110818,刘载望,民营企业
002678,202602,3.146841036339548,002678.SZ,珠江钢琴,广东,文教休闲,广州珠江钢琴集团股份有限公司,"Guangzhou Pearl River Piano Group Co., Ltd.",ZJGQ,主板,SZSE,20120530,广州市人民政府国有资产监督管理委员会,地方国有企业
600582,202602,3.1464678253555984,600582.SH,天地科技,北京,专用机械,天地科技股份有限公司,"Tiandi Science & Technology Co.,Ltd",TDKJ,主板,SSE,20020515,国务院国有资产监督管理委员会,中央企业
002482,202602,3.146196699843494,002482.SZ,广田集团,深圳,装修装饰,深圳广田集团股份有限公司,"Shenzhen Grandland Group Co., Ltd.",GTJT,主板,SZSE,20100929,深圳市人民政府国有资产监督管理委员会,地方国有企业
000697,202602,3.145981921011476,000697.SZ,ST炼石,陕西,航空,炼石航空科技股份有限公司,"Ligeance Aerospace Technology Co.,Ltd.",STLS,主板,SZSE,19970325,四川省政府国有资产监督管理委员会,地方国有企业
600657,202602,3.1458234888595444,600657.SH,信达地产,北京,全国地产,信达地产股份有限公司,"Cinda Real Estate Co.,Ltd.",XDDC,主板,SSE,19930524,中央汇金投资有限责任公司,中央企业
600510,202602,3.1458208368874625,600510.SH,黑牡丹,江苏,全国地产,黑牡丹(集团)股份有限公司,"Black Peony (Group) Co.,Ltd.",HMD,主板,SSE,20020618,常州国家高新区管委会(新北区人民政府),地方国有企业
601811,202602,3.145796641505542,601811.SH,新华文轩,四川,出版业,新华文轩出版传媒股份有限公司,"Xinhua Winshare publishing & Media Co.,Ltd.",XHWX,主板,SSE,20160808,四川省政府国有资产监督管理委员会,地方国有企业
601999,202602,3.145713447471453,601999.SH,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,Northern United Publishing & Media (Group) Company Limited,CBCM,主板,SSE,20071221,辽宁省人民政府国有资产监督管理委员会,地方国有企业
605199,202602,3.145471821285433,605199.SH,ST葫芦娃,海南,中成药,海南葫芦娃药业集团股份有限公司,"Hainan Huluwa Pharmaceutical Group Co., Ltd.",STHLW,主板,SSE,20200710,刘景萍,民营企业
603779,202602,3.145332280571259,603779.SH,威龙股份,山东,红黄酒,威龙葡萄酒股份有限公司,"Wei Long Grape Wine Co., Ltd",WLGF,主板,SSE,20160516,闫鹏飞,民营企业
601098,202602,3.145286541779499,601098.SH,中南传媒,湖南,出版业,中南出版传媒集团股份有限公司,"China South Publishing & Media Group Co.,Ltd.",ZNCM,主板,SSE,20101028,湖南省人民政府,地方国有企业
600876,202602,3.145095958329402,600876.SH,凯盛新能,河南,玻璃,凯盛新能源股份有限公司,Triumph New Energy Company Limited,KSXN,主板,SSE,19951031,国务院国有资产监督管理委员会,中央企业
600088,202602,3.1450906543852386,600088.SH,中视传媒,上海,影视音像,中视传媒股份有限公司,"China Television Media,Ltd.",ZSCM,主板,SSE,19970616,中央广播电视总台,中央企业
002872,202602,3.144693248019368,002872.SZ,ST天圣,重庆,医药商业,天圣制药集团股份有限公司,"Tiansheng Pharmaceutical Group Co.,Ltd.",STTS,主板,SZSE,20170519,刘群,民营企业
600381,202602,3.1437535906292893,600381.SH,*ST春天,青海,医疗保健,青海春天药用资源科技股份有限公司,"Qinghai Spring Medicinal Resources Technology Co., Ltd",*STCT,主板,SSE,20010508,肖融,民营企业
603258,202602,3.143724091303205,603258.SH,电魂网络,浙江,互联网,杭州电魂网络科技股份有限公司,"Hangzhou Electronic Soul Network Technology Co.,Ltd",DHWL,主板,SSE,20161026,陈芳,民营企业
000557,202602,3.143246142875328,000557.SZ,西部创业,宁夏,铁路,宁夏西部创业实业股份有限公司,"Ningxia Western Venture Industrial Co., Ltd.",XBCY,主板,SZSE,19940617,宁夏回族自治区人民政府,地方国有企业
600197,202602,3.1430555594252305,600197.SH,伊力特,新疆,白酒,新疆伊力特实业股份有限公司,"Xinjiang Yilite Industry CO.,LTD",YLT,主板,SSE,19990916,新疆生产建设兵团农四师,地方国有企业
603355,202602,3.142816585211292,603355.SH,莱克电气,江苏,家用电器,莱克电气股份有限公司,"Kingclean Electric Co.,Ltd.",LKDQ,主板,SSE,20150513,倪祖根,民营企业
002047,202602,3.142623349789113,002047.SZ,*ST宝鹰,深圳,装修装饰,深圳市宝鹰建设控股集团股份有限公司,"Shenzhen Bauing Construction Holding Group Co.,Ltd.",*STBY,主板,SZSE,20050531,珠海市人民政府国有资产监督管理委员会,地方国有企业
603201,202602,3.1424675696092628,603201.SH,常润股份,江苏,汽车配件,常熟通润汽车零部件股份有限公司,"Changshu Tongrun Auto Accessory Co., Ltd.",CRGF,主板,SSE,20220729,JUN JI,外资
603706,202602,3.1423601801932537,603706.SH,东方环宇,新疆,供气供热,新疆东方环宇燃气股份有限公司,"Xinjiang East Universe Gas Co., Ltd.",DFHY,主板,SSE,20180709,李明,民营企业
600999,202602,3.141850080467211,600999.SH,招商证券,深圳,证券,招商证券股份有限公司,"China Merchants Securities Co.,Ltd.",ZSZQ,主板,SSE,20091117,国务院国有资产监督管理委员会,中央企业
000055,202602,3.14162999769103,000055.SZ,方大集团,深圳,其他建材,方大集团股份有限公司,"China Fangda Group Co.,Ltd.",FDJT,主板,SZSE,19960415,熊建明,民营企业
002656,202602,3.14162999769103,002656.SZ,*ST摩登,广东,服饰,摩登大道时尚集团股份有限公司,"Modern Avenue Group Co.,Ltd.",*STMD,主板,SZSE,20120228,王立平,民营企业
601665,202602,3.141205743971157,601665.SH,齐鲁银行,山东,银行,齐鲁银行股份有限公司,"Qilu Bank Co., Ltd.",QLYH,主板,SSE,20210618,无实际控制人,其他
