date,turnover,F-Score,EP,BM,ROE,VOL,MAX,TO,ABTO,ILL,momentum_n1_s0
201701,-0.35626209496790145,0.12587040946779585,0.29400901639835236,0.357544462617343,0.07598578794452023,-0.3107667651524895,-0.19627142833965847,-0.4117932859319902,0.22180403895480366,-0.1700194617898496,0.07662455020263698
201702,0.12088670954953695,-0.0050830167908842965,0.035859665081390914,-0.005775822380989237,0.035020594444047315,0.06942162774673726,-0.01304288817943262,0.14452420372840963,-0.09597910658206758,0.08392861711297393,-0.16861341038563427
201703,-0.17859468343870744,0.04800543396847283,0.21091761858273103,0.09263674959565119,0.18454781318440527,-0.0917896368170479,-0.06957685456915053,-0.1805846138052144,0.026986115590403217,-0.041525462516473446,-0.061140473735662386
201704,-0.3125578396780415,0.05565117743323921,0.34623915555443396,0.20454153022721527,0.24194563788945744,-0.1830912248339546,-0.07455176152655003,-0.36591973113910614,0.11177348777980653,-0.17640356289903758,0.20657729730323174
201705,-0.29085024343496857,0.08460227094737563,0.26696399398488485,0.18911843903771453,0.23556574125933702,-0.23329007326400808,-0.09482476057236475,-0.346766550143537,0.15254112238670084,-0.19678816857850778,0.2759844662846804
201706,-0.05814225866829346,0.07970441955889257,0.1398024774364158,0.004939397799782704,0.1538055327481174,-0.0970332788265574,-0.1128293657520235,-0.04492307466928045,-0.03611876449399134,-0.07997615584088447,-0.1624829007883809
201707,-0.27364053325826865,0.13524911385840724,0.21318876658152913,0.3458878798729549,0.026060531412883284,-0.31232789314893183,-0.22566629136183805,-0.25785506758991483,0.06070163410764952,-0.12886246047289085,0.17654880223967725
201708,0.11672934186226049,-0.09630242048626568,-0.17200408002856704,-0.1424724619595018,-0.07083129292831038,0.12361267250158507,-0.0814516490553145,0.23149290908585543,-0.2761977496524869,0.18240899901749985,-0.3580954693162168
201709,-0.1367419851869392,-0.05961752862953295,-0.04225104819394717,-0.06524182381874423,0.022691776162513562,-0.10499429327209514,-0.07777010812616515,-0.1051821229896358,-0.07117646295669541,0.06761306905227402,-0.055212799023974676
201710,-0.27173730400081725,0.07092955628243086,0.18562199584327096,-0.05562820250334677,0.24399298304156783,-0.24341436580090725,-0.21729507845406545,-0.14395284324831278,-0.1863104815744352,0.04988075522764109,-0.07829047672163002
201711,-0.3199746808358188,0.1026799404027225,0.22444832953272972,0.2000132050663631,0.08187532477235042,-0.26595939520831036,-0.16393288883150228,-0.3364375824926755,0.1255302028376226,-0.21278811447596527,0.01852714548583277
201712,-0.04443681217847367,0.1066844955066885,0.0850671253316453,-0.04028114370758578,0.15647183902161405,0.021596449429354524,0.04656225104720643,-0.1106193671899869,0.0877857141081826,-0.08611975682750081,0.015753082749401397
201801,-0.24316614517398788,0.1424925084375026,0.34233946354775496,0.266956053344235,0.15115564941175907,-0.2534773418654719,-0.23870291521030054,-0.22788552091283873,0.08204964140141621,-0.160460874693198,-0.05892380940576137
201802,-0.07977814656330363,0.026484819137310288,0.07055998712987034,-0.061913671844942376,0.14447892322557235,-0.15272752698760475,-0.053269489360565386,-0.10780224782102232,0.06736532915108477,-0.1480609659173593,-0.1213625340548968
201803,0.06316561474976055,-0.17200106048583305,-0.27411076772822834,-0.22781563008889757,-0.1201620086216473,0.16771987117964576,0.12794174552844712,0.17069568467561444,-0.23968526834711434,0.3873379778353974,-0.1554260489844784
201804,-0.15911266076386152,0.02210780446504162,0.016102603938863005,0.005724136343850229,0.032308247719382836,-0.16421714125237424,-0.13189979207702815,-0.11233148240027283,-0.04062539623555814,0.0018057033297884828,-0.032075400983194106
201805,-0.03024777169352098,0.10370583836846405,0.1019650608502881,-0.08003224667170719,0.3136753477719127,-0.027541035200231767,-0.013156418820560796,-0.003381617988335556,-0.08009459829556344,0.08200999933909997,0.02473183368167778
201806,-0.10548929819115396,0.09795412586156145,0.20033210746379027,0.0489723435026448,0.21309322514491824,-0.061642141683817125,-0.02525943267286743,-0.09239710757427895,0.033401778665465724,-0.18384287986089307,-0.000991728745355754
201807,-0.2321681730733635,0.029863451246713045,0.06617280237391406,0.2723969781366835,-0.08534289943140803,-0.13926023868557488,-0.233209232504894,-0.163370861198472,-0.04642242309305675,0.15790892259916522,-0.13997370982322793
201808,-0.3147393653262638,0.04394718394161864,0.11517395842794514,0.2235566936314009,-0.04103895672686895,-0.2616078034430456,-0.17551274312414952,-0.30336816887931634,0.06895596836021832,0.0219048149314645,0.2062488751920376
201809,-0.1689901034198855,0.06522952552848967,0.09336447832656428,0.1924370636419807,-0.03475800558417883,-0.09093422079185068,-0.09072790552879526,-0.2266194265698245,0.15992372646694325,-0.10222790218264072,0.03232331619999826
201810,-0.1878884829762339,0.05898922822210431,0.10615407255555398,0.17283334497359057,-0.012540127945321031,-0.17908966744181565,-0.1476019894981967,-0.15844737454743774,-0.003315285266907126,0.09668789044285139,0.054540727455953716
201811,-0.11452818898779005,-0.006056305522813335,-0.1272588964674417,0.037664514678414106,-0.20033831672693142,0.008786139047872434,-0.1053095287761209,-0.08062457472418083,-0.08438300960616098,0.32082613390498904,-0.20601800746957064
201812,-0.12403573895513305,0.07430995566243188,0.06910964531499092,-0.044218353243426156,0.10341823936179471,-0.15632230821178641,-0.16185185184979878,-0.06998535257607827,-0.06164508270488785,0.04890079745102045,-0.14463749400125456
201901,-0.28822497513382206,0.08671374461105474,0.20310463474250484,0.16737376470428514,0.15175755137953723,-0.22306147798263695,-0.1907753714908022,-0.25799155352965175,0.03850999876623084,-0.12671344246173757,-0.030071723310051167
201902,0.38557090388473403,-0.1456753965518881,-0.24769583611535373,-0.02672929385686394,-0.298588049728275,0.42551242292230346,0.32833044599970196,0.3400886366447788,-0.046300364045291975,0.0529770273872723,-0.336532655047249
201903,0.006844352280673355,0.007132225561597024,-0.11522989161695472,-0.07393178498815296,-0.08555588521469935,-0.012053116830525191,0.03194668367310558,0.05381724189214428,-0.09348539637346005,0.15722226601817318,0.07109061895302683
201904,-0.3151335164497223,0.08456803961487465,0.16075680945007206,0.13084479386060976,0.0751217868882966,-0.2466429026791103,-0.21568811142552494,-0.2758930344925372,0.07002762747770427,0.011349802104518771,-0.16730919510411182
201905,-0.010649337991335911,0.009713592705478192,-0.11864046631443961,-0.09411097406687188,-0.0010406310075007556,-0.11407522394148947,-0.16123626701971647,0.08203055617386434,-0.16500779917978142,0.1353685910994649,-0.13619258857558594
201906,-0.20625126524975546,0.07506155742978902,0.12844578807904058,0.05063134192741908,0.1511658292509249,-0.20018116765320385,-0.1990321783663662,-0.18217395371178605,-0.010088296650207771,-0.06956186404757483,-0.17726395076971507
201907,-0.1837180429905548,0.043355144880271625,0.13251457661297658,0.017163963288496082,0.1165750007122443,-0.15488036943341055,-0.12004769828510174,-0.15708191414792821,-0.0651358375661737,-0.005926443553691279,0.0012074211285794045
201908,0.030404157585723852,-0.005731862574947163,-0.12114166563215437,-0.197212455481184,0.0010906687699058816,0.0633406415979456,0.08975020993781392,-0.03182297927421821,0.08354750174013413,-0.07790604034821359,0.046124985410423605
201909,0.017007360635836553,-0.016403392298577683,0.047971101585182085,-0.03321250769118913,0.09163598228723265,-0.041018891152591455,-0.07129801818107316,0.056300761817216764,-0.1034911723694308,0.10409274607916928,-0.10163033864351254
201910,-0.18512879040470426,0.06046984531076971,0.0987576287764315,0.051034460767528614,0.12718727332807975,-0.16475062272093668,-0.1248472683800882,-0.15487783654575005,-0.02325951763131796,0.045387579912281636,-0.004853852122545584
201911,-0.18897007477954023,0.10105123065609412,0.1506144766828732,0.13017778670939534,0.09530545272565145,-0.09628741387287514,-0.0617130786816215,-0.18941995619008203,0.04102741079741979,-0.0739586845070103,0.001464373629818518
201912,0.16107186305602497,0.0014683635596196292,-0.005842717087918932,-0.03343167616814697,0.022000295117343693,0.09128365197763452,0.05689782147903297,0.18942522817928506,-0.08240283050512882,-0.0378095922588066,-0.060844609810987445
202001,0.0731684161985767,0.02104638362350759,-0.0694982595623192,-0.17472792950311333,0.07704046294626601,0.05118104319367138,0.04207727090406006,0.04618250272955947,0.004917480417437377,-0.0002830413834439569,0.022806233218468537
202002,0.15543650238611612,-0.006704526023698105,-0.06622332877400049,-0.12707143016640746,0.05230641759600348,0.23904562712249558,0.275659500781957,0.05327713133469071,0.1184880052186863,-0.19599492945657154,0.23769284298193283
202003,-0.2871280862879628,0.028018342573069288,0.12177933694257564,0.20310254136560255,-0.04668711480655653,-0.3554183397600073,-0.34556834731631514,-0.17133009380026212,-0.16443327377134284,0.2794407005851769,-0.22327349373705307
202004,-0.01816683102564664,0.03632072866623717,0.024844018770545782,-0.17969544869363996,0.17787146281489727,0.06627392783616108,-0.0017763489344736585,-0.011714482392368462,-0.026220987174895457,-0.18003189691200971,-0.20773184019859028
202005,-0.025340528733121315,0.003906280284466079,-0.07639811247993457,-0.11880256121482867,0.06371163191054507,-0.04944629280984873,-0.04661293408167083,0.03034963535358358,-0.09663408018083758,0.16112053031650317,-0.010839753711901878
202006,0.1236508154958658,0.10476832279716178,-0.05732517003231022,-0.22535401662123009,0.1947644649669703,0.15155414649398602,0.1517140409111512,0.14968545065619274,-0.04230718273416016,-0.16594624830272958,-0.03277125404107092
202007,-0.07121171586101133,0.0588328151762075,0.06595387569318661,0.0842274961422757,0.056280341078000964,-0.07981283672645435,-0.07434642800962898,-0.05469495517445429,-0.00870173538113938,0.007797409612331845,-0.07909804038742355
202008,-0.2056307224584034,-0.026057223530530218,0.1069486081992317,0.07975431214795071,-0.03293627141898775,-0.23910694382377412,-0.21499965838116702,-0.12938644408873604,-0.0694050228957365,0.10732423503529759,-0.1154619901753128
202009,-0.3037451592862413,0.038795043189265056,0.15773606061496293,0.23024605886595298,-0.0019870630963077763,-0.208272311066537,-0.1689361671763098,-0.3222333629646378,0.11010457739480405,0.009062895730621658,-0.03754058932832676
202010,-0.08971156364384797,0.06848155035636111,0.11578640016639348,0.049281596512866586,0.08098285883745703,-0.03344120609510064,-0.0030717361732618465,-0.11612263003462053,0.08757770608438818,0.013762298662312123,0.10559150202212028
202011,-0.11392010132159577,0.03159440851923226,0.06637180816986549,0.26570352544021303,-0.14496529722100793,-0.13119771051964138,-0.11816147378154566,-0.11289368265251894,0.02724169606792684,0.051524994745298036,-0.034517229672602005
202012,-0.024177348596310284,0.07526838246930485,-0.02445930188721184,-0.053174214707911095,0.09518356031401012,0.12260025083609806,0.11566961992874375,-0.15514830498044468,0.15963893085239142,-0.2522436556828301,0.03416024080581094
202101,-0.16276773103067754,0.07621394930346971,0.16115095103243862,-0.037018324514877715,0.2528275507337075,-0.11460211816842734,-0.07951932050587017,-0.18295257360297193,0.04645311666638167,-0.213746366899955,0.017567440083501824
202102,-0.13602459172878667,0.05473773679519302,0.1785129025354147,0.22035060233770737,-0.08639199549122928,-0.14854399942865074,-0.13645886746007188,-0.058751707980841665,-0.10494731227542961,0.22427629182366307,-0.15045490330269287
202103,-0.21425674585682572,0.01647413996500021,0.15255801378271205,0.2591578720258695,-0.08408279777766012,-0.2590088585053872,-0.20682836792150483,-0.13557556699340734,-0.07298053179238241,0.3010724541143164,-0.023284500061497727
202104,-0.11079215143384417,0.08372495813616262,-0.1239458111335679,-0.09398199661204194,-0.016357246707809518,-0.042720394019735625,-0.05940362832402738,-0.023299126131212253,-0.09324597517531999,-0.022012302573162928,-0.17543382356044354
202105,0.12760464398540905,0.021967315990169777,-0.1702437304578222,-0.02268346862632751,-0.04802882872305976,0.0980652368380042,0.09768915406243434,0.10260042747280791,0.03814613800382419,-0.023969546159144994,0.034579771343606465
202106,-0.06133592591165058,0.013884684072527525,-0.06565558633975374,-0.02524632789589109,0.019795115094008282,-0.04514809150880087,-0.03242624726479739,-0.01959913782218418,-0.05791465261347209,0.0958413939740831,0.003868329033494166
202107,0.048445366988705725,0.06310600511589777,-0.0013375451015147427,0.06406158426187215,0.037422607344993426,0.017160900065634716,0.045806850787805733,0.03958152751960957,0.030226724212628557,-0.016505565430475006,0.16279038041433783
202108,0.030614470649561645,0.02531315657781502,0.08293915551369532,0.17468041993204125,-0.012891034674189948,-0.0007132284592468122,0.04672659055400854,0.012360828054932969,0.0431739418461796,0.025650535268332327,0.1942685756024025
202109,-0.3408161162445078,0.033073894017200005,0.13526981129777224,0.24533412351711026,-0.06360748891329657,-0.3129830066178672,-0.29083779977376384,-0.26296282085633044,-0.09445537112384773,0.07318103321966148,-0.18526047937516738
202110,-0.1407245118436961,-0.09558778284837559,-0.11465470909478866,-0.2023582372848585,0.03798267892428633,-0.1450558138507406,-0.16566418477027967,0.025523204010788784,-0.20454491047834605,-0.04577837733104076,-0.15547214134757273
202111,0.0441614728310555,-0.1118580838341941,-0.18387968531671905,-0.1755409936069677,-0.10262093090400702,-0.0012493115297904842,0.04398963094528011,0.1706735960997085,-0.2138189514233634,0.3058334679968475,0.02065865407759145
202112,-0.3340194771355848,0.053039608268236886,0.15421073447759506,0.30738921388268753,-0.1299673496223859,-0.35480073467766826,-0.3443516503346883,-0.27057054295629857,-0.0890692278092685,0.22374263246488751,-0.22115444164825845
202201,-0.3499311833881512,-0.001009584957708509,0.296415003881593,0.3964581181018859,-0.0470680083113723,-0.3599311553780599,-0.3015191296850745,-0.3466463442603256,0.03830159428353287,0.21533349629540127,0.049204120095286616
202202,0.10871304280855491,0.09098980786010642,-0.0286733165316513,0.005277242775149856,-0.010739588123478522,0.03582399489994187,-0.00569061778576332,0.187728559385587,-0.07653373397576897,0.015782362294171282,-0.07638765496301003
202203,-0.011190345513632231,0.04412034726665671,0.1679583288394054,0.38383669937252995,-0.18251393608162284,-0.0888286006912102,-0.043980607329619156,-0.19643190048530706,0.2543862626522923,0.17576546642752733,0.0035262998673726747
202204,-0.3931748531477809,0.08983866402900817,0.29092668045257014,0.21024004569314622,0.18856379924829986,-0.21671615232738972,-0.19824002098894378,-0.3688714810988352,0.0395639071012125,-0.12708286856444478,-0.02733499467465245
202205,0.09802568416078926,0.034110920319835564,-0.27115916640570337,-0.20767502140794666,0.00471546200342971,0.18985999689609873,0.06834041656331379,0.2547201001060249,-0.18846612226051612,0.24382096461352828,-0.3052631230259386
202206,-0.0328024849066363,-0.06993053540528427,-0.12077722005903746,-0.23822027194191814,0.08352644070275092,-0.06094550013824467,-0.04740287738147092,0.12252843774057368,-0.2396553225495129,-0.026950917997918565,0.02933350375848834
202207,0.043757724214646736,-0.008196047268295703,-0.12416927735215416,0.027026370836704887,-0.12305954729514486,0.022814568030736202,0.012956054271643478,0.07764074371723055,-0.06301198320439813,0.33910912183191616,-0.045153507620527146
202208,-0.3342750620107614,-0.003706996986159514,0.1567849352943742,0.229067095239742,-0.0726545182158906,-0.37568436663735344,-0.3875557624163633,-0.21024076612412274,-0.18194143222536271,0.10472624859639089,-0.2677125223628807
202209,-0.31397882085761053,0.04465795797880831,0.16504907592010432,0.1538285442581303,0.07927518316496289,-0.2789534996011932,-0.23496559600829486,-0.2500561605357531,-0.06735547385454067,0.07947563376974763,0.04943545053492657
202210,0.05201506331245987,-0.07059997288995885,-0.23495758839629288,-0.09216442343531323,-0.19607638534436742,0.016299643874026333,-0.006831590899612366,0.11844628083613792,-0.13876096006403982,0.21301682541401656,-0.14030470976145243
202211,-0.1220791084849253,-0.010693400239270049,0.10140674227863518,0.19058845312744663,-0.06578016730222336,-0.11615440482715597,-0.2534774034605933,-0.014710148051441623,-0.11283856985811837,0.049956790596829406,-0.38732658458154523
202212,-0.2760286431030824,0.06094881345376152,0.03288683336487251,0.03528457583862231,0.014966199105225661,-0.17636680810114658,-0.12441232538378445,-0.2602900030535977,0.013722494643045131,0.017497322825678088,-0.008490633690148505
202301,0.04727911624852326,-0.03336907461990639,-0.04462908375386418,-0.13551892102070576,0.04844037858007606,-0.02284460020611132,-0.10112419679755702,0.18611087203250123,-0.2969863947102116,0.10999014046599438,-0.37065108637933936
202302,-0.10136896989812878,0.036149450542331645,0.059062653645870135,0.1159263202670776,-0.04885522499345608,-0.11539416225970629,-0.10655842168222117,-0.07996242098241096,-0.04499549924151984,0.25050904518118566,-0.07408105427534291
202303,-0.15940367593977392,-0.01634940494270001,0.07320158834384173,0.1494311220433773,-0.06647005753551706,-0.0782127748500744,-0.016584865881938065,-0.22993638655067716,0.15717893090895746,-0.04960235471285845,0.0779187799068711
202304,-0.20553949890301737,0.06298827031945262,0.21223589565945122,0.328373301654984,-0.021077590137026106,-0.13305462273872118,-0.05829259606489899,-0.27167023584020294,0.1582704641956281,-0.05793714970073072,0.17349299569481952
202305,0.044353238346995734,0.07313760471013468,-0.10272792036051591,0.03576643143266025,-0.019719578496370748,-0.05915755401736537,-0.06626263152686133,0.11193170181215512,-0.08707951082690828,0.2502648541474227,-0.05495030571234911
202306,0.025753492733356878,0.05684536578747056,-0.02323188157470837,-0.06329764990825137,0.007913105329527574,0.0066258870350809065,0.034004630532189044,0.08939709449759255,-0.09399679107098169,0.16201632601887872,0.05056805411840513
202307,-0.4024869392286208,0.004730259798320464,0.1972516465321043,0.37929939090076936,-0.048794116588850564,-0.3983772984759219,-0.387426788266015,-0.28288138246961764,-0.15555634954482198,0.15402450303126572,-0.22209607600162487
202308,0.005136566760326488,0.006769568629240724,0.007198224728486351,0.020682060198465572,-0.03151941056736546,-0.08526862805081828,-0.09279427576199217,0.024378341418618145,-0.016065762164598135,0.11737708961924019,-0.07435830679754088
202309,-0.1184495177918901,0.09518061811559417,0.11612814144351123,0.18517053962251728,0.016148274078429843,-0.1653827227116939,-0.12426646009339753,-0.08599796765715875,-0.024036499882951316,0.1182771093097197,0.035476341140547325
202310,0.018048629609941445,0.04336044427431136,-0.1853798228010066,0.0005372134310705374,-0.22775446281944034,-0.002929119623269059,0.05105235908298164,0.016217347373598184,-0.00700219622711289,0.1667961918662585,0.1425635407566476
202311,0.19049644822446324,-0.006097196029837582,-0.18717550441211722,-0.10310165455457306,-0.1266311404941309,0.04896229400321924,0.09079563259041366,0.23762933566598493,-0.08714632328150941,0.28237459224408445,-0.016481223870178086
202312,-0.09505683803379367,0.02074883490012584,0.10769183981917393,0.06298704107767403,0.05630757752664963,-0.14142719017577218,-0.12042699576138016,-0.07550414530757764,-0.06508625552583694,0.08323475429077398,-0.027949280461176604
202401,-0.45323230538030523,0.0673536402826254,0.48907410881740454,0.4994800445536762,0.1824526833875625,-0.44304964103828404,-0.3806060352327384,-0.45390907919501444,0.10244381065696677,-0.1749516696850347,0.040127278530759834
202402,-0.1701821751957186,-0.00805394194306672,0.06767983349162952,-0.24714436054996625,0.2432128806184098,-0.160841700505071,-0.13814061989416765,-0.053861867138948624,-0.1931626266745587,-0.479099850847372,-0.1816841759660353
202403,0.22466732565290487,0.07343583521517956,-0.0879365756386723,-0.019490101105224547,-0.06515804879631198,0.3191504537647695,0.19304199733049035,0.22620174819863173,-0.05631455696508619,0.3568920135704772,-0.2591468616911462
202404,-0.3799943325438019,0.12900501537746656,0.2666836761765495,0.1609940993898492,0.20439461167622902,-0.34858342322307995,-0.2944440521660084,-0.34366231955610665,-0.03293392410816704,-0.07624339524240292,-0.1649572467334283
202405,-0.08668107966123427,0.06385999583124846,0.28817300242398514,0.17136665884347804,0.17233181478881204,-0.12695800025131987,-0.0681553376243439,-0.17148054494050702,0.14669504903880862,-0.019870231047102855,0.18112606164019177
202406,-0.1298624135438692,0.0642410809107954,0.22676814206169366,0.06838648226267609,0.2055170413796028,-0.17849610322757617,-0.10162736810099167,-0.15619481922522352,0.07605383066888585,-0.33229237378783816,0.12243225006149623
202407,-0.12123403117320863,0.026069879094967524,-0.1252194239828326,0.20018608729570417,-0.1541350034771667,-0.08643062350648106,-0.11566966408770862,-0.046495242590900016,-0.08337213072110256,0.07473916181862615,-0.10203462288292951
202408,-0.17213259810354914,-0.03193458493618055,0.02423901172257644,0.12479985618758702,-0.07009477184473915,-0.14534180530769955,-0.1332536662919945,-0.08891142295330583,-0.1049955062401604,0.1502189006039064,-0.013374765715650142
202409,0.12572600424299757,-0.06040116337116972,-0.19473328569217657,-0.08841935454853202,-0.1723998201005718,0.1282263888254104,0.11691730882914657,0.12485508039324489,-0.08433212593984936,-0.01720551010017924,-0.18605422893701112
202410,0.25588049994826684,-0.05453984475407196,-0.3082742883220965,-0.06355522183015375,-0.2898719243465359,0.01626869447688275,-0.003527006358900664,0.2944232926650881,-0.19638231175766996,0.1365843796185063,0.09356949053120373
202411,-0.014487341400545866,-0.05215123697345317,-0.0709346854331073,0.10492288898852987,-0.15660803580604082,-0.1392061268714537,-0.1828499037118914,0.1001421043520925,-0.20757895688521585,0.3491590166063999,-0.12677519136717572
202412,-0.2759242176674992,0.09632972768450182,0.2795294025785914,0.12333957350485157,0.2774662996160945,-0.27557870782500493,-0.2693815261763442,-0.21969283374508972,-0.029751230651163193,-0.17079755828028934,-0.19184668403353375
202501,0.015307736350357013,0.011602387124205069,0.09154306018064197,-0.02071964489496556,0.16028444747223508,-0.005409081330272091,-0.05239252857150896,0.08955223055549842,-0.11309992464969383,0.18593110593814702,-0.08549231847223784
202502,0.27705922949727585,-0.10056340272817148,-0.3098707786758141,-0.11578298236665673,-0.27150057236736336,0.26681430764135233,0.20720146598664424,0.2857694939028571,-0.03878917318693736,0.06969481567081397,-0.10236959924265843
202503,-0.23887102945485325,0.08148320796111382,0.23356758347813822,0.1284691996417643,0.19940694823571956,-0.27547964617904347,-0.29397877357481883,-0.17067147692147075,-0.11495186550696243,0.10540967929045236,-0.26440718208576314
202504,-0.1506600797778718,0.02302545379904032,-0.0062813154432658684,0.0898804269896091,-0.0643755616370825,-0.1225035247452261,-0.09767943577873908,-0.1008470407036541,-0.050161385738870815,0.20444373840924562,-0.014968437027766355
202505,0.017527992413311336,-0.01433570762346044,-0.02733456922239477,0.08735769800250157,-0.07950624701899892,0.006416484877033726,-0.019351765931303378,-0.009783782537013659,0.032536207512980864,0.28153104932264106,0.008699114190669046
202506,0.08946574110612848,-0.07946383700216787,-0.10489546412673743,-0.051698772409785196,-0.08952320229201857,0.05792323698861487,0.03998333352165366,0.19907340058781092,-0.21605921233338463,0.0969595066820321,-0.11770269451906508
202507,-0.08155752771578054,-0.021405681870238908,0.05000451288161542,0.09805546184799355,0.004573508788017373,-0.09791058711662572,-0.06942944557968042,-0.06646153093108433,-0.05809518300782938,0.0372382225109758,-0.0162383298213512
202508,0.07509640552654208,0.003607065128430897,-0.09720073580932106,-0.22630140607238702,0.0670147237940028,0.0792318943180291,0.07142578092039603,0.13994106895173516,-0.13120395222716463,-0.17715474161309921,-0.0720510320721851
202509,-0.06611433015774401,0.010833019845601474,0.07024367208706032,0.028479478316176716,0.0699186738767687,0.03199388225685906,0.06085352457527888,-0.06730685833274844,-0.030281159787132618,0.021846508136037713,0.07863577168126804
202510,-0.2183115145375814,0.038443327867382096,0.14348960864309718,0.2654995063150243,-0.04514310771063759,-0.30120553519138565,-0.29893650768243585,-0.12204421618007125,-0.10129114081625598,0.2009795970752789,-0.1288390817556649
202511,-0.17676214871450716,0.01909747067796395,0.03995864002063576,0.1398922497576891,-0.07726472845762208,-0.22522725512871614,-0.1546429499509262,-0.10929368690521118,-0.04439633702704652,0.2358607894125543,0.16071166599190956
202512,0.01401137690233505,0.008582298369048221,0.05580490887031978,-0.09211860106579095,0.16258101224760857,0.1244608563728474,0.11240717763705244,0.03975758328980828,-0.05154845989032401,-0.14826901039441714,-0.1538796701670683
202601,0.019430165956899413,0.08095732542294747,-0.02883893386527998,0.03649077217077657,-0.03156523073789517,-0.009188986525389511,-0.016239062919800592,0.017339477230558537,-0.03147158305908707,0.1027797946147038,-0.03310292758772615
