date,type,limit,target,price,count,completed
202007,buy,False,002681,3.5,320000,True
202007,buy,False,600671,5.97,187600,True
202007,buy,False,002535,1.34,835900,True
202007,buy,False,002592,7.12,157300,True
202007,buy,False,000862,3.8,294700,True
202007,buy,False,600696,8.84,126700,True
202007,buy,False,600961,5.79,193400,True
202007,buy,False,601808,12.29,91100,True
202007,buy,False,000933,0.9,1244600,True
202007,buy,False,601898,1.63,687200,True
202008,sell,False,000862,4.28,294700,True
202008,sell,False,000933,2.14,1244600,True
202008,sell,False,002535,1.5,835900,True
202008,sell,False,002592,4.86,157300,True
202008,sell,False,002681,4.76,320000,True
202008,sell,False,600671,8.85,187600,True
202008,sell,False,600696,8.87,126700,True
202008,sell,False,600961,8.87,193400,True
202008,sell,False,601808,12.91,91100,True
202008,sell,False,601898,2.08,687200,True
202008,buy,False,002600,11.58,125800,True
202008,buy,False,002694,2.96,492300,True
202008,buy,False,600011,4.05,359800,True
202008,buy,False,002592,4.86,299800,True
202008,buy,False,002535,1.5,971500,True
202008,buy,False,600671,8.85,164600,True
202008,buy,False,600696,8.87,164200,True
202008,buy,False,600698,2.34,622700,True
202008,buy,False,002174,22.16,65700,True
202008,buy,False,000862,4.28,340400,True
202009,sell,False,000862,4.15,340400,True
202009,sell,False,002174,20.68,65700,True
202009,sell,False,002535,1.54,971500,True
202009,sell,False,002592,4.7,299800,True
202009,sell,False,002600,11.38,125800,True
202009,sell,False,002694,3.06,492300,True
202009,sell,False,600011,4.88,359800,True
202009,sell,False,600671,10.52,164600,True
202009,sell,False,600696,8.92,164200,True
202009,sell,False,600698,2.45,622700,True
202009,buy,False,002176,2.14,705400,True
202009,buy,False,002131,2.98,506600,True
202009,buy,False,002048,12.7,118800,True
202009,buy,False,600513,10.59,142500,True
202009,buy,False,002463,17.65,85500,True
202009,buy,False,000810,10.48,144000,True
202009,buy,False,603197,26.36,57200,True
202009,buy,False,000850,3.46,436300,True
202009,buy,False,002229,7.6,198600,True
202009,buy,False,002276,7.65,197300,True
202010,sell,False,000810,9.03,144000,True
202010,sell,False,000850,3.28,436300,True
202010,sell,False,002048,12.18,118800,True
202010,sell,False,002131,2.87,506600,True
202010,sell,False,002176,2.06,705400,True
202010,sell,False,002229,7.04,198600,True
202010,sell,False,002276,7.46,197300,True
202010,sell,False,002463,15.98,85500,True
202010,sell,False,600513,9.83,142500,True
202010,sell,False,603197,25.55,57200,True
202010,buy,False,000525,6.24,227300,True
202010,buy,False,600408,1.74,815400,True
202010,buy,False,002596,6.65,213300,True
202010,buy,False,002131,2.87,494400,True
202010,buy,False,000553,8.43,168300,True
202010,buy,False,002463,15.98,88700,True
202010,buy,False,002476,5.28,268700,True
202010,buy,False,000401,14.25,99500,True
202010,buy,False,000810,9.03,157100,True
202010,buy,False,002015,4.59,309100,True
202011,sell,False,000401,13.45,99500,True
202011,sell,False,000525,6.47,227300,True
202011,sell,False,000553,8.02,168300,True
202011,sell,False,000810,8.02,157100,True
202011,sell,False,002015,4.93,309100,True
202011,sell,False,002131,3.1,494400,True
202011,sell,False,002463,15.3,88700,True
202011,sell,False,002476,5.15,268700,True
202011,sell,False,002596,5.86,213300,True
202011,sell,False,600408,1.85,815400,True
202011,buy,False,000688,10.4,134400,True
202011,buy,False,603703,7.62,183400,True
202011,buy,False,600628,8.78,159200,True
202011,buy,False,600622,3.61,387200,True
202011,buy,False,600965,5.02,278400,True
202011,buy,False,603393,19.04,73400,True
202011,buy,False,601816,5.21,268300,True
202011,buy,False,600583,3.62,386100,True
202011,buy,False,002876,30.58,45700,True
202011,buy,False,600408,1.85,755600,True
202012,sell,False,000688,10.56,134400,True
202012,sell,False,002876,31.17,45700,True
202012,sell,False,600408,2.0,755600,True
202012,sell,False,600583,4.06,386100,True
202012,sell,False,600622,3.8,387200,True
202012,sell,False,600628,8.56,159200,True
202012,sell,False,600965,5.5,278400,True
202012,sell,False,601816,5.41,268300,True
202012,sell,False,603393,18.58,73400,True
202012,sell,False,603703,8.52,183400,True
202012,buy,False,603703,8.52,172100,True
202012,buy,False,000688,10.56,138900,True
202012,buy,False,603393,18.58,78900,True
202012,buy,False,601778,6.88,213100,True
202012,buy,False,600628,8.56,171300,True
202012,buy,False,000557,3.43,427600,True
202012,buy,False,603686,16.37,89600,True
202012,buy,False,603385,11.75,124800,True
202012,buy,False,603608,7.18,204200,True
202012,buy,False,603221,13.31,110200,True
202101,sell,False,000557,3.82,427600,True
202101,sell,False,000688,9.87,138900,True
202101,sell,False,600628,7.59,171300,True
202101,sell,False,601778,7.22,213100,True
202101,sell,False,603221,12.71,110200,True
202101,sell,False,603385,10.26,124800,True
202101,sell,False,603393,17.11,78900,True
202101,sell,False,603608,6.28,204200,True
202101,sell,False,603686,14.86,89600,True
202101,sell,False,603703,8.86,172100,True
202101,buy,False,000688,9.87,142000,True
202101,buy,False,603608,6.28,223100,True
202101,buy,False,603393,17.11,81900,True
202101,buy,False,002317,8.92,157100,True
202101,buy,False,603686,14.86,94300,True
202101,buy,False,600628,7.59,184600,True
202101,buy,False,603229,10.85,129100,True
202101,buy,False,002123,14.42,97200,True
202101,buy,False,000501,10.77,130100,True
202101,buy,False,603214,21.3,65800,True
202102,sell,False,000501,9.82,130100,True
202102,sell,False,000688,8.54,142000,True
202102,sell,False,002123,15.52,97200,True
202102,sell,False,002317,7.21,157100,True
202102,sell,False,600628,7.46,184600,True
202102,sell,False,603214,17.92,65800,True
202102,sell,False,603229,9.52,129100,True
202102,sell,False,603393,12.85,81900,True
202102,sell,False,603608,5.13,223100,True
202102,sell,False,603686,14.48,94300,True
202102,buy,False,000688,8.54,146100,True
202102,buy,False,000501,9.82,127100,True
202102,buy,False,603393,12.85,97100,True
202102,buy,False,603318,6.0,208000,True
202102,buy,False,002317,7.21,173100,True
202102,buy,False,002683,28.78,43300,True
202102,buy,False,002826,7.98,156400,True
202102,buy,False,603214,17.92,69600,True
202102,buy,False,600628,7.46,167300,True
202102,buy,False,600425,2.91,428900,True
202103,sell,False,000501,10.51,127100,True
202103,sell,False,000688,9.2,146100,True
202103,sell,False,002317,7.33,173100,True
202103,sell,False,002683,29.28,43300,True
202103,sell,False,002826,8.11,156400,True
202103,sell,False,600425,3.29,428900,True
202103,sell,False,600628,7.89,167300,True
202103,sell,False,603214,23.75,69600,True
202103,sell,False,603318,5.9,208000,True
202103,sell,False,603393,13.82,97100,True
202103,buy,False,000688,9.2,146100,True
202103,buy,False,002317,7.33,183400,True
202103,buy,False,603318,5.9,227800,True
202103,buy,False,002683,29.28,45900,True
202103,buy,False,000501,10.51,127900,True
202103,buy,False,600425,3.29,408600,True
202103,buy,False,002826,8.11,165700,True
202103,buy,False,603608,5.79,232100,True
202103,buy,False,603686,17.11,78500,True
202103,buy,False,600318,8.11,165700,True
202104,sell,False,000501,11.83,127900,True
202104,sell,False,000688,8.78,146100,True
202104,sell,False,002317,7.33,183400,True
202104,sell,False,002683,29.18,45900,True
202104,sell,False,002826,8.57,165700,True
202104,sell,False,600318,7.09,165700,True
202104,sell,False,600425,3.79,408600,True
202104,sell,False,603318,6.82,227800,True
202104,sell,False,603608,5.73,232100,True
202104,sell,False,603686,17.12,78500,True
202104,buy,False,000688,8.78,157700,True
202104,buy,False,002683,29.18,47400,True
202104,buy,False,002317,7.33,189000,True
202104,buy,False,600318,7.09,195400,True
202104,buy,False,002395,11.69,118500,True
202104,buy,False,002075,8.69,159400,True
202104,buy,False,600360,6.23,222300,True
202104,buy,False,603214,21.26,65100,True
202104,buy,False,603608,5.73,241700,True
202104,buy,False,002826,8.57,161600,True
202105,sell,False,000688,9.09,157700,True
202105,sell,False,002075,9.58,159400,True
202105,sell,False,002317,7.78,189000,True
202105,sell,False,002395,11.31,118500,True
202105,sell,False,002683,25.53,47400,True
202105,sell,False,002826,9.02,161600,True
202105,sell,False,600318,6.63,195400,True
202105,sell,False,600360,6.74,222300,True
202105,sell,False,603214,25.16,65100,True
202105,sell,False,603608,5.75,241700,True
202105,buy,False,002358,2.91,490200,True
202105,buy,False,603399,3.63,393000,True
202105,buy,False,600624,6.8,209800,True
202105,buy,False,002248,5.24,272200,True
202105,buy,False,002482,2.57,555100,True
202105,buy,False,601718,2.47,577600,True
202105,buy,False,002858,12.75,111900,True
202105,buy,False,002682,3.14,454300,True
202105,buy,False,603283,13.88,102700,True
202105,buy,False,002456,8.52,167400,True
202106,sell,False,002248,6.83,272200,True
202106,sell,False,002358,2.53,490200,True
202106,sell,False,002456,8.8,167400,True
202106,sell,False,002482,2.63,555100,True
202106,sell,False,002682,3.37,454300,True
202106,sell,False,002858,15.28,111900,True
202106,sell,False,600624,7.11,209800,True
202106,sell,False,601718,2.6,577600,True
202106,sell,False,603283,14.23,102700,True
202106,sell,False,603399,4.46,393000,True
202106,buy,False,002358,2.53,612000,True
202106,buy,False,002682,3.37,459400,True
202106,buy,False,002042,4.81,321900,True
202106,buy,False,002482,2.63,588700,True
202106,buy,False,600624,7.11,217700,True
202106,buy,False,603399,4.46,347100,True
202106,buy,False,002858,15.28,101300,True
202106,buy,False,002898,9.93,155900,True
202106,buy,False,601718,2.6,595500,True
202106,buy,False,603283,14.23,108800,True
202107,sell,False,002042,4.49,321900,True
202107,sell,False,002358,2.86,612000,True
202107,sell,False,002482,2.83,588700,True
202107,sell,False,002682,3.47,459400,True
202107,sell,False,002858,18.6,101300,True
202107,sell,False,002898,9.72,155900,True
202107,sell,False,600624,7.37,217700,True
202107,sell,False,601718,2.79,595500,True
202107,sell,False,603283,19.94,108800,True
202107,sell,False,603399,4.56,347100,True
202107,buy,False,002358,2.86,590000,True
202107,buy,False,603103,14.4,117100,True
202107,buy,False,000078,3.25,519200,True
202107,buy,False,002515,4.69,359800,True
202107,buy,False,600758,3.27,516000,True
202107,buy,False,002682,3.47,486300,True
202107,buy,False,002739,15.7,107400,True
202107,buy,False,002571,6.68,252600,True
202107,buy,False,002456,8.89,189800,True
202107,buy,False,603085,7.0,241000,True
202108,sell,False,000078,3.18,519200,True
202108,sell,False,002358,2.69,590000,True
202108,sell,False,002456,7.3,189800,True
202108,sell,False,002515,4.57,359800,True
202108,sell,False,002571,6.53,252600,True
202108,sell,False,002682,3.23,486300,True
202108,sell,False,002739,12.6,107400,True
202108,sell,False,600758,3.07,516000,True
202108,sell,False,603085,6.27,241000,True
202108,sell,False,603103,12.64,117100,True
202108,buy,False,002739,12.6,122300,True
202108,buy,False,600624,6.01,256500,True
202108,buy,False,600858,5.1,302300,True
202108,buy,False,002358,2.69,573200,True
202108,buy,False,603103,12.64,122000,True
202108,buy,False,002571,6.53,236100,True
202108,buy,False,002032,40.28,38200,True
202108,buy,False,002946,12.59,122400,True
202108,buy,False,600337,3.7,416700,True
202108,buy,False,002456,7.3,211200,True
202109,sell,False,002032,37.1,38200,True
202109,sell,False,002358,2.86,573200,True
202109,sell,False,002456,7.45,211200,True
202109,sell,False,002571,8.05,236100,True
202109,sell,False,002739,13.85,122300,True
202109,sell,False,002946,13.72,122400,True
202109,sell,False,600337,3.36,416700,True
202109,sell,False,600624,6.71,256500,True
202109,sell,False,600858,5.32,302300,True
202109,sell,False,603103,12.7,122000,True
202109,buy,False,002928,9.37,172700,True
202109,buy,False,600267,11.35,142600,True
202109,buy,False,603976,33.29,48600,True
202109,buy,False,603598,8.76,184800,True
202109,buy,False,002916,66.73,24200,True
202109,buy,False,000601,4.53,357400,True
202109,buy,False,000421,4.48,361400,True
202109,buy,False,600416,16.39,98700,True
202109,buy,False,002565,3.52,459900,True
202109,buy,False,601021,51.18,31600,True
202110,sell,False,000421,4.89,361400,True
202110,sell,False,000601,5.61,357400,True
202110,sell,False,002565,4.38,459900,True
202110,sell,False,002916,70.12,24200,True
202110,sell,False,002928,10.17,172700,True
202110,sell,False,600267,11.69,142600,True
202110,sell,False,600416,13.86,98700,True
202110,sell,False,601021,54.16,31600,True
202110,sell,False,603598,8.48,184800,True
202110,sell,False,603976,28.95,48600,True
202110,buy,False,002928,10.17,166800,True
202110,buy,False,600416,13.86,122400,True
202110,buy,False,000100,5.55,305700,True
202110,buy,False,603976,28.95,58600,True
202110,buy,False,002612,25.73,65900,True
202110,buy,False,603161,9.24,183600,True
202110,buy,False,600226,1.94,874800,True
202110,buy,False,600138,9.95,170500,True
202110,buy,False,605018,11.98,141600,True
202110,buy,False,000421,4.89,347000,True
202111,sell,False,000100,5.22,305700,True
202111,sell,False,000421,4.1,347000,True
202111,sell,False,002612,39.58,65900,True
202111,sell,False,002928,10.83,166800,True
202111,sell,False,600138,9.7,170500,True
202111,sell,False,600226,2.38,874800,True
202111,sell,False,600416,13.4,122400,True
202111,sell,False,603161,8.52,183600,True
202111,sell,False,603976,32.54,58600,True
202111,sell,False,605018,11.29,141600,True
202111,buy,False,600593,12.01,148900,True
202111,buy,False,002841,72.7,24600,True
202111,buy,False,002390,6.61,270500,True
202111,buy,False,002285,3.73,479500,True
202111,buy,False,600337,3.4,526000,True
202111,buy,False,000026,9.41,190000,True
202111,buy,False,600280,2.86,625300,True
202111,buy,False,002424,5.9,303100,True
202111,buy,False,002042,4.06,440500,True
202111,buy,False,002589,3.48,513900,True
202112,sell,False,000026,10.59,190000,True
202112,sell,False,002042,4.08,440500,True
202112,sell,False,002285,3.63,479500,True
202112,sell,False,002390,6.51,270500,True
202112,sell,False,002424,6.0,303100,True
202112,sell,False,002589,3.56,513900,True
202112,sell,False,002841,66.02,24600,True
202112,sell,False,600280,2.83,625300,True
202112,sell,False,600337,3.2,526000,True
202112,sell,False,600593,12.56,148900,True
202112,buy,False,600593,12.56,142500,True
202112,buy,False,002841,66.02,27100,True
202112,buy,False,002390,6.51,275000,True
202112,buy,False,002285,3.63,493300,True
202112,buy,False,601279,8.66,206700,True
202112,buy,False,003035,8.01,223500,True
202112,buy,False,600280,2.83,632800,True
202112,buy,False,002589,3.56,503000,True
202112,buy,False,600337,3.2,559600,True
202112,buy,False,601519,7.05,254000,True
202201,sell,False,002285,3.92,493300,True
202201,sell,False,002390,7.35,275000,True
202201,sell,False,002589,3.93,503000,True
202201,sell,False,002841,77.78,27100,True
202201,sell,False,003035,8.26,223500,True
202201,sell,False,600280,2.99,632800,True
202201,sell,False,600337,3.5,559600,True
202201,sell,False,600593,12.18,142500,True
202201,sell,False,601279,7.56,206700,True
202201,sell,False,601519,7.39,254000,True
202201,buy,False,600593,12.18,155300,True
202201,buy,False,002841,77.78,24300,True
202201,buy,False,002285,3.92,482500,True
202201,buy,False,002390,7.35,257300,True
202201,buy,False,601279,7.56,250200,True
202201,buy,False,000532,11.66,162200,True
202201,buy,False,000830,12.19,155100,True
202201,buy,False,003035,8.26,229000,True
202201,buy,False,601519,7.39,255900,True
202201,buy,False,600337,3.5,540400,True
202202,sell,False,000532,10.96,162200,True
202202,sell,False,000830,11.23,155100,True
202202,sell,False,002285,3.43,482500,True
202202,sell,False,002390,5.35,257300,True
202202,sell,False,002841,72.65,24300,True
202202,sell,False,003035,6.97,229000,True
202202,sell,False,600337,3.48,540400,True
202202,sell,False,600593,10.68,155300,True
202202,sell,False,601279,6.66,250200,True
202202,sell,False,601519,6.85,255900,True
202202,buy,False,002285,3.43,492000,True
202202,buy,False,002390,5.35,315400,True
202202,buy,False,002841,72.65,23200,True
202202,buy,False,000830,11.23,150200,True
202202,buy,False,000532,10.96,153900,True
202202,buy,False,601636,14.66,115100,True
202202,buy,False,603779,6.98,241700,True
202202,buy,False,601279,6.66,253400,True
202202,buy,False,601168,9.45,178500,True
202202,buy,False,600428,3.78,446400,True
202203,sell,False,000532,11.73,153900,True
202203,sell,False,000830,13.6,150200,True
202203,sell,False,002285,3.43,492000,True
202203,sell,False,002390,5.52,315400,True
202203,sell,False,002841,82.77,23200,True
202203,sell,False,600428,4.09,446400,True
202203,sell,False,601168,14.03,178500,True
202203,sell,False,601279,7.08,253400,True
202203,sell,False,601636,14.29,115100,True
202203,sell,False,603779,7.0,241700,True
202203,buy,False,002285,3.43,544100,True
202203,buy,False,601636,14.29,130600,True
202203,buy,False,002390,5.52,338100,True
202203,buy,False,000833,4.68,398800,True
202203,buy,False,002466,95.65,19500,True
202203,buy,False,000830,13.6,137200,True
202203,buy,False,000532,11.73,159100,True
202203,buy,False,600210,5.9,316300,True
202203,buy,False,601778,7.34,254200,True
202203,buy,False,000507,5.96,313100,True
202204,sell,False,000507,5.43,313100,True
202204,sell,False,000532,11.77,159100,True
202204,sell,False,000830,14.72,137200,True
202204,sell,False,000833,5.64,398800,True
202204,sell,False,002285,4.7,544100,True
202204,sell,False,002390,5.98,338100,True
202204,sell,False,002466,76.4,19500,True
202204,sell,False,600210,4.84,316300,True
202204,sell,False,601636,11.7,130600,True
202204,sell,False,601778,5.8,254200,True
202204,buy,False,600428,3.69,499900,True
202204,buy,False,600779,78.5,23400,True
202204,buy,False,601778,5.8,318000,True
202204,buy,False,003035,6.66,276900,True
202204,buy,False,600210,4.84,381100,True
202204,buy,False,603060,10.39,177500,True
202204,buy,False,000883,3.89,474200,True
202204,buy,False,002386,7.56,244000,True
202204,buy,False,601600,5.27,350000,True
202204,buy,False,600691,4.59,401800,True
202205,sell,False,000883,3.71,474200,True
202205,sell,False,002386,6.47,244000,True
202205,sell,False,003035,5.7,276900,True
202205,sell,False,600210,3.62,381100,True
202205,sell,False,600428,3.56,499900,True
202205,sell,False,600691,3.7,401800,True
202205,sell,False,600779,67.45,23400,True
202205,sell,False,601600,4.18,350000,True
202205,sell,False,601778,4.59,318000,True
202205,sell,False,603060,8.91,177500,True
202205,buy,False,601778,4.59,341000,True
202205,buy,False,600166,2.19,714800,True
202205,buy,False,600732,9.61,162900,True
202205,buy,False,603026,96.17,16200,True
202205,buy,False,603693,10.86,144100,True
202205,buy,False,002434,6.19,252900,True
202205,buy,False,601799,121.92,12800,True
202205,buy,False,000625,7.59,206200,True
202205,buy,False,603789,7.29,214700,True
202205,buy,False,000155,16.38,95500,True
202206,sell,False,000155,19.29,95500,True
202206,sell,False,000625,9.9,206200,True
202206,sell,False,002434,7.22,252900,True
202206,sell,False,600166,2.68,714800,True
202206,sell,False,600732,17.75,162900,True
202206,sell,False,601778,5.19,341000,True
202206,sell,False,601799,152.11,12800,True
202206,sell,False,603026,107.31,16200,True
202206,sell,False,603693,12.72,144100,True
202206,sell,False,603789,9.88,214700,True
202206,buy,False,601778,5.19,384200,True
202206,buy,False,002434,7.22,276100,True
202206,buy,False,603026,107.31,18500,True
202206,buy,False,600318,7.22,276100,True
202206,buy,False,603087,40.63,49000,True
202206,buy,False,000831,26.95,73900,True
202206,buy,False,000420,4.12,484000,True
202206,buy,False,603693,12.72,156700,True
202206,buy,False,603595,31.08,64100,True
202206,buy,False,600241,7.23,275800,True
202207,sell,False,000420,4.8,484000,True
202207,sell,False,000831,31.13,73900,True
202207,sell,False,002434,8.18,276100,True
202207,sell,False,600241,7.92,275800,True
202207,sell,False,600318,7.45,276100,True
202207,sell,False,601778,5.36,384200,True
202207,sell,False,603026,145.01,18500,True
202207,sell,False,603087,46.19,49000,True
202207,sell,False,603595,41.24,64100,True
202207,sell,False,603693,14.26,156700,True
202207,buy,False,601778,5.36,429500,True
202207,buy,False,603333,6.1,377400,True
202207,buy,False,000543,3.41,675200,True
202207,buy,False,600318,7.45,309000,True
202207,buy,False,002434,8.18,281400,True
202207,buy,False,000676,5.58,412600,True
202207,buy,False,603693,14.26,161400,True
202207,buy,False,603087,46.19,49800,True
202207,buy,False,002600,4.81,478700,True
202207,buy,False,603789,8.87,259500,True
202208,sell,False,000543,4.08,675200,True
202208,sell,False,000676,5.93,412600,True
202208,sell,False,002434,9.8,281400,True
202208,sell,False,002600,4.89,478700,True
202208,sell,False,600318,6.99,309000,True
202208,sell,False,601778,5.73,429500,True
202208,sell,False,603087,39.02,49800,True
202208,sell,False,603333,6.74,377400,True
202208,sell,False,603693,15.21,161400,True
202208,sell,False,603789,8.54,259500,True
202208,buy,False,603333,6.74,357300,True
202208,buy,False,600021,9.09,264900,True
202208,buy,False,603516,13.1,183800,True
202208,buy,False,600318,6.99,344500,True
202208,buy,False,603087,39.02,61700,True
202208,buy,False,603703,11.97,201200,True
202208,buy,False,000829,10.44,230700,True
202208,buy,False,002600,4.89,492500,True
202208,buy,False,603026,135.66,17700,True
202208,buy,False,002432,49.55,48600,True
202209,sell,False,000829,12.03,230700,True
202209,sell,False,002432,46.77,48600,True
202209,sell,False,002600,5.27,492500,True
202209,sell,False,600021,9.15,264900,True
202209,sell,False,600318,7.07,344500,True
202209,sell,False,603026,112.76,17700,True
202209,sell,False,603087,34.91,61700,True
202209,sell,False,603333,6.18,357300,True
202209,sell,False,603516,12.53,183800,True
202209,sell,False,603703,10.59,201200,True
202209,buy,False,601828,4.86,479500,True
202209,buy,False,600645,18.13,128500,True
202209,buy,False,000875,6.26,372300,True
202209,buy,False,000630,2.6,896400,True
202209,buy,False,002023,9.42,247400,True
202209,buy,False,600010,2.0,1165300,True
202209,buy,False,603718,10.74,217000,True
202209,buy,False,600409,6.4,364100,True
202209,buy,False,002237,9.39,248200,True
202209,buy,False,000791,5.21,447300,True
202210,sell,False,000630,2.34,896400,True
202210,sell,False,000791,4.51,447300,True
202210,sell,False,000875,5.72,372300,True
202210,sell,False,002023,8.34,247400,True
202210,sell,False,002237,8.86,248200,True
202210,sell,False,600010,1.85,1165300,True
202210,sell,False,600409,5.88,364100,True
202210,sell,False,600645,17.02,128500,True
202210,sell,False,601828,4.3,479500,True
202210,sell,False,603718,9.53,217000,True
202210,buy,False,601828,4.3,491200,True
202210,buy,False,600645,17.02,124100,True
202210,buy,False,603718,9.53,221600,True
202210,buy,False,000630,2.34,902600,True
202210,buy,False,000875,5.72,369200,True
202210,buy,False,000958,3.72,567800,True
202210,buy,False,002398,5.46,386800,True
202210,buy,False,003010,4.43,476800,True
202210,buy,False,002198,4.9,431000,True
202210,buy,False,600691,3.55,595000,True
202211,sell,False,000630,2.24,902600,True
202211,sell,False,000875,5.67,369200,True
202211,sell,False,000958,3.74,567800,True
202211,sell,False,002198,5.79,431000,True
202211,sell,False,002398,5.28,386800,True
202211,sell,False,003010,5.53,476800,True
202211,sell,False,600645,18.88,124100,True
202211,sell,False,600691,3.04,595000,True
