date,type,limit,target,price,count,completed,canceled
201912,buy,False,600098,5.34,187200,True,False
201912,buy,False,600900,13.2,75700,True,False
201912,buy,False,600023,2.84,352100,True,False
201912,buy,False,000539,3.85,259700,True,False
201912,buy,False,601199,3.05,327800,True,False
201912,buy,False,000828,5.8,172400,True,False
201912,buy,False,603015,5.46,183100,True,False
201912,buy,False,601880,1.86,537600,True,False
201912,buy,False,002283,2.87,348400,True,False
201912,buy,False,600035,2.43,411500,True,False
202001,sell,False,000539,3.82,259700,True,False
202001,sell,False,000828,6.24,172400,True,False
202001,sell,False,002283,2.99,348400,True,False
202001,sell,False,600023,2.96,352100,True,False
202001,sell,False,600035,2.55,411500,True,False
202001,sell,False,600098,5.41,187200,True,False
202001,sell,False,600900,13.65,75700,True,False
202001,sell,False,601199,3.2,327800,True,False
202001,sell,False,601880,1.89,537600,True,False
202001,sell,False,603015,5.96,183100,True,False
202001,buy,False,600900,13.65,76200,True,False
202001,buy,False,600023,2.96,351500,True,False
202001,buy,False,600098,5.41,192300,True,False
202001,buy,False,000539,3.82,272300,True,False
202001,buy,False,601199,3.2,325100,True,False
202001,buy,False,601880,1.89,550500,True,False
202001,buy,False,000828,6.24,166700,True,False
202001,buy,False,600461,3.48,299000,True,False
202001,buy,False,000544,4.95,210200,True,False
202001,buy,False,600025,3.03,343400,True,False
202002,sell,False,000539,3.3,272300,True,False
202002,sell,False,000544,4.35,210200,True,False
202002,sell,False,000828,5.15,166700,True,False
202002,sell,False,600023,2.43,351500,True,False
202002,sell,False,600025,2.4,343400,True,False
202002,sell,False,600098,4.49,192300,True,False
202002,sell,False,600461,3.31,299000,True,False
202002,sell,False,600900,11.59,76200,True,False
202002,sell,False,601199,2.77,325100,True,False
202002,sell,False,601880,1.62,550500,True,False
202002,buy,False,600098,4.49,197700,True,False
202002,buy,False,600900,11.59,76600,True,False
202002,buy,False,600023,2.43,365400,True,False
202002,buy,False,000539,3.3,269100,True,False
202002,buy,False,601880,1.62,548100,True,False
202002,buy,False,000828,5.15,172400,True,False
202002,buy,False,601199,2.77,320500,True,False
202002,buy,False,600025,2.4,370000,True,False
202002,buy,False,600027,1.9,467300,True,False
202002,buy,False,603015,4.95,179400,True,False
202003,sell,False,000539,3.31,269100,True,False
202003,sell,False,000828,5.35,172400,True,False
202003,sell,False,600023,2.44,365400,True,False
202003,sell,False,600025,2.5,370000,True,False
202003,sell,False,600027,1.99,467300,True,False
202003,sell,False,600098,4.86,197700,True,False
202003,sell,False,600900,12.24,76600,True,False
202003,sell,False,601199,3.08,320500,True,False
202003,sell,False,601880,1.64,548100,True,False
202003,sell,False,603015,5.26,179400,True,False
202003,buy,False,600900,12.24,75800,True,False
202003,buy,False,600098,4.86,191100,True,False
202003,buy,False,600023,2.44,380600,True,False
202003,buy,False,000539,3.31,280600,True,False
202003,buy,False,601880,1.64,566400,True,False
202003,buy,False,000828,5.35,173600,True,False
202003,buy,False,600027,1.99,466700,True,False
202003,buy,False,600025,2.5,371500,True,False
202003,buy,False,600395,3.65,254400,True,False
202003,buy,False,600283,5.55,167300,True,False
202004,sell,False,000539,3.24,280600,True,False
202004,sell,False,000828,4.95,173600,True,False
202004,sell,False,600023,2.38,380600,True,False
202004,sell,False,600025,2.43,371500,True,False
202004,sell,False,600027,2.15,466700,True,False
202004,sell,False,600098,4.68,191100,True,False
202004,sell,False,600283,6.34,167300,True,False
202004,sell,False,600395,3.41,254400,True,False
202004,sell,False,600900,12.48,75800,True,False
202004,sell,False,601880,1.58,566400,True,False
202004,buy,False,600098,4.68,197500,True,False
202004,buy,False,600900,12.48,74000,True,False
202004,buy,False,600023,2.38,388500,True,False
202004,buy,False,000539,3.24,285300,True,False
202004,buy,False,601811,8.23,112300,True,False
202004,buy,False,601766,5.28,175100,True,False
202004,buy,False,600025,2.43,380500,True,False
202004,buy,False,603779,5.07,182300,True,False
202004,buy,False,002461,6.1,151500,True,False
202004,buy,False,601212,2.77,333800,True,False
202005,sell,False,000539,3.18,285300,True,False
202005,sell,False,002461,6.67,151500,True,False
202005,sell,False,600023,2.46,388500,True,False
202005,sell,False,600025,2.33,380500,True,False
202005,sell,False,600098,4.67,197500,True,False
202005,sell,False,600900,12.5,74000,True,False
202005,sell,False,601212,2.58,333800,True,False
202005,sell,False,601766,4.94,175100,True,False
202005,sell,False,601811,8.46,112300,True,False
202005,sell,False,603779,5.32,182300,True,False
202005,buy,False,600011,3.38,273800,True,False
202005,buy,False,603833,66.01,14000,True,False
202005,buy,False,600578,2.3,402400,True,False
202005,buy,False,002608,5.87,157600,True,False
202005,buy,False,601228,2.91,318100,True,False
202005,buy,False,000883,3.08,300500,True,False
202005,buy,False,600642,3.57,259200,True,False
202005,buy,False,601898,1.61,574900,True,False
202005,buy,False,601928,3.69,250800,True,False
202005,buy,False,600936,3.56,260000,True,False
