股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
000525,9.0,-0.24755244755244765,3,1,红太阳,农药化肥,10%
600408,9.0,-0.23294723294723296,3,1,安泰集团,焦炭加工,10%
002596,9.0,-0.22259615384615383,3,1,海南瑞泽,水泥,10%
002131,9.0,-0.20974522292993636,3,1,利欧股份,互联网,10%
000553,9.0,-0.20680272108843545,3,1,安道麦A,农药化肥,10%
002463,9.0,-0.19358690090397412,3,1,沪电股份,元器件,10%
002476,9.0,-0.19099151798771563,3,1,宝莫股份,化工原料,10%
000401,9.0,-0.18801161869553729,3,1,金隅冀东,水泥,10%
000810,9.0,-0.15577305905773065,3,1,创维数字,家用电器,10%
002015,9.0,-0.1408898305084746,3,1,协鑫能科,新型电力,10%
600775,9.0,-0.0940919037199126,3,1,南京熊猫,通信设备,0
600557,9.0,-0.0793578503928043,3,1,康缘药业,中成药,0
002591,9.0,-0.07692307692307698,3,1,恒大高新,环境保护,0
601872,9.0,-0.07611548556430447,3,1,招商轮船,水运,0
000677,9.0,-0.07309706000805472,3,1,恒天海龙,化纤,0
600361,9.0,-0.07018370230805471,3,1,创新新材,铝,0
002276,9.0,-0.06869983948635627,3,1,万马股份,电气设备,0
603090,9.0,-0.05915813424345839,3,1,宏盛股份,专用机械,0
600513,9.0,-0.0586806960744638,3,1,联环药业,化学制药,0
600403,9.0,-0.05558739255014322,3,1,大有能源,煤炭开采,0
600587,9.0,-0.05421052631578949,3,1,新华医疗,医疗保健,0
002176,9.0,-0.049382716049382824,3,1,江特电机,小金属,0
600026,9.0,-0.03876739562624265,3,1,中远海能,水运,0
000890,8.0,-0.45530393325387364,3,1,法尔胜,环境保护,0
002700,8.0,-0.3504273504273504,3,1,万憬能源,供气供热,0
600696,8.0,-0.34188292094146056,3,1,*ST岩石,白酒,0
002363,8.0,-0.3391923990498813,3,1,隆基机械,汽车配件,0
000678,8.0,-0.32211259431224615,3,1,襄阳轴承,汽车配件,0
002194,8.0,-0.2554818234275822,3,1,武汉凡谷,通信设备,0
600965,8.0,-0.25318352059925087,3,1,福成股份,农业综合,0
002838,8.0,-0.2470174281158941,3,1,道恩股份,塑料,0
002768,8.0,-0.24607639917086177,3,1,国恩股份,塑料,0
000856,8.0,-0.2455197132616488,3,1,冀东装备,专用机械,0
600094,8.0,-0.2191310975609756,3,1,大名城,区域地产,0
603221,8.0,-0.18293395675043833,3,1,爱丽家居,家居用品,0
000953,8.0,-0.1691006917755572,3,1,河化股份,化学制药,0
600526,8.0,-0.1608884073672806,3,1,菲达环保,环境保护,0
