股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
002681,8.0,-0.3627467811158799,3,1,奋达科技,元器件,10%
600671,7.0,-0.5071746660069272,3,1,天目药业,中成药,10%
002535,7.0,-0.4707602339181287,3,1,林州重机,工程机械,10%
002592,7.0,-0.3993825428010105,3,1,ST八菱,汽车配件,10%
000862,7.0,-0.3360406091370558,3,1,银星能源,新型电力,10%
600696,7.0,-0.31102135025966526,3,1,*ST岩石,白酒,10%
600961,7.0,-0.27838427947598254,3,1,株冶集团,铅锌,10%
601808,7.0,-0.2753149790013999,3,1,中海油服,石油开采,10%
000933,7.0,-0.21247028707259097,3,1,神火股份,铝,10%
601898,7.0,-0.1955128205128206,3,1,中煤能源,煤炭开采,10%
002355,7.0,-0.19236209335219245,3,1,兴民智通,汽车配件,0
601228,7.0,-0.18877551020408156,3,1,广州港,港口,0
002608,7.0,-0.1785181501740427,3,1,江苏国信,火力发电,0
000630,7.0,-0.1776076803321225,3,1,铜陵有色,铜,0
002407,7.0,-0.17503763514438198,3,1,多氟多,化工原料,0
600261,7.0,-0.1745145323010534,3,1,阳光照明,家用电器,0
002121,7.0,-0.17439260694589365,3,1,科陆电子,电器仪表,0
002828,7.0,-0.16815086432687265,3,1,贝肯能源,石油开采,0
601969,7.0,-0.15242881072026804,3,1,海南矿业,普钢,0
002176,6.0,-0.5275897435897436,3,1,江特电机,小金属,0
600844,6.0,-0.3701201201201201,3,1,金煤科技,化工原料,0
002201,6.0,-0.36333587592168826,3,1,九鼎新材,玻璃,0
002729,6.0,-0.33136560409287685,3,1,好利科技,元器件,0
000536,6.0,-0.3263157894736841,3,1,华映科技,元器件,0
600777,6.0,-0.3062634989200864,3,1,*ST新潮,石油开采,0
002426,6.0,-0.30516431924882614,3,1,胜利精密,元器件,0
002514,6.0,-0.30172865374541646,3,1,宝馨科技,机械基件,0
600470,6.0,-0.3014184397163121,3,1,六国化工,农药化肥,0
002356,6.0,-0.2950108459869848,3,1,赫美集团,其他商业,0
000766,6.0,-0.2886021505376345,3,1,通化金马,化学制药,0
601866,6.0,-0.2819548872180452,3,1,中远海发,水运,0
603178,6.0,-0.2776872964169381,3,1,圣龙股份,汽车配件,0
603798,6.0,-0.2634146341463415,3,1,康普顿,石油加工,0
603063,6.0,-0.2326315789473684,3,1,禾望电气,电气设备,0
601619,6.0,-0.23136246786632386,3,1,嘉泽新能,新型电力,0
600218,6.0,-0.22483814008240133,3,1,全柴动力,汽车配件,0
603256,6.0,-0.21923335574983183,3,1,宏和科技,玻璃,0
000415,6.0,-0.2187168208706205,3,1,渤海租赁,多元金融,0
002482,6.0,-0.21638655462184875,3,1,广田集团,装修装饰,0
600497,6.0,-0.21623649459783922,3,1,驰宏锌锗,铅锌,0
603196,6.0,-0.21209213051823406,3,1,日播时尚,服饰,0
002210,6.0,-0.20637027206370273,3,1,飞马国际,环境保护,0
600968,6.0,-0.20477815699658708,3,1,海油发展,石油开采,0
603217,6.0,-0.20247514708865888,3,1,元利科技,化工原料,0
600007,6.0,-0.19819391634980976,3,1,中国国贸,园区开发,0
603992,6.0,-0.19781312127236583,3,1,松霖科技,家居用品,0
002733,6.0,-0.19551178559896676,3,1,雄韬股份,电气设备,0
