股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
603333,8.0,-0.2563359884141927,3,1,尚纬股份,电气设备,10%
600021,8.0,-0.17133066818960607,3,1,上海电力,火力发电,10%
603516,8.0,-0.1301947108398721,3,1,淳中科技,IT设备,10%
600318,7.0,-0.30987654320987656,3,1,新力金融,多元金融,10%
603087,7.0,-0.3080103969754253,3,1,甘李药业,生物制药,10%
603703,7.0,-0.26407834907310246,3,1,盛洋科技,元器件,10%
000829,7.0,-0.21663572607260728,3,1,天音控股,其他商业,10%
002600,7.0,-0.15349194167306213,3,1,领益智造,元器件,10%
603026,7.0,-0.1505103581566708,3,1,石大胜华,化工原料,10%
002432,7.0,-0.14727889325510046,3,1,九安医疗,医疗保健,10%
000676,7.0,-0.14553435758905953,3,1,智度股份,互联网,0
601156,7.0,-0.14466885861906986,3,1,东航物流,仓储物流,0
000526,7.0,-0.13574561403508778,3,1,学大教育,文教休闲,0
600606,7.0,-0.13006427647990693,3,1,绿地控股,全国地产,0
000537,6.0,-0.38231324918631415,3,1,中绿电,新型电力,0
600198,6.0,-0.3664259927797834,3,1,大唐电信,通信设备,0
603657,6.0,-0.3441043083900227,3,1,春光科技,家用电器,0
002803,6.0,-0.341339155749636,3,1,吉宏股份,互联网,0
002309,6.0,-0.2988103568929321,3,1,中利集团,电气设备,0
002463,6.0,-0.27677646571369396,3,1,沪电股份,元器件,0
002969,6.0,-0.262589928057554,3,1,嘉美包装,广告包装,0
603598,6.0,-0.26052974381241856,3,1,引力传媒,互联网,0
605300,6.0,-0.2586206896551725,3,1,佳禾食品,乳制品,0
002778,6.0,-0.2543859649122807,3,1,中晟高科,环境保护,0
000960,6.0,-0.2516278092837638,3,1,锡业股份,小金属,0
605339,6.0,-0.24748294900941858,3,1,南侨食品,食品,0
002138,6.0,-0.24430490654205606,3,1,顺络电子,元器件,0
002174,6.0,-0.24341580207502,3,1,游族网络,互联网,0
000949,6.0,-0.24238805970149258,3,1,新乡化纤,化纤,0
603589,6.0,-0.2393581753083145,3,1,口子窖,白酒,0
603678,6.0,-0.236457699330493,3,1,火炬电子,元器件,0
002511,6.0,-0.2323686667232453,3,1,中顺洁柔,造纸,0
600633,6.0,-0.2236658005196881,3,1,浙数文化,互联网,0
001203,6.0,-0.2221476510067114,3,1,大中矿业,普钢,0
000056,6.0,-0.21332791548151153,3,1,皇庭国际,其他商业,0
000558,6.0,-0.21172516803584773,3,1,天府文旅,旅游景点,0
002654,6.0,-0.21086261980830678,3,1,万润科技,互联网,0
002375,6.0,-0.20761762509335335,3,1,亚厦股份,装修装饰,0
002636,6.0,-0.20759659462999347,3,1,金安国纪,元器件,0
002352,6.0,-0.2033045246568378,3,1,顺丰控股,仓储物流,0
002027,6.0,-0.2004132231404958,3,1,分众传媒,广告包装,0
603010,6.0,-0.19703520691785048,3,1,万盛股份,化工原料,0
600203,6.0,-0.1961178045515395,3,1,福日电子,元器件,0
603738,6.0,-0.19207189048458884,3,1,泰晶科技,元器件,0
601877,6.0,-0.1909334839711906,3,1,正泰电器,电气设备,0
002555,6.0,-0.18588202501654993,3,1,三七互娱,互联网,0
003026,6.0,-0.18113331149688838,3,1,中晶科技,半导体,0
001289,6.0,-0.18075574600701205,3,1,龙源电力,新型电力,0
600810,6.0,-0.17652173913043478,3,1,神马股份,化纤,0
603022,6.0,-0.17641094964515036,3,1,新通联,广告包装,0
603177,6.0,-0.167032967032967,3,1,德创环保,环境保护,0
605009,6.0,-0.16657929226736556,3,1,豪悦护理,造纸,0
002755,6.0,-0.1651560926485398,3,1,奥赛康,化学制药,0
000050,6.0,-0.16422764227642273,3,1,深天马A,元器件,0
000669,6.0,-0.1626694473409802,3,1,ST金鸿,供气供热,0
