股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
605080,9.0,-0.37621183620315435,3,1,浙江自然,文教休闲,10%
600448,9.0,-0.1889848812095033,3,1,华纺股份,纺织,10%
002602,9.0,-0.14416629414394289,3,1,世纪华通,互联网,10%
600251,9.0,-0.13734756097560963,3,1,冠农股份,农业综合,10%
000681,9.0,-0.1187548039969254,3,1,视觉中国,互联网,10%
002870,9.0,-0.10640426951300874,3,1,香山股份,汽车配件,10%
002643,9.0,-0.10557212972764896,3,1,万润股份,化工原料,10%
600598,9.0,-0.10111068556108771,3,1,北大荒,种植业,10%
003039,9.0,-0.09990791896869233,3,1,顺控发展,水务,10%
601866,9.0,-0.09580838323353291,3,1,中远海发,水运,10%
002635,9.0,-0.08944568868980962,3,1,安洁科技,元器件,0
600119,9.0,-0.08823529411764708,3,1,长江投资,仓储物流,0
600959,9.0,-0.08722109533468558,3,1,江苏有线,影视音像,0
600409,9.0,-0.07905251141552505,3,1,三友化工,化纤,0
603169,9.0,-0.07717041800643076,3,1,兰石重装,专用机械,0
603228,9.0,-0.0761050875729774,3,1,景旺电子,元器件,0
600098,9.0,-0.07453416149068337,3,1,广州发展,火力发电,0
000966,9.0,-0.07424144609425443,3,1,长源电力,火力发电,0
002241,8.0,-0.5410425005821238,3,1,歌尔股份,元器件,0
000707,8.0,-0.3902330743618202,3,1,双环科技,化工原料,0
600172,8.0,-0.3466054109239408,3,1,黄河旋风,矿物制品,0
002120,8.0,-0.30480994415420637,3,1,韵达股份,仓储物流,0
000756,8.0,-0.30209035738368173,3,1,新华制药,化学制药,0
603399,8.0,-0.29543973941368085,3,1,永杉锂业,小金属,0
603908,8.0,-0.2936282023209985,3,1,牧高笛,纺织,0
603818,8.0,-0.2711340206185566,3,1,曲美家居,家居用品,0
001317,8.0,-0.2641438741101536,3,1,三羊马,铁路,0
600746,8.0,-0.2578697160477965,3,1,江苏索普,化工原料,0
000799,8.0,-0.23714313809039944,3,1,酒鬼酒,白酒,0
600111,8.0,-0.23211605802901458,3,1,北方稀土,小金属,0
603127,8.0,-0.23063641448408356,3,1,昭衍新药,医疗保健,0
600267,8.0,-0.22022684310018903,3,1,海正药业,化学制药,0
600575,8.0,-0.21823141623096165,3,1,淮河能源,火力发电,0
603665,8.0,-0.20551203133743712,3,1,康隆达,服饰,0
603115,8.0,-0.20505263157894738,3,1,海星股份,铝,0
605337,8.0,-0.20236709351959647,3,1,李子园,乳制品,0
000877,8.0,-0.1949764085484319,3,1,天山股份,水泥,0
600096,8.0,-0.1927013796172674,3,1,云天化,农药化肥,0
000830,8.0,-0.19124470445834163,3,1,鲁西化工,化工原料,0
600887,8.0,-0.1910100695525796,3,1,伊利股份,乳制品,0
002572,8.0,-0.18936748156771432,3,1,索菲亚,家居用品,0
600623,8.0,-0.18758693780221236,3,1,华谊集团,化工原料,0
002463,8.0,-0.18218532645277086,3,1,沪电股份,元器件,0
002916,8.0,-0.17349607672188327,3,1,深南电路,元器件,0
600436,8.0,-0.1708183210398988,3,1,片仔癀,中成药,0
601599,8.0,-0.16937354988399067,3,1,浙文影业,纺织,0
600734,8.0,-0.167475035663338,3,1,实达集团,软件服务,0
600618,8.0,-0.16565153603343274,3,1,氯碱化工,化工原料,0
601666,8.0,-0.1636363636363637,3,1,平煤股份,煤炭开采,0
600141,8.0,-0.16208028275687958,3,1,兴发集团,农药化肥,0
000504,8.0,-0.1615867324069924,3,1,*ST生物,医疗保健,0
603456,8.0,-0.15943855628759673,3,1,九洲药业,医疗保健,0
002032,8.0,-0.15922269236796738,3,1,苏泊尔,家用电器,0
002884,8.0,-0.15891891891891896,3,1,凌霄泵业,机械基件,0
600744,8.0,-0.1554790590935169,3,1,华银电力,火力发电,0
603315,8.0,-0.14953714692618092,3,1,福鞍股份,环境保护,0
603579,8.0,-0.14712005551700214,3,1,荣泰健康,家用电器,0
000862,8.0,-0.14680589680589684,3,1,银星能源,新型电力,0
600779,8.0,-0.14480971949258525,3,1,水井坊,白酒,0
002056,8.0,-0.13771517996870097,3,1,横店东磁,电气设备,0
000822,8.0,-0.1368821292775665,3,1,山东海化,化工原料,0
603779,8.0,-0.13228492136910264,3,1,威龙股份,红黄酒,0
600132,8.0,-0.1315525660511594,3,1,重庆啤酒,啤酒,0
000737,8.0,-0.13006274957216202,3,1,北方铜业,铜,0
001289,8.0,-0.12910284463894983,3,1,龙源电力,新型电力,0
000875,8.0,-0.12857142857142867,3,1,吉电股份,火力发电,0
001213,8.0,-0.12737642585551334,3,1,中铁特货,铁路,0
603300,8.0,-0.12722646310432573,3,1,海南华铁,多元金融,0
600782,8.0,-0.12619386303596836,3,1,新钢股份,普钢,0
603866,8.0,-0.1243310004116921,3,1,桃李面包,食品,0
000833,8.0,-0.12280701754385959,3,1,粤桂股份,综合类,0
603181,8.0,-0.122660699755899,3,1,皇马科技,化工原料,0
002429,8.0,-0.12088226869091934,3,1,兆驰股份,家用电器,0
600101,8.0,-0.11981304149566807,3,1,明星电力,水力发电,0
601969,8.0,-0.11827956989247301,3,1,海南矿业,普钢,0
002100,8.0,-0.11820146995244274,3,1,天康生物,饲料,0
601918,8.0,-0.11806375442739092,3,1,新集能源,煤炭开采,0
600257,8.0,-0.11577540106951867,3,1,大湖股份,渔业,0
600616,8.0,-0.11435046015816497,3,1,金枫酒业,红黄酒,0
601985,8.0,-0.10957178841309823,3,1,中国核电,新型电力,0
603165,8.0,-0.1076766304347827,3,1,荣晟环保,造纸,0
