股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
603278,9.0,-0.1836512261580382,3,1,大业股份,钢加工,10%
600094,9.0,-0.1387066541705717,3,1,大名城,区域地产,10%
600052,9.0,-0.11319574734208881,3,1,东望时代,供气供热,10%
600169,9.0,-0.10256410256410253,3,1,ST太重,工程机械,10%
002899,9.0,-0.09818481848184812,3,1,英派斯,文教休闲,10%
002390,9.0,-0.08990784445942912,3,1,信邦制药,医药商业,10%
002557,9.0,-0.08708025042686385,3,1,洽洽食品,食品,10%
600754,9.0,-0.08704605016847622,3,1,锦江酒店,酒店餐饮,10%
002282,9.0,-0.07491856677524444,3,1,博深股份,机械基件,10%
002641,9.0,-0.06315789473684208,3,1,公元股份,塑料,10%
001376,9.0,-0.05203619909502255,3,1,百通能源,供气供热,0
002527,9.0,-0.03715775749674055,3,1,新时达,电器仪表,0
600335,9.0,-0.010325655281969826,3,1,国机汽车,汽车服务,0
002870,9.0,-0.0038824181919023815,3,1,香山股份,汽车配件,0
002024,9.0,-0.003447532859297442,3,1,ST易购,电器连锁,0
600060,9.0,-0.0028065893837706524,3,1,海信视像,家用电器,0
000801,9.0,-0.0005170096163787941,3,1,四川九洲,家用电器,0
603558,9.0,0.0015144958892254756,3,1,健盛集团,纺织,0
600116,9.0,0.00233154581487538,3,1,三峡水利,水力发电,0
603237,9.0,0.0034409740603493777,3,1,五芳斋,食品,0
002593,9.0,0.006582556226001124,3,1,日上集团,钢加工,0
605199,8.0,-0.43391671695835843,3,1,ST葫芦娃,中成药,0
600845,8.0,-0.18968293287094373,3,1,宝信软件,软件服务,0
001965,8.0,-0.18488444722048725,3,1,招商公路,路桥,0
000816,8.0,-0.17140773158278633,3,1,智慧农业,农用机械,0
000595,8.0,-0.15179835740583414,3,1,*ST宝实,新型电力,0
002726,8.0,-0.13324405758285907,3,1,龙大美食,食品,0
605086,8.0,-0.12184315463003992,3,1,龙高股份,矿物制品,0
603009,8.0,-0.11183001249908087,3,1,北特科技,汽车配件,0
601616,8.0,-0.10475161987041048,3,1,广电电气,电气设备,0
002668,8.0,-0.10416666666666663,3,1,TCL智家,家用电器,0
603070,8.0,-0.10195091252359978,3,1,万控智造,电气设备,0
002175,8.0,-0.09930515344528079,3,1,东方智造,电器仪表,0
600120,8.0,-0.09597945169575928,3,1,浙江东方,多元金融,0
601966,8.0,-0.08767535070140275,3,1,玲珑轮胎,汽车配件,0
000833,8.0,-0.08323917137476466,3,1,粤桂股份,综合类,0
603662,8.0,-0.08280490382582972,3,1,柯力传感,电器仪表,0
600778,8.0,-0.07808219178082176,3,1,友好集团,百货,0
603283,8.0,-0.07234979553318654,3,1,赛腾股份,专用机械,0
600050,8.0,-0.07086614173228356,3,1,中国联通,电信运营,0
600630,8.0,-0.06774580335731406,3,1,龙头股份,服饰,0
002139,8.0,-0.0654264793192163,3,1,拓邦股份,元器件,0
000035,8.0,-0.059364548494983294,3,1,中国天楹,环境保护,0
002737,8.0,-0.05754804233891697,3,1,葵花药业,中成药,0
600377,8.0,-0.057205240174672434,3,1,宁沪高速,路桥,0
002239,8.0,-0.057073676928398376,3,1,奥特佳,汽车配件,0
600131,8.0,-0.05417920815003463,3,1,国网信通,通信设备,0
601985,8.0,-0.04722222222222239,3,1,中国核电,新型电力,0
002035,8.0,-0.04582651391162029,3,1,华帝股份,家用电器,0
000605,8.0,-0.04436987322893371,3,1,渤海股份,水务,0
002635,8.0,-0.044150943396226494,3,1,安洁科技,元器件,0
600033,8.0,-0.04402515723270439,3,1,福建高速,路桥,0
601038,8.0,-0.04313725490196074,3,1,一拖股份,农用机械,0
600736,8.0,-0.03776600218689541,3,1,苏州高新,园区开发,0
000912,8.0,-0.03741496598639449,3,1,泸天化,农药化肥,0
002372,8.0,-0.03669261093702625,3,1,伟星新材,其他建材,0
000717,8.0,-0.03637713437268009,3,1,中南股份,普钢,0
000099,8.0,-0.0362460336831828,3,1,中信海直,空运,0
002833,8.0,-0.03539691943127965,3,1,弘亚数控,专用机械,0
002409,8.0,-0.034865702479338845,3,1,雅克科技,半导体,0
603598,8.0,-0.03210628286742334,3,1,引力传媒,互联网,0
600177,8.0,-0.0320029613676136,3,1,雅戈尔,服饰,0
600529,8.0,-0.02873481057898508,3,1,山东药玻,医疗保健,0
603885,8.0,-0.028056112224449037,3,1,吉祥航空,空运,0
600527,8.0,-0.02272225898963165,3,1,江南高纤,化纤,0
600612,8.0,-0.02235186193308003,3,1,老凤祥,服饰,0
000517,8.0,-0.020168573148705682,3,1,荣安地产,区域地产,0
603866,8.0,-0.018459353922612776,3,1,桃李面包,食品,0
002538,8.0,-0.017105263157894735,3,1,司尔特,农药化肥,0
600985,8.0,-0.016365412799218215,3,1,淮北矿业,煤炭开采,0
605018,8.0,-0.01365705614567525,3,1,长华集团,汽车配件,0
002051,8.0,-0.012287887653598673,3,1,中工国际,建筑工程,0
600266,8.0,-0.011419249592169667,3,1,城建发展,区域地产,0
002743,8.0,-0.010598031794095464,3,1,富煌钢构,钢加工,0
000725,8.0,-0.006269592476489061,3,1,京东方A,元器件,0
601728,8.0,-0.005868544600938885,3,1,中国电信,电信运营,0
600693,8.0,-0.00417171309379627,3,1,东百集团,百货,0
002787,8.0,-0.0005370569280344073,3,1,华源控股,广告包装,0
600182,8.0,-0.0005089058524172518,3,1,S佳通,汽车配件,0
002818,8.0,0.0012674271229404788,3,1,富森美,其他商业,0
601216,8.0,0.0013078111996196462,3,1,君正集团,化工原料,0
600269,8.0,0.0014556040756912303,3,1,赣粤高速,路桥,0
002184,8.0,0.00203252032520318,3,1,海得控制,机械基件,0
002328,8.0,0.002057613168724215,3,1,新朋股份,汽车配件,0
600132,8.0,0.0021061108185957966,3,1,重庆啤酒,啤酒,0
002079,8.0,0.0027263875365142187,3,1,苏州固锝,电气设备,0
002962,8.0,0.0041084634346755244,3,1,五方光电,元器件,0
002630,7.0,-0.40276792051100074,3,1,ST华西,专用机械,0
000785,7.0,-0.3544809228039041,3,1,居然智家,百货,0
600609,7.0,-0.2720238574997985,3,1,金杯汽车,汽车配件,0
002700,7.0,-0.2659749670619236,3,1,万憬能源,供气供热,0
605398,7.0,-0.24101423487544482,3,1,新炬网络,软件服务,0
000564,7.0,-0.22350946595083354,3,1,供销大集,百货,0
002991,7.0,-0.2105386967772288,3,1,甘源食品,食品,0
000818,7.0,-0.18137794408980856,3,1,航锦科技,化工原料,0
600439,7.0,-0.17641804376953996,3,1,瑞贝卡,服饰,0
603728,7.0,-0.16362373486802928,3,1,鸣志电器,电气设备,0
603703,7.0,-0.16249999999999987,3,1,盛洋科技,元器件,0
603596,7.0,-0.16229468006864423,3,1,伯特利,汽车配件,0
603291,7.0,-0.15096952908587258,3,1,联合水务,水务,0
603322,7.0,-0.1463039014373717,3,1,超讯通信,通信设备,0
603198,7.0,-0.14575847523824415,3,1,迎驾贡酒,白酒,0
600422,7.0,-0.13508562325766627,3,1,昆药集团,中成药,0
003021,7.0,-0.13113674838547884,3,1,兆威机电,元器件,0
000429,7.0,-0.12774725274725274,3,1,粤高速A,路桥,0
603991,7.0,-0.1254586508608524,3,1,至正股份,塑料,0
000560,7.0,-0.11813537675606633,3,1,我爱我家,房产服务,0
600520,7.0,-0.11492585428755642,3,1,三佳科技,半导体,0
603110,7.0,-0.11411172888535881,3,1,东方材料,染料涂料,0
600491,7.0,-0.11382565241532483,3,1,龙元建设,建筑工程,0
603833,7.0,-0.10903073286052012,3,1,欧派家居,家居用品,0
002455,7.0,-0.10645431684828166,3,1,百川股份,化工原料,0
003038,7.0,-0.10075057736720561,3,1,鑫铂股份,铝,0
601222,7.0,-0.09634551495016608,3,1,林洋能源,新型电力,0
002607,7.0,-0.09031858954531391,3,1,中公教育,文教休闲,0
600576,7.0,-0.08950843727072633,3,1,祥源文旅,旅游景点,0
000716,7.0,-0.08817126269956455,3,1,黑芝麻,食品,0
002853,7.0,-0.084146001671775,3,1,皮阿诺,家居用品,0
000681,7.0,-0.08158081885603985,3,1,视觉中国,互联网,0
603195,7.0,-0.07983050847457629,3,1,公牛集团,家用电器,0
001205,7.0,-0.0777511961722488,3,1,盛航股份,水运,0
002843,7.0,-0.07746314065059667,3,1,泰嘉股份,钢加工,0
603707,7.0,-0.07646331409727947,3,1,健友股份,生物制药,0
002358,7.0,-0.07550018875047193,3,1,森源电气,电气设备,0
000800,7.0,-0.07407407407407396,3,1,一汽解放,汽车整车,0
600686,7.0,-0.07236889955633141,3,1,金龙汽车,汽车整车,0
002832,7.0,-0.06626854170680019,3,1,比音勒芬,服饰,0
603208,7.0,-0.06444991789819376,3,1,江山欧派,家居用品,0
603305,7.0,-0.05967394647800672,3,1,旭升集团,汽车配件,0
000921,7.0,-0.05855161787365182,3,1,海信家电,家用电器,0
603324,7.0,-0.051162790697674376,3,1,盛剑科技,环境保护,0
603738,7.0,-0.050694613697294666,3,1,泰晶科技,元器件,0
002333,7.0,-0.05030849549121963,3,1,罗普斯金,其他建材,0
601019,7.0,-0.05019920318725102,3,1,山东出版,出版业,0
600007,7.0,-0.04988360492184907,3,1,中国国贸,园区开发,0
603117,7.0,-0.048997772828507924,3,1,万林物流,仓储物流,0
600406,7.0,-0.04830001459214939,3,1,国电南瑞,电气设备,0
002530,7.0,-0.04785643070787626,3,1,金财互联,专用机械,0
000423,7.0,-0.047797785907730206,3,1,东阿阿胶,中成药,0
601975,7.0,-0.04560260586319209,3,1,招商南油,水运,0
603786,7.0,-0.04299583911234395,3,1,科博达,汽车配件,0
600026,7.0,-0.04217687074829923,3,1,中远海能,水运,0
600162,7.0,-0.04144241119483316,3,1,香江控股,全国地产,0
603730,7.0,-0.0414114187699095,3,1,岱美股份,汽车配件,0
600157,7.0,-0.03956303513433701,3,1,永泰能源,火力发电,0
600373,7.0,-0.038911381016644264,3,1,中文传媒,出版业,0
000739,7.0,-0.03610843850812151,3,1,普洛药业,化学制药,0
603656,7.0,-0.03582164328657311,3,1,泰禾智能,专用机械,0
601366,7.0,-0.035211267605633645,3,1,利群股份,百货,0
600724,7.0,-0.033268374164810655,3,1,宁波富达,综合类,0
001979,7.0,-0.03298969072164948,3,1,招商蛇口,全国地产,0
603600,7.0,-0.03146374829001364,3,1,永艺股份,家居用品,0
000157,7.0,-0.030920299212982116,3,1,中联重科,工程机械,0
000400,7.0,-0.030368161963530427,3,1,许继电气,电气设备,0
002689,7.0,-0.02970922882427307,3,1,远大智能,运输设备,0
600642,7.0,-0.029078549848942536,3,1,申能股份,火力发电,0
000518,7.0,-0.02866414277988094,3,1,*ST四环,生物制药,0
600872,7.0,-0.02816950940742058,3,1,中炬高新,食品,0
603279,7.0,-0.028131279303415968,3,1,景津装备,环境保护,0
002681,7.0,-0.027628274129888775,3,1,奋达科技,元器件,0
605011,7.0,-0.027491408934707917,3,1,杭州热电,供气供热,0
002416,7.0,-0.026532715095311743,3,1,爱施德,电器连锁,0
002992,7.0,-0.023164179104477545,3,1,宝明科技,元器件,0
000999,7.0,-0.02295446131062573,3,1,华润三九,中成药,0
000521,7.0,-0.021160069703759055,3,1,长虹美菱,家用电器,0
603015,7.0,-0.020911127707244348,3,1,弘讯科技,电气设备,0
600624,7.0,-0.01969067248075229,3,1,ST复华,化学制药,0
603505,7.0,-0.01835001516530166,3,1,金石资源,化工原料,0
603005,7.0,-0.017007908135630023,3,1,晶方科技,半导体,0
603663,7.0,-0.016690204134035103,3,1,三祥新材,小金属,0
002327,7.0,-0.016265060240963747,3,1,富安娜,纺织,0
002790,7.0,-0.01626355296080073,3,1,瑞尔特,家居用品,0
600023,7.0,-0.01556016597510379,3,1,浙能电力,火力发电,0
605108,7.0,-0.014771556166265909,3,1,同庆楼,酒店餐饮,0
002244,7.0,-0.01452671040299891,3,1,滨江集团,区域地产,0
002617,7.0,-0.011017084464314264,3,1,露笑科技,电气设备,0
000526,7.0,-0.01099426386233271,3,1,学大教育,文教休闲,0
000338,7.0,-0.010456114481048329,3,1,潍柴动力,汽车配件,0
