date,type,limit,target,price,count,completed,canceled
202002,buy,False,002389,11.12,243400,True,False
202002,buy,False,601579,7.55,235600,True,False
202002,buy,False,600543,5.02,278300,True,False
202002,buy,False,603223,5.7,224800,True,False
202002,buy,False,600733,5.83,134000,True,False
202002,buy,False,600189,3.16,190900,True,False
202002,buy,False,002067,2.95,198100,True,False
202002,buy,False,601127,9.24,60700,True,False
202002,buy,False,000550,12.5,19700,True,False
202002,buy,False,603165,15.49,3600,True,False
202003,sell,False,000550,12.59,19700,True,False
202003,sell,False,002067,3.1,198100,True,False
202003,sell,False,002389,13.13,243400,True,False
202003,sell,False,600189,3.18,190900,True,False
202003,sell,False,600543,5.0,278300,True,False
202003,sell,False,600733,6.47,134000,True,False
202003,sell,False,601127,10.2,60700,True,False
202003,sell,False,601579,7.79,235600,True,False
202003,sell,False,603165,17.22,3600,True,False
202003,sell,False,603223,7.92,224800,True,False
202003,buy,False,601318,78.32,77800,True,False
202003,buy,False,601601,31.96,69800,True,False
202003,buy,False,601628,29.47,33000,True,False
202003,buy,False,002414,49.7,8600,True,False
202003,buy,False,002409,43.98,6700,True,False
202003,buy,False,002156,28.25,8900,True,False
202003,buy,False,002214,24.77,10100,True,False
202003,buy,False,600641,22.6,10600,True,False
202003,buy,False,002819,24.1,9300,True,False
202003,buy,False,002185,13.86,16100,True,False
202004,sell,False,002156,18.71,8900,True,False
202004,sell,False,002185,9.87,16100,True,False
202004,sell,False,002214,19.1,10100,True,False
202004,sell,False,002409,31.05,6700,True,False
202004,sell,False,002414,33.68,8600,True,False
202004,sell,False,002819,22.29,9300,True,False
202004,sell,False,600641,18.3,10600,True,False
202004,sell,False,601318,69.0,77800,True,False
202004,sell,False,601601,28.14,69800,True,False
202004,sell,False,601628,26.1,33000,True,False
202004,buy,False,600189,3.3,598300,True,False
202004,buy,False,600543,5.42,313000,True,False
202004,buy,False,002067,3.05,429400,True,False
202004,buy,False,002946,12.55,96400,True,False
202004,buy,False,000738,11.89,72600,True,False
202004,buy,False,601127,8.15,94800,True,False
202004,buy,False,002910,12.16,46300,True,False
202004,buy,False,002933,32.88,14000,True,False
202004,buy,False,002719,9.68,43700,True,False
202004,buy,False,603399,7.93,44100,True,False
202005,sell,False,000738,12.92,72600,True,False
202005,sell,False,002067,3.01,429400,True,False
202005,sell,False,002719,8.38,43700,True,False
202005,sell,False,002910,9.79,46300,True,False
202005,sell,False,002933,33.86,14000,True,False
202005,sell,False,002946,11.4,96400,True,False
202005,sell,False,600189,3.16,598300,True,False
202005,sell,False,600543,5.01,313000,True,False
202005,sell,False,601127,8.05,94800,True,False
202005,sell,False,603399,7.18,44100,True,False
202005,buy,False,600519,1251.0,1000,True,False
202005,buy,False,600809,105.5,9500,True,False
202005,buy,False,002646,9.1,103500,True,False
202005,buy,False,000858,134.5,6500,True,False
202005,buy,False,600132,54.2,16000,True,False
202005,buy,False,600197,12.68,68600,True,False
202005,buy,False,000708,15.87,53600,True,False
202005,buy,False,600199,5.0,168700,True,False
202005,buy,False,600997,4.49,178200,True,False
202005,buy,False,000729,5.95,134000,True,False
202006,sell,False,000708,15.93,53600,True,False
202006,sell,False,000729,6.46,134000,True,False
202006,sell,False,000858,150.06,6500,True,False
202006,sell,False,002646,10.0,103500,True,False
202006,sell,False,600132,61.7,16000,True,False
202006,sell,False,600197,14.65,68600,True,False
202006,sell,False,600199,5.46,168700,True,False
202006,sell,False,600519,1381.0,1000,True,False
202006,sell,False,600809,129.2,9500,True,False
202006,sell,False,600997,4.67,178200,True,False
202006,buy,False,600543,5.54,301500,True,False
202006,buy,False,000869,29.11,56800,True,False
202006,buy,False,000848,7.34,205800,True,False
202006,buy,False,600059,9.87,90900,True,False
202006,buy,False,600793,15.0,59100,True,False
202006,buy,False,600733,5.85,148800,True,False
202006,buy,False,603900,8.09,93200,True,False
202006,buy,False,600189,3.14,209000,True,False
202006,buy,False,000550,11.8,53900,True,False
202006,buy,False,601127,8.05,76500,True,False
202007,sell,False,000550,12.38,53900,True,False
202007,sell,False,000848,7.0,205800,True,False
202007,sell,False,000869,34.0,56800,True,False
202007,sell,False,600059,9.32,90900,True,False
202007,sell,False,600189,3.02,209000,True,False
202007,sell,False,600543,5.7,301500,True,False
202007,sell,False,600733,6.49,148800,True,False
202007,sell,False,600793,10.7,59100,True,False
202007,sell,False,601127,8.33,76500,True,False
202007,sell,False,603900,7.28,93200,True,False
202007,buy,False,601127,8.33,296500,True,False
202007,buy,False,600543,5.7,376900,True,False
202007,buy,False,603863,12.5,134200,True,False
202007,buy,False,600189,3.02,494200,True,False
202007,buy,False,603711,29.93,14200,True,False
202007,buy,False,002758,11.45,1400,True,False
202007,buy,False,002565,5.08,2800,True,False
202008,sell,False,002565,5.4,2800,True,False
202008,sell,False,002758,11.79,1400,True,False
202008,sell,False,600189,4.28,494200,True,False
202008,sell,False,600543,6.9,376900,True,False
202008,sell,False,601127,8.95,296500,True,False
202008,sell,False,603711,28.13,14200,True,False
202008,sell,False,603863,13.23,134200,True,False
202008,buy,False,000929,7.1,217600,True,False
