股票代码,date,prediction,TS代码,股票名称,地域,所属行业,股票全称,英文全称,拼音缩写,市场类型,交易所代码,上市日期,实控人名称,实控人企业性质
000795,202601,2.620322057865131,000795.SZ,英洛华,浙江,矿物制品,英洛华科技股份有限公司,"Innuovo Technology Co.,Ltd.",ylh,主板,SZSE,19970808,横店社团经济企业联合会,集体企业
603733,202601,2.6199184638888924,603733.SH,仙鹤股份,浙江,造纸,仙鹤股份有限公司,"Xianhe Co.,Ltd",xhgf,主板,SSE,20180420,王敏良,民营企业
002270,202601,2.6188706335459084,002270.SZ,华明装备,山东,电气设备,华明电力装备股份有限公司,"Huaming Power Equipment Co.,Ltd",hmzb,主板,SZSE,20080905,李胜军,民营企业
603223,202601,2.618418223123611,603223.SH,恒通股份,山东,公路,恒通物流股份有限公司,"Hengtong Logistics Co., Ltd.",htgf,主板,SSE,20150630,刘振东,民营企业
603001,202601,2.6181137222774904,603001.SH,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司,"Zhejiang Aokang Shoes Co.,Ltd.",akgj,主板,SSE,20120426,王振滔,民营企业
603937,202601,2.6159853947877423,603937.SH,丽岛新材,江苏,铝,江苏丽岛新材料股份有限公司,"Jiangsu Lidao New Material Co., Ltd.",ldxc,主板,SSE,20171102,蔡征国,民营企业
603511,202601,2.615496576380348,603511.SH,爱慕股份,北京,服饰,爱慕股份有限公司,"Aimer Co.,Ltd.",amgf,主板,SSE,20210531,张荣明,民营企业
603102,202601,2.615320547764964,603102.SH,百合股份,山东,医疗保健,威海百合生物技术股份有限公司,"Weihai Baihe Biology Technological Co., Ltd.",bhgf,主板,SSE,20220125,刘新力,民营企业
000619,202601,2.615158877000775,000619.SZ,海螺新材,安徽,其他建材,海螺(安徽)节能环保新材料股份有限公司,"Conch (Anhui) Energy Saving and Environment Protection New Material Co., Ltd.",hlxc,主板,SZSE,19961023,安徽省人民政府国有资产监督管理委员会,地方国企
002867,202601,2.6142819326117537,002867.SZ,周大生,深圳,服饰,周大生珠宝股份有限公司,"Chow Tai Seng Jewellery Co.,Ltd.",zds,主板,SZSE,20170427,周宗文,民营企业
002676,202601,2.612821211589393,002676.SZ,顺威股份,广东,家用电器,广东顺威精密塑料股份有限公司,"Guangdong Sunwill Precising Plastic Co., Ltd",swgf,主板,SZSE,20120525,黎东成,外资企业
000722,202601,2.6128135815477727,000722.SZ,湖南发展,湖南,水力发电,湖南能源集团发展股份有限公司,"Hunan Energy Group Development Co.,Ltd.",hnfz,主板,SZSE,19970522,湖南省人民政府国有资产监督管理委员会,地方国企
603538,202601,2.6115139866399093,603538.SH,美诺华,浙江,化学制药,宁波美诺华药业股份有限公司,"Ningbo Menovo Pharmaceutical Co., Ltd.",mnh,主板,SSE,20170407,姚成志,民营企业
600400,202601,2.611497162320662,600400.SH,红豆股份,江苏,服饰,江苏红豆实业股份有限公司,"Jiangsu Hongdou Industrial Co.,Ltd",hdgf,主板,SSE,20010108,刘连红,民营企业
603121,202601,2.611388498704756,603121.SH,华培动力,上海,汽车配件,上海华培数能科技(集团)股份有限公司,"Shanghai Sinotec Co., Ltd.",hpdl,主板,SSE,20190111,吴怀磊,民营企业
002158,202601,2.610930129777116,002158.SZ,汉钟精机,上海,工程机械,上海汉钟精机股份有限公司,"Shanghai Hanbell Precise Machinery Co.,Ltd.",hzjj,主板,SZSE,20070817,廖哲男,外资企业
603172,202601,2.6094353268121124,603172.SH,万丰股份,浙江,染料涂料,浙江万丰化工股份有限公司,"Zhejiang Wanfeng Chemical Co.,Ltd.",wfgf,主板,SSE,20230510,俞杏英,民营企业
603889,202601,2.6092383071217533,603889.SH,新澳股份,浙江,纺织,浙江新澳纺织股份有限公司,Zhejiang Xinao Textiles Inc.,xagf,主板,SSE,20141231,沈建华,民营企业
000576,202601,2.608696396717291,000576.SZ,甘化科工,广东,电气设备,广东甘化科工股份有限公司,"Guangdong Ganhua Science & Industry Co., Ltd.",ghkg,主板,SZSE,19940907,江门市资产管理局,地方国企
001230,202601,2.6086384776497944,001230.SZ,劲旅环境,安徽,环境保护,劲旅环境科技股份有限公司,"Jinglv Environment Science and Technology Co.,Ltd.",jlhj,主板,SZSE,20220715,于晓霞,民营企业
603556,202601,2.607881471796094,603556.SH,海兴电力,浙江,电器仪表,杭州海兴电力科技股份有限公司,"Hexing Electrical Co.,Ltd.",hxdl,主板,SSE,20161110,周良璋,民营企业
603301,202601,2.6077236294845,603301.SH,振德医疗,浙江,医疗保健,振德医疗用品股份有限公司,"Zhende Medical Co., Ltd.",zdyl,主板,SSE,20180412,鲁建国,民营企业
600318,202601,2.605941573784336,600318.SH,新力金融,安徽,多元金融,安徽新力金融股份有限公司,"Anhui Xinli Finance Co.,Ltd.",xljr,主板,SSE,20001208,黄炳均,外资企业
