000012,9,9,9,9,9,5,5,5,5,7,7,7,7,7,7,7,7,6,6,6,6,9,9,8,8,8,8,8,8,5,5,5,5,8,8,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,5,5,5,5,6,6,9,9,9,9,9,9,5,5,5,5,9,9,6,6,6,6,6,6,3,3,3,3,8,8,7,7,7,7,7,7,4,4,4,4,6,6,8,8,8,8,8,8,5,5,5,5,8,8,6,6,6,6,6,6,6,6,6,6,7,7,8,8,8,8
000014,3,3,3,3,7,3,3,3,3,4,4,4,4,4,4,4,9,4,4,4,4,7,7,7,7,7,7,7,7,5,5,5,5,6,6,5,5,5,5,5,6,3,3,3,3,6,6,5,5,5,5,5,9,4,4,4,4,7,7,4,4,4,4,4,5,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,5,5,5,5,5,7,7,7,7,7,6,6,7,7,7,7,7,7,4,4,4,4,6,6,5,5,5,5,5,6,2,2,2,2,4,4,4,4,4,4
000016,3,3,3,3,3,7,7,7,7,4,4,3,3,3,3,3,6,4,4,4,4,4,4,5,5,5,5,5,6,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,6,6,6,6,6,6,6,6,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,4,4,6,6,6,6,6,6,6,5,4,4,4,4,3,3,4,4,4,4,4,4,5,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,2,2,4,4,4,4
000017,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,6,6,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,6,6,7,7,7,7,7,7,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,7,7,6,6,6,6,6,6,4,4,4,4,4,4,6,6,6,6,6,6,2,2,2,2,3,3,6,6,6,6,6,6,5,5,5,5,4,4,7,7,7,7,7,7,3,3,3,3,6,6,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,5
000019,2,2,2,2,2,2,2,2,2,5,5,3,3,3,3,3,3,1,1,1,1,4,4,3,3,3,3,3,3,6,6,6,6,5,5,6,6,6,6,6,6,5,5,5,5,7,7,6,6,6,6,6,6,7,7,7,7,5,5,8,8,8,8,8,8,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,3,3,3,3,6,6,8,8,8,8,8,8,7,7,7,7,4,4,7,7,7,7,7,7,6,6,6,6,8,8,7,7,7,7
000020,7,7,7,7,7,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,7,7,7,7,7,7,3,3,3,3,3,3,7,7,7,7,7,7,8,8,8,8,8,8,4,4,4,4,7,7,7,7,7,7,7,7,4,4,4,4,4,4,6,6,6,6,6,6,7,7,7,7,6,6,7,7,7,7,7,7,5,5,5,5,7,7,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,2,2,2,2,6,6,6,6,6,6
000021,6,6,6,6,9,6,6,6,6,7,7,6,6,6,6,6,7,5,5,5,5,5,5,6,6,6,6,6,6,5,5,5,5,5,5,8,8,8,8,8,8,4,4,4,4,7,7,6,6,6,6,6,6,6,6,6,6,5,5,8,8,8,8,8,8,4,4,4,4,6,6,6,6,6,6,6,6,4,4,4,4,7,7,7,7,7,7,7,7,6,6,6,6,7,7,9,9,9,9,9,9,4,4,4,4,9,9,6,6,6,6,6,6,5,5,5,5,5,5,9,9,9,9
001872,8,8,8,8,8,4,4,4,4,7,7,7,7,7,7,7,8,5,5,5,5,7,7,9,9,9,9,9,6,5,5,5,5,8,8,9,9,9,9,9,6,4,4,4,4,7,7,6,6,6,6,6,6,4,4,4,4,7,7,9,9,9,9,9,7,7,7,7,7,6,6,7,7,7,7,7,6,7,7,7,7,8,8,6,6,6,6,6,6,6,6,6,6,8,8,7,7,7,7,7,7,7,7,7,7,8,8,5,5,5,5,5,5,7,7,7,7,5,5,7,7,7,7
000025,7,7,7,7,7,5,5,5,5,7,7,8,8,8,8,8,8,6,6,6,6,8,8,5,5,5,5,5,5,3,3,3,3,6,6,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,6,6,6,6,8,8,6,6,6,6,6,6,5,5,5,5,9,9,8,8,8,8,8,8,4,4,4,4,6,6,6,6,6,6,6,6,3,3,3,3,5,5,4,4,4,4,4,4,2,2,2,2,7,7,7,7,7,7,7,7,5,5,5,5,8,8,8,8,8,8
000026,7,7,7,7,7,4,4,4,4,8,8,9,9,9,9,9,6,6,6,6,6,8,8,9,9,9,9,9,7,6,6,6,6,8,8,7,7,7,7,7,6,3,3,3,3,8,8,6,6,6,6,6,7,3,3,3,6,6,6,7,7,7,7,7,8,3,3,3,3,6,6,9,9,9,9,9,8,5,5,5,5,6,6,7,7,7,7,7,9,4,4,4,4,7,7,7,7,7,7,7,9,4,4,4,4,6,6,7,7,7,7,7,7,5,5,5,5,7,7,8,8,8,8
000027,8,8,8,8,8,6,6,6,6,8,8,8,8,8,8,8,8,6,6,6,6,8,8,9,9,9,9,9,9,6,6,6,6,9,9,8,8,8,8,8,8,5,5,5,5,9,9,8,8,8,8,8,8,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,5,5,5,5,8,8,7,7,7,7,7,7,7,7,7,7,8,8,9,9,9,9,9,9,7,7,7,7,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
000028,7,7,7,7,9,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,7,7,5,5,5,5,5,9,3,3,3,3,7,7,6,6,6,6,6,6,2,2,2,2,8,8,6,6,6,6,6,6,4,4,4,4,8,8,7,7,7,7,7,7,2,2,2,2,7,7,7,7,7,7,7,9,2,2,2,2,9,9,6,6,6,6,6,6,3,3,3,3,7,7,7,7,7,7,7,7,2,2,2,2,8,8,7,7,7,7,7,7,2,2,2,2,7,7,5,5,5,5
000029,6,6,6,6,7,4,4,4,4,7,7,8,8,8,8,8,8,2,2,2,2,6,6,4,4,4,4,4,4,3,3,3,3,8,8,7,7,7,7,7,7,6,6,6,6,8,8,7,7,7,7,7,8,4,4,4,4,5,5,6,6,6,6,6,6,5,5,5,5,4,4,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,7,3,3,3,3,5,5,5,5,5,5,5,4,6,6,6,6,5,5,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6
000030,8,8,8,8,8,3,3,3,3,6,6,5,5,5,5,5,5,4,4,4,4,8,8,6,6,6,6,6,6,4,4,4,4,6,6,5,5,5,5,5,5,3,3,3,3,6,6,5,5,5,5,5,5,6,6,6,6,6,6,8,8,8,8,8,8,5,5,5,5,7,7,8,8,8,8,8,8,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,7,7,7,4,4,4,4,7,7,6,6,6,6
000031,9,9,9,9,7,5,5,5,5,5,5,7,7,7,7,7,7,3,3,3,3,6,6,7,7,7,7,7,7,5,5,5,5,5,5,6,6,6,6,6,6,4,4,4,4,4,4,7,7,7,7,7,6,4,4,4,4,6,6,8,8,8,8,8,4,5,5,5,5,4,4,7,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,3,3,3,3,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6
000032,6,6,6,6,6,4,4,4,4,5,5,6,6,6,6,6,8,6,6,6,6,5,5,6,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,3,3,3,3,7,7,6,6,6,6,6,6,3,3,3,3,6,6,6,6,6,6,6,6,4,4,4,4,4,4,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4
000034,5,5,5,5,5,2,2,2,2,5,5,8,8,8,8,8,5,4,4,4,4,6,6,6,6,6,6,6,4,2,2,2,2,8,8,6,6,6,6,6,7,5,5,5,5,7,7,9,9,9,9,9,9,5,5,5,5,6,6,7,7,7,7,7,7,6,6,6,6,4,4,6,6,6,6,6,3,3,3,3,3,3,3,8,8,8,8,8,6,4,4,4,4,7,7,7,7,7,7,7,4,3,3,3,3,6,6,6,6,6,6,6,6,4,4,4,4,5,5,7,7,7,7
000035,8,8,8,8,7,3,3,3,3,6,6,5,5,5,5,5,5,4,4,4,4,6,6,5,5,5,5,5,5,4,4,4,4,6,6,7,7,7,7,7,7,5,5,5,5,8,8,8,8,8,8,8,8,5,5,5,5,7,7,7,7,7,7,7,7,6,6,6,6,7,7,6,6,6,6,6,7,3,3,3,3,7,7,5,5,5,5,5,5,5,5,5,5,8,8,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8
000036,4,4,4,4,4,5,5,5,5,7,7,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,6,6,7,7,7,7,8,8,7,7,7,7,7,7,5,5,5,5,6,6,7,7,7,7,7,7,4,4,4,4,8,8,6,6,6,6,6,6,5,5,5,5,4,4,5,5,5,5,5,5,3,3,3,3,4,4,6,6,6,6,6,6,4,4,4,4,6,6,5,5,5,5,5,5,4,4,4,4,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4
000037,8,8,8,8,8,5,5,5,5,7,7,5,5,5,5,5,6,1,1,1,1,4,4,5,5,5,5,5,9,1,1,1,1,8,8,8,8,8,8,8,7,4,4,4,4,7,7,8,8,8,8,8,8,3,3,3,3,8,8,8,8,8,8,8,6,3,3,3,3,7,7,4,4,4,4,4,4,3,3,3,3,5,5,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,3,5,5,5,5,5,5,3,3,3,3,4,4,5,5,5,5
000039,5,5,5,5,6,6,6,6,6,4,4,7,7,7,7,7,6,2,2,2,2,4,4,6,6,6,6,6,7,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,5,5,5,5,5,5,5,8,2,2,2,2,7,7,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8,5,5,5,5,5,7,7,6,6,6,6,6,6,6,6,6,6,4,4,7,7,7,7,7,6,4,4,4,4,6,6,8,8,8,8,8,7,6,6,6,6,7,7,6,6,6,6
000042,4,4,4,4,3,4,4,4,4,5,5,7,7,7,7,7,7,6,6,6,6,7,7,5,5,5,5,5,5,4,4,4,4,4,4,9,9,9,9,9,9,5,5,5,5,5,5,7,7,7,7,7,7,3,3,3,3,8,8,7,7,7,7,7,7,4,4,4,4,7,7,6,6,6,6,6,6,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,4,4,7,7,7,7,7,7,8,8,8,8,5,5,4,4,4,4,4,4,6,6,6,6,6,6,5,5,5,5
001914,3,3,3,3,7,3,3,3,3,7,7,6,6,6,6,6,8,6,6,6,6,4,4,8,8,8,8,8,6,5,5,5,5,5,5,7,7,7,7,7,8,3,3,3,3,6,6,6,6,6,6,6,6,2,2,2,2,5,5,6,6,6,6,6,7,4,4,4,4,5,5,5,5,5,5,5,9,3,3,3,3,6,6,4,4,4,4,4,6,3,3,3,3,5,5,4,4,4,4,4,7,5,5,5,5,7,7,6,6,6,6,6,7,2,2,2,2,7,7,5,5,5,5
000045,7,7,7,7,8,4,4,4,4,4,4,5,5,5,5,5,3,4,4,4,4,7,7,6,6,6,6,6,4,3,3,3,3,5,5,4,4,4,4,4,4,7,7,7,7,8,8,8,8,8,8,8,7,3,3,3,3,5,5,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,9,9,9,9,9,9,9,9,4,4,4,4,6,6,6,6,6,6,6,8,5,5,5,5,7,7,7,7,7,7,7,7,4,4,4,4,7,7,7,7,7,7
000048,7,7,7,7,7,3,3,3,3,6,6,5,5,5,5,5,5,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0,3,3,8,8,8,8,8,8,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,7,7,6,6,6,6,6,9,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,5,5,7,7,7,7,7,8,6,6,6,6,5,5,6,6,6,6,6,3,4,4,4,4,5,5,8,8,8,8,8,6,4,4,4,4,6,6,7,7,7,7
000049,6,6,6,6,7,4,4,4,4,5,5,5,5,5,5,5,8,6,6,6,6,4,4,5,5,5,5,5,6,6,6,6,6,5,5,8,8,8,8,8,8,6,6,6,6,8,8,6,6,6,6,6,6,6,6,6,6,8,8,7,7,7,7,7,6,7,7,7,7,7,7,5,5,5,5,5,7,5,5,5,5,8,8,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,6,6,6,6,6,7,7,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6
000050,8,8,8,7,7,4,4,4,4,6,6,4,4,4,4,4,7,4,4,4,4,5,5,6,6,6,6,6,7,4,4,4,4,7,7,9,9,9,9,9,6,6,6,6,6,7,7,8,8,8,8,8,7,6,6,6,6,8,8,6,6,6,6,6,7,5,5,5,5,7,7,9,9,9,9,9,7,6,6,6,6,9,9,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,7,5,5,5,5,5,5,8,8,8,8,8,4,7,7,7,7,6,6,7,7,7,7
000055,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,4,4,4,4,6,6,6,6,6,6,6,6,5,5,5,5,6,6,5,5,5,5,5,5,3,3,3,3,4,4,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,8,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,4,6,6,6,6,6,6,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,5,5,5,5,5,5,3,3,3,3
000056,5,5,5,5,5,4,4,4,4,7,7,7,7,7,7,7,7,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,6,6,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,5,5,4,4,4,4,4,4,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,6,6,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5
000058,5,5,5,5,7,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,3,3,3,3,7,7,8,8,8,8,8,8,6,6,6,6,8,8,7,7,7,7,7,7,3,3,3,3,7,7,6,6,6,6,6,6,3,3,3,3,6,6,7,7,7,7,7,7,4,4,4,4,2,2,9,9,9,9,9,9,5,5,5,5,7,7,6,6,6,6,6,5,3,3,3,3,8,8,5,5,5,5,5,6,5,5,5,5,8,8,7,7,7,7
000059,5,5,5,5,7,7,7,7,7,9,9,8,8,8,8,8,8,3,3,3,3,5,5,8,8,8,8,8,8,3,3,3,8,8,8,8,8,8,8,8,8,5,5,5,5,4,4,6,6,6,6,6,6,2,2,2,2,6,6,6,6,6,6,6,6,5,5,5,5,8,8,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,5,5,6,6,6,6,6,6,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3
000060,6,6,6,6,7,3,3,3,3,7,7,8,8,8,8,8,8,5,5,5,5,9,9,7,7,7,7,7,7,3,3,3,3,5,5,6,6,6,6,6,7,4,4,4,4,5,5,8,8,8,8,8,7,6,6,6,6,7,7,9,9,9,9,9,9,3,3,3,3,6,6,5,5,5,5,5,5,2,2,2,2,6,6,6,6,6,6,6,6,4,4,4,4,6,6,7,7,7,7,7,7,5,5,5,5,6,6,8,8,8,8,8,8,1,1,1,1,6,6,5,5,5,5
000061,8,8,8,8,8,6,6,6,6,8,8,8,8,8,8,8,8,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,4,4,9,9,9,9,9,9,5,5,5,5,9,9,8,8,8,8,8,8,5,5,5,5,6,6,7,7,7,7,7,7,6,6,6,6,9,9,7,7,7,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,5,5,5,5,8,8,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,5,5,5,5,6,6,7,7,7,7
000062,6,6,6,6,4,5,5,5,5,4,4,4,4,4,4,4,6,5,5,5,5,8,8,5,5,5,5,5,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,5,5,5,5,7,7,4,4,4,4,4,7,5,5,5,5,6,6,4,4,4,4,4,6,4,4,4,4,7,7,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,6,8,8,5,5,5,5
000063,4,4,4,4,4,5,5,5,5,7,7,4,4,4,4,4,3,5,5,5,5,5,5,4,4,4,4,4,7,3,3,3,3,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,6,6,8,8,8,8,8,8,6,6,6,6,7,7,8,8,8,8,8,7,5,5,5,5,4,4,7,7,7,7,7,7,5,5,5,5,7,7,7,7,7,7,7,5,7,7,7,7,7,7,6,6,6,6,6,5,3,3,3,3,7,7,7,7,7,7
000065,6,6,6,6,6,3,3,3,3,7,7,7,7,7,7,7,7,6,6,6,6,8,8,9,9,9,9,9,9,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,5,1,1,1,1,4,4,3,3,3,3,3,3,2,2,2,2,5,5,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,4,4,5,4,4,4,4,6,6,5,5,5,5,5,5,4,4,4,4,7,7,7,7,7,7
000066,5,5,5,5,5,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,7,7,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,5,5,5,5,5,5,3,3,3,3,5,5,6,6,6,6,6,6,1,1,1,1,4,4,5,5,5,5,5,5,2,2,2,2,3,3,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,3,3,2,2,2,2,2,2,4,4,4,4,5,5,6,6,6,6
000068,5,5,5,5,8,2,2,2,2,5,5,2,2,2,2,2,8,3,3,3,3,5,5,5,5,5,5,5,5,2,2,2,2,5,5,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,7,7,5,5,5,5,5,5,4,4,4,4,4,4,6,6,6,6,6,3,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,6,6,4,4,4,4,4,6,4,4,4,4,6,6,5,5,5,5,5,9,4,4,4,4,5,5,6,6,6,6
000069,6,6,6,6,6,3,3,3,3,4,4,7,7,7,7,7,7,4,4,4,4,6,6,6,6,6,6,6,6,5,5,5,5,6,6,7,7,7,7,7,4,5,5,5,5,5,5,6,6,6,6,6,6,5,5,5,5,6,6,6,6,6,6,6,8,4,4,4,4,5,5,5,5,5,5,5,6,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,2,2,4,4,4,4,4,6,4,4,4,4,7,7,7,7,7,7
000070,6,6,6,6,6,4,4,4,4,5,5,6,6,6,6,6,6,4,4,4,4,3,3,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,3,3,3,3,5,5,4,4,4,4,4,4,3,3,3,3,5,5,2,2,2,2,2,2,2,2,2,2,1,1,5,5,5,5,5,5,5,5,5,5,4,4,7,7,7,7,7,7,5,5,5,5,5,5,6,6,6,6
000078,5,5,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,2,2,2,2,6,6,6,6,6,6,6,6,4,4,4,4,5,5,7,7,7,7,7,7,4,4,4,4,7,7,9,9,9,9,9,9,5,5,5,5,7,7,6,6,6,6,6,6,8,8,8,8,7,7,9,9,9,9,9,9,7,7,7,7,8,8,6,6,6,6,6,6,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,7,7,7,7,8,8,7,7,7,7
000088,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,6,6,8,8,8,8,8,8,5,5,5,5,7,7,7,7,7,7,7,7,4,4,4,4,8,8,7,7,7,7,7,7,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,8,8,7,7,7,7,7,7,5,5,5,5,8,8,8,8,8,8,8,8,6,6,6,6,6,6,7,7,7,7,7,7,4,4,4,4,7,7,7,7,7,7,7,7,5,5,5,5,6,6,7,7,7,7
000089,7,7,7,7,8,5,5,5,5,7,7,7,7,7,7,7,7,6,6,6,6,8,8,7,7,7,7,7,7,4,4,4,4,8,8,7,7,7,7,7,8,5,5,5,5,7,7,6,6,6,6,6,6,3,3,3,3,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,3,3,3,3,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,6,6,6,6,8,8,8,8,8,8,8,8,6,6,6,6,8,8,8,8,8,8
000090,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,5,5,5,5,5,6,6,7,7,7,7,7,7,2,2,2,2,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,4,4,4,4,4,4,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,8,8,6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,7,7,7,4,4,4,4,6,6,4,4,4,4
000096,8,8,8,8,8,5,5,5,5,6,6,7,7,7,7,7,7,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,5,5,6,6,6,6,6,6,4,4,4,4,5,5,7,7,7,7,7,6,3,3,3,3,6,6,5,5,5,5,5,5,3,3,3,3,4,4,6,6,6,6,6,6,4,4,4,4,4,4,8,8,8,8,8,8,2,2,2,2,5,5,6,6,6,6,6,6,3,3,3,3,5,5,7,7,7,7,7,7,5,5,5,5,3,3,5,5,5,5
