日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2005-01-31,000149,上证180红利,997.6,943.85,998.68,939.79,129906.0,7245962752.0,0,0
2005-02-28,000149,上证180红利,942.47,1033.41,1053.57,942.47,191458.0,11487922176.0,0,0
2005-03-31,000149,上证180红利,1031.52,909.53,1032.6,898.36,209143.0,12030135296.0,0,0
2005-04-29,000149,上证180红利,908.39,873.98,963.78,859.32,272942.0,14633092096.0,0,0
2005-05-31,000149,上证180红利,878.58,814.71,878.58,802.11,173595.0,7968819200.0,0,0
2005-06-30,000149,上证180红利,815.04,831.58,874.35,774.54,324468.0,15836747776.0,0,0
2005-07-29,000149,上证180红利,828.27,804.72,828.82,754.0,242795.0,10739090432.0,0,0
2005-08-31,000149,上证180红利,804.97,855.53,891.25,804.97,585763.0,24406360064.0,0,0
2005-09-30,000149,上证180红利,856.4,866.17,915.26,851.73,434350.0,18824269824.0,0,0
2005-10-31,000149,上证180红利,866.6,801.54,872.48,789.58,231259.0,9336613888.0,0,0
2005-11-30,000149,上证180红利,800.3,786.1,811.28,772.03,247796.0,9115673600.0,0,0
2005-12-30,000149,上证180红利,784.94,837.48,850.73,777.06,337626.0,12323559424.0,0,0
2006-01-25,000149,上证180红利,835.8,920.75,924.6,834.09,601714.0,27450005504.0,0,0
2006-02-28,000149,上证180红利,924.79,957.6,959.34,913.62,613539.0,28231692288.0,0,0
2006-03-31,000149,上证180红利,959.89,944.96,966.78,924.14,513388.0,23236167680.0,0,0
2006-04-28,000149,上证180红利,946.59,989.26,1009.91,945.51,943215.0,41612394496.0,0,0
2006-05-31,000149,上证180红利,992.4,1195.21,1219.7,992.4,1231729.0,63174660096.0,0,0
2006-06-30,000149,上证180红利,1201.3,1189.78,1252.23,1107.9,1031331.0,49270816768.0,0,0
2006-07-31,000149,上证180红利,1193.81,1110.47,1212.75,1110.37,682559.0,33642037248.0,0,0
2006-08-31,000149,上证180红利,1108.69,1139.41,1140.64,1032.17,493330.0,23154997248.0,0,0
2006-09-29,000149,上证180红利,1136.76,1169.99,1178.78,1121.61,649718.0,29985912832.0,0,0
2006-10-31,000149,上证180红利,1180.97,1221.8,1221.8,1153.18,861247.0,37764292608.0,0,0
2006-11-30,000149,上证180红利,1221.57,1383.08,1387.23,1163.11,1585178.0,79892094976.0,0,0
2006-12-29,000149,上证180红利,1389.06,1598.74,1608.7,1356.11,1679734.0,98275024896.0,0,0
2007-01-31,000149,上证180红利,1620.88,1950.58,2112.2,1620.88,1752120.0,156725673984.0,0,0
2007-02-28,000149,上证180红利,1920.74,2240.31,2380.55,1845.29,1259161.0,118160490496.0,0,0
2007-03-30,000149,上证180红利,2251.26,2385.11,2438.15,2100.78,1756325.0,178946523136.0,0,0
2007-04-30,000149,上证180红利,2398.08,3125.16,3184.54,2398.08,2171148.0,270979776512.0,0,0
2007-05-31,000149,上证180红利,3125.16,3426.67,3693.84,3102.83,2119788.0,326689751040.0,0,0
2007-06-29,000149,上证180红利,3441.38,3063.66,3700.87,2703.17,2108177.0,318900862976.0,0,0
2007-07-31,000149,上证180红利,3056.19,3659.32,3678.75,2814.93,1270450.0,186672005120.0,0,0
2007-08-31,000149,上证180红利,3668.8,4332.75,4334.02,3499.26,1687842.0,292217389056.0,0,0
2007-09-28,000149,上证180红利,4360.89,4956.18,5078.8,4360.89,1327036.0,262041010176.0,0,0
2007-10-31,000149,上证180红利,4957.29,4515.43,5056.48,4124.81,1071708.0,217074663424.0,0,0
2007-11-30,000149,上证180红利,4508.52,3802.93,4508.52,3724.96,755013.0,127584247808.0,0,0
2007-12-28,000149,上证180红利,3790.29,4484.06,4544.64,3765.63,824254.0,140448088064.0,0,0
2008-01-31,000149,上证180红利,4495.7,4263.43,5118.72,4215.27,1476557.0,253813620736.0,0,0
2008-02-29,000149,上证180红利,4250.83,4499.77,4763.42,4049.52,609882.0,104219410432.0,0,0
2008-03-31,000149,上证180红利,4479.23,3571.26,4724.66,3428.52,906616.0,135044800512.0,0,0
2008-04-30,000149,上证180红利,3549.53,3809.14,3821.11,3005.81,992974.0,128868245504.0,0,0
2008-05-30,000149,上证180红利,3866.26,3562.47,4001.55,3486.17,933681.0,137401507840.0,0,0
2008-06-30,000149,上证180红利,3552.39,2724.85,3605.15,2660.27,674752.0,77055549440.0,0,0
2008-07-31,000149,上证180红利,2736.19,2792.18,3014.04,2645.07,854699.0,91739111424.0,0,0
2008-08-29,000149,上证180红利,2775.28,2208.93,2817.48,2086.16,633472.0,52410392576.0,0,0
2008-09-26,000149,上证180红利,2195.33,2236.78,2250.82,1841.61,712855.0,55031894016.0,0,0
2008-10-31,000149,上证180红利,2201.22,1728.42,2205.75,1719.93,729579.0,50406109184.0,0,0
2008-11-28,000149,上证180红利,1720.35,1723.98,1939.18,1687.27,1475552.0,93313851392.0,0,0
2008-12-31,000149,上证180红利,1717.73,1703.15,2011.37,1697.16,1739820.0,121146884096.0,0,0
2009-01-23,000149,上证180红利,1734.19,1949.8,1971.78,1734.19,1373949.0,80945627136.0,0,0
2009-02-27,000149,上证180红利,1975.18,2130.02,2488.36,1956.19,3437243.0,233340289024.0,0,0
2009-03-31,000149,上证180红利,2097.8,2558.25,2623.38,2093.07,3211736.0,223402819584.0,0,0
2009-04-30,000149,上证180红利,2574.78,2678.02,2847.96,2497.56,3447589.0,264862351360.0,0,0
2009-05-27,000149,上证180红利,2696.91,2813.52,2965.52,2696.91,2532399.0,202111107072.0,0,0
2009-06-30,000149,上证180红利,2854.73,3039.46,3067.71,2851.38,3768172.0,299803017216.0,0,0
2009-07-31,000149,上证180红利,3023.45,3791.75,3826.29,3023.45,4682709.0,443551088640.0,0,0
2009-08-31,000149,上证180红利,3822.45,2859.69,4050.67,2858.41,3105685.0,299730173952.0,0,0
2009-09-30,000149,上证180红利,2813.57,2899.98,3358.09,2787.4,2342694.0,204344541184.0,0,0
2009-10-30,000149,上证180红利,2990.99,3199.85,3395.13,2990.99,1580028.0,143532376064.0,0,0
2009-11-30,000149,上证180红利,3126.75,3539.64,3759.23,3117.28,3007808.0,277529329664.0,0,0
2009-12-31,000149,上证180红利,3558.78,3505.21,3696.17,3248.95,2389991.0,221196943360.0,0,0
2010-01-29,000149,上证180红利,3523.81,3148.69,3540.08,3120.48,2050782.0,203039916032.0,0,0
2010-02-26,000149,上证180红利,3138.46,3216.15,3236.22,3035.97,850637.0,79400837120.0,0,0
2010-03-31,000149,上证180红利,3220.37,3228.84,3268.94,3074.82,1463588.0,142700691456.0,0,0
2010-04-30,000149,上证180红利,3232.43,2957.9,3330.14,2907.47,1563412.0,153487802368.0,0,0
2010-05-31,000149,上证180红利,2907.23,2671.15,2939.69,2555.3,1292616.0,107821105152.0,0,0
2010-06-30,000149,上证180红利,2651.59,2426.8,2676.35,2412.46,985553.0,74721468416.0,0,0
2010-07-30,000149,上证180红利,2421.22,2708.18,2729.54,2339.71,1223729.0,98401198080.0,0,0
2010-08-31,000149,上证180红利,2704.75,2730.29,2816.01,2657.75,1398320.0,120855265280.0,0,0
2010-09-30,000149,上证180红利,2732.39,2755.82,2809.72,2660.97,1194931.0,113706303488.0,0,0
2010-10-29,000149,上证180红利,2781.77,3167.23,3264.44,2781.77,2269227.0,257185480704.0,0,0
2010-11-30,000149,上证180红利,3168.97,2869.53,3351.7,2808.44,2357289.0,265192095744.0,0,0
2010-12-31,000149,上证180红利,2854.47,2898.42,3022.27,2817.44,1379031.0,154802667520.0,0,0
2011-01-31,000149,上证180红利,2930.13,2884.81,2980.17,2768.97,1516364.0,155817295872.0,0,0
2011-02-28,000149,上证180红利,2892.62,3027.89,3053.73,2837.31,1536301.0,181414903808.0,0,0
2011-03-31,000149,上证180红利,3026.06,3101.9,3195.63,2998.71,2484082.0,309585281024.0,0,0
2011-04-29,000149,上证180红利,3110.33,3078.79,3246.05,3031.77,1923482.0,212306460672.0,0,0
2011-05-31,000149,上证180红利,3077.36,2861.19,3094.78,2815.57,1346117.0,133201633280.0,0,0
2011-06-30,000149,上证180红利,2854.19,2861.35,2878.34,2731.52,1215550.0,125453230080.0,0,0
2011-07-29,000149,上证180红利,2869.76,2772.27,2936.92,2753.2,1292054.0,139705548800.0,0,0
2011-08-31,000149,上证180红利,2757.39,2624.23,2782.18,2500.7,1160013.0,110078738432.0,0,0
2011-09-30,000149,上证180红利,2626.36,2452.29,2641.38,2444.44,836849.0,81192624128.0,0,0
2011-10-31,000149,上证180红利,2459.08,2536.58,2553.0,2363.0,937823.0,88238481408.0,0,0
2011-11-30,000149,上证180红利,2517.05,2397.11,2612.66,2390.36,1070159.0,103818412032.0,0,0
