日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2017-06-30,399699,金融科技,3063.44,3104.25,3148.96,2995.04,768686.0,106274979840.0,0,0
2017-07-31,399699,金融科技,3102.07,2983.06,3153.87,2754.66,1140146.0,150608773120.0,0,0
2017-08-31,399699,金融科技,2974.39,3229.63,3250.35,2950.6,2103682.0,282102792192.0,0,0
2017-09-29,399699,金融科技,3233.6,3258.19,3405.56,3185.74,1743384.0,255703302144.0,0,0
2017-10-31,399699,金融科技,3313.92,3095.1,3375.07,3063.2,1069655.0,150957015040.0,0,0
2017-11-30,399699,金融科技,3093.2,2983.36,3201.63,2930.11,1354545.0,196192337920.0,0,0
2017-12-29,399699,金融科技,2978.85,2854.51,3057.42,2827.73,1189482.0,161201881088.0,0,0
2018-01-31,399699,金融科技,2862.2,2848.99,3104.01,2801.89,1967442.0,268476399616.0,0,0
2018-02-28,399699,金融科技,2848.1,2866.21,2889.2,2528.35,1031935.0,138001334272.0,0,0
2018-03-30,399699,金融科技,2840.81,3265.69,3266.4,2821.01,2403946.0,355085844480.0,0,0
2018-04-27,399699,金融科技,3271.65,3235.87,3370.47,3086.05,2358140.0,331039932416.0,0,0
2018-05-31,399699,金融科技,3242.41,3054.44,3315.89,3002.04,1943605.0,263451901952.0,0,0
2018-06-29,399699,金融科技,3041.06,2840.12,3091.33,2579.15,1412977.0,173051871232.0,0,0
2018-07-31,399699,金融科技,2841.03,2812.71,2991.38,2654.57,1737351.0,215374643200.0,0,0
2018-08-31,399699,金融科技,2821.18,2747.9,2868.56,2597.72,1603714.0,198649905152.0,0,0
2018-09-28,399699,金融科技,2741.92,2669.31,2879.39,2580.89,1280253.0,151161225216.0,0,0
2018-10-31,399699,金融科技,2613.42,2421.1,2619.01,2227.18,1222816.0,131150995456.0,0,0
2018-11-30,399699,金融科技,2454.01,2458.6,2717.72,2398.95,2105505.0,204822593536.0,0,0
2018-12-28,399699,金融科技,2532.55,2315.49,2554.24,2298.8,1392340.0,125112754176.0,0,0
2019-01-31,399699,金融科技,2318.69,2331.77,2517.98,2263.08,1591135.0,149809512448.0,0,0
2019-02-28,399699,金融科技,2342.76,3072.28,3196.86,2342.76,2383582.0,274351374336.0,0,0
2019-03-29,399699,金融科技,3091.29,3471.89,3656.84,3042.42,5393552.0,693407186944.0,0,0
2019-04-30,399699,金融科技,3536.69,3191.69,3799.58,3149.1,3910637.0,539361378304.0,0,0
2019-05-31,399699,金融科技,3036.68,2972.26,3075.99,2826.07,2544874.0,303282683904.0,0,0
2019-06-28,399699,金融科技,2983.13,3062.71,3208.26,2825.61,2360315.0,283257602048.0,0,0
2019-07-31,399699,金融科技,3151.52,3027.1,3188.21,2889.04,2055816.0,256227393536.0,0,0
2019-08-30,399699,金融科技,3013.71,3093.27,3202.48,2757.21,2670337.0,334339473408.0,0,0
2019-09-30,399699,金融科技,3098.03,3212.1,3571.92,3087.0,4543500.0,665514278912.0,0,0
2019-10-31,399699,金融科技,3223.19,3228.5,3444.39,3122.01,3775312.0,567264346112.0,0,0
2019-11-29,399699,金融科技,3205.24,3080.48,3332.06,3053.39,3432752.0,550605029376.0,0,0
2019-12-31,399699,金融科技,3090.62,3328.25,3458.26,3052.22,4006340.0,627359219712.0,0,0
2020-01-23,399699,金融科技,3362.36,3487.15,3680.34,3348.42,3913518.0,657338597376.0,0,0
2020-02-28,399699,金融科技,3144.37,3763.84,4166.69,3028.28,6287525.0,1131001413632.0,0,0
2020-03-31,399699,金融科技,3826.62,3331.08,4160.88,3285.42,5143923.0,925163126784.0,0,0
2020-04-30,399699,金融科技,3315.75,3632.14,3651.15,3304.55,4213470.0,660735131648.0,0,0
2020-05-29,399699,金融科技,3593.05,3470.7,3750.44,3415.28,3019381.0,478778949632.0,0,0
