日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2021-09-30,399060,碳科技60,3776.4,3790.35,3809.46,3673.32,1073048.0,311851188224.0,0,0
2021-10-29,399060,碳科技60,3849.74,4089.27,4157.06,3670.97,3354027.0,1293041401856.0,0,0
2021-11-30,399060,碳科技60,4086.3,4127.8,4173.11,3985.12,5002767.0,1838846705664.0,0,0
2021-12-31,399060,碳科技60,4126.18,3945.19,4173.23,3843.98,4859542.0,1702043320320.0,0,0
2022-01-28,399060,碳科技60,3994.74,3626.3,3997.01,3581.3,2845191.0,1204950138880.0,0,0
2022-02-28,399060,碳科技60,3712.03,3626.48,3740.9,3413.52,2329206.0,948612104192.0,0,0
2022-03-31,399060,碳科技60,3651.8,3215.17,3663.88,3067.48,3432432.0,1325157711872.0,0,0
2022-04-29,399060,碳科技60,3190.3,2889.14,3273.01,2576.08,2408075.0,888405426176.0,0,0
2022-05-31,399060,碳科技60,2840.75,3066.7,3109.01,2732.76,2781020.0,1004719374336.0,0,0
2022-06-30,399060,碳科技60,3065.13,3618.29,3680.25,3047.44,4489714.0,1826013708288.0,0,0
2022-07-29,399060,碳科技60,3613.6,3449.46,3732.77,3438.03,4277398.0,1771049844736.0,0,0
2022-08-31,399060,碳科技60,3437.34,3199.54,3565.52,3177.01,3985246.0,1624905482240.0,0,0
2022-09-30,399060,碳科技60,3188.94,2897.86,3256.45,2897.43,2338653.0,1061653708800.0,0,0
2022-10-31,399060,碳科技60,2891.2,2768.3,3052.93,2730.68,1986277.0,823434280960.0,0,0
2022-11-30,399060,碳科技60,2775.65,2891.73,3063.47,2764.7,2709152.0,1104014475264.0,0,0
2022-12-30,399060,碳科技60,2944.27,2869.24,3032.76,2811.44,2223678.0,900604755968.0,0,0
2023-01-31,399060,碳科技60,2863.42,3204.07,3286.19,2831.12,1906878.0,825070714880.0,0,0
2023-02-28,399060,碳科技60,3218.97,3022.92,3251.14,2981.28,2677731.0,985877708800.0,0,0
2023-03-31,399060,碳科技60,3022.69,2984.24,3065.41,2810.44,3307493.0,1199662563328.0,0,0
2023-04-28,399060,碳科技60,2994.13,2891.87,3049.44,2784.66,3166988.0,1229976371200.0,0,0
2023-05-31,399060,碳科技60,2874.87,2742.88,2902.57,2729.03,2688006.0,922283409408.0,0,0
2023-06-30,399060,碳科技60,2731.87,2864.55,2915.77,2707.22,2660377.0,991104008192.0,0,0
2023-07-31,399060,碳科技60,2878.18,2880.9,2910.43,2725.33,2448369.0,857705676800.0,0,0
2023-08-31,399060,碳科技60,2876.79,2660.95,2914.71,2565.87,2367703.0,790819373056.0,0,0
2023-09-28,399060,碳科技60,2671.24,2500.29,2705.48,2479.77,1829877.0,592176742400.0,0,0
2023-10-31,399060,碳科技60,2490.98,2384.15,2510.19,2286.94,2130304.0,661020540928.0,0,0
2023-11-30,399060,碳科技60,2383.58,2272.78,2451.6,2263.67,2525073.0,736465453056.0,0,0
2023-12-29,399060,碳科技60,2274.27,2256.16,2274.65,2100.31,2424839.0,692484046848.0,0,0
2024-01-31,399060,碳科技60,2255.4,2036.86,2255.4,2030.94,3237915.0,836839669760.0,0,0
2024-02-29,399060,碳科技60,2029.61,2270.03,2275.55,1926.81,2868970.0,681133408256.0,0,0
2024-03-29,399060,碳科技60,2278.24,2329.67,2404.6,2256.57,4016795.0,1067135860736.0,0,0
2024-04-30,399060,碳科技60,2345.03,2384.76,2427.01,2256.63,3648538.0,907635195904.0,0,0
2024-05-31,399060,碳科技60,2434.54,2327.88,2471.72,2324.33,3182119.0,768314114048.0,0,0
2024-06-28,399060,碳科技60,2325.12,2183.43,2390.43,2179.22,2601066.0,667967946752.0,0,0
2024-07-31,399060,碳科技60,2179.89,2173.78,2231.62,2085.53,3275496.0,758641655808.0,0,0
2024-08-30,399060,碳科技60,2169.61,2109.66,2175.86,2026.64,2757263.0,570644824064.0,0,0
2024-09-30,399060,碳科技60,2104.46,2679.47,2688.55,2033.7,3416192.0,804425695232.0,0,0
2024-10-31,399060,碳科技60,3031.9,2599.46,3031.9,2467.42,5930634.0,1652695236608.0,0,0
2024-11-29,399060,碳科技60,2588.85,2616.47,2865.93,2540.21,6059891.0,1740613091328.0,0,0
2024-12-31,399060,碳科技60,2610.13,2599.38,2750.95,2580.22,4283506.0,1156493344768.0,0,0
2025-01-27,399060,碳科技60,2604.42,2545.82,2612.87,2464.84,3262643.0,881542103040.0,0,0
2025-02-28,399060,碳科技60,2566.34,2716.89,2797.32,2537.01,4721743.0,1512477032448.0,0,0
2025-03-31,399060,碳科技60,2729.15,2712.68,2820.11,2689.95,4028073.0,1219726147584.0,0,0
2025-04-30,399060,碳科技60,2712.27,2532.66,2718.57,2325.61,3596153.0,985443794944.0,0,0
2025-05-30,399060,碳科技60,2556.19,2570.24,2709.19,2548.45,2584365.0,811599659008.0,0,0
2025-06-30,399060,碳科技60,2566.64,2586.62,2610.37,2479.01,3290532.0,903876378624.0,0,0
2025-07-31,399060,碳科技60,2583.98,2635.93,2761.22,2564.04,4839968.0,1407187681280.0,0,0
2025-08-29,399060,碳科技60,2638.34,2995.04,3040.49,2627.55,5751416.0,1953869856768.0,0,0
2025-09-30,399060,碳科技60,3002.88,3463.68,3481.5,2913.85,9120266.0,3757432373248.0,0,0
2025-10-31,399060,碳科技60,3477.68,3484.72,3583.36,3239.91,6416463.0,2587287093248.0,0,0
2025-11-28,399060,碳科技60,3485.77,3359.41,3605.06,3246.16,6252190.0,2578576572416.0,0,0
2025-12-31,399060,碳科技60,3368.52,3430.63,3509.75,3277.43,5376127.0,2254162100224.0,0,0
2026-01-30,399060,碳科技60,3462.19,3500.67,3659.42,3435.35,8707537.0,3371893522432.0,0,0
2026-02-06,399060,碳科技60,3501.91,3505.2,3568.37,3435.24,1765527.0,650490806272.0,0,0
