日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2011-12-30,399381,1000能源,3918.66,3508.18,3918.92,3365.82,497596.0,61028155392.0,0,0
2012-01-31,399381,1000能源,3546.87,3800.27,3883.92,3365.66,759143.0,98347081728.0,0,0
2012-02-29,399381,1000能源,3786.07,4034.16,4167.05,3726.74,1145001.0,151220256768.0,0,0
2012-03-30,399381,1000能源,4015.07,3658.31,4139.36,3631.8,974170.0,132943421440.0,0,0
2012-04-27,399381,1000能源,3654.34,3956.67,4007.24,3646.46,679595.0,88222007296.0,0,0
2012-05-31,399381,1000能源,4015.74,3906.09,4138.72,3791.68,969885.0,137179168768.0,0,0
2012-06-29,399381,1000能源,3901.25,3344.97,3926.41,3264.9,650247.0,82729132032.0,0,0
2012-07-31,399381,1000能源,3395.26,3184.91,3412.09,3173.2,916351.0,101479399424.0,0,0
2012-08-31,399381,1000能源,3179.67,3011.37,3373.76,2982.63,857745.0,87645298688.0,0,0
2012-09-28,399381,1000能源,3005.83,3165.76,3245.13,2961.39,932310.0,96450723840.0,0,0
2012-10-31,399381,1000能源,3158.27,3082.22,3223.36,3040.92,677574.0,70187180032.0,0,0
2012-11-30,399381,1000能源,3081.02,2825.13,3186.41,2801.25,711671.0,62493179904.0,0,0
2012-12-31,399381,1000能源,2824.91,3284.79,3298.0,2725.72,1387713.0,133651677184.0,0,0
2013-01-31,399381,1000能源,3316.91,3439.65,3467.58,3225.94,1729963.0,188648210432.0,0,0
2013-02-28,399381,1000能源,3426.22,3384.57,3581.93,3265.95,1114794.0,127474360320.0,0,0
2013-03-29,399381,1000能源,3381.46,3212.94,3388.38,3205.12,1308909.0,144943841280.0,0,0
2013-04-26,399381,1000能源,3201.28,2972.83,3235.72,2968.51,723154.0,73182609408.0,0,0
2013-05-31,399381,1000能源,2958.63,3106.58,3149.79,2907.12,1300620.0,131626876928.0,0,0
2013-06-28,399381,1000能源,3105.13,2546.17,3139.04,2396.84,954908.0,85106761728.0,0,0
2013-07-31,399381,1000能源,2531.33,2414.64,2620.84,2374.01,1195984.0,97474232320.0,0,0
2013-08-30,399381,1000能源,2428.82,2529.25,2697.43,2422.36,1407709.0,118997073920.0,0,0
2013-09-30,399381,1000能源,2531.26,2573.3,2742.05,2508.6,1193376.0,98148204544.0,0,0
2013-10-31,399381,1000能源,2565.31,2612.82,2729.92,2543.7,1049939.0,94161960960.0,0,0
2013-11-29,399381,1000能源,2609.04,2701.34,2737.82,2566.39,1270035.0,109660585984.0,0,0
2013-12-31,399381,1000能源,2663.82,2466.41,2722.19,2412.71,1104008.0,84240482304.0,0,0
2014-01-30,399381,1000能源,2461.13,2257.0,2461.13,2248.99,859037.0,65624285184.0,0,0
2014-02-28,399381,1000能源,2251.33,2280.63,2478.6,2237.75,1238398.0,89666412544.0,0,0
2014-03-31,399381,1000能源,2272.44,2180.65,2310.22,2144.7,1351262.0,88328396800.0,0,0
2014-04-30,399381,1000能源,2186.47,2147.13,2308.13,2122.18,1132016.0,78404255744.0,0,0
2014-05-30,399381,1000能源,2142.95,2182.62,2286.47,2118.93,1162436.0,80303316992.0,0,0
2014-06-30,399381,1000能源,2180.15,2193.18,2213.97,2128.55,958623.0,60533993472.0,0,0
2014-07-31,399381,1000能源,2194.55,2385.12,2395.67,2142.0,2245437.0,139379474432.0,0,0
2014-08-29,399381,1000能源,2379.62,2443.14,2474.07,2373.64,3025648.0,199310147584.0,0,0
2014-09-30,399381,1000能源,2445.29,2565.84,2587.35,2434.8,2740152.0,203606228992.0,0,0
2014-10-31,399381,1000能源,2563.72,2514.86,2599.42,2371.17,1846887.0,147774504960.0,0,0
2014-11-28,399381,1000能源,2516.27,2609.55,2629.89,2445.67,2843701.0,221526933504.0,0,0
2014-12-31,399381,1000能源,2605.92,2951.6,3095.33,2603.19,6993165.0,591609659392.0,0,0
2015-01-30,399381,1000能源,2968.12,2909.52,3262.33,2827.01,4632151.0,430903951360.0,0,0
2015-02-27,399381,1000能源,2885.06,2982.79,2998.31,2760.12,2292576.0,193188347904.0,0,0
2015-03-31,399381,1000能源,2995.49,3326.63,3409.66,2922.75,5611205.0,556202459136.0,0,0
2015-04-30,399381,1000能源,3319.27,3962.73,4260.03,3312.68,8916193.0,999958446080.0,0,0
2015-05-29,399381,1000能源,3955.53,3911.02,4318.73,3572.32,6769924.0,790144548864.0,0,0
2015-06-30,399381,1000能源,3936.27,4011.78,4674.73,3660.51,8749003.0,1115178270720.0,0,0
2015-07-31,399381,1000能源,3922.83,3249.08,4036.39,2907.69,8994340.0,894185570304.0,0,0
2015-08-31,399381,1000能源,3203.77,2799.54,3695.58,2484.3,5254664.0,531215974400.0,0,0
2015-09-30,399381,1000能源,2767.24,2581.94,2824.53,2528.73,3087934.0,248364449792.0,0,0
2015-10-30,399381,1000能源,2678.65,2766.2,2898.47,2635.12,3138816.0,287385288704.0,0,0
2015-11-30,399381,1000能源,2726.45,2676.47,2989.54,2580.08,3428266.0,320514228224.0,0,0
2015-12-31,399381,1000能源,2673.73,2659.41,2768.8,2566.39,2342119.0,214257860608.0,0,0
