日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2012-01-31,399410,苏州率先,1008.87,979.4,1034.43,904.79,176175.0,16352402432.0,0,0
2012-02-29,399410,苏州率先,976.52,1109.61,1163.97,973.24,333348.0,34253436928.0,0,0
2012-03-30,399410,苏州率先,1106.83,1034.37,1209.96,1024.98,392787.0,43043430400.0,0,0
2012-04-27,399410,苏州率先,1040.11,1111.58,1146.21,1035.7,300082.0,26933286912.0,0,0
2012-05-31,399410,苏州率先,1127.03,1166.15,1168.97,1085.25,310923.0,30949410816.0,0,0
2012-06-29,399410,苏州率先,1168.68,1078.44,1169.85,1051.09,218509.0,21746814976.0,0,0
2012-07-31,399410,苏州率先,1085.33,994.4,1102.08,993.53,251238.0,26773948416.0,0,0
2012-08-31,399410,苏州率先,998.3,1019.43,1097.06,990.01,288095.0,28571533312.0,0,0
2012-09-28,399410,苏州率先,1016.61,1034.41,1116.75,989.03,273592.0,27507984384.0,0,0
2012-10-31,399410,苏州率先,1034.59,1034.98,1085.15,1022.15,206449.0,20810659840.0,0,0
2012-11-30,399410,苏州率先,1036.09,890.36,1052.28,872.65,220672.0,19461003264.0,0,0
2012-12-31,399410,苏州率先,889.6,1065.1,1065.1,858.15,394104.0,33136766976.0,0,0
2013-01-31,399410,苏州率先,1074.04,1135.9,1150.55,1039.3,518386.0,54056222720.0,0,0
2013-02-28,399410,苏州率先,1130.05,1201.02,1202.02,1117.58,366339.0,39419031552.0,0,0
2013-03-29,399410,苏州率先,1198.59,1192.93,1245.94,1153.52,491423.0,51621310464.0,0,0
2013-04-26,399410,苏州率先,1189.39,1192.71,1268.34,1124.59,334464.0,39358791680.0,0,0
2013-05-31,399410,苏州率先,1186.12,1462.94,1479.12,1184.84,635354.0,77188374528.0,0,0
2013-06-28,399410,苏州率先,1460.73,1243.31,1471.43,1164.68,434739.0,56863121408.0,0,0
2013-07-31,399410,苏州率先,1226.06,1278.68,1350.43,1221.35,649533.0,72433729536.0,0,0
2013-08-30,399410,苏州率先,1280.89,1303.19,1361.44,1272.2,554432.0,62384463872.0,0,0
2013-09-30,399410,苏州率先,1298.16,1353.72,1376.12,1288.55,447233.0,47806930944.0,0,0
2013-10-31,399410,苏州率先,1350.44,1316.09,1440.49,1269.69,500424.0,60473860096.0,0,0
2013-11-29,399410,苏州率先,1309.46,1406.99,1407.36,1265.33,405764.0,47098454016.0,0,0
2013-12-31,399410,苏州率先,1374.4,1354.28,1421.05,1299.47,390445.0,45002944512.0,0,0
2014-01-30,399410,苏州率先,1353.6,1346.88,1389.49,1265.98,401611.0,44766375936.0,0,0
2014-02-28,399410,苏州率先,1338.28,1355.67,1483.13,1314.43,484854.0,58793320448.0,0,0
2014-03-31,399410,苏州率先,1354.38,1273.18,1388.39,1263.54,425450.0,47402635264.0,0,0
2014-04-30,399410,苏州率先,1271.28,1229.76,1339.54,1194.17,355512.0,34487963648.0,0,0
2014-05-30,399410,苏州率先,1227.66,1236.11,1263.82,1198.19,295211.0,27913601024.0,0,0
2014-06-30,399410,苏州率先,1238.91,1297.06,1297.14,1214.77,389144.0,40725630976.0,0,0
2014-07-31,399410,苏州率先,1295.67,1387.14,1387.14,1288.81,578395.0,63582986240.0,0,0
2014-08-29,399410,苏州率先,1381.96,1427.55,1464.33,1363.96,578089.0,63084384256.0,0,0
2014-09-30,399410,苏州率先,1430.98,1644.17,1646.4,1430.51,853085.0,92430770176.0,0,0
2014-10-31,399410,苏州率先,1648.75,1672.54,1689.26,1562.1,682137.0,78117257216.0,0,0
2014-11-28,399410,苏州率先,1673.37,1839.73,1851.79,1652.7,766259.0,109957988352.0,0,0
2014-12-31,399410,苏州率先,1845.06,1838.41,1985.36,1777.87,1152905.0,175483650048.0,0,0
2015-01-30,399410,苏州率先,1836.69,2011.13,2077.8,1822.17,627579.0,111383887872.0,0,0
2015-02-27,399410,苏州率先,1981.27,2207.25,2209.05,1972.34,431926.0,75106672640.0,0,0
2015-03-31,399410,苏州率先,2242.84,2716.04,2750.9,2195.92,1266244.0,220577972224.0,0,0
2015-04-30,399410,苏州率先,2734.29,2967.74,3086.15,2715.12,1383743.0,286013095936.0,0,0
2015-05-29,399410,苏州率先,2968.53,3688.91,3923.93,2811.95,1310571.0,267335761920.0,0,0
2015-06-30,399410,苏州率先,3728.76,3320.67,4177.57,2917.03,1335202.0,295999340544.0,0,0
2015-07-31,399410,苏州率先,3283.44,2667.14,3391.15,2426.22,1156544.0,184304123904.0,0,0
2015-08-31,399410,苏州率先,2622.58,2138.29,2944.49,1978.37,968597.0,155710062592.0,0,0
2015-09-30,399410,苏州率先,2090.49,1992.13,2119.65,1765.42,813648.0,105369616384.0,0,0
2015-10-30,399410,苏州率先,2072.98,2432.64,2505.11,2049.32,1045139.0,153756073984.0,0,0
2015-11-30,399410,苏州率先,2390.52,2678.43,2888.39,2345.08,1532065.0,227300589568.0,0,0
2015-12-31,399410,苏州率先,2670.39,2862.36,2954.76,2562.15,1105756.0,178712526848.0,0,0
2016-01-29,399410,苏州率先,2860.5,1968.11,2863.49,1878.83,636489.0,92356984832.0,0,0
2016-02-29,399410,苏州率先,1963.05,1893.28,2208.99,1871.78,419062.0,58367655936.0,0,0
2016-03-31,399410,苏州率先,1899.44,2326.91,2357.91,1882.13,875190.0,123108024320.0,0,0
2016-04-29,399410,苏州率先,2315.27,2244.27,2424.86,2183.41,675100.0,107456299008.0,0,0
2016-05-31,399410,苏州率先,2244.26,2265.58,2355.79,2068.61,596812.0,92011921408.0,0,0
2016-06-30,399410,苏州率先,2273.34,2483.69,2503.98,2210.62,1001520.0,157859938304.0,0,0
2016-07-29,399410,苏州率先,2481.92,2417.11,2641.99,2389.15,847194.0,131708854272.0,0,0
2016-08-31,399410,苏州率先,2393.74,2613.72,2621.4,2347.07,780981.0,127063490560.0,0,0
2016-09-30,399410,苏州率先,2606.64,2527.83,2707.26,2500.05,748813.0,122809974784.0,0,0
2016-10-31,399410,苏州率先,2542.6,2561.95,2627.37,2542.0,675965.0,94921211904.0,0,0
2016-11-30,399410,苏州率先,2560.72,2580.75,2649.18,2523.76,903488.0,122358874112.0,0,0
2016-12-30,399410,苏州率先,2589.06,2381.34,2603.6,2357.65,509352.0,67705184256.0,0,0
2017-01-26,399410,苏州率先,2387.62,2339.53,2468.66,2201.19,365408.0,46509871104.0,0,0
2017-02-28,399410,苏州率先,2343.56,2432.12,2446.53,2328.35,400586.0,52156858368.0,0,0
2017-03-31,399410,苏州率先,2429.54,2473.94,2569.13,2411.44,543358.0,84425564160.0,0,0
2017-04-28,399410,苏州率先,2476.97,2325.31,2528.92,2255.84,335363.0,52513681408.0,0,0
2017-05-31,399410,苏州率先,2322.65,2193.03,2334.58,2117.65,288174.0,40238526464.0,0,0
2017-06-30,399410,苏州率先,2187.83,2298.3,2308.94,2117.08,370666.0,47639080960.0,0,0
2017-07-31,399410,苏州率先,2299.87,2281.9,2347.85,2137.14,515291.0,66051645440.0,0,0
2017-08-31,399410,苏州率先,2288.23,2335.24,2336.91,2221.42,574744.0,72675385344.0,0,0
2017-09-29,399410,苏州率先,2338.67,2456.72,2463.55,2330.45,731250.0,94236737536.0,0,0
2017-10-31,399410,苏州率先,2496.87,2419.4,2506.85,2358.29,579883.0,71963795456.0,0,0
2017-11-30,399410,苏州率先,2415.81,2514.81,2582.77,2373.91,803675.0,114176352256.0,0,0
2017-12-29,399410,苏州率先,2511.47,2493.22,2573.46,2450.72,665966.0,113111588864.0,0,0
2018-01-31,399410,苏州率先,2506.74,2412.86,2572.13,2395.67,987830.0,128778338304.0,0,0
2018-02-28,399410,苏州率先,2418.04,2367.19,2424.05,2144.14,576178.0,66994819072.0,0,0
2018-03-30,399410,苏州率先,2347.43,2349.6,2449.96,2185.19,887229.0,101210521600.0,0,0
2018-04-27,399410,苏州率先,2352.81,2204.44,2378.6,2165.6,576325.0,67513643008.0,0,0
2018-05-31,399410,苏州率先,2214.53,2130.99,2293.63,2092.03,598681.0,74834313216.0,0,0
2018-06-29,399410,苏州率先,2118.03,1846.1,2148.48,1773.26,529390.0,52204548096.0,0,0
2018-07-31,399410,苏州率先,1846.37,1859.68,1911.46,1725.97,885683.0,71086833664.0,0,0
2018-08-31,399410,苏州率先,1863.6,1737.73,1874.29,1702.63,921840.0,79544270848.0,0,0
2018-09-28,399410,苏州率先,1735.09,1687.75,1762.72,1625.05,801502.0,63270391808.0,0,0
2018-10-31,399410,苏州率先,1657.94,1538.5,1662.75,1378.74,885716.0,62413008896.0,0,0
2018-11-30,399410,苏州率先,1548.35,1534.25,1664.05,1496.76,1535029.0,111141281792.0,0,0
2018-12-28,399410,苏州率先,1586.67,1467.15,1614.03,1452.83,1266269.0,87537516544.0,0,0
2019-01-31,399410,苏州率先,1469.68,1445.55,1561.29,1414.89,1115432.0,86148513792.0,0,0
2019-02-28,399410,苏州率先,1448.47,1817.5,1865.75,1448.47,1469202.0,124071706624.0,0,0
2019-03-29,399410,苏州率先,1834.25,1937.19,1997.04,1800.97,1862493.0,185825083392.0,0,0
2019-04-30,399410,苏州率先,1952.5,1910.72,2095.43,1887.77,1643602.0,175782805504.0,0,0
2019-05-31,399410,苏州率先,1829.14,1695.05,1846.43,1656.69,1040314.0,97340514304.0,0,0
2019-06-28,399410,苏州率先,1703.29,1793.22,1811.65,1648.73,833302.0,79796256768.0,0,0
2019-07-31,399410,苏州率先,1839.38,1783.64,1860.71,1723.09,838066.0,100986765312.0,0,0
2019-08-30,399410,苏州率先,1775.68,1758.73,1805.36,1639.88,849304.0,107069882368.0,0,0
2019-09-30,399410,苏州率先,1758.72,1847.92,1987.8,1758.72,1123336.0,164707631104.0,0,0
2019-10-31,399410,苏州率先,1855.78,1824.9,1972.07,1822.11,845926.0,106789036032.0,0,0
2019-11-29,399410,苏州率先,1820.99,1795.72,1887.81,1744.02,828059.0,106476535808.0,0,0
2019-12-31,399410,苏州率先,1801.35,1966.5,1992.48,1779.91,1224554.0,168332115968.0,0,0
