日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2001-07-31,399231,农林指数,658.48,549.52,659.03,546.28,17337.0,2533176064.0,0,0
2001-08-31,399231,农林指数,551.43,540.46,575.74,529.6,16466.0,1846858880.0,0,0
2001-09-28,399231,农林指数,540.23,502.69,559.84,497.9,9651.0,1146101632.0,0,0
2001-10-31,399231,农林指数,502.4,451.51,505.81,407.5,13536.0,1598006016.0,0,0
2001-11-30,399231,农林指数,451.15,483.61,484.05,420.41,18653.0,2308527872.0,0,0
2001-12-31,399231,农林指数,485.23,452.49,495.79,439.9,14982.0,1801807616.0,0,0
2002-01-31,399231,农林指数,449.84,391.74,451.6,342.52,14034.0,1416272640.0,0,0
2002-02-28,399231,农林指数,393.12,401.91,406.91,389.03,12155.0,965978944.0,0,0
2002-03-29,399231,农林指数,401.64,445.9,474.01,394.94,68369.0,5821980672.0,0,0
2002-04-30,399231,农林指数,444.65,451.72,467.07,427.88,34697.0,3719665408.0,0,0
2002-05-31,399231,农林指数,453.2,399.44,453.99,397.07,17519.0,1857386240.0,0,0
2002-06-28,399231,农林指数,397.3,444.98,467.15,383.91,43144.0,4258000896.0,0,0
2002-07-31,399231,农林指数,443.71,418.85,447.47,416.95,21729.0,1952195712.0,0,0
2002-08-30,399231,农林指数,418.48,435.34,444.32,415.51,19676.0,2112387200.0,0,0
2002-09-27,399231,农林指数,435.7,408.08,441.63,407.89,11751.0,1291393280.0,0,0
2002-10-31,399231,农林指数,407.28,375.77,407.28,371.96,6522.0,603934912.0,0,0
2002-11-29,399231,农林指数,375.64,346.7,393.17,320.61,13016.0,1153496576.0,0,0
2002-12-31,399231,农林指数,347.09,330.63,356.69,327.68,14396.0,1245699200.0,0,0
2003-01-29,399231,农林指数,329.45,356.05,359.79,320.38,20014.0,1557212416.0,0,0
2003-02-28,399231,农林指数,355.79,362.89,368.31,350.67,8822.0,706575104.0,0,0
2003-03-31,399231,农林指数,362.39,343.59,364.85,331.9,9393.0,760939776.0,0,0
2003-04-30,399231,农林指数,344.28,328.1,362.7,321.58,27151.0,2085754624.0,0,0
2003-05-30,399231,农林指数,328.04,345.63,346.43,311.65,15590.0,1177232128.0,0,0
2003-06-30,399231,农林指数,346.28,323.17,348.06,322.82,13214.0,870760128.0,0,0
2003-07-31,399231,农林指数,322.61,309.81,330.39,308.19,13004.0,844605184.0,0,0
2003-08-29,399231,农林指数,309.72,302.86,321.3,298.84,11306.0,791693952.0,0,0
2003-09-30,399231,农林指数,302.32,285.1,312.39,280.36,11386.0,743888512.0,0,0
2003-10-31,399231,农林指数,285.25,272.3,294.31,264.99,12513.0,666996992.0,0,0
2003-11-28,399231,农林指数,272.21,273.25,281.86,247.72,22559.0,1190988160.0,0,0
2003-12-31,399231,农林指数,274.26,265.58,283.48,249.53,21190.0,1164148736.0,0,0
2004-01-30,399231,农林指数,265.4,296.39,301.43,261.59,22271.0,1235840896.0,0,0
2004-02-27,399231,农林指数,301.62,316.86,339.92,295.47,53315.0,3277740800.0,0,0
2004-03-31,399231,农林指数,316.95,340.03,344.62,315.51,46361.0,3263422976.0,0,0
2004-04-30,399231,农林指数,340.44,299.25,351.6,295.27,35894.0,2580186368.0,0,0
2004-05-31,399231,农林指数,298.75,288.87,304.88,282.2,11326.0,702724160.0,0,0
2004-06-30,399231,农林指数,289.46,244.95,297.84,242.85,16777.0,896544832.0,0,0
2004-07-30,399231,农林指数,244.75,240.54,256.9,234.35,13356.0,585679680.0,0,0
2004-08-31,399231,农林指数,239.35,235.58,247.28,227.64,14328.0,588555520.0,0,0
2004-09-30,399231,农林指数,235.18,245.62,272.69,230.51,31510.0,1490519424.0,0,0
2004-10-29,399231,农林指数,245.06,219.68,255.21,208.39,16039.0,692320704.0,0,0
2004-11-30,399231,农林指数,219.45,227.51,233.89,215.86,20300.0,796664192.0,0,0
2004-12-31,399231,农林指数,227.58,214.77,242.0,214.22,26396.0,1187791360.0,0,0
2005-01-31,399231,农林指数,214.27,195.34,224.02,194.87,22121.0,930477824.0,0,0
2005-02-28,399231,农林指数,193.34,216.71,217.71,191.07,20423.0,714044864.0,0,0
2005-03-31,399231,农林指数,216.95,187.34,222.61,183.83,31226.0,1242386816.0,0,0
2005-04-29,399231,农林指数,187.06,174.43,198.19,165.62,28887.0,1549168128.0,0,0
2005-05-31,399231,农林指数,174.44,164.29,174.94,159.55,16692.0,695891008.0,0,0
2005-06-30,399231,农林指数,163.84,162.19,175.07,155.6,25480.0,1164488192.0,0,0
2005-07-29,399231,农林指数,161.08,145.99,161.08,134.63,21453.0,808090112.0,0,0
2005-08-31,399231,农林指数,145.67,169.25,174.16,145.3,47604.0,1821784320.0,0,0
2005-09-30,399231,农林指数,169.36,170.42,186.53,165.34,49493.0,1741909248.0,0,0
2005-10-31,399231,农林指数,170.47,164.53,177.32,158.7,23293.0,799794624.0,0,0
2005-11-30,399231,农林指数,164.19,165.84,171.17,160.08,29733.0,915343552.0,0,0
2005-12-30,399231,农林指数,165.73,171.23,174.15,158.23,28263.0,1102292608.0,0,0
2006-01-25,399231,农林指数,172.25,179.18,188.06,170.29,32389.0,1374520832.0,0,0
2006-02-28,399231,农林指数,179.45,191.16,193.24,178.78,42072.0,1630811392.0,0,0
