日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2009-07-31,000048,责任指数,996.21,1193.77,1197.7,996.21,8244960.0,1284163764224.0,0,0
2009-08-31,000048,责任指数,1200.48,872.83,1210.87,871.42,6439399.0,1004501532672.0,54333,1
2009-09-30,000048,责任指数,867.44,934.37,1037.02,867.44,5389917.0,798009196544.0,0,0
2009-10-30,000048,责任指数,957.81,1030.63,1081.61,955.14,3552640.0,542748016640.0,0,0
2009-11-30,000048,责任指数,1005.73,1080.68,1148.26,1002.7,6018166.0,934612238336.0,0,0
2009-12-31,000048,责任指数,1078.18,1107.69,1133.8,1011.11,5281957.0,817510219776.0,0,0
2010-01-29,000048,责任指数,1113.14,993.31,1124.6,985.72,4774755.0,768008388608.0,0,0
2010-02-26,000048,责任指数,990.71,1015.06,1020.52,961.09,2156850.0,329980674048.0,0,0
2010-03-31,000048,责任指数,1017.89,1046.32,1055.47,987.28,3466588.0,533236187136.0,0,0
2010-04-30,000048,责任指数,1047.57,964.68,1076.8,948.62,3913486.0,618479484928.0,0,0
2010-05-31,000048,责任指数,940.65,869.12,957.4,834.26,3248479.0,465142546432.0,0,0
2010-06-30,000048,责任指数,863.95,808.46,873.16,803.47,2397223.0,316762062848.0,0,0
2010-07-30,000048,责任指数,806.8,899.94,905.63,777.96,3191116.0,382786076672.0,0,0
2010-08-31,000048,责任指数,899.29,895.92,923.22,870.65,3851663.0,511445106688.0,0,0
2010-09-30,000048,责任指数,897.16,896.71,922.33,861.83,3384149.0,518184239104.0,0,0
2010-10-29,000048,责任指数,904.94,1029.47,1073.85,903.06,6189990.0,1023986302976.0,0,0
2010-11-30,000048,责任指数,1031.5,947.67,1080.3,927.05,6432278.0,1090447081472.0,0,0
2010-12-31,000048,责任指数,944.36,948.23,991.84,919.44,4185133.0,661716795392.0,0,0
2011-01-31,000048,责任指数,956.88,933.63,978.74,894.01,3791251.0,557053902848.0,0,0
2011-02-28,000048,责任指数,935.89,977.47,990.17,921.53,3400641.0,520651964416.0,0,0
2011-03-31,000048,责任指数,978.15,1000.47,1033.37,965.37,5220977.0,881229234176.0,0,0
2011-04-29,000048,责任指数,1002.17,1003.83,1063.56,988.76,3838960.0,609679507456.0,0,0
2011-05-31,000048,责任指数,1002.78,949.43,1009.02,929.97,2569263.0,406154772480.0,0,0
2011-06-30,000048,责任指数,946.72,951.48,959.02,897.07,2657566.0,410151649280.0,0,0
2011-07-29,000048,责任指数,954.13,920.34,982.46,909.56,3323860.0,473563693056.0,0,0
2011-08-31,000048,责任指数,919.3,887.77,926.78,831.91,3211744.0,391447871488.0,0,0
2011-09-30,000048,责任指数,889.41,805.0,897.58,802.14,2215814.0,246983802880.0,0,0
2011-10-31,000048,责任指数,806.97,853.17,865.78,785.97,2236246.0,243663896576.0,0,0
2011-11-30,000048,责任指数,846.19,793.0,879.61,789.39,2750418.0,313602768896.0,0,0
2011-12-30,000048,责任指数,819.46,769.81,832.41,743.65,2087211.0,216881610752.0,0,0
2012-01-31,000048,责任指数,775.67,817.41,834.95,745.67,2125445.0,225513013248.0,0,0
2012-02-29,000048,责任指数,815.27,865.19,882.24,802.73,3495953.0,380588228608.0,0,0
2012-03-30,000048,责任指数,862.15,804.43,885.39,793.14,3685800.0,424666234880.0,0,0
2012-04-27,000048,责任指数,802.64,858.0,865.8,798.32,2534217.0,283662811136.0,0,0
2012-05-31,000048,责任指数,870.43,854.19,886.02,832.02,3560077.0,418565947392.0,0,0
2012-06-29,000048,责任指数,854.37,805.2,859.31,789.22,2399099.0,279849664512.0,0,0
2012-07-31,000048,责任指数,809.03,762.53,812.94,757.22,2873772.0,303780462592.0,0,0
2012-08-31,000048,责任指数,762.99,723.54,783.55,718.35,2494341.0,259110928384.0,0,0
2012-09-28,000048,责任指数,720.88,741.34,762.37,703.25,2800293.0,263989854208.0,0,0
2012-10-31,000048,责任指数,741.03,728.78,761.07,721.41,1996355.0,185750011904.0,0,0
2012-11-30,000048,责任指数,729.29,706.21,752.22,695.86,2296938.0,205340573696.0,0,0
2012-12-31,000048,责任指数,705.52,873.08,873.14,699.88,4830250.0,463206154240.0,0,0
2013-01-31,000048,责任指数,886.54,942.51,946.27,852.53,5560619.0,605448241152.0,0,0
2013-02-28,000048,责任指数,938.82,925.26,988.05,882.38,4441494.0,509107601408.0,0,0
2013-03-29,000048,责任指数,924.92,850.4,928.29,841.18,4947449.0,550330564608.0,0,0
2013-04-26,000048,责任指数,846.5,841.96,875.84,825.71,3326062.0,348405137408.0,0,0
2013-05-31,000048,责任指数,837.72,885.23,904.92,832.56,4537083.0,490413326336.0,0,0
2013-06-28,000048,责任指数,883.62,739.73,889.95,674.25,3417119.0,335176204288.0,0,0
2013-07-31,000048,责任指数,734.91,725.12,791.35,714.42,4309311.0,391250051072.0,0,0
