日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2016-12-30,000170,50AH优选,4239.57,4286.51,4291.02,4236.61,602054.0,56045404160.0,0,0
2017-01-26,000170,50AH优选,4277.14,4432.09,4435.75,4269.33,3252973.0,319422693376.0,0,0
2017-02-28,000170,50AH优选,4397.2,4500.6,4608.47,4351.41,4462122.0,414252793856.0,0,0
2017-03-31,000170,50AH优选,4510.39,4485.6,4585.41,4447.84,5032091.0,505679085568.0,0,0
2017-04-28,000170,50AH优选,4516.63,4455.66,4537.2,4378.84,3789669.0,413498048512.0,0,0
2017-05-31,000170,50AH优选,4459.22,4639.76,4690.31,4342.77,3724587.0,422156959744.0,0,0
2017-06-30,000170,50AH优选,4634.73,4664.74,4725.33,4544.92,3930082.0,503470391296.0,0,0
2017-07-31,000170,50AH优选,4662.86,4804.9,4867.98,4591.14,4645851.0,554272423936.0,0,0
2017-08-31,000170,50AH优选,4811.13,4898.65,4995.3,4672.32,5738342.0,641050017792.0,0,0
2017-09-29,000170,50AH优选,4898.34,4809.23,4927.51,4766.4,4535527.0,490964647936.0,0,0
2017-10-31,000170,50AH优选,4992.85,5068.47,5164.62,4907.94,3513678.0,412049702912.0,0,0
2017-11-30,000170,50AH优选,5082.58,5112.57,5446.42,5025.31,6513212.0,806913835008.0,0,0
2017-12-29,000170,50AH优选,5126.31,5171.16,5210.52,4992.85,3960362.0,507372175360.0,0,0
2018-01-31,000170,50AH优选,5186.37,5695.71,5889.03,5186.35,9923969.0,1159648772096.0,0,0
2018-02-28,000170,50AH优选,5728.83,5258.7,5767.12,4966.28,5915567.0,684734808064.0,0,0
2018-03-30,000170,50AH优选,5213.1,4963.18,5376.3,4881.51,5098421.0,626439684096.0,0,0
2018-04-27,000170,50AH优选,4966.04,4937.62,5160.35,4873.68,3693483.0,457271017472.0,0,0
2018-05-31,000170,50AH优选,5001.47,5011.56,5189.41,4902.46,3994540.0,501544419328.0,0,0
2018-06-29,000170,50AH优选,5024.7,4692.08,5148.72,4559.49,4335270.0,615473807360.0,0,0
2018-07-31,000170,50AH优选,4685.5,4834.92,4891.32,4413.77,4453972.0,576633110528.0,0,0
2018-08-31,000170,50AH优选,4858.74,4689.01,4881.45,4504.91,4201332.0,532108902400.0,0,0
2018-09-28,000170,50AH优选,4667.39,4898.16,4926.21,4445.68,3394937.0,435740672000.0,0,0
2018-10-31,000170,50AH优选,4761.26,4574.2,4787.14,4416.3,3858372.0,534953164800.0,0,0
2018-11-30,000170,50AH优选,4621.27,4651.56,4800.63,4579.08,3722152.0,457303425024.0,0,0
2018-12-28,000170,50AH优选,4792.6,4359.5,4810.44,4328.7,3109523.0,397847887872.0,0,0
2019-01-31,000170,50AH优选,4387.08,4758.71,4764.2,4269.02,4042916.0,491366285312.0,0,0
2019-02-28,000170,50AH优选,4805.44,5149.28,5270.81,4766.91,4593548.0,567270113280.0,0,0
2019-03-29,000170,50AH优选,5197.73,5298.61,5423.66,5017.1,7013564.0,959647973376.0,0,0
2019-04-30,000170,50AH优选,5351.35,5496.93,5638.49,5351.33,6597241.0,935647444992.0,0,0
2019-05-31,000170,50AH优选,5346.47,5079.32,5373.68,4963.87,5299875.0,716012060672.0,0,0
2019-06-28,000170,50AH优选,5093.11,5389.5,5483.71,5001.43,4252403.0,576956399616.0,0,0
2019-07-31,000170,50AH优选,5450.04,5336.14,5528.81,5260.4,3843803.0,570687553536.0,0,0
2019-08-30,000170,50AH优选,5311.48,5283.62,5350.58,4996.29,4935718.0,605690658816.0,0,0
2019-09-30,000170,50AH优选,5277.88,5359.97,5555.66,5268.23,4308348.0,556555173888.0,0,0
2019-10-31,000170,50AH优选,5352.68,5425.88,5589.94,5335.42,3348829.0,451261071360.0,0,0
2019-11-29,000170,50AH优选,5431.04,5332.06,5650.39,5312.57,4030668.0,542167695360.0,0,0
