日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2020-07-31,000888,上证收益,3320.89,3313.46,3379.99,3183.71,31947678.0,4378589921280.0,0,0
2020-08-31,000888,上证收益,3335.71,3402.98,3459.26,3273.47,73591264.0,9621175533568.0,0,0
2020-09-30,000888,上证收益,3397.03,3227.09,3429.63,3212.67,49062292.0,6193724522496.0,0,0
2020-10-30,000888,上证收益,3271.77,3234.31,3376.18,3234.01,30369614.0,4268415516672.0,0,0
2020-11-30,000888,上证收益,3238.52,3402.33,3461.6,3223.35,56805768.0,7256434278400.0,0,0
2020-12-31,000888,上证收益,3399.56,3484.26,3484.76,3336.07,64451464.0,8351828148224.0,0,0
2021-01-29,000888,上证收益,3485.88,3494.29,3646.13,3461.87,66396240.0,9659810316288.0,0,0
2021-02-26,000888,上证收益,3488.38,3520.39,3733.08,3480.79,48407380.0,6510009122816.0,0,0
2021-03-31,000888,上证收益,3542.86,3453.19,3588.6,3339.26,74406320.0,8402503729152.0,0,0
2021-04-30,000888,上证收益,3456.1,3460.06,3510.08,3385.56,56952680.0,6871377248256.0,0,0
2021-05-31,000888,上证收益,3459.28,3633.57,3638.92,3401.23,58016832.0,7196231860224.0,0,0
2021-06-30,000888,上证收益,3627.03,3638.32,3655.91,3539.22,66836452.0,9302425206784.0,0,0
2021-07-30,000888,上证收益,3647.98,3472.33,3652.24,3399.21,79039496.0,11542100705280.0,0,0
2021-08-31,000888,上证收益,3460.47,3626.27,3626.27,3442.88,89426592.0,12702372069376.0,0,0
2021-09-30,000888,上证收益,3626.2,3654.16,3808.12,3606.21,107290808.0,12897807761408.0,0,0
2021-10-29,000888,上证收益,3696.07,3634.42,3711.88,3590.93,56181672.0,7297684733952.0,0,0
2021-11-30,000888,上证收益,3617.07,3651.62,3688.98,3539.09,71513224.0,10298737033216.0,0,0
2021-12-31,000888,上证收益,3649.57,3729.5,3796.86,3647.34,86387128.0,10946420408320.0,0,0
2022-01-28,000888,上证收益,3739.1,3444.32,3739.1,3440.98,66257204.0,8254810750976.0,0,0
2022-02-28,000888,上证收益,3491.78,3547.67,3584.42,3479.8,53772536.0,6255948070912.0,0,0
2022-03-31,000888,上证收益,3556.95,3332.39,3584.95,3105.51,87020064.0,10054196527104.0,0,0
2022-04-29,000888,上证收益,3314.42,3123.4,3366.46,2937.73,74779080.0,7645060661248.0,0,0
2022-05-31,000888,上证收益,3121.18,3272.03,3272.03,3039.43,67472736.0,7158447996928.0,0,0
2022-06-30,000888,上证收益,3266.41,3517.17,3535.18,3248.99,87393880.0,10510690942976.0,0,0
2022-07-29,000888,上证收益,3518.96,3407.56,3538.99,3373.48,68808704.0,8770869526528.0,0,0
2022-08-31,000888,上证收益,3400.77,3359.03,3452.46,3311.47,70500104.0,9487514599424.0,0,0
2022-09-30,000888,上证收益,3353.15,3177.05,3437.15,3176.8,54901560.0,6557336600576.0,0,0
2022-10-31,000888,上证收益,3179.72,3040.62,3253.5,3035.95,41386340.0,5445387288576.0,0,0
2022-11-30,000888,上证收益,3046.95,3311.87,3317.65,3046.95,68690784.0,8584437432320.0,0,0
2022-12-30,000888,上证收益,3350.42,3250.87,3388.25,3188.37,61403320.0,7216983703552.0,0,0
2023-01-31,000888,上证收益,3249.04,3426.01,3482.0,3235.77,41334324.0,5283874603008.0,0,0
2023-02-28,000888,上证收益,3432.88,3451.2,3480.72,3392.71,56274504.0,7206064881664.0,0,0
2023-03-31,000888,上证收益,3450.71,3444.1,3517.12,3388.44,72471544.0,9143252418560.0,0,0
2023-04-28,000888,上证收益,3448.82,3498.12,3571.39,3404.42,67156064.0,9367171629056.0,0,0
2023-05-31,000888,上证收益,3480.47,3379.41,3598.59,3339.03,70506152.0,8227346972672.0,0,0
2023-06-30,000888,上证收益,3371.24,3406.25,3465.85,3336.13,59046588.0,7796659060736.0,0,0
2023-07-31,000888,上证收益,3413.95,3543.53,3572.36,3396.56,58894720.0,7296055246848.0,0,0
2023-08-31,000888,上证收益,3541.19,3363.72,3564.33,3292.6,77165152.0,8319037079552.0,0,0
2023-09-28,000888,上证收益,3370.49,3357.45,3425.52,3324.02,52613900.0,6044891742208.0,0,0
2023-10-31,000888,上证收益,3346.15,3259.9,3354.87,3158.75,48886472.0,5696059342848.0,0,0
2023-11-30,000888,上证收益,3280.87,3272.19,3333.81,3249.79,64943192.0,7770720960512.0,0,0
2023-12-29,000888,上证收益,3269.68,3215.59,3280.76,3121.77,60585644.0,6897411293184.0,0,0
2024-01-31,000888,上证收益,3213.25,3014.36,3214.77,2952.87,69252112.0,7238958710784.0,0,0
2024-02-29,000888,上证收益,2998.01,3259.46,3277.0,2863.7,65625696.0,6458329006080.0,0,0
2024-03-29,000888,上证收益,3258.0,3287.58,3336.53,3230.74,77207024.0,8974013300736.0,0,0
2024-04-30,000888,上证收益,3296.07,3357.27,3373.33,3239.01,76478624.0,8115943112704.0,0,0
2024-05-31,000888,上证收益,3387.25,3342.38,3432.64,3342.38,69969584.0,7429683150848.0,0,0
2024-06-28,000888,上证收益,3341.68,3244.55,3350.08,3204.97,57013512.0,6092489228288.0,0,0
2024-07-31,000888,上证收益,3242.31,3253.6,3300.85,3171.87,66355884.0,6785899429888.0,0,0
2024-08-30,000888,上证收益,3255.43,3152.37,3264.01,3122.6,59659424.0,5665586675712.0,0,0
2024-09-30,000888,上证收益,3141.59,3707.71,3732.26,2985.73,69499736.0,6504374599680.0,0,0
2024-10-31,000888,上证收益,4083.23,3648.7,4083.23,3505.9,125420600.0,14322784796672.0,0,0
2024-11-29,000888,上证收益,3644.26,3702.68,3905.19,3591.98,144398096.0,16343172644864.0,0,0
2024-12-31,000888,上证收益,3704.99,3734.82,3890.46,3698.9,129359216.0,13907902070784.0,0,0
2025-01-27,000888,上证收益,3730.56,3633.59,3734.77,3506.83,76371176.0,8649227370496.0,0,0
2025-02-28,000888,上证收益,3655.46,3712.23,3788.11,3599.7,97323032.0,12657258135552.0,0,0
2025-03-31,000888,上证收益,3720.64,3728.91,3844.34,3686.14,100349880.0,12506396360704.0,22474,24544
2025-04-30,000888,上证收益,3734.46,3668.82,3757.29,3399.08,95210512.0,10820728651776.0,25563,21608
2025-05-30,000888,上证收益,3686.98,3750.49,3825.03,3677.73,77693176.0,8915754418176.0,21567,20975
2025-06-30,000888,上证收益,3742.34,3886.55,3905.36,3742.34,85951032.0,10192829808640.0,23883,20736
2025-07-31,000888,上证收益,3888.37,4061.98,4132.3,3882.95,132288208.0,15589074534400.0,26656,24769
2025-08-29,000888,上证收益,4056.48,4390.49,4425.19,4032.56,136183376.0,20071887929344.0,26041,20938
2025-09-30,000888,上证收益,4404.13,4426.84,4444.22,4249.32,143366480.0,22670485749760.0,23537,26164
2025-10-31,000888,上证收益,4444.55,4513.88,4594.77,4332.8,108093176.0,16331343659008.0,19389,19103
2025-11-28,000888,上证收益,4513.07,4441.56,4606.06,4359.08,113517400.0,16138812522496.0,21598,23698
2025-12-31,000888,上证收益,4447.98,4545.51,4562.82,4366.96,117175728.0,17803729960960.0,24750,27265
2026-01-30,000888,上证收益,4566.3,4720.61,4801.61,4562.41,152407840.0,25954596421632.0,24514,21025
2026-02-06,000888,上证收益,4676.77,4662.02,4705.37,4588.59,31983242.0,5183441469440.0,5601,5841
