日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2007-07-31,399356,CBN珠江,4699.13,5835.22,5839.93,4440.49,1120589.0,267205656576.0,0,0
2007-08-31,399356,CBN珠江,5864.73,7031.89,7230.29,5649.43,1598528.0,451020128256.0,0,0
2007-09-28,399356,CBN珠江,7067.85,7303.12,7311.46,6514.21,1262801.0,365875331072.0,0,0
2007-10-31,399356,CBN珠江,7482.26,8002.31,8008.9,7303.72,1013670.0,302477049856.0,0,0
2007-11-30,399356,CBN珠江,8002.85,6517.88,8050.87,6259.3,667110.0,233144860672.0,0,0
2007-12-28,399356,CBN珠江,6480.53,6811.66,7039.67,6160.27,858195.0,266171514880.0,0,0
2008-01-31,399356,CBN珠江,6811.86,5842.9,7431.44,5719.81,1256402.0,409764855808.0,0,0
2008-02-29,399356,CBN珠江,5853.63,5656.74,6428.03,5316.79,506796.0,160791134208.0,0,0
2008-03-31,399356,CBN珠江,5601.6,5060.57,5823.4,4612.59,930900.0,269145276416.0,0,0
2008-04-30,399356,CBN珠江,5033.4,5502.18,5529.09,4234.6,1300879.0,334821982208.0,0,0
2008-05-30,399356,CBN珠江,5577.58,4694.78,5607.6,4546.65,1116648.0,245516238848.0,0,0
2008-06-30,399356,CBN珠江,4671.29,3724.86,4733.71,3578.45,789396.0,113369997312.0,0,0
2008-07-31,399356,CBN珠江,3734.61,3659.67,3982.3,3287.09,1335994.0,172900532224.0,0,0
2008-08-29,399356,CBN珠江,3636.88,3383.29,3807.39,3120.04,667728.0,79400853504.0,0,0
2008-09-26,399356,CBN珠江,3355.41,2845.76,3355.41,2347.92,903074.0,96774070272.0,0,0
2008-10-31,399356,CBN珠江,2810.87,2096.77,2810.87,1953.54,1425131.0,127955623936.0,0,0
2008-11-28,399356,CBN珠江,2073.93,2280.56,2536.13,2031.19,1936084.0,162215755776.0,0,0
2008-12-31,399356,CBN珠江,2276.84,2375.13,2748.26,2250.21,2046235.0,186171179008.0,0,0
2009-01-23,399356,CBN珠江,2433.98,2624.05,2698.33,2409.62,1202648.0,111727853568.0,0,0
2009-02-27,399356,CBN珠江,2656.02,2850.21,3236.37,2618.29,3043027.0,304990355456.0,0,0
2009-03-31,399356,CBN珠江,2827.95,3388.23,3428.63,2804.51,2660320.0,303719153664.0,0,0
2009-04-30,399356,CBN珠江,3401.92,3512.17,3617.91,3299.26,2623456.0,307735986176.0,0,0
2009-05-27,399356,CBN珠江,3522.31,3734.86,3917.81,3508.61,1962042.0,248116625408.0,0,0
2009-06-30,399356,CBN珠江,3808.63,4543.4,4592.3,3808.63,2419295.0,340764393472.0,0,0
2009-07-31,399356,CBN珠江,4531.89,5178.63,5327.2,4525.77,3496032.0,531089358848.0,0,0
2009-08-31,399356,CBN珠江,5191.93,3813.31,5232.84,3807.99,2590589.0,391060520960.0,0,0
2009-09-30,399356,CBN珠江,3797.0,4209.89,4615.08,3794.03,2068688.0,288075350016.0,0,0
2009-10-30,399356,CBN珠江,4314.25,4753.53,4975.42,4293.86,1489942.0,222243782656.0,0,0
2009-11-30,399356,CBN珠江,4631.2,4889.11,5246.53,4614.17,2763806.0,413576921088.0,0,0
2009-12-31,399356,CBN珠江,4877.45,4834.56,5126.89,4435.16,2385721.0,364259868672.0,0,0
2010-01-29,399356,CBN珠江,4847.84,4249.11,4860.16,4201.88,2444632.0,410886569984.0,0,0
2010-02-26,399356,CBN珠江,4244.59,4342.46,4370.92,4151.59,1121592.0,186046087168.0,0,0
2010-03-31,399356,CBN珠江,4356.48,4573.89,4604.84,4267.55,1821302.0,293371707392.0,0,0
2010-04-30,399356,CBN珠江,4578.35,4132.26,4665.31,4078.25,2079313.0,326208978944.0,0,0
2010-05-31,399356,CBN珠江,4056.75,3669.11,4067.22,3512.75,1995341.0,258091319296.0,0,0
2010-06-30,399356,CBN珠江,3648.45,3504.21,3799.57,3486.13,1419141.0,173246857216.0,0,0
2010-07-30,399356,CBN珠江,3501.64,3923.3,3943.98,3413.78,1824697.0,192556990464.0,0,0
2010-08-31,399356,CBN珠江,3922.83,3893.23,3995.3,3791.02,2334703.0,274454757376.0,0,0
2010-09-30,399356,CBN珠江,3895.39,3914.0,4045.58,3773.09,1902225.0,255060262912.0,0,0
2010-10-29,399356,CBN珠江,3927.72,4562.75,4796.78,3922.61,3206715.0,478030233600.0,0,0
2010-11-30,399356,CBN珠江,4565.04,4169.4,4808.88,4088.92,3216576.0,495089025024.0,0,0
2010-12-31,399356,CBN珠江,4155.01,4200.3,4429.05,4075.95,2127532.0,320420216832.0,0,0
2011-01-31,399356,CBN珠江,4229.51,4033.67,4324.44,3893.34,2008025.0,267233607680.0,0,0
2011-02-28,399356,CBN珠江,4041.8,4309.86,4346.76,3987.38,1939031.0,285102735360.0,0,0
2011-03-31,399356,CBN珠江,4313.03,4317.88,4543.94,4228.59,2758067.0,405516419072.0,0,0
2011-04-29,399356,CBN珠江,4309.52,4301.88,4576.5,4234.56,2089019.0,284669378560.0,0,0
2011-05-31,399356,CBN珠江,4300.51,4053.14,4326.23,3976.02,1649819.0,176059023360.0,0,0
2011-06-30,399356,CBN珠江,4041.7,4170.12,4188.76,3877.7,1620427.0,169023127552.0,0,0
2011-07-29,399356,CBN珠江,4181.03,4001.13,4319.74,3953.8,1811010.0,223490883584.0,0,0
2011-08-31,399356,CBN珠江,3994.43,3782.56,4038.56,3615.51,1685124.0,187155431424.0,0,0
2011-09-30,399356,CBN珠江,3793.95,3396.52,3839.65,3383.02,1205116.0,127604883456.0,0,0
2011-10-31,399356,CBN珠江,3407.73,3609.9,3696.03,3298.51,1294967.0,126982610944.0,0,0
2011-11-30,399356,CBN珠江,3574.59,3291.08,3725.5,3277.57,1657505.0,169411149824.0,0,0
2011-12-30,399356,CBN珠江,3424.7,3196.36,3479.69,3086.45,1293935.0,122509099008.0,0,0
2012-01-31,399356,CBN珠江,3217.57,3387.11,3483.25,3082.57,1294317.0,121619873792.0,0,0
2012-02-29,399356,CBN珠江,3378.62,3623.94,3737.31,3324.79,2300877.0,221557506048.0,0,0
2012-03-30,399356,CBN珠江,3609.37,3409.66,3765.84,3344.51,2141568.0,216004771840.0,0,0
2012-04-27,399356,CBN珠江,3403.74,3662.63,3706.11,3386.74,1516932.0,165184208896.0,0,0
2012-05-31,399356,CBN珠江,3723.73,3721.69,3791.24,3575.77,1789408.0,194610970624.0,0,0
2012-06-29,399356,CBN珠江,3724.3,3588.53,3750.99,3523.47,1325561.0,148946927616.0,0,0
2012-07-31,399356,CBN珠江,3606.93,3403.77,3660.07,3363.9,1451827.0,147882065920.0,0,0
2012-08-31,399356,CBN珠江,3404.85,3119.15,3458.3,3078.24,1410608.0,134425968640.0,0,0
2012-09-28,399356,CBN珠江,3109.05,3284.78,3345.91,3077.31,1534106.0,135423172608.0,0,0
2012-10-31,399356,CBN珠江,3283.9,3207.05,3360.64,3145.65,1205349.0,101199503360.0,0,0
2012-11-30,399356,CBN珠江,3206.05,3107.18,3311.87,3042.65,1230239.0,105906528256.0,0,0
2012-12-31,399356,CBN珠江,3104.87,3856.68,3856.68,3085.06,2307292.0,226525462528.0,0,0
2013-01-31,399356,CBN珠江,3907.95,4190.76,4246.75,3770.6,2841378.0,327460454400.0,0,0
2013-02-28,399356,CBN珠江,4176.85,4139.65,4335.17,3895.87,2169370.0,272615964672.0,0,0
2013-03-29,399356,CBN珠江,4137.25,3806.71,4157.12,3756.61,2731173.0,324300701696.0,0,0
2013-04-26,399356,CBN珠江,3805.25,3768.08,3994.15,3716.89,1880991.0,223490752512.0,0,0
2013-05-31,399356,CBN珠江,3746.4,4089.11,4208.38,3738.31,2759103.0,341497675776.0,0,0
2013-06-28,399356,CBN珠江,4092.15,3470.42,4142.71,3117.28,2136000.0,230089768960.0,0,0
2013-07-31,399356,CBN珠江,3451.46,3479.0,3773.34,3363.38,2836936.0,300647022592.0,0,0
2013-08-30,399356,CBN珠江,3501.9,3579.45,3817.65,3491.51,2573336.0,268536299520.0,0,0
2013-09-30,399356,CBN珠江,3587.93,3673.2,3988.31,3556.32,2934286.0,303499542528.0,0,0
2013-10-31,399356,CBN珠江,3668.35,3706.72,3776.99,3605.32,2516214.0,254241865728.0,0,0
2013-11-29,399356,CBN珠江,3707.38,3812.79,3856.83,3513.95,2393031.0,266431119360.0,0,0
2013-12-31,399356,CBN珠江,3811.03,3750.92,3940.5,3581.03,2438157.0,275153649664.0,0,0
2014-01-30,399356,CBN珠江,3731.94,3543.39,3739.33,3489.29,2081988.0,216377229312.0,0,0
2014-02-28,399356,CBN珠江,3509.03,3435.51,3705.31,3349.25,2348418.0,237828636672.0,0,0
2014-03-31,399356,CBN珠江,3415.3,3425.46,3465.55,3277.28,2378776.0,236019548160.0,0,0
2014-04-30,399356,CBN珠江,3425.36,3492.7,3711.63,3419.05,2236640.0,253064445952.0,0,0
2014-05-30,399356,CBN珠江,3474.02,3545.35,3584.93,3385.33,1649787.0,173431160832.0,0,0
2014-06-30,399356,CBN珠江,3543.24,3550.88,3614.26,3469.7,1535476.0,168363671552.0,0,0
2014-07-31,399356,CBN珠江,3558.16,3897.73,3898.67,3497.4,2569312.0,284109832192.0,0,0
2014-08-29,399356,CBN珠江,3885.23,3806.38,3948.51,3761.52,2701522.0,306089951232.0,0,0
