日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2004-01-30,000123,上证180动态,2612.24,2809.12,2887.98,2612.24,805930.0,69179318272.0,0,0
2004-02-27,000123,上证180动态,2859.94,2926.92,3067.73,2816.35,1326889.0,120183160832.0,0,0
2004-03-31,000123,上证180动态,2910.43,2965.46,3012.97,2809.98,904980.0,83906994176.0,0,0
2004-04-30,000123,上证180动态,2969.19,2684.66,3021.7,2650.12,801486.0,69677768704.0,0,0
2004-05-31,000123,上证180动态,2690.76,2620.15,2696.35,2547.35,386849.0,29640491008.0,0,0
2004-06-30,000123,上证180动态,2620.29,2321.44,2662.11,2281.46,527450.0,38244700160.0,0,0
2004-07-30,000123,上证180动态,2318.83,2354.5,2478.89,2318.83,568495.0,41343201280.0,0,0
2004-08-31,000123,上证180动态,2339.28,2290.37,2402.64,2233.79,420243.0,29517723648.0,0,0
2004-09-30,000123,上证180动态,2287.28,2403.96,2583.64,2142.16,892867.0,61296988160.0,0,0
2004-10-29,000123,上证180动态,2404.71,2257.95,2482.35,2212.98,675782.0,47387406336.0,0,0
2004-11-30,000123,上证180动态,2256.75,2323.73,2399.69,2213.78,743663.0,47878909952.0,0,0
2004-12-31,000123,上证180动态,2323.73,2185.41,2358.9,2173.79,595483.0,37267447808.0,0,0
2005-01-31,000123,上证180动态,2166.52,2044.78,2176.38,2036.36,487503.0,27962456064.0,0,0
2005-02-28,000123,上证180动态,2039.62,2249.14,2295.32,2039.62,590538.0,34667507712.0,0,0
2005-03-31,000123,上证180动态,2246.37,2014.09,2277.55,1985.8,769506.0,48274391040.0,0,0
2005-04-29,000123,上证180动态,2012.51,1989.03,2167.13,1948.04,857454.0,49406181376.0,0,0
2005-05-31,000123,上证180动态,1991.7,1828.22,1991.7,1796.91,474935.0,24326713344.0,0,0
2005-06-30,000123,上证180动态,1826.44,1847.11,1984.66,1727.5,1055149.0,53464084480.0,0,0
2005-07-29,000123,上证180动态,1840.69,1809.61,1840.69,1669.09,802430.0,35585130496.0,0,0
2005-08-31,000123,上证180动态,1807.88,1932.32,2010.17,1806.07,1430075.0,68642566144.0,0,0
2005-09-30,000123,上证180动态,1933.68,1921.67,2047.71,1890.97,1092211.0,54797570048.0,0,0
2005-10-31,000123,上证180动态,1922.85,1816.19,1937.55,1781.76,528948.0,25862699008.0,0,0
2005-11-30,000123,上证180动态,1814.38,1822.91,1840.58,1756.0,810296.0,33382369280.0,0,0
2005-12-30,000123,上证180动态,1822.33,1913.38,1937.65,1772.0,706205.0,32069199872.0,0,0
2006-01-25,000123,上证180动态,1934.78,2156.37,2156.37,1933.78,1024236.0,53263360000.0,0,0
2006-02-28,000123,上证180动态,2163.54,2224.07,2226.39,2111.15,1003862.0,51215220736.0,0,0
2006-03-31,000123,上证180动态,2234.14,2267.08,2283.31,2106.22,1157619.0,61870505984.0,0,0
2006-04-28,000123,上证180动态,2267.52,2586.37,2590.71,2267.52,1898459.0,109177995264.0,0,0
2006-05-31,000123,上证180动态,2609.07,3040.69,3106.12,2609.07,2590490.0,161352220672.0,0,0
2006-06-30,000123,上证180动态,3037.96,3124.03,3168.67,2793.74,2045579.0,122094256128.0,0,0
2006-07-31,000123,上证180动态,3140.03,2932.08,3289.01,2932.08,1558559.0,122713710592.0,0,0
2006-08-31,000123,上证180动态,2930.26,3080.11,3109.54,2747.77,1144815.0,82299748352.0,0,0
2006-09-29,000123,上证180动态,3075.73,3285.06,3289.92,3017.54,1435525.0,103956553728.0,0,0
2006-10-31,000123,上证180动态,3343.72,3370.58,3427.95,3276.48,1267417.0,94371938304.0,0,0
2006-11-30,000123,上证180动态,3374.77,4022.67,4022.67,3364.12,2188380.0,174955511808.0,0,0
2006-12-29,000123,上证180动态,4034.87,4873.66,4900.33,4024.75,2565565.0,225832108032.0,0,0
2007-01-31,000123,上证180动态,4949.96,5722.88,6273.96,4805.29,4684594.0,430392541184.0,0,0
2007-02-28,000123,上证180动态,5649.11,6158.21,6581.76,5302.29,2601915.0,254553194496.0,0,0
2007-03-30,000123,上证180动态,6158.74,6846.97,6954.73,5914.52,4235998.0,443985887232.0,0,0
2007-04-30,000123,上证180动态,6879.99,8608.18,8615.72,6879.99,5416747.0,697752223744.0,0,0
2007-05-31,000123,上证180动态,8608.18,9110.63,9938.68,8456.55,5234657.0,800341753856.0,0,0
2007-06-29,000123,上证180动态,9189.42,8818.05,10154.18,7636.39,4696669.0,764431958016.0,0,0
2007-07-31,000123,上证180动态,8759.941,10548.581,10548.581,8095.82,4135709.0,595335577600.0,0,0
2007-08-31,000123,上证180动态,10600.361,12629.51,12759.451,10095.821,6455367.0,1047571070976.0,0,0
2007-09-28,000123,上证180动态,12688.861,13102.781,13130.411,11998.22,4644039.0,815050915840.0,0,0
2007-10-31,000123,上证180动态,13282.281,13379.841,14134.6,12529.661,3519497.0,620899926016.0,0,0
2007-11-30,000123,上证180动态,13369.851,11046.141,13369.851,10814.862,2331185.0,420631445504.0,0,0
2007-12-28,000123,上证180动态,10990.862,12472.252,12588.452,10990.862,2356130.0,420965580800.0,0,0
2008-01-31,000123,上证180动态,12501.052,10530.632,13366.262,10516.693,4195381.0,807458766848.0,0,0
2008-02-29,000123,上证180动态,10529.403,10510.083,11375.243,9860.953,1931418.0,346673905664.0,0,0
2008-03-31,000123,上证180动态,10443.223,8434.654,10916.253,8158.323,3006097.0,490041638912.0,0,0
2008-04-30,000123,上证180动态,8403.034,9033.914,9053.473,7121.314,3529705.0,522763108352.0,0,0
2008-05-30,000123,上证180动态,9163.214,8181.204,9396.664,7964.814,3353773.0,533562327040.0,0,0
2008-06-30,000123,上证180动态,8158.494,6199.594,8278.964,5891.974,2461625.0,321972797440.0,0,0
