日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2009-11-30,399348,深证价值,4026.0,4281.17,4479.71,4019.02,2923437.0,373457813504.0,0,0
2009-12-31,399348,深证价值,4276.28,4444.91,4517.68,4045.38,2671516.0,356082810880.0,0,0
2010-01-29,399348,深证价值,4471.27,4000.82,4501.98,3917.95,2619758.0,348539977728.0,0,0
2010-02-26,399348,深证价值,3989.56,4184.08,4202.91,3816.98,1265463.0,155429519360.0,0,0
2010-03-31,399348,深证价值,4196.4,4252.21,4286.76,3973.17,2493127.0,300176080896.0,0,0
2010-04-30,399348,深证价值,4259.17,3894.92,4394.22,3817.2,2712864.0,353239171072.0,0,0
2010-05-31,399348,深证价值,3827.94,3503.95,3909.75,3295.64,1980963.0,230412550144.0,0,0
2010-06-30,399348,深证价值,3475.26,3190.2,3563.58,3169.79,1500476.0,164977688576.0,0,0
2010-07-30,399348,深证价值,3184.8,3672.22,3698.28,3057.24,2160326.0,226997927936.0,0,0
2010-08-31,399348,深证价值,3672.6,3906.52,3917.59,3602.39,2903248.0,336699293696.0,0,0
2010-09-30,399348,深证价值,3913.23,3855.72,4025.68,3744.41,2441224.0,306508267520.0,0,0
2010-10-29,399348,深证价值,3899.17,4499.07,4602.45,3887.1,3512019.0,479318376448.0,0,0
2010-11-30,399348,深证价值,4511.04,4284.28,4745.65,4086.19,4053011.0,612054269952.0,0,0
2010-12-31,399348,深证价值,4266.6,4239.08,4451.63,4071.47,2294506.0,361189441536.0,0,0
2011-01-31,399348,深证价值,4267.11,4106.47,4373.79,3914.68,1778611.0,246254911488.0,0,0
2011-02-28,399348,深证价值,4111.75,4475.92,4479.88,4037.94,1886003.0,275516555264.0,0,0
2011-03-31,399348,深证价值,4479.41,4443.33,4661.74,4387.39,3357369.0,466870370304.0,0,0
2011-04-29,399348,深证价值,4436.83,4425.87,4691.91,4353.5,3158390.0,377255395328.0,0,0
2011-05-31,399348,深证价值,4423.96,4116.97,4473.13,4016.76,2093610.0,248872026112.0,0,0
2011-06-30,399348,深证价值,4107.24,4241.82,4262.15,3958.17,1837532.0,231309262848.0,0,0
2011-07-29,399348,深证价值,4254.81,4125.24,4388.73,4098.8,2719542.0,316317204480.0,0,0
2011-08-31,399348,深证价值,4119.96,3912.11,4164.13,3731.24,2389082.0,249446924288.0,0,0
2011-09-30,399348,深证价值,3920.59,3509.16,3940.17,3490.6,1547535.0,152408473600.0,0,0
2011-10-31,399348,深证价值,3514.48,3586.93,3625.79,3290.37,1635949.0,150168354816.0,0,0
2011-11-30,399348,深证价值,3554.88,3268.86,3676.06,3243.47,2217297.0,197679136768.0,0,0
2011-12-30,399348,深证价值,3366.67,3046.71,3408.07,2935.5,1545673.0,128409247744.0,0,0
2012-01-31,399348,深证价值,3064.96,3177.89,3252.87,2891.24,1568507.0,133737201664.0,0,0
2012-02-29,399348,深证价值,3171.14,3444.55,3556.65,3130.07,2828004.0,242153111552.0,0,0
2012-03-30,399348,深证价值,3432.61,3209.96,3601.27,3165.2,2640259.0,239720906752.0,0,0
2012-04-27,399348,深证价值,3209.25,3478.41,3514.65,3204.21,2114991.0,180929380352.0,0,0
2012-05-31,399348,深证价值,3525.39,3524.83,3584.94,3373.39,2537053.0,237013172224.0,0,0
2012-06-29,399348,深证价值,3523.66,3265.11,3551.43,3220.32,1794714.0,163951132672.0,0,0
2012-07-31,399348,深证价值,3287.79,3044.6,3324.75,3029.6,1828335.0,165680857088.0,0,0
2012-08-31,399348,深证价值,3041.51,2802.96,3120.27,2773.38,1662529.0,138519347200.0,0,0
2012-09-28,399348,深证价值,2800.14,2892.15,2993.95,2720.86,1850369.0,146513297408.0,0,0
2012-10-31,399348,深证价值,2891.21,2875.17,2979.08,2823.39,1718243.0,127186485248.0,0,0
