日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2010-01-29,000855,央视500,1004.8,933.84,1021.62,918.21,19186002.0,2687977652224.0,0,0
2010-02-26,000855,央视500,932.26,960.11,964.7,898.43,9197266.0,1213356048384.0,0,0
2010-03-31,000855,央视500,961.48,970.57,980.44,916.71,15637170.0,2048505806848.0,0,0
2010-04-30,000855,央视500,971.33,904.04,1000.15,889.67,17567508.0,2483417776128.0,0,0
2010-05-31,000855,央视500,886.72,828.56,906.85,783.69,13651484.0,1705529966592.0,0,0
2010-06-30,000855,央视500,822.34,763.88,844.04,756.23,10318157.0,1198997241856.0,0,0
2010-07-30,000855,央视500,762.47,854.47,858.89,726.68,14596964.0,1620778287104.0,0,0
2010-08-31,000855,央视500,854.87,890.3,897.22,842.4,18217198.0,2243043000320.0,0,0
2010-09-30,000855,央视500,891.76,907.39,925.13,875.83,15981264.0,2122159882240.0,0,0
2010-10-29,000855,央视500,916.07,1021.61,1045.77,916.07,26235012.0,3778635890688.0,0,0
2010-11-30,000855,央视500,1025.13,982.39,1089.0,952.21,28335222.0,4312157913088.0,0,0
2010-12-31,000855,央视500,978.69,969.14,1023.27,934.07,17054906.0,2548894007296.0,0,0
2011-01-31,000855,央视500,975.98,933.9,984.44,883.78,14366696.0,1948076998656.0,0,0
2011-02-28,000855,央视500,935.27,990.85,996.12,924.07,13856659.0,1948673114112.0,0,0
2011-03-31,000855,央视500,991.71,970.19,1014.65,967.09,21578506.0,3124796588032.0,0,0
2011-04-29,000855,央视500,971.05,954.81,1009.64,940.61,17649804.0,2296303845376.0,0,0
2011-05-31,000855,央视500,954.93,895.69,963.0,878.25,11869242.0,1502512283648.0,0,0
2011-06-30,000855,央视500,894.43,908.74,910.89,853.3,11798634.0,1453669613568.0,0,0
2011-07-29,000855,央视500,911.26,901.07,950.66,895.52,14151605.0,1884694511616.0,0,0
2011-08-31,000855,央视500,897.55,864.35,905.59,820.45,13040688.0,1598070063104.0,0,0
2011-09-30,000855,央视500,865.54,778.83,870.38,775.45,8277303.0,944487661568.0,0,0
2011-10-31,000855,央视500,780.87,813.78,816.26,750.42,9114529.0,954245906432.0,0,0
2011-11-30,000855,央视500,806.87,772.51,843.12,767.94,11968783.0,1336176672768.0,0,0
2011-12-30,000855,央视500,793.7,711.07,801.55,684.78,8632924.0,857851887616.0,0,0
2012-01-31,000855,央视500,715.59,727.21,738.31,674.23,8824094.0,894722899968.0,0,0
2012-02-29,000855,央视500,725.51,786.69,805.32,719.13,14923694.0,1579493883904.0,0,0
2012-03-30,000855,央视500,783.52,731.56,815.3,726.05,15454248.0,1766004490240.0,0,0
2012-04-27,000855,央视500,730.51,775.59,780.88,730.51,10642445.0,1152761987072.0,0,0
2012-05-31,000855,央视500,785.21,784.73,806.86,756.11,14298679.0,1659653324800.0,0,0
2012-06-29,000855,央视500,784.94,740.13,789.72,728.08,9589758.0,1084434743296.0,0,0
2012-07-31,000855,央视500,743.5,696.23,750.03,696.23,10284561.0,1164445614080.0,0,0
2012-08-31,000855,央视500,695.8,668.9,728.61,662.01,9506188.0,1007287730176.0,0,0
2012-09-28,000855,央视500,667.76,691.4,710.66,659.9,10986087.0,1033808052224.0,0,0
2012-10-31,000855,央视500,691.33,679.01,706.29,672.7,8474580.0,771752591360.0,0,0
2012-11-30,000855,央视500,679.23,631.67,694.3,624.37,8680697.0,773129961472.0,0,0
2012-12-31,000855,央视500,630.84,732.81,732.81,618.13,16780384.0,1552744841216.0,0,0
2013-01-31,000855,央视500,739.34,774.0,775.54,724.07,20611118.0,2112322535424.0,0,0
2013-02-28,000855,央视500,771.57,782.11,806.59,758.82,15050800.0,1605751144448.0,0,0
2013-03-29,000855,央视500,783.91,747.86,788.9,740.16,17552770.0,1847673487360.0,0,0
2013-04-26,000855,央视500,745.64,734.12,758.11,721.68,11426388.0,1212353740800.0,0,0
2013-05-31,000855,央视500,730.34,799.73,812.65,729.1,18314082.0,2020091232256.0,0,0
2013-06-28,000855,央视500,799.61,688.63,803.78,637.57,13501441.0,1342715985920.0,0,0
2013-07-31,000855,央视500,685.27,703.7,737.87,680.03,19150818.0,1960523202560.0,0,0
