日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2004-01-30,000159,沪股通,997.39,1074.64,1101.56,996.58,2678398.0,213152006144.0,0,0
2004-02-27,000159,沪股通,1099.01,1132.68,1179.17,1073.86,4410824.0,374125821952.0,0,0
2004-03-31,000159,沪股通,1133.77,1164.05,1171.09,1096.44,3289061.0,285902077952.0,0,0
2004-04-30,000159,沪股通,1165.22,1061.99,1196.89,1048.16,2952588.0,259026075648.0,0,0
2004-05-31,000159,沪股通,1064.14,1032.06,1065.8,1003.79,1140765.0,87481458688.0,0,0
2004-06-30,000159,沪股通,1032.09,917.96,1047.93,904.95,1586449.0,113432952832.0,0,0
2004-07-30,000159,沪股通,917.12,919.59,963.0,906.06,1845133.0,125048193024.0,0,0
2004-08-31,000159,沪股通,913.85,884.98,942.12,863.61,1415940.0,91577245696.0,0,0
2004-09-30,000159,沪股通,884.02,926.53,994.46,832.83,3124974.0,197970788352.0,0,0
2004-10-29,000159,沪股通,925.91,880.17,960.28,863.85,2140932.0,144249716736.0,0,0
2004-11-30,000159,沪股通,876.39,898.12,927.83,860.59,2397864.0,151265116160.0,0,0
2004-12-31,000159,沪股通,898.12,844.48,906.8,842.72,1755449.0,105527721984.0,0,0
2005-01-31,000159,沪股通,840.88,796.87,851.65,795.75,1558842.0,88953823232.0,0,0
2005-02-28,000159,沪股通,795.29,869.58,885.41,793.9,1787742.0,106064175104.0,0,0
2005-03-31,000159,沪股通,869.05,781.43,881.18,770.3,2470586.0,154054967296.0,0,0
2005-04-29,000159,沪股通,780.9,767.96,831.72,752.23,2591975.0,151604871168.0,0,0
2005-05-31,000159,沪股通,769.59,710.83,771.81,699.46,1418026.0,74563280896.0,0,0
2005-06-30,000159,沪股通,710.17,725.3,767.13,671.29,3146704.0,158518231040.0,0,0
2005-07-29,000159,沪股通,723.12,719.27,728.44,670.73,2546538.0,117511028736.0,0,0
2005-08-31,000159,沪股通,719.19,773.48,796.19,718.31,5054072.0,240902914048.0,0,0
2005-09-30,000159,沪股通,774.31,774.52,819.35,760.0,4171235.0,207087435776.0,0,0
2005-10-31,000159,沪股通,774.2,736.02,785.18,723.09,2110891.0,107822628864.0,0,0
2005-11-30,000159,沪股通,735.17,732.97,745.51,713.69,2532727.0,114719129600.0,0,0
2005-12-30,000159,沪股通,732.9,770.84,779.4,713.46,2490857.0,120507572224.0,0,0
2006-01-25,000159,沪股通,772.63,842.34,842.44,772.27,3726671.0,196411850752.0,0,0
2006-02-28,000159,沪股通,845.54,867.59,869.79,835.56,3856564.0,203095670784.0,0,0
2006-03-31,000159,沪股通,870.45,877.67,884.52,826.58,4199520.0,222763122688.0,0,0
2006-04-28,000159,沪股通,878.34,981.14,982.43,878.34,7023395.0,393342418944.0,0,0
