日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2004-12-31,399633,深300EW,1000.0,1000.0,1000.0,1000.0,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-01-31,399633,深300EW,985.15,924.43,1014.04,924.43,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-02-28,399633,深300EW,916.44,1024.89,1027.87,916.44,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-03-31,399633,深300EW,1027.85,903.77,1037.93,895.71,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-04-29,399633,深300EW,936.78,842.41,960.57,836.73,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-05-31,399633,深300EW,812.71,792.46,816.37,784.18,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-06-30,399633,深300EW,774.32,789.18,848.75,763.56,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-07-29,399633,深300EW,753.4,746.68,753.4,693.47,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-08-31,399633,深300EW,751.85,852.42,859.14,751.85,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-09-30,399633,深300EW,872.75,860.34,931.35,846.61,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-10-31,399633,深300EW,849.6,819.65,882.38,813.75,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-11-30,399633,深300EW,816.24,833.02,844.21,815.06,5.877471754111438e-39,5.877471754111438e-39,0,0
2005-12-30,399633,深300EW,830.99,862.18,870.34,800.63,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-01-25,399633,深300EW,874.28,954.64,959.83,874.28,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-02-28,399633,深300EW,980.73,981.51,998.12,960.76,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-03-31,399633,深300EW,988.71,1006.76,1008.51,938.77,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-04-28,399633,深300EW,1027.22,1136.8,1136.8,1027.22,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-05-31,399633,深300EW,1176.95,1380.39,1388.63,1176.95,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-06-30,399633,深300EW,1431.7,1441.14,1456.19,1312.77,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-07-31,399633,深300EW,1468.81,1361.81,1512.23,1361.81,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-08-31,399633,深300EW,1346.76,1401.28,1401.28,1259.51,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-09-29,399633,深300EW,1381.28,1461.61,1461.61,1381.28,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-10-31,399633,深300EW,1487.8,1462.63,1502.99,1448.87,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-11-30,399633,深300EW,1468.51,1548.63,1548.63,1380.69,5.877471754111438e-39,5.877471754111438e-39,0,0
2006-12-29,399633,深300EW,1557.03,1675.0,1694.69,1517.08,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-01-31,399633,深300EW,1680.05,2049.85,2201.08,1680.05,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-02-28,399633,深300EW,2070.94,2433.89,2544.7,2032.85,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-03-30,399633,深300EW,2383.16,2850.08,2965.66,2383.16,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-04-30,399633,深300EW,2913.36,3795.45,3795.45,2913.36,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-05-31,399633,深300EW,3963.47,4100.49,4668.85,3911.34,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-06-29,399633,深300EW,3819.94,3479.46,4339.81,3479.46,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-07-31,399633,深300EW,3536.85,4251.05,4251.05,3282.57,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-08-31,399633,深300EW,4034.78,4792.76,4792.76,4034.78,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-09-28,399633,深300EW,4912.31,5034.4,5034.4,4646.55,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-10-31,399633,深300EW,5043.44,4581.23,5085.51,4277.59,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-11-30,399633,深300EW,4451.22,4126.95,4451.22,4086.19,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-12-28,399633,深300EW,4171.29,4917.73,4936.19,4171.29,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-01-31,399633,深300EW,5068.74,4600.97,5471.55,4600.97,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-02-29,399633,深300EW,4420.1,4956.45,5069.42,4420.1,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-03-31,399633,深300EW,5109.82,3979.21,5113.33,3934.41,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-04-30,399633,深300EW,3653.62,3835.99,3862.89,3204.98,5.877471754111438e-39,5.877471754111438e-39,0,0
