日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2004-01-30,000125,上证180稳定,3019.59,3219.87,3344.01,3019.59,1140677.0,83941515264.0,0,0
2004-02-27,000125,上证180稳定,3275.64,3343.6,3447.96,3224.22,1571234.0,123032035328.0,0,0
2004-03-31,000125,上证180稳定,3328.76,3447.15,3506.86,3265.1,1224287.0,99678715904.0,0,0
2004-04-30,000125,上证180稳定,3449.54,3129.68,3522.81,3083.34,964298.0,78370553856.0,0,0
2004-05-31,000125,上证180稳定,3136.25,3028.12,3136.25,2949.22,366308.0,25982095360.0,0,0
2004-06-30,000125,上证180稳定,3022.54,2727.98,3062.26,2683.29,530540.0,35170340864.0,0,0
2004-07-30,000125,上证180稳定,2723.92,2735.3,2865.52,2704.51,632941.0,39549329408.0,0,0
2004-08-31,000125,上证180稳定,2711.69,2660.97,2799.09,2609.08,503280.0,30266044416.0,0,0
2004-09-30,000125,上证180稳定,2658.16,2771.22,2942.62,2497.98,1031973.0,60603912192.0,0,0
2004-10-29,000125,上证180稳定,2766.22,2640.26,2829.81,2598.37,668206.0,44458594304.0,0,0
2004-11-30,000125,上证180稳定,2629.81,2650.9,2737.09,2571.42,705859.0,42600591360.0,0,0
2004-12-31,000125,上证180稳定,2650.9,2532.29,2673.71,2523.52,552422.0,32095889408.0,0,0
2005-01-31,000125,上证180稳定,2524.5,2450.27,2554.72,2421.31,539161.0,29624926208.0,0,0
2005-02-28,000125,上证180稳定,2448.23,2624.51,2678.19,2448.23,582676.0,34694643712.0,0,0
2005-03-31,000125,上证180稳定,2623.32,2399.55,2656.42,2367.36,757648.0,45625327616.0,0,0
2005-04-29,000125,上证180稳定,2398.09,2379.25,2529.33,2346.53,758113.0,44948238336.0,0,0
2005-05-31,000125,上证180稳定,2388.71,2193.01,2388.71,2160.04,438968.0,24037914624.0,0,0
2005-06-30,000125,上证180稳定,2190.97,2282.29,2365.54,2078.53,990547.0,50542161920.0,0,0
2005-07-29,000125,上证180稳定,2274.04,2344.12,2372.35,2176.04,852483.0,42283909120.0,0,0
2005-08-31,000125,上证180稳定,2343.66,2450.78,2520.06,2340.46,1612081.0,79589908480.0,0,0
2005-09-30,000125,上证180稳定,2453.07,2400.57,2523.26,2360.07,1213227.0,59787460608.0,0,0
2005-10-31,000125,上证180稳定,2397.1,2281.91,2419.38,2236.56,651679.0,32950827008.0,0,0
2005-11-30,000125,上证180稳定,2279.51,2265.18,2302.51,2208.77,755007.0,35057840128.0,0,0
2005-12-30,000125,上证180稳定,2264.56,2393.98,2418.62,2234.97,931648.0,46687645696.0,0,0
2006-01-25,000125,上证180稳定,2392.4,2541.93,2541.93,2389.72,1346189.0,74277183488.0,0,0
2006-02-28,000125,上证180稳定,2553.23,2658.38,2665.93,2553.23,1524927.0,85482602496.0,0,0
2006-03-31,000125,上证180稳定,2665.54,2614.27,2674.54,2546.51,1453369.0,80538116096.0,0,0
2006-04-28,000125,上证180稳定,2616.09,2860.89,2866.01,2616.09,2398053.0,136500740096.0,0,0
2006-05-31,000125,上证180稳定,2877.37,3238.89,3310.92,2877.37,3371227.0,213747662848.0,0,0
2006-06-30,000125,上证180稳定,3232.17,3272.54,3335.65,3033.83,2691201.0,165463130112.0,0,0
2006-07-31,000125,上证180稳定,3282.22,3027.84,3327.16,3025.81,1776965.0,109020839936.0,0,0
2006-08-31,000125,上证180稳定,3022.05,3079.07,3102.53,2896.43,1235189.0,70549405696.0,0,0
2006-09-29,000125,上证180稳定,3071.0,3208.72,3210.62,3032.92,1720515.0,94397669376.0,0,0
2006-10-31,000125,上证180稳定,3242.68,3435.06,3435.06,3223.31,1987160.0,106323361792.0,0,0
2006-11-30,000125,上证180稳定,3436.02,3990.19,3990.72,3395.32,3759822.0,220086403072.0,0,0
2006-12-29,000125,上证180稳定,4000.35,4693.07,4715.7,3977.59,4784579.0,314201374720.0,0,0
2007-01-31,000125,上证180稳定,4782.5,5391.72,5852.87,4758.67,6470908.0,526455701504.0,0,0
2007-02-28,000125,上证180稳定,5301.57,5624.13,6025.27,4885.36,4022519.0,348454518784.0,0,0
2007-03-30,000125,上证180稳定,5638.39,6104.48,6243.25,5295.67,6053892.0,547268526080.0,0,0
2007-04-30,000125,上证180稳定,6131.83,7482.86,7513.2,6131.83,7080933.0,795597930496.0,0,0
2007-05-31,000125,上证180稳定,7482.86,8373.09,8637.1,7482.86,6949770.0,923058962432.0,0,0
2007-06-29,000125,上证180稳定,8412.39,7941.03,8806.191,6883.58,6305915.0,846012088320.0,0,0
2007-07-31,000125,上证180稳定,7925.09,9224.06,9224.06,7370.04,3790088.0,539821408256.0,0,0
