日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2006-12-29,399634,中小等权,1000.0,1000.0,1000.0,1000.0,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-01-31,399634,中小等权,989.9,1191.31,1275.49,989.9,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-02-28,399634,中小等权,1203.08,1315.12,1395.52,1190.89,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-03-30,399634,中小等权,1276.99,1520.5,1548.34,1276.99,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-04-30,399634,中小等权,1550.52,1848.64,1877.46,1550.52,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-05-31,399634,中小等权,1908.6,1932.44,2142.38,1857.56,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-06-29,399634,中小等权,1840.57,1725.04,2112.4,1691.67,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-07-31,399634,中小等权,1762.55,2120.64,2120.64,1657.02,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-08-31,399634,中小等权,2029.93,2271.15,2271.15,2029.93,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-09-28,399634,中小等权,2305.05,2264.06,2309.23,2149.17,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-10-31,399634,中小等权,2264.02,2091.72,2284.94,1982.4,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-11-30,399634,中小等权,2036.84,1997.56,2048.79,1927.17,5.877471754111438e-39,5.877471754111438e-39,0,0
2007-12-28,399634,中小等权,2019.76,2454.55,2454.55,2019.76,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-01-31,399634,中小等权,2542.43,2304.87,2692.95,2304.87,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-02-29,399634,中小等权,2212.35,2491.77,2556.02,2212.35,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-03-31,399634,中小等权,2568.1,2053.82,2568.1,1992.2,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-04-30,399634,中小等权,1889.43,1959.1,1978.64,1669.54,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-05-30,399634,中小等权,2040.93,1902.72,2124.92,1885.15,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-06-30,399634,中小等权,1920.87,1444.08,1920.87,1407.86,5.877471754111438e-39,5.877471754111438e-39,0,0
2008-07-31,399634,中小等权,1422.77,1583.67,1670.61,1422.77,5.877471754111438e-39,5.877471754111438e-39,0,0
