日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2001-07-31,399244,公共指数,658.49,566.5,659.65,564.04,964304.0,125168263168.0,0,0
2001-08-31,399244,公共指数,568.24,548.48,588.15,537.78,820499.0,90608680960.0,0,0
2001-09-28,399244,公共指数,548.29,512.97,564.59,508.64,636648.0,68955791360.0,0,0
2001-10-31,399244,公共指数,513.26,486.86,514.93,438.0,717233.0,71883038720.0,0,0
2001-11-30,399244,公共指数,487.3,507.01,507.09,446.87,765918.0,74585366528.0,0,0
2001-12-31,399244,公共指数,508.1,475.94,516.67,463.24,800467.0,78649057280.0,0,0
2002-01-31,399244,公共指数,475.14,419.94,475.14,366.84,890994.0,68755955712.0,0,0
2002-02-28,399244,公共指数,420.77,434.27,440.39,415.56,589148.0,47011913728.0,0,0
2002-03-29,399244,公共指数,433.44,466.54,489.67,423.88,2122148.0,187891056640.0,0,0
2002-04-30,399244,公共指数,464.67,485.28,487.95,459.32,1308622.0,120682291200.0,0,0
2002-05-31,399244,公共指数,485.67,447.56,485.98,443.22,848854.0,79540617216.0,0,0
2002-06-28,399244,公共指数,446.2,507.0,523.38,427.04,1808866.0,169318350848.0,0,0
2002-07-31,399244,公共指数,507.14,486.66,511.96,484.7,1184109.0,111817785344.0,0,0
2002-08-30,399244,公共指数,485.94,491.01,499.18,479.38,744076.0,77081059328.0,0,0
2002-09-27,399244,公共指数,491.01,462.65,495.0,461.23,564099.0,56087896064.0,0,0
2002-10-31,399244,公共指数,461.48,439.65,461.48,432.93,473320.0,40965685248.0,0,0
2002-11-29,399244,公共指数,439.24,408.58,456.53,382.89,821433.0,67050590208.0,0,0
2002-12-31,399244,公共指数,408.12,388.76,413.94,386.52,879122.0,66334466048.0,0,0
2003-01-29,399244,公共指数,386.61,426.63,428.56,378.9,1365157.0,105876774912.0,0,0
2003-02-28,399244,公共指数,426.52,431.29,434.48,421.71,727821.0,60289601536.0,0,0
2003-03-31,399244,公共指数,431.18,423.82,434.63,407.76,903067.0,76982681600.0,0,0
2003-04-30,399244,公共指数,424.03,418.67,453.45,409.52,2411672.0,201958719488.0,0,0
2003-05-30,399244,公共指数,418.94,441.19,442.51,403.59,1468117.0,123918401536.0,0,0
2003-06-30,399244,公共指数,441.61,407.36,443.0,406.18,1165921.0,92195586048.0,0,0
2003-07-31,399244,公共指数,406.57,401.2,419.41,397.34,1025692.0,81132396544.0,0,0
2003-08-29,399244,公共指数,401.21,391.72,408.9,387.15,724093.0,55608143872.0,0,0
2003-09-30,399244,公共指数,392.02,374.82,400.61,368.99,708892.0,50902085632.0,0,0
2003-10-31,399244,公共指数,374.55,364.8,388.25,361.02,826221.0,54023483392.0,0,0
2003-11-28,399244,公共指数,364.51,371.25,380.35,349.86,1439870.0,91630182400.0,0,0
2003-12-31,399244,公共指数,371.75,378.63,385.97,367.1,1915739.0,132578279424.0,0,0
2004-01-30,399244,公共指数,377.93,404.63,411.98,377.81,1518880.0,111138914304.0,0,0
2004-02-27,399244,公共指数,411.83,442.14,456.91,404.42,3467943.0,264907554816.0,0,0
2004-03-31,399244,公共指数,442.65,458.49,458.6,427.39,2681345.0,217856884736.0,0,0
2004-04-30,399244,公共指数,459.05,407.56,472.18,402.36,2471070.0,198481477632.0,0,0
2004-05-31,399244,公共指数,408.16,400.62,410.91,387.12,925762.0,64931028992.0,0,0
2004-06-30,399244,公共指数,400.79,354.51,407.97,349.24,1305519.0,91590590464.0,0,0
2004-07-30,399244,公共指数,354.19,351.92,370.93,346.29,1377266.0,98826100736.0,0,0
2004-08-31,399244,公共指数,350.9,333.33,358.77,323.02,1110970.0,72340242432.0,0,0
2004-09-30,399244,公共指数,333.22,355.19,380.9,314.98,2372829.0,152114331648.0,0,0
2004-10-29,399244,公共指数,355.5,334.81,372.52,327.81,1673637.0,115133767680.0,0,0
2004-11-30,399244,公共指数,333.48,341.96,352.9,325.49,1897025.0,118497255424.0,0,0
2004-12-31,399244,公共指数,342.14,315.81,344.09,315.14,1391897.0,80172474368.0,0,0
2005-01-31,399244,公共指数,313.81,297.05,319.28,296.68,1226089.0,67481378816.0,0,0
2005-02-28,399244,公共指数,296.26,328.13,332.42,295.05,1343392.0,73449013248.0,0,0
2005-03-31,399244,公共指数,327.98,296.75,334.14,291.31,1958148.0,115878117376.0,0,0
2005-04-29,399244,公共指数,296.52,283.57,318.37,277.64,2179736.0,120719745024.0,0,0
2005-05-31,399244,公共指数,284.12,262.25,284.89,257.91,1242332.0,58070568960.0,0,0
2005-06-30,399244,公共指数,262.06,260.73,281.86,246.56,2519897.0,124808495104.0,0,0
2005-07-29,399244,公共指数,259.62,254.47,259.62,235.64,2044942.0,85921005568.0,0,0
2005-08-31,399244,公共指数,254.24,278.98,286.85,253.73,4209776.0,182575235072.0,0,0
2005-09-30,399244,公共指数,279.14,281.72,302.05,275.93,3704139.0,156401844224.0,0,0
2005-10-31,399244,公共指数,281.78,265.4,285.28,260.24,1775535.0,78145552384.0,0,0
2005-11-30,399244,公共指数,265.86,266.86,273.88,259.76,2048082.0,87499808768.0,0,0
2005-12-30,399244,公共指数,266.69,278.75,282.21,256.68,2100279.0,90647461888.0,0,0
2006-01-25,399244,公共指数,278.99,307.11,308.94,278.99,2932177.0,134196871168.0,0,0
2006-02-28,399244,公共指数,307.74,315.3,321.08,306.03,2867009.0,134664503296.0,0,0
2006-03-31,399244,公共指数,315.37,323.45,326.83,300.2,3290367.0,149303296000.0,0,0
2006-04-28,399244,公共指数,323.87,353.94,354.89,323.87,5571317.0,279725277184.0,0,0
2006-05-31,399244,公共指数,355.39,417.02,423.48,355.39,7303678.0,403714605056.0,0,0
2006-06-30,399244,公共指数,417.03,433.22,437.57,392.06,6114500.0,340809121792.0,0,0
2006-07-31,399244,公共指数,434.09,406.09,451.07,405.76,5357235.0,307643187200.0,0,0
2006-08-31,399244,公共指数,405.29,421.47,422.36,379.62,3800450.0,202483023872.0,0,0
2006-09-29,399244,公共指数,421.8,438.9,439.64,412.19,4232913.0,232373616640.0,0,0
2006-10-31,399244,公共指数,442.35,446.49,453.02,435.83,4058320.0,231796539392.0,0,0
2006-11-30,399244,公共指数,446.81,495.88,496.26,425.56,5371239.0,339306151936.0,0,0
2006-12-29,399244,公共指数,497.35,550.59,552.93,488.04,7703929.0,508336996352.0,0,0
2007-01-31,399244,公共指数,555.26,655.53,710.14,547.89,11362413.0,835988881408.0,0,0
2007-02-28,399244,公共指数,647.53,736.81,780.34,631.49,7375846.0,580599742464.0,0,0
2007-03-30,399244,公共指数,740.47,825.79,845.4,704.08,12414749.0,1093099651072.0,0,0
2007-04-30,399244,公共指数,828.43,1064.77,1067.04,827.79,15077574.0,1711489417216.0,0,0
2007-05-31,399244,公共指数,1085.4,1187.51,1292.44,1068.5,14142417.0,1966204780544.0,0,0
2007-06-29,399244,公共指数,1187.45,1077.92,1288.57,964.89,13823399.0,1874644303872.0,0,0
2007-07-31,399244,公共指数,1071.25,1291.31,1293.57,997.95,8679064.0,1146497007616.0,0,0
2007-08-31,399244,公共指数,1295.67,1457.83,1462.54,1235.65,12029409.0,1904576954368.0,0,0
2007-09-28,399244,公共指数,1470.72,1532.67,1537.31,1378.06,9611175.0,1582450343936.0,0,0
2007-10-31,399244,公共指数,1562.82,1463.54,1567.74,1349.54,6072793.0,1103562539008.0,0,0
2007-11-30,399244,公共指数,1465.01,1236.31,1465.07,1212.14,4635256.0,777458483200.0,0,0
2007-12-28,399244,公共指数,1233.19,1447.02,1456.94,1228.46,5532904.0,932984520704.0,0,0
2008-01-31,399244,公共指数,1450.33,1311.29,1584.4,1310.77,8739928.0,1576929198080.0,0,0
2008-02-29,399244,公共指数,1309.07,1373.89,1450.89,1232.76,3965209.0,687833874432.0,0,0
2008-03-31,399244,公共指数,1368.19,1098.49,1423.25,1058.49,5749193.0,911309340672.0,0,0
2008-04-30,399244,公共指数,1094.09,1097.76,1103.9,871.34,6005044.0,825083625472.0,0,0
2008-05-30,399244,公共指数,1109.39,1036.99,1155.68,1015.52,6900253.0,966808502272.0,0,0
2008-06-30,399244,公共指数,1033.44,793.13,1046.82,754.63,4951364.0,553363111936.0,0,0
2008-07-31,399244,公共指数,794.41,827.59,895.08,765.78,7632868.0,793358696448.0,0,0
2008-08-29,399244,公共指数,822.71,659.18,841.67,631.65,4364164.0,389976260608.0,0,0
2008-09-26,399244,公共指数,655.1,614.04,655.1,522.89,4546649.0,341064351744.0,0,0
2008-10-31,399244,公共指数,603.75,470.91,603.75,462.1,4769586.0,306430476288.0,0,0
2008-11-28,399244,公共指数,468.11,539.37,569.13,452.33,8711848.0,521591128064.0,0,0
2008-12-31,399244,公共指数,537.35,553.3,628.38,533.09,11714006.0,783680536576.0,0,0
