股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
601828,9.0,-0.3668639053254439,3,1,美凯龙,其他商业,10%
600645,9.0,-0.25786360084830895,3,1,中源协和,医疗保健,10%
000875,9.0,-0.25253378378378377,3,1,吉电股份,火力发电,10%
000630,9.0,-0.2457627118644068,3,1,铜陵有色,铜,10%
002023,9.0,-0.2277022355381425,3,1,海特高新,航空,10%
600010,9.0,-0.22123430962343094,3,1,包钢股份,普钢,10%
603718,9.0,-0.20412628946545786,3,1,海利生物,农业综合,10%
600409,9.0,-0.19613191172824196,3,1,三友化工,化纤,10%
002237,9.0,-0.1951800059506099,3,1,恒邦股份,黄金,10%
000791,9.0,-0.18489583333333326,3,1,甘肃能源,水力发电,10%
600966,9.0,-0.18223046794475362,3,1,博汇纸业,造纸,0
000050,9.0,-0.17329662766689613,3,1,深天马A,元器件,0
603638,8.0,-0.4313697352371386,3,1,艾迪精密,专用机械,0
000737,8.0,-0.42785892411827575,3,1,北方铜业,铜,0
603881,8.0,-0.38394755492558463,3,1,数据港,软件服务,0
600955,8.0,-0.36565940501288363,3,1,维远股份,化工原料,0
603215,8.0,-0.3425287356321839,3,1,比依股份,家用电器,0
601168,8.0,-0.307909604519774,3,1,西部矿业,铜,0
603186,8.0,-0.2939342403628118,3,1,华正新材,元器件,0
002019,8.0,-0.2899610136452242,3,1,亿帆医药,化学制药,0
002602,8.0,-0.28702807357212,3,1,世纪华通,互联网,0
603693,8.0,-0.2831926323867997,3,1,江苏新能,新型电力,0
605288,8.0,-0.2789776357827476,3,1,凯迪股份,电气设备,0
601778,8.0,-0.27595628415300555,3,1,晶科科技,新型电力,0
002867,8.0,-0.2656994369857082,3,1,周大生,服饰,0
000676,8.0,-0.2654613287415698,3,1,智度股份,互联网,0
600759,8.0,-0.26185567010309285,3,1,洲际油气,石油开采,0
605189,8.0,-0.24981384959046915,3,1,富春染织,纺织,0
600633,8.0,-0.22371570613146763,3,1,浙数文化,互联网,0
603669,8.0,-0.215724244771495,3,1,灵康药业,化学制药,0
