股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
600608,8.0,-0.8543060694324176,3,1,*ST沪科,商贸代理,10%
002682,8.0,-0.6251761390324095,3,1,龙洲股份,仓储物流,10%
000995,8.0,-0.5538881309686221,3,1,皇台酒业,白酒,10%
000632,8.0,-0.5232328225407811,3,1,三木集团,综合类,10%
002607,8.0,-0.5010770059235325,3,1,中公教育,文教休闲,10%
002915,8.0,-0.4387729444304753,3,1,中欣氟材,化工原料,10%
002476,8.0,-0.4141713608064037,3,1,宝莫股份,化工原料,10%
002277,8.0,-0.40768937952036544,3,1,友阿股份,百货,10%
603955,8.0,-0.3950124688279302,3,1,大千生态,建筑工程,10%
605122,8.0,-0.3838557320738515,3,1,四方新材,水泥,10%
002723,8.0,-0.3764426340801086,3,1,小崧股份,家用电器,0
605069,8.0,-0.36931380107941414,3,1,正和生态,环境保护,0
603189,8.0,-0.3685368536853685,3,1,网达软件,软件服务,0
000669,8.0,-0.3627049180327869,3,1,ST金鸿,供气供热,0
002123,8.0,-0.360655737704918,3,1,梦网科技,互联网,0
002197,7.0,-0.645199904237491,3,1,ST证通,IT设备,0
603828,7.0,-0.5991140642303432,3,1,ST柯利达,装修装饰,0
000757,7.0,-0.5205314009661836,3,1,浩物股份,汽车服务,0
600630,7.0,-0.517368069472278,3,1,龙头股份,服饰,0
002596,7.0,-0.4968287526427061,3,1,海南瑞泽,水泥,0
002633,7.0,-0.49154453213077787,3,1,申科股份,机械基件,0
603359,7.0,-0.4829683698296837,3,1,东珠生态,建筑工程,0
600590,7.0,-0.45625653537818056,3,1,泰豪科技,通信设备,0
601929,7.0,-0.45584725536992854,3,1,吉视传媒,影视音像,0
000670,7.0,-0.4415158251296708,3,1,盈方微,元器件,0
600186,7.0,-0.4248240563019834,3,1,莲花控股,食品,0
600599,7.0,-0.4200073556454579,3,1,*ST熊猫,化工原料,0
002905,7.0,-0.4151090342679128,3,1,金逸影视,影视音像,0
600520,7.0,-0.4090810810810811,3,1,三佳科技,半导体,0
002702,7.0,-0.3973789426921369,3,1,海欣食品,食品,0
002316,7.0,-0.3926940639269406,3,1,亚联发展,软件服务,0
002551,7.0,-0.38912610304582984,3,1,尚荣医疗,医疗保健,0
603728,7.0,-0.38640325392213826,3,1,鸣志电器,电气设备,0
605567,7.0,-0.3849144634525661,3,1,春雪食品,食品,0
002866,7.0,-0.3841149362970995,3,1,传艺科技,IT设备,0
002200,7.0,-0.3832599118942731,3,1,*ST交投,建筑工程,0
603399,7.0,-0.3743386243386243,3,1,永杉锂业,小金属,0
000931,7.0,-0.3732057416267942,3,1,中关村,化学制药,0
002427,7.0,-0.37229029217719123,3,1,尤夫股份,化纤,0
600280,7.0,-0.3701464775633573,3,1,中央商场,百货,0
603517,7.0,-0.36970134874759153,3,1,ST绝味,食品,0
600467,7.0,-0.36124943413309196,3,1,好当家,渔业,0
600241,7.0,-0.36024844720496896,3,1,时代万恒,电气设备,0
603906,7.0,-0.35981665393430096,3,1,龙蟠科技,电气设备,0
002686,7.0,-0.3569879144716456,3,1,亿利达,专用机械,0
600152,7.0,-0.34947884733292456,3,1,维科技术,电气设备,0
002015,7.0,-0.3459082308420056,3,1,协鑫能科,新型电力,0
002695,7.0,-0.3400447427293065,3,1,煌上煌,食品,0
002084,7.0,-0.3374908290535584,3,1,海鸥住工,家居用品,0
000566,7.0,-0.3330594357710216,3,1,海南海药,化学制药,0
002330,7.0,-0.3321739130434783,3,1,得利斯,食品,0
603121,7.0,-0.3300423131170662,3,1,华培动力,汽车配件,0
600076,6.0,-0.8566176470588236,3,1,康欣新材,广告包装,0
002528,6.0,-0.7566777149541821,3,1,ST英飞拓,IT设备,0
000609,6.0,-0.7561683599419449,3,1,ST中迪,区域地产,0
600165,6.0,-0.675224646983312,3,1,*ST宁科,化工原料,0
002141,6.0,-0.6619104240982957,3,1,贤丰控股,农业综合,0
000659,6.0,-0.6475707034082668,3,1,珠海中富,广告包装,0
603023,6.0,-0.6414627440197965,3,1,威帝股份,汽车配件,0
600172,6.0,-0.6006493506493507,3,1,黄河旋风,矿物制品,0
002729,6.0,-0.5841114100332331,3,1,好利科技,元器件,0
600800,6.0,-0.5770700636942675,3,1,渤海化学,化工原料,0
000608,6.0,-0.5687932359723289,3,1,*ST阳光,区域地产,0
002495,6.0,-0.5379310344827586,3,1,佳隆股份,食品,0
600770,6.0,-0.5182339150820525,3,1,综艺股份,综合类,0
002647,6.0,-0.5167525773195876,3,1,*ST仁东,多元金融,0
000056,6.0,-0.5065234075211051,3,1,皇庭国际,其他商业,0
002374,6.0,-0.5058209554395825,3,1,中锐股份,广告包装,0
603559,6.0,-0.5041597337770383,3,1,ST通脉,通信设备,0
002865,6.0,-0.4899040657834628,3,1,钧达股份,电气设备,0
600539,6.0,-0.4882434301521439,3,1,狮头股份,互联网,0
002650,6.0,-0.48322348711803476,3,1,ST加加,食品,0
603716,6.0,-0.48168870803662256,3,1,塞力医疗,医药商业,0
600609,6.0,-0.4796090733590733,3,1,金杯汽车,汽车配件,0
603429,6.0,-0.47380156075808255,3,1,集友股份,广告包装,0
002235,6.0,-0.466943373851171,3,1,安妮股份,造纸,0
600227,6.0,-0.45999999999999996,3,1,赤天化,农药化肥,0
002591,6.0,-0.45724755700325725,3,1,恒大高新,环境保护,0
000633,6.0,-0.45438596491228067,3,1,合金投资,小金属,0
603978,6.0,-0.4529533986346096,3,1,深圳新星,小金属,0
002387,6.0,-0.45294413688978363,3,1,维信诺,元器件,0
002858,6.0,-0.4495556717198118,3,1,力盛体育,文教休闲,0
002888,6.0,-0.4484913793103448,3,1,惠威科技,元器件,0
603305,6.0,-0.4418663303909206,3,1,旭升集团,汽车配件,0
603595,6.0,-0.4377067254685778,3,1,ST东尼,元器件,0
603259,6.0,-0.4348788377504115,3,1,药明康德,化学制药,0
002192,6.0,-0.4320853680593235,3,1,融捷股份,小金属,0
002354,6.0,-0.4317904993909867,3,1,天娱数科,互联网,0
605266,6.0,-0.4316195747159919,3,1,健之佳,医药商业,0
002810,6.0,-0.4285714285714286,3,1,山东赫达,化工原料,0
600281,6.0,-0.42681564245810055,3,1,华阳新材,小金属,0
600715,6.0,-0.4267942583732057,3,1,文投控股,影视音像,0
001373,6.0,-0.4249721293199554,3,1,翔腾新材,元器件,0
600698,6.0,-0.42382901318781263,3,1,湖南天雁,汽车配件,0
002910,6.0,-0.42095914742451157,3,1,庄园牧场,乳制品,0
000639,6.0,-0.41976305869682284,3,1,西王食品,食品,0
002494,6.0,-0.4168336673346693,3,1,华斯股份,服饰,0
001223,6.0,-0.41527213647441097,3,1,欧克科技,专用机械,0
603712,6.0,-0.41437500000000005,3,1,七一二,通信设备,0
600735,6.0,-0.41351782863225117,3,1,ST新华锦,服饰,0
002431,6.0,-0.4126744624669936,3,1,棕榈股份,建筑工程,0
002762,6.0,-0.4080160320641283,3,1,*ST金比,服饰,0
000586,6.0,-0.40358404846037355,3,1,汇源通信,通信设备,0
603538,6.0,-0.402475845410628,3,1,美诺华,化学制药,0
603569,6.0,-0.4014713610089332,3,1,长久物流,公路,0
603177,6.0,-0.3985024958402662,3,1,德创环保,环境保护,0
000518,6.0,-0.3974258970358815,3,1,*ST四环,生物制药,0
600448,6.0,-0.39695712309820197,3,1,华纺股份,纺织,0
603266,6.0,-0.3951878137441579,3,1,天龙股份,汽车配件,0
002176,6.0,-0.3937739574863516,3,1,江特电机,小金属,0
600778,6.0,-0.3931623931623932,3,1,友好集团,百货,0
002578,6.0,-0.3917748917748918,3,1,闽发铝业,铝,0
600678,6.0,-0.38874096614682385,3,1,四川金顶,水泥,0
002068,6.0,-0.3848575712143928,3,1,黑猫股份,化工原料,0
002370,6.0,-0.384180790960452,3,1,亚太药业,化学制药,0
603335,6.0,-0.3814878892733564,3,1,迪生力,汽车配件,0
603286,6.0,-0.37882262996941896,3,1,日盈电子,汽车配件,0
603768,6.0,-0.37597911227154046,3,1,常青股份,汽车配件,0
600706,6.0,-0.3747390396659708,3,1,曲江文旅,旅游景点,0
605179,6.0,-0.3740863787375416,3,1,一鸣食品,乳制品,0
600202,6.0,-0.37311608961303466,3,1,哈空调,专用机械,0
000815,6.0,-0.37306979617047564,3,1,美利云,通信设备,0
002520,6.0,-0.37077865266841636,3,1,日发精机,机床制造,0
002824,6.0,-0.3696778553728317,3,1,和胜股份,铝,0
000676,6.0,-0.36619549592716827,3,1,智度股份,互联网,0
002856,6.0,-0.36473829201101926,3,1,美芝股份,装修装饰,0
000762,6.0,-0.36394597090741176,3,1,西藏矿业,小金属,0
002942,6.0,-0.3625773571168547,3,1,新农股份,农药化肥,0
002321,6.0,-0.3621323529411765,3,1,华英农业,农业综合,0
600965,6.0,-0.3607176581680831,3,1,福成股份,农业综合,0
600199,6.0,-0.3598747788212876,3,1,金种子酒,白酒,0
002862,6.0,-0.35781544256120523,3,1,实丰文化,文教休闲,0
601279,6.0,-0.3561643835616438,3,1,英利汽车,汽车配件,0
002872,6.0,-0.34930643127364436,3,1,ST天圣,医药商业,0
002218,6.0,-0.34728682170542635,3,1,拓日新能,新型电力,0
603811,6.0,-0.3445435827041867,3,1,诚意药业,化学制药,0
002201,6.0,-0.34269027882441594,3,1,九鼎新材,玻璃,0
600615,6.0,-0.3426279602750192,3,1,鑫源智造,铝,0
603662,6.0,-0.3419933325669616,3,1,柯力传感,电器仪表,0
000661,6.0,-0.3419916225785282,3,1,长春高新,生物制药,0
002805,6.0,-0.34119728693600704,3,1,丰元股份,电气设备,0
002643,6.0,-0.34106929834074395,3,1,万润股份,化工原料,0
603887,6.0,-0.34031681144609094,3,1,城地香江,软件服务,0
001319,6.0,-0.33970194879633164,3,1,铭科精技,汽车配件,0
002901,6.0,-0.33440884996542986,3,1,大博医疗,医疗保健,0
002945,6.0,-0.3326835607537363,3,1,华林证券,证券,0
002783,6.0,-0.33253588516746413,3,1,凯龙股份,化工原料,0
603315,6.0,-0.33189225141336887,3,1,福鞍股份,环境保护,0
000826,5.0,-0.7016861219195849,3,1,启迪环境,环境保护,0
600881,5.0,-0.6508476712674103,3,1,亚泰集团,综合类,0
600187,5.0,-0.6019417475728156,3,1,国中水务,水务,0
603178,5.0,-0.5284985112717993,3,1,圣龙股份,汽车配件,0
600180,5.0,-0.5229779411764706,3,1,瑞茂通,仓储物流,0
000546,5.0,-0.5164506480558325,3,1,金圆股份,环境保护,0
002799,5.0,-0.497882046269143,3,1,环球印务,广告包装,0
000678,5.0,-0.4843006660323501,3,1,襄阳轴承,汽车配件,0
002795,5.0,-0.46994884910485946,3,1,永和智控,机械基件,0
000016,5.0,-0.44651726226529376,3,1,深康佳A,家用电器,0
002742,5.0,-0.44581136496777973,3,1,*ST三圣,水泥,0
603333,5.0,-0.4420454545454545,3,1,尚纬股份,电气设备,0
600963,5.0,-0.43215565796210964,3,1,岳阳林纸,造纸,0
600084,5.0,-0.428155122169917,3,1,中信尼雅,红黄酒,0
600149,5.0,-0.4268142681426814,3,1,廊坊发展,综合类,0
000516,5.0,-0.4262924257837788,3,1,国际医学,医疗保健,0
002238,5.0,-0.42322699104888684,3,1,天威视讯,影视音像,0
000536,5.0,-0.41574118783196523,3,1,华映科技,元器件,0
600243,5.0,-0.41548387096774186,3,1,*ST海华,运输设备,0
002821,5.0,-0.40482853060252444,3,1,凯莱英,生物制药,0
000779,5.0,-0.40120967741935487,3,1,甘咨询,建筑工程,0
000803,5.0,-0.3994739918176504,3,1,山高环能,环境保护,0
002849,5.0,-0.39391654097536455,3,1,威星智能,电器仪表,0
