股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
002821,9.0,-0.4220615243342516,3,1,凯莱英,生物制药,10%
603305,9.0,-0.3955763504891535,3,1,旭升集团,汽车配件,10%
603456,9.0,-0.3651414536523242,3,1,九洲药业,医疗保健,10%
600858,9.0,-0.33315493711533306,3,1,银座股份,百货,10%
603291,9.0,-0.3056537102473499,3,1,联合水务,水务,10%
002201,9.0,-0.3042626163645271,3,1,九鼎新材,玻璃,10%
001338,9.0,-0.29104477611940305,3,1,永顺泰,啤酒,10%
600032,9.0,-0.28668610301263353,3,1,浙江新能,新型电力,10%
002307,9.0,-0.28501118568232664,3,1,北新路桥,建筑工程,10%
000716,9.0,-0.2659117532213978,3,1,黑芝麻,食品,10%
601121,9.0,-0.25,3,1,宝地矿业,普钢,0
600545,9.0,-0.24828178694158076,3,1,卓郎智能,纺织机械,0
002826,9.0,-0.23936613844870736,3,1,易明医药,化学制药,0
600085,9.0,-0.23800092549745488,3,1,同仁堂,中成药,0
600754,9.0,-0.23136579060749662,3,1,锦江酒店,酒店餐饮,0
000504,9.0,-0.2296696315120712,3,1,*ST生物,医疗保健,0
002866,9.0,-0.22945301542776997,3,1,传艺科技,IT设备,0
000797,9.0,-0.20825743776563443,3,1,中国武夷,全国地产,0
002643,9.0,-0.2066764336542486,3,1,万润股份,化工原料,0
605055,9.0,-0.2027231467473526,3,1,迎丰股份,纺织,0
603515,9.0,-0.20212423559703896,3,1,欧普照明,家用电器,0
603520,9.0,-0.20034173430158053,3,1,司太立,化学制药,0
000639,9.0,-0.2000562746201463,3,1,西王食品,食品,0
600367,9.0,-0.19816558049722421,3,1,红星发展,化工原料,0
600166,9.0,-0.19698671158525172,3,1,福田汽车,汽车整车,0
603836,9.0,-0.19633353045535185,3,1,海程邦达,仓储物流,0
603458,9.0,-0.1962451292950761,3,1,勘设股份,建筑工程,0
603737,8.0,-0.5258712634400854,3,1,三棵树,染料涂料,0
600620,8.0,-0.47174716827455143,3,1,天宸股份,综合类,0
002541,8.0,-0.45374717440445145,3,1,鸿路钢构,钢加工,0
603896,8.0,-0.4098360655737705,3,1,寿仙谷,中成药,0
