股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
601778,9.0,-0.431769722814499,3,1,晶科科技,新型电力,10%
002434,7.0,-0.4689100954294324,3,1,万里扬,汽车配件,10%
603026,7.0,-0.45681211041852177,3,1,石大胜华,化工原料,10%
600318,7.0,-0.4467625899280576,3,1,新力金融,多元金融,10%
603087,7.0,-0.4045958951193165,3,1,甘李药业,生物制药,10%
000831,7.0,-0.39507763675020946,3,1,中国稀土,小金属,10%
000420,7.0,-0.3865427927927929,3,1,吉林化纤,化纤,10%
603693,7.0,-0.35080789946140045,3,1,江苏新能,新型电力,10%
603595,7.0,-0.33555890587981907,3,1,ST东尼,元器件,10%
600241,7.0,-0.3244215938303341,3,1,时代万恒,电气设备,10%
002733,7.0,-0.3184673366834171,3,1,雄韬股份,电气设备,0
000155,7.0,-0.31007751937984496,3,1,川能动力,新型电力,0
000676,7.0,-0.303579658933784,3,1,智度股份,互联网,0
601799,7.0,-0.2884300084193733,3,1,星宇股份,汽车配件,0
000571,7.0,-0.28718354430379756,3,1,新大洲A,煤炭开采,0
002986,7.0,-0.2829066886870355,3,1,宇新股份,化工原料,0
603098,7.0,-0.28189812510370005,3,1,森特股份,装修装饰,0
002600,7.0,-0.2809224318658282,3,1,领益智造,元器件,0
002416,7.0,-0.27998812351543945,3,1,爱施德,电器连锁,0
605555,7.0,-0.27770477441962327,3,1,德昌股份,家用电器,0
600584,7.0,-0.27412680019864255,3,1,长电科技,半导体,0
000829,6.0,-0.5834128309086573,3,1,天音控股,其他商业,0
002326,6.0,-0.573311274990887,3,1,永太科技,化工原料,0
603678,6.0,-0.5193916349809886,3,1,火炬电子,元器件,0
000739,6.0,-0.4832003988035892,3,1,普洛药业,化学制药,0
600699,6.0,-0.4755646293224448,3,1,均胜电子,汽车配件,0
003026,6.0,-0.4653975363941769,3,1,中晶科技,半导体,0
603738,6.0,-0.4540346292061418,3,1,泰晶科技,元器件,0
002752,6.0,-0.4531630170316302,3,1,昇兴股份,广告包装,0
603010,6.0,-0.43466666666666665,3,1,万盛股份,化工原料,0
002957,6.0,-0.43126110124333916,3,1,科瑞技术,专用机械,0
600869,6.0,-0.4306393244873341,3,1,远东股份,电气设备,0
603507,6.0,-0.4243912857753097,3,1,振江股份,电气设备,0
002636,6.0,-0.41922077922077927,3,1,金安国纪,元器件,0
002309,6.0,-0.4189842805320435,3,1,中利集团,电气设备,0
600198,6.0,-0.41874258600237246,3,1,大唐电信,通信设备,0
000661,6.0,-0.41861233572306955,3,1,长春高新,生物制药,0
002837,6.0,-0.41857033555579837,3,1,英维克,专用机械,0
603105,6.0,-0.4181010549694615,3,1,芯能科技,电气设备,0
002529,6.0,-0.4060273972602739,3,1,*ST海源,专用机械,0
600821,6.0,-0.40334481062469263,3,1,金开新能,新型电力,0
603055,6.0,-0.4000767165324127,3,1,台华新材,纺织,0
603308,6.0,-0.39780907668231613,3,1,应流股份,机械基件,0
600779,6.0,-0.39736204576043066,3,1,水井坊,白酒,0
002174,6.0,-0.38871274571972103,3,1,游族网络,互联网,0
600338,6.0,-0.38402323892519974,3,1,西藏珠峰,铅锌,0
605068,6.0,-0.37597779460005054,3,1,明新旭腾,汽车配件,0
002892,6.0,-0.36839538286457485,3,1,科力尔,电气设备,0
605009,6.0,-0.3664261994732624,3,1,豪悦护理,造纸,0
603657,6.0,-0.3638750328170124,3,1,春光科技,家用电器,0
002762,6.0,-0.3617651205413789,3,1,*ST金比,服饰,0
603633,6.0,-0.35771428571428565,3,1,徕木股份,汽车配件,0
600360,6.0,-0.3537546468401487,3,1,*ST华微,半导体,0
002198,6.0,-0.3530417786464696,3,1,嘉应制药,中成药,0
000537,6.0,-0.3510646977237496,3,1,中绿电,新型电力,0
000949,6.0,-0.35049019607843135,3,1,新乡化纤,化纤,0
600111,6.0,-0.3492034980971519,3,1,北方稀土,小金属,0
600172,6.0,-0.3390688259109311,3,1,黄河旋风,矿物制品,0
002803,6.0,-0.3282263878875269,3,1,吉宏股份,互联网,0
002511,6.0,-0.32512315270935954,3,1,中顺洁柔,造纸,0
002375,6.0,-0.3242372152986678,3,1,亚厦股份,装修装饰,0
605058,6.0,-0.31339352896914974,3,1,澳弘电子,元器件,0
000826,6.0,-0.3128430296377607,3,1,启迪环境,环境保护,0
002223,6.0,-0.31252610274038606,3,1,鱼跃医疗,医疗保健,0
