股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
002186,8.0,-0.41512375755213404,3,1,全聚德,酒店餐饮,10%
000813,8.0,-0.2860169491525423,3,1,德展健康,化学制药,10%
600859,8.0,-0.2546851257808542,3,1,王府井,百货,10%
002565,8.0,-0.24867569158328418,3,1,顺灏股份,造纸,10%
000909,8.0,-0.22596153846153844,3,1,ST数源,区域地产,10%
002695,8.0,-0.21791352093342486,3,1,煌上煌,食品,10%
000420,8.0,-0.1989157631359466,3,1,吉林化纤,化纤,10%
600354,8.0,-0.17461229178632975,3,1,敦煌种业,种植业,10%
605188,8.0,-0.15227934044616875,3,1,国光连锁,超市连锁,10%
002582,8.0,-0.14407924358397117,3,1,好想你,食品,10%
002437,8.0,-0.13982754602656722,3,1,誉衡药业,化学制药,0
600812,8.0,-0.1298140770252324,3,1,华北制药,化学制药,0
603398,8.0,-0.12559999999999993,3,1,*ST沐邦,电气设备,0
000007,7.0,-0.45095440084835625,3,1,全新好,其他商业,0
000711,7.0,-0.32211101000909914,3,1,ST京蓝,环境保护,0
000516,7.0,-0.314540648729584,3,1,国际医学,医疗保健,0
603719,7.0,-0.30859271082734785,3,1,良品铺子,食品,0
002793,7.0,-0.27757879656160456,3,1,罗欣药业,化学制药,0
002277,7.0,-0.2763784887678692,3,1,友阿股份,百货,0
002910,7.0,-0.26930564568462034,3,1,庄园牧场,乳制品,0
002335,7.0,-0.2635859814201986,3,1,科华数据,电气设备,0
600754,7.0,-0.24413698361299185,3,1,锦江酒店,酒店餐饮,0
601155,7.0,-0.22561323445521975,3,1,新城控股,区域地产,0
600995,7.0,-0.21318622653260966,3,1,南网储能,水力发电,0
600258,7.0,-0.21034224331751195,3,1,首旅酒店,酒店餐饮,0
000656,7.0,-0.20737100737100744,3,1,*ST金科,全国地产,0
002352,7.0,-0.20646090763007696,3,1,顺丰控股,仓储物流,0
600738,7.0,-0.20591696083375355,3,1,丽尚国潮,百货,0
600338,7.0,-0.19304471256210087,3,1,西藏珠峰,铅锌,0
002821,7.0,-0.188838648262732,3,1,凯莱英,生物制药,0
603536,7.0,-0.18630475015422587,3,1,惠发食品,食品,0
605117,7.0,-0.17962978869610036,3,1,德业股份,电气设备,0
002187,7.0,-0.17939282428702852,3,1,广百股份,百货,0
600322,7.0,-0.17825311942959,3,1,津投城开,区域地产,0
000716,7.0,-0.1726712106458942,3,1,黑芝麻,食品,0
600711,7.0,-0.16629749531436355,3,1,盛屯矿业,小金属,0
002589,7.0,-0.1643495531281034,3,1,瑞康医药,医药商业,0
003030,7.0,-0.16361788617886175,3,1,祖名股份,食品,0
600313,7.0,-0.1575984990619137,3,1,农发种业,种植业,0
002820,7.0,-0.15006358626536664,3,1,桂发祥,食品,0
603716,7.0,-0.14384261624936134,3,1,塞力医疗,医药商业,0
605179,7.0,-0.14318706697459582,3,1,一鸣食品,乳制品,0
002524,7.0,-0.14215836135738313,3,1,光正眼科,医疗保健,0
002714,7.0,-0.13024552029112357,3,1,牧原股份,农业综合,0
600221,7.0,-0.12577319587628855,3,1,海航控股,空运,0
000882,7.0,-0.12576064908722118,3,1,华联股份,其他商业,0
000815,7.0,-0.12400596421471177,3,1,美利云,通信设备,0
601933,7.0,-0.11659192825112108,3,1,永辉超市,超市连锁,0
002875,6.0,-0.4860062194580187,3,1,安奈儿,服饰,0
601888,6.0,-0.4757073610641416,3,1,中国中免,旅游服务,0
605369,6.0,-0.45504320865492454,3,1,拱东医疗,医疗保健,0
000428,6.0,-0.40361617312072884,3,1,华天酒店,酒店餐饮,0
000796,6.0,-0.4015151515151515,3,1,凯撒旅业,旅游服务,0
600152,6.0,-0.3765652951699463,3,1,维科技术,电气设备,0
002866,6.0,-0.37627291242362526,3,1,传艺科技,IT设备,0
600763,6.0,-0.36649798672325606,3,1,通策医疗,医疗保健,0
600809,6.0,-0.3320484865134007,3,1,山西汾酒,白酒,0
600996,6.0,-0.3309399477806788,3,1,贵广网络,影视音像,0
600185,6.0,-0.32239410148908487,3,1,珠免集团,区域地产,0
000759,6.0,-0.32182628062360796,3,1,中百集团,超市连锁,0
002374,6.0,-0.31840666493100744,3,1,中锐股份,广告包装,0
002250,6.0,-0.3055858607898756,3,1,联化科技,化工原料,0
603777,6.0,-0.30175438596491233,3,1,来伊份,食品,0
603315,6.0,-0.29082646975291115,3,1,福鞍股份,环境保护,0
002326,6.0,-0.28846763959390864,3,1,永太科技,化工原料,0
601007,6.0,-0.2868757259001161,3,1,金陵饭店,酒店餐饮,0
603123,6.0,-0.2867268041237113,3,1,翠微股份,多元金融,0
002785,6.0,-0.285572468563865,3,1,万里石,其他建材,0
000721,6.0,-0.2834666317031598,3,1,西安饮食,酒店餐饮,0
002481,6.0,-0.27708885658086035,3,1,双塔食品,食品,0
601975,6.0,-0.2741116751269036,3,1,招商南油,水运,0
603288,6.0,-0.2706184571406498,3,1,海天味业,食品,0
002528,6.0,-0.2705630791161796,3,1,ST英飞拓,IT设备,0
002201,6.0,-0.2611600042413317,3,1,九鼎新材,玻璃,0
000679,6.0,-0.2585147962032385,3,1,大连友谊,百货,0
002432,6.0,-0.25757672839110646,3,1,九安医疗,医疗保健,0
600712,6.0,-0.2543610547667343,3,1,南宁百货,百货,0
600358,6.0,-0.2505364806866953,3,1,ST联合,广告包装,0
600727,6.0,-0.24860557768924307,3,1,鲁北化工,化工原料,0
600785,6.0,-0.245567112431897,3,1,新华百货,百货,0
