股票代码,F-Score,momentum,group1,group2,股票名称,所属行业,仓位
000688,9.0,-0.7039452852890887,3,1,国城矿业,铅锌,10%
000501,9.0,-0.5791287226187547,3,1,武商集团,百货,10%
603393,9.0,-0.5711692471970102,3,1,新天然气,供气供热,10%
603318,9.0,-0.46682534959833377,3,1,水发燃气,供气供热,10%
002317,9.0,-0.4554847491183567,3,1,众生药业,中成药,10%
002683,9.0,-0.4418424753867791,3,1,广东宏大,化工原料,10%
002826,9.0,-0.4390879478827362,3,1,易明医药,化学制药,10%
603214,9.0,-0.4357272178636089,3,1,爱婴室,百货,10%
600628,9.0,-0.37790051285729653,3,1,新世界,百货,10%
600425,9.0,-0.3738317757009345,3,1,青松建化,水泥,10%
603686,9.0,-0.3693446668494653,3,1,福龙马,环境保护,0
603608,9.0,-0.3640493186242699,3,1,天创时尚,服饰,0
603776,9.0,-0.3556224467856375,3,1,永安行,公共交通,0
600318,9.0,-0.3380320619126589,3,1,新力金融,多元金融,0
002237,9.0,-0.3280981751128632,3,1,恒邦股份,黄金,0
002395,9.0,-0.3226405537734256,3,1,双象股份,塑料,0
600965,9.0,-0.31143344709897613,3,1,福成股份,农业综合,0
603178,9.0,-0.3045525902668761,3,1,圣龙股份,汽车配件,0
002022,9.0,-0.2903747640873551,3,1,科华生物,医疗保健,0
603222,8.0,-0.6924329927439656,3,1,济民健康,医疗保健,0
600609,8.0,-0.6336590527167486,3,1,金杯汽车,汽车配件,0
000037,8.0,-0.5699231829820761,3,1,深南电A,火力发电,0
002286,8.0,-0.5409285277947465,3,1,保龄宝,食品,0
600546,8.0,-0.5398126463700235,3,1,山煤国际,煤炭开采,0
603708,8.0,-0.515067772075273,3,1,家家悦,超市连锁,0
002890,8.0,-0.5128636691512383,3,1,弘宇股份,农用机械,0
002456,8.0,-0.4651942117288652,3,1,欧菲光,元器件,0
603976,8.0,-0.4612391271173508,3,1,正川股份,医疗保健,0
600529,8.0,-0.45981050549221725,3,1,山东药玻,医疗保健,0
600055,8.0,-0.45750452079566006,3,1,万东医疗,医疗保健,0
002824,8.0,-0.43513999486257393,3,1,和胜股份,铝,0
002104,8.0,-0.430252339098384,3,1,恒宝股份,通信设备,0
603022,8.0,-0.4269125683060109,3,1,新通联,广告包装,0
002688,8.0,-0.41577409931840315,3,1,金河生物,农业综合,0
002827,8.0,-0.41325036603221077,3,1,高争民爆,化工原料,0
600720,8.0,-0.4120253164556962,3,1,中交设计,建筑工程,0
603655,8.0,-0.4078075984663647,3,1,朗博科技,汽车配件,0
603676,8.0,-0.3937784522003035,3,1,卫信康,化学制药,0
600645,8.0,-0.38127519237816043,3,1,中源协和,医疗保健,0
002755,8.0,-0.3757289641766176,3,1,奥赛康,化学制药,0
002019,8.0,-0.3704690255930313,3,1,亿帆医药,化学制药,0
600505,8.0,-0.3701735742118314,3,1,西昌电力,水力发电,0
600587,8.0,-0.3699853090744717,3,1,新华医疗,医疗保健,0
600078,8.0,-0.3665091553455405,3,1,澄星股份,化工原料,0
002808,8.0,-0.3635289484048838,3,1,*ST恒久,元器件,0
603090,8.0,-0.35983263598326365,3,1,宏盛股份,专用机械,0
000518,8.0,-0.3585136790526745,3,1,*ST四环,生物制药,0
002861,8.0,-0.3527997251803504,3,1,瀛通通讯,元器件,0
002329,8.0,-0.3501440922190202,3,1,皇氏集团,乳制品,0
603121,8.0,-0.3492907801418439,3,1,华培动力,汽车配件,0
002815,8.0,-0.34878693250060055,3,1,崇达技术,元器件,0
600126,8.0,-0.34545454545454557,3,1,杭钢股份,普钢,0
002897,8.0,-0.34517851184517845,3,1,意华股份,元器件,0
000019,8.0,-0.34249416645060926,3,1,深粮控股,农业综合,0
603538,8.0,-0.3389861086054483,3,1,美诺华,化学制药,0
603933,8.0,-0.33482758620689657,3,1,睿能科技,元器件,0
002655,8.0,-0.332891685988738,3,1,共达电声,元器件,0
002465,8.0,-0.3328267477203648,3,1,海格通信,通信设备,0
600513,8.0,-0.3328176035757263,3,1,联环药业,化学制药,0
601116,8.0,-0.33251684017146343,3,1,三江购物,超市连锁,0
603019,8.0,-0.329985161511243,3,1,中科曙光,IT设备,0
603258,8.0,-0.32208131294293163,3,1,电魂网络,互联网,0
002020,8.0,-0.3208030318549625,3,1,京新药业,化学制药,0
002449,8.0,-0.31797989244797753,3,1,国星光电,半导体,0
002666,8.0,-0.31661237785016283,3,1,德联集团,化工原料,0
000756,8.0,-0.3148809523809524,3,1,新华制药,化学制药,0
002942,8.0,-0.3145780051150895,3,1,新农股份,农药化肥,0
000785,8.0,-0.3118192819685357,3,1,居然智家,百货,0
002731,8.0,-0.3113890717577352,3,1,萃华珠宝,服饰,0
601038,8.0,-0.3108399138549892,3,1,一拖股份,农用机械,0
000955,8.0,-0.30923913043478246,3,1,欣龙控股,纺织,0
002837,8.0,-0.3075695621821082,3,1,英维克,专用机械,0
603507,8.0,-0.3072715572715572,3,1,振江股份,电气设备,0
000525,8.0,-0.30684283178860194,3,1,红太阳,农药化肥,0
600285,8.0,-0.3011063829787234,3,1,羚锐制药,中成药,0
600594,8.0,-0.2999558401413116,3,1,益佰制药,中成药,0
002474,8.0,-0.292942743009321,3,1,榕基软件,软件服务,0
600439,8.0,-0.29132920438303944,3,1,瑞贝卡,服饰,0
600271,8.0,-0.28995578016424506,3,1,航天信息,软件服务,0
603706,8.0,-0.2898338220918867,3,1,东方环宇,供气供热,0
603687,8.0,-0.2896296296296297,3,1,大胜达,广告包装,0
603269,8.0,-0.2885506287227002,3,1,海鸥股份,机械基件,0
603158,8.0,-0.28820783438197695,3,1,腾龙股份,汽车配件,0
603069,7.0,-0.6412998765939941,3,1,海汽集团,公共交通,0
603887,7.0,-0.5175632911392405,3,1,城地香江,软件服务,0
002798,7.0,-0.4860296049750372,3,1,帝欧水华,家居用品,0
000766,7.0,-0.48281505728314233,3,1,通化金马,化学制药,0
002626,7.0,-0.4700472601864861,3,1,金达威,医疗保健,0
600769,7.0,-0.46863117870722437,3,1,祥龙电业,水务,0
000793,7.0,-0.46444121915820036,3,1,ST华闻,出版业,0
